Number of processors:	8
Transmitters per processor:	80
Processes per node:	4
TIME:1350552965.12800097:	Calculation and result dump (5)	8.23783300 sec
TIME:1350552965.12801409:	Transmitter data send (5)	0.00000400 sec
TIME:1350552965.31081200:	Calculation and result dump (7)	8.23039000 sec
TIME:1350552965.31082511:	Transmitter data send (7)	0.00000400 sec
TIME:1350552965.45097589:	Calculation and result dump (6)	8.23921800 sec
TIME:1350552965.45098805:	Transmitter data send (6)	0.00000400 sec
TIME:1350552965.56863189:	Calculation and result dump (2)	8.24922600 sec
TIME:1350552965.56864405:	Transmitter data send (2)	0.00000400 sec
TIME:1350552965.89537311:	Calculation and result dump (3)	8.22889700 sec
TIME:1350552965.89538598:	Transmitter data send (3)	0.00000400 sec
TIME:1350552966.33376789:	Calculation and result dump (1)	8.23213600 sec
TIME:1350552966.33378100:	Transmitter data send (1)	0.00000400 sec
TIME:1350552971.59428096:	Calculation and result dump (0)	8.17696800 sec
TIME:1350552971.59429502:	Transmitter data send (0)	0.00000500 sec
TIME:1350552973.05362391:	Calculation and result dump (4)	8.22949000 sec
TIME:1350552973.05363798:	Transmitter data send (4)	0.00000500 sec
TIME:1350552973.29551792:	Calculation and result dump (6)	7.84452600 sec
TIME:1350552973.29553103:	Transmitter data send (6)	0.00000500 sec
TIME:1350552973.36714196:	Calculation and result dump (5)	8.23912400 sec
TIME:1350552973.36715508:	Transmitter data send (5)	0.00000500 sec
TIME:1350552973.54134393:	Calculation and result dump (7)	8.23051500 sec
TIME:1350552973.54135704:	Transmitter data send (7)	0.00000500 sec
TIME:1350552973.78780890:	Calculation and result dump (2)	8.21916100 sec
TIME:1350552973.78782296:	Transmitter data send (2)	0.00000500 sec
TIME:1350552974.13996005:	Calculation and result dump (3)	8.24457000 sec
TIME:1350552974.13997412:	Transmitter data send (3)	0.00000500 sec
TIME:1350552974.58204794:	Calculation and result dump (1)	8.24826300 sec
TIME:1350552974.58206105:	Transmitter data send (1)	0.00000400 sec
TIME:1350552979.77563190:	Calculation and result dump (0)	8.18133300 sec
TIME:1350552979.77564502:	Transmitter data send (0)	0.00000400 sec
TIME:1350552981.29386997:	Calculation and result dump (4)	8.24022800 sec
TIME:1350552981.29388309:	Transmitter data send (4)	0.00000400 sec
TIME:1350552981.50881505:	Calculation and result dump (6)	8.21328000 sec
TIME:1350552981.50882792:	Transmitter data send (6)	0.00000400 sec
TIME:1350552981.60586810:	Calculation and result dump (5)	8.23870900 sec
TIME:1350552981.60588098:	Transmitter data send (5)	0.00000400 sec
TIME:1350552981.76888990:	Calculation and result dump (7)	8.22752900 sec
TIME:1350552981.76890206:	Transmitter data send (7)	0.00000400 sec
TIME:1350552981.99122095:	Calculation and result dump (3)	7.85124300 sec
TIME:1350552981.99123406:	Transmitter data send (3)	0.00000400 sec
TIME:1350552982.00810099:	Calculation and result dump (2)	8.22027400 sec
TIME:1350552982.00811291:	Transmitter data send (2)	0.00000400 sec
TIME:1350552982.80137110:	Calculation and result dump (1)	8.21930600 sec
TIME:1350552982.80138302:	Transmitter data send (1)	0.00000400 sec
TIME:1350552987.96853399:	Calculation and result dump (0)	8.19288500 sec
TIME:1350552987.96854711:	Transmitter data send (0)	0.00000400 sec
TIME:1350552989.55496907:	Calculation and result dump (4)	8.26108200 sec
TIME:1350552989.55498290:	Transmitter data send (4)	0.00000500 sec
TIME:1350552989.72238493:	Calculation and result dump (6)	8.21355300 sec
TIME:1350552989.72239804:	Transmitter data send (6)	0.00000400 sec
TIME:1350552989.85663605:	Calculation and result dump (5)	8.25075100 sec
TIME:1350552989.85664892:	Transmitter data send (5)	0.00000500 sec
TIME:1350552990.00151300:	Calculation and result dump (7)	8.23260700 sec
TIME:1350552990.00152612:	Transmitter data send (7)	0.00000500 sec
TIME:1350552990.21731091:	Calculation and result dump (3)	8.22607300 sec
TIME:1350552990.21732306:	Transmitter data send (3)	0.00000400 sec
TIME:1350552990.22122192:	Calculation and result dump (2)	8.21310500 sec
TIME:1350552990.22123504:	Transmitter data send (2)	0.00000500 sec
TIME:1350552991.02340293:	Calculation and result dump (1)	8.22201600 sec
TIME:1350552991.02341604:	Transmitter data send (1)	0.00000500 sec
TIME:1350552995.78707194:	Calculation and result dump (0)	7.81852100 sec
TIME:1350552995.78708506:	Transmitter data send (0)	0.00000400 sec
TIME:1350552997.78401589:	Calculation and result dump (4)	8.22902900 sec
TIME:1350552997.78402901:	Transmitter data send (4)	0.00000400 sec
TIME:1350552997.95892811:	Calculation and result dump (6)	8.23652500 sec
TIME:1350552997.95894098:	Transmitter data send (6)	0.00000400 sec
TIME:1350552998.12596393:	Calculation and result dump (5)	8.26931100 sec
TIME:1350552998.12597609:	Transmitter data send (5)	0.00000400 sec
TIME:1350552998.23407102:	Calculation and result dump (7)	8.23254100 sec
TIME:1350552998.23408294:	Transmitter data send (7)	0.00000400 sec
TIME:1350552998.44267106:	Calculation and result dump (2)	8.22143200 sec
TIME:1350552998.44268394:	Transmitter data send (2)	0.00000500 sec
TIME:1350552998.45598602:	Calculation and result dump (3)	8.23865800 sec
TIME:1350552998.45599794:	Transmitter data send (3)	0.00000300 sec
TIME:1350552999.24800301:	Calculation and result dump (1)	8.22458300 sec
TIME:1350552999.24801612:	Transmitter data send (1)	0.00000400 sec
TIME:1350553003.96937203:	Calculation and result dump (0)	8.18228300 sec
TIME:1350553003.96938610:	Transmitter data send (0)	0.00000500 sec
TIME:1350553005.80582809:	Calculation and result dump (6)	7.84688300 sec
TIME:1350553005.80584097:	Transmitter data send (6)	0.00000500 sec
TIME:1350553006.00842595:	Calculation and result dump (4)	8.22439300 sec
TIME:1350553006.00844002:	Transmitter data send (4)	0.00000500 sec
TIME:1350553006.36625195:	Calculation and result dump (5)	8.24027200 sec
TIME:1350553006.36626601:	Transmitter data send (5)	0.00000500 sec
TIME:1350553006.48378706:	Calculation and result dump (7)	8.24970000 sec
TIME:1350553006.48379898:	Transmitter data send (7)	0.00000400 sec
TIME:1350553006.68402290:	Calculation and result dump (3)	8.22802100 sec
TIME:1350553006.68403602:	Transmitter data send (3)	0.00000400 sec
TIME:1350553006.68970895:	Calculation and result dump (2)	8.24702100 sec
TIME:1350553006.68972206:	Transmitter data send (2)	0.00000500 sec
TIME:1350553007.48461890:	Calculation and result dump (1)	8.23659900 sec
TIME:1350553007.48463202:	Transmitter data send (1)	0.00000500 sec
TIME:1350553012.14890099:	Calculation and result dump (0)	8.17951100 sec
TIME:1350553012.14891410:	Transmitter data send (0)	0.00000400 sec
TIME:1350553014.02905297:	Calculation and result dump (6)	8.22320800 sec
TIME:1350553014.02906609:	Transmitter data send (6)	0.00000400 sec
TIME:1350553014.22992897:	Calculation and result dump (4)	8.22148500 sec
TIME:1350553014.22994089:	Transmitter data send (4)	0.00000400 sec
TIME:1350553014.34206796:	Calculation and result dump (7)	7.85826500 sec
TIME:1350553014.34208012:	Transmitter data send (7)	0.00000400 sec
TIME:1350553014.60620689:	Calculation and result dump (5)	8.23993700 sec
TIME:1350553014.60622001:	Transmitter data send (5)	0.00000400 sec
TIME:1350553014.91134095:	Calculation and result dump (3)	8.22730100 sec
TIME:1350553014.91135311:	Transmitter data send (3)	0.00000400 sec
TIME:1350553014.92580009:	Calculation and result dump (2)	8.23607400 sec
TIME:1350553014.92581201:	Transmitter data send (2)	0.00000400 sec
TIME:1350553015.73814893:	Calculation and result dump (1)	8.25351300 sec
TIME:1350553015.73816204:	Transmitter data send (1)	0.00000400 sec
TIME:1350553020.33302498:	Calculation and result dump (0)	8.18410700 sec
TIME:1350553020.33303905:	Transmitter data send (0)	0.00000400 sec
TIME:1350553022.26060390:	Calculation and result dump (6)	8.23153400 sec
TIME:1350553022.26061702:	Transmitter data send (6)	0.00000400 sec
TIME:1350553022.45170808:	Calculation and result dump (4)	8.22176300 sec
TIME:1350553022.45172095:	Transmitter data send (4)	0.00000500 sec
TIME:1350553022.57160091:	Calculation and result dump (7)	8.22951700 sec
TIME:1350553022.57161403:	Transmitter data send (7)	0.00000400 sec
TIME:1350553022.77659798:	Calculation and result dump (2)	7.85078200 sec
TIME:1350553022.77661109:	Transmitter data send (2)	0.00000500 sec
TIME:1350553022.84588003:	Calculation and result dump (5)	8.23965600 sec
TIME:1350553022.84589195:	Transmitter data send (5)	0.00000400 sec
TIME:1350553023.14098501:	Calculation and result dump (3)	8.22962800 sec
TIME:1350553023.14099789:	Transmitter data send (3)	0.00000500 sec
TIME:1350553023.96030688:	Calculation and result dump (1)	8.22214100 sec
TIME:1350553023.96032000:	Transmitter data send (1)	0.00000400 sec
TIME:1350553028.52756405:	Calculation and result dump (0)	8.19452100 sec
TIME:1350553028.52757812:	Transmitter data send (0)	0.00000400 sec
TIME:1350553030.51258707:	Calculation and result dump (6)	8.25196600 sec
TIME:1350553030.51260090:	Transmitter data send (6)	0.00000400 sec
TIME:1350553030.67434692:	Calculation and result dump (4)	8.22262200 sec
TIME:1350553030.67435908:	Transmitter data send (4)	0.00000400 sec
TIME:1350553030.81292510:	Calculation and result dump (7)	8.24130700 sec
TIME:1350553030.81293702:	Transmitter data send (7)	0.00000400 sec
TIME:1350553030.99686098:	Calculation and result dump (2)	8.22024600 sec
TIME:1350553030.99687409:	Transmitter data send (2)	0.00000400 sec
TIME:1350553031.08890390:	Calculation and result dump (5)	8.24300700 sec
TIME:1350553031.08891606:	Transmitter data send (5)	0.00000400 sec
TIME:1350553031.37021995:	Calculation and result dump (3)	8.22921800 sec
TIME:1350553031.37023211:	Transmitter data send (3)	0.00000400 sec
TIME:1350553032.18230510:	Calculation and result dump (1)	8.22198000 sec
TIME:1350553032.18231702:	Transmitter data send (1)	0.00000400 sec
TIME:1350553036.34598994:	Calculation and result dump (0)	7.81840800 sec
TIME:1350553036.34600401:	Transmitter data send (0)	0.00000400 sec
TIME:1350553038.73301291:	Calculation and result dump (6)	8.22040800 sec
TIME:1350553038.73302698:	Transmitter data send (6)	0.00000500 sec
TIME:1350553038.91893697:	Calculation and result dump (4)	8.24457400 sec
TIME:1350553038.91895103:	Transmitter data send (4)	0.00000500 sec
TIME:1350553039.06835294:	Calculation and result dump (7)	8.25541200 sec
TIME:1350553039.06836605:	Transmitter data send (7)	0.00000500 sec
TIME:1350553039.21775508:	Calculation and result dump (2)	8.22087700 sec
TIME:1350553039.21776795:	Transmitter data send (2)	0.00000400 sec
TIME:1350553039.34317803:	Calculation and result dump (5)	8.25425800 sec
TIME:1350553039.34318995:	Transmitter data send (5)	0.00000400 sec
TIME:1350553039.60306001:	Calculation and result dump (3)	8.23282400 sec
TIME:1350553039.60307193:	Transmitter data send (3)	0.00000400 sec
TIME:1350553040.40534592:	Calculation and result dump (1)	8.22302500 sec
TIME:1350553040.40535903:	Transmitter data send (1)	0.00000400 sec
TIME:1350553044.53064489:	Calculation and result dump (0)	8.18463600 sec
TIME:1350553044.53065801:	Transmitter data send (0)	0.00000400 sec
TIME:1350553046.77435398:	Calculation and result dump (4)	7.85539900 sec
TIME:1350553046.77436709:	Transmitter data send (4)	0.00000500 sec
TIME:1350553046.95023203:	Calculation and result dump (6)	8.21720100 sec
TIME:1350553046.95024490:	Transmitter data send (6)	0.00000500 sec
TIME:1350553047.30033588:	Calculation and result dump (7)	8.23196600 sec
TIME:1350553047.30034900:	Transmitter data send (7)	0.00000400 sec
TIME:1350553047.45709705:	Calculation and result dump (2)	8.23932500 sec
TIME:1350553047.45710993:	Transmitter data send (2)	0.00000400 sec
TIME:1350553047.61778212:	Calculation and result dump (5)	8.27458800 sec
TIME:1350553047.61779499:	Transmitter data send (5)	0.00000400 sec
TIME:1350553047.83685088:	Calculation and result dump (3)	8.23377400 sec
TIME:1350553047.83686399:	Transmitter data send (3)	0.00000400 sec
TIME:1350553048.63860989:	Calculation and result dump (1)	8.23324700 sec
TIME:1350553048.63862395:	Transmitter data send (1)	0.00000500 sec
TIME:1350553052.71145296:	Calculation and result dump (0)	8.18079100 sec
TIME:1350553052.71146703:	Transmitter data send (0)	0.00000500 sec
TIME:1350553055.00258088:	Calculation and result dump (4)	8.22821000 sec
TIME:1350553055.00259399:	Transmitter data send (4)	0.00000400 sec
TIME:1350553055.16478992:	Calculation and result dump (6)	8.21454100 sec
TIME:1350553055.16480303:	Transmitter data send (6)	0.00000400 sec
TIME:1350553055.31007504:	Calculation and result dump (2)	7.85296100 sec
TIME:1350553055.31008697:	Transmitter data send (2)	0.00000400 sec
TIME:1350553055.52875996:	Calculation and result dump (7)	8.22840700 sec
TIME:1350553055.52877307:	Transmitter data send (7)	0.00000400 sec
TIME:1350553055.86370301:	Calculation and result dump (5)	8.24590400 sec
TIME:1350553055.86371493:	Transmitter data send (5)	0.00000300 sec
TIME:1350553056.08749700:	Calculation and result dump (3)	8.25062900 sec
TIME:1350553056.08750892:	Transmitter data send (3)	0.00000400 sec
TIME:1350553056.88956594:	Calculation and result dump (1)	8.25093800 sec
TIME:1350553056.88958001:	Transmitter data send (1)	0.00000500 sec
TIME:1350553060.89692903:	Calculation and result dump (0)	8.18545800 sec
TIME:1350553060.89694190:	Transmitter data send (0)	0.00000400 sec
TIME:1350553063.24253392:	Calculation and result dump (4)	8.23993600 sec
TIME:1350553063.24254704:	Transmitter data send (4)	0.00000400 sec
TIME:1350553063.38141489:	Calculation and result dump (6)	8.21660800 sec
TIME:1350553063.38142800:	Transmitter data send (6)	0.00000500 sec
TIME:1350553063.53270888:	Calculation and result dump (2)	8.22261800 sec
TIME:1350553063.53272200:	Transmitter data send (2)	0.00000500 sec
TIME:1350553063.75649405:	Calculation and result dump (7)	8.22771700 sec
TIME:1350553063.75650692:	Transmitter data send (7)	0.00000400 sec
TIME:1350553063.94975400:	Calculation and result dump (3)	7.86224100 sec
TIME:1350553063.94976807:	Transmitter data send (3)	0.00000500 sec
TIME:1350553064.10335207:	Calculation and result dump (5)	8.23963300 sec
TIME:1350553064.10336494:	Transmitter data send (5)	0.00000500 sec
TIME:1350553065.10976005:	Calculation and result dump (1)	8.22017600 sec
TIME:1350553065.10977411:	Transmitter data send (1)	0.00000500 sec
TIME:1350553069.09572506:	Calculation and result dump (0)	8.19877900 sec
TIME:1350553069.09573793:	Transmitter data send (0)	0.00000400 sec
TIME:1350553071.50204706:	Calculation and result dump (4)	8.25949600 sec
TIME:1350553071.50205994:	Transmitter data send (4)	0.00000500 sec
TIME:1350553071.59798288:	Calculation and result dump (6)	8.21655100 sec
TIME:1350553071.59799600:	Transmitter data send (6)	0.00000400 sec
TIME:1350553071.76725411:	Calculation and result dump (2)	8.23452800 sec
TIME:1350553071.76726699:	Transmitter data send (2)	0.00000400 sec
