Number of processors:	16
Transmitters per processor:	80
Processes per node:	4
TIME:1350554324.49399710:	Transmitter data send (11)	0.00000500 sec
TIME:1350554324.59258294:	Calculation and result dump (1)	8.22949100 sec
TIME:1350554324.59259605:	Transmitter data send (1)	0.00000400 sec
TIME:1350554330.79750800:	Calculation and result dump (10)	8.14612000 sec
TIME:1350554330.79752111:	Transmitter data send (10)	0.00000400 sec
TIME:1350554330.85769510:	Calculation and result dump (0)	8.16039900 sec
TIME:1350554330.85770798:	Transmitter data send (0)	0.00000400 sec
TIME:1350554331.12517190:	Calculation and result dump (4)	7.86853500 sec
TIME:1350554331.12518406:	Transmitter data send (4)	0.00000400 sec
TIME:1350554331.58438611:	Calculation and result dump (8)	8.24204600 sec
TIME:1350554331.58439898:	Transmitter data send (8)	0.00000400 sec
TIME:1350554331.82094407:	Calculation and result dump (15)	8.21590800 sec
TIME:1350554331.82095695:	Transmitter data send (15)	0.00000400 sec
TIME:1350554331.82980704:	Calculation and result dump (14)	8.23945700 sec
TIME:1350554331.82981896:	Transmitter data send (14)	0.00000300 sec
TIME:1350554331.83394098:	Calculation and result dump (6)	8.24293000 sec
TIME:1350554331.83395290:	Transmitter data send (6)	0.00000400 sec
TIME:1350554331.89265299:	Calculation and result dump (9)	8.21693300 sec
TIME:1350554331.89266491:	Transmitter data send (9)	0.00000400 sec
TIME:1350554331.90129995:	Calculation and result dump (5)	8.23824200 sec
TIME:1350554331.90131211:	Transmitter data send (5)	0.00000400 sec
TIME:1350554331.94123292:	Calculation and result dump (7)	8.22783000 sec
TIME:1350554331.94124508:	Transmitter data send (7)	0.00000400 sec
TIME:1350554331.96014094:	Calculation and result dump (12)	7.85161300 sec
TIME:1350554331.96015310:	Transmitter data send (12)	0.00000400 sec
TIME:1350554332.18411899:	Calculation and result dump (3)	8.22705800 sec
TIME:1350554332.18413210:	Transmitter data send (3)	0.00000400 sec
TIME:1350554332.21575999:	Calculation and result dump (13)	8.23119900 sec
TIME:1350554332.21577311:	Transmitter data send (13)	0.00000400 sec
TIME:1350554332.64829493:	Calculation and result dump (2)	8.20795000 sec
TIME:1350554332.64830709:	Transmitter data send (2)	0.00000300 sec
TIME:1350554332.74860811:	Calculation and result dump (11)	8.25460700 sec
TIME:1350554332.74862003:	Transmitter data send (11)	0.00000400 sec
TIME:1350554332.85103989:	Calculation and result dump (1)	8.25844000 sec
TIME:1350554332.85105205:	Transmitter data send (1)	0.00000400 sec
TIME:1350554338.95041490:	Calculation and result dump (10)	8.15289000 sec
TIME:1350554338.95042896:	Transmitter data send (10)	0.00000400 sec
TIME:1350554339.03153300:	Calculation and result dump (0)	8.17382100 sec
TIME:1350554339.03154492:	Transmitter data send (0)	0.00000400 sec
TIME:1350554339.36113310:	Calculation and result dump (4)	8.23594500 sec
TIME:1350554339.36114597:	Transmitter data send (4)	0.00000400 sec
TIME:1350554339.67888999:	Calculation and result dump (6)	7.84493300 sec
TIME:1350554339.67890310:	Transmitter data send (6)	0.00000400 sec
TIME:1350554339.82508707:	Calculation and result dump (8)	8.24068400 sec
TIME:1350554339.82509995:	Transmitter data send (8)	0.00000500 sec
TIME:1350554340.03230596:	Calculation and result dump (15)	8.21134500 sec
TIME:1350554340.03231907:	Transmitter data send (15)	0.00000400 sec
TIME:1350554340.04445505:	Calculation and result dump (14)	8.21463200 sec
TIME:1350554340.04446793:	Transmitter data send (14)	0.00000500 sec
TIME:1350554340.11198497:	Calculation and result dump (9)	8.21931600 sec
TIME:1350554340.11199689:	Transmitter data send (9)	0.00000400 sec
TIME:1350554340.15403605:	Calculation and result dump (5)	8.25272000 sec
TIME:1350554340.15404892:	Transmitter data send (5)	0.00000500 sec
TIME:1350554340.17943907:	Calculation and result dump (12)	8.21928200 sec
TIME:1350554340.17945194:	Transmitter data send (12)	0.00000400 sec
TIME:1350554340.19649601:	Calculation and result dump (7)	8.25524700 sec
TIME:1350554340.19650888:	Transmitter data send (7)	0.00000400 sec
TIME:1350554340.42193389:	Calculation and result dump (3)	8.23779800 sec
TIME:1350554340.42194700:	Transmitter data send (3)	0.00000500 sec
TIME:1350554340.44888401:	Calculation and result dump (13)	8.23310700 sec
TIME:1350554340.44889593:	Transmitter data send (13)	0.00000400 sec
TIME:1350554340.85805392:	Calculation and result dump (2)	8.20974200 sec
TIME:1350554340.85806704:	Transmitter data send (2)	0.00000400 sec
TIME:1350554340.98162293:	Calculation and result dump (11)	8.23299900 sec
TIME:1350554340.98163605:	Transmitter data send (11)	0.00000400 sec
TIME:1350554341.07923698:	Calculation and result dump (1)	8.22818100 sec
TIME:1350554341.07924891:	Transmitter data send (1)	0.00000400 sec
TIME:1350554346.73522592:	Calculation and result dump (10)	7.78479300 sec
TIME:1350554346.73524308:	Transmitter data send (10)	0.00000400 sec
TIME:1350554347.19807100:	Calculation and result dump (0)	8.16652200 sec
TIME:1350554347.19808412:	Transmitter data send (0)	0.00000400 sec
TIME:1350554347.61610603:	Calculation and result dump (4)	8.25495500 sec
TIME:1350554347.61612105:	Transmitter data send (4)	0.00000400 sec
TIME:1350554347.92445493:	Calculation and result dump (6)	8.24554800 sec
TIME:1350554347.92446804:	Transmitter data send (6)	0.00000400 sec
TIME:1350554348.05310392:	Calculation and result dump (7)	7.85659100 sec
TIME:1350554348.05311608:	Transmitter data send (7)	0.00000400 sec
TIME:1350554348.06783605:	Calculation and result dump (8)	8.24273200 sec
TIME:1350554348.06784797:	Transmitter data send (8)	0.00000400 sec
TIME:1350554348.25842690:	Calculation and result dump (15)	8.22610300 sec
TIME:1350554348.25844097:	Transmitter data send (15)	0.00000400 sec
TIME:1350554348.25955510:	Calculation and result dump (14)	8.21508300 sec
TIME:1350554348.25956702:	Transmitter data send (14)	0.00000400 sec
TIME:1350554348.33014798:	Calculation and result dump (9)	8.21814700 sec
TIME:1350554348.33015990:	Transmitter data send (9)	0.00000400 sec
TIME:1350554348.38618112:	Calculation and result dump (5)	8.23212800 sec
TIME:1350554348.38619399:	Transmitter data send (5)	0.00000400 sec
TIME:1350554348.39595008:	Calculation and result dump (12)	8.21649400 sec
TIME:1350554348.39596200:	Transmitter data send (12)	0.00000300 sec
TIME:1350554348.64967799:	Calculation and result dump (3)	8.22772700 sec
TIME:1350554348.64968991:	Transmitter data send (3)	0.00000400 sec
TIME:1350554348.70016408:	Calculation and result dump (13)	8.25126300 sec
TIME:1350554348.70017600:	Transmitter data send (13)	0.00000300 sec
TIME:1350554349.09715891:	Calculation and result dump (2)	8.23908800 sec
TIME:1350554349.09717202:	Transmitter data send (2)	0.00000400 sec
TIME:1350554349.22077703:	Calculation and result dump (11)	8.23913600 sec
TIME:1350554349.22078896:	Transmitter data send (11)	0.00000400 sec
TIME:1350554349.32160497:	Calculation and result dump (1)	8.24235100 sec
TIME:1350554349.32161689:	Transmitter data send (1)	0.00000400 sec
TIME:1350554354.88264394:	Calculation and result dump (10)	8.14739600 sec
TIME:1350554354.88265896:	Transmitter data send (10)	0.00000500 sec
TIME:1350554355.36380696:	Calculation and result dump (0)	8.16571900 sec
TIME:1350554355.36382103:	Transmitter data send (0)	0.00000400 sec
TIME:1350554355.84710002:	Calculation and result dump (4)	8.23097500 sec
TIME:1350554355.84711289:	Transmitter data send (4)	0.00000400 sec
TIME:1350554355.90494609:	Calculation and result dump (7)	7.85182600 sec
TIME:1350554355.90495896:	Transmitter data send (7)	0.00000500 sec
TIME:1350554356.13506699:	Calculation and result dump (6)	8.21059500 sec
TIME:1350554356.13508010:	Transmitter data send (6)	0.00000400 sec
TIME:1350554356.30929303:	Calculation and result dump (8)	8.24144100 sec
TIME:1350554356.30930591:	Transmitter data send (8)	0.00000500 sec
TIME:1350554356.42205405:	Calculation and result dump (14)	8.16248300 sec
TIME:1350554356.42206693:	Transmitter data send (14)	0.00000500 sec
TIME:1350554356.49609900:	Calculation and result dump (15)	8.23765300 sec
TIME:1350554356.49611092:	Transmitter data send (15)	0.00000400 sec
TIME:1350554356.54857492:	Calculation and result dump (9)	8.21841100 sec
TIME:1350554356.54858804:	Transmitter data send (9)	0.00000400 sec
TIME:1350554356.61497498:	Calculation and result dump (12)	8.21900800 sec
TIME:1350554356.61498809:	Transmitter data send (12)	0.00000500 sec
TIME:1350554356.63170290:	Calculation and result dump (5)	8.24550500 sec
TIME:1350554356.63171601:	Transmitter data send (5)	0.00000500 sec
TIME:1350554356.87891507:	Calculation and result dump (3)	8.22922100 sec
TIME:1350554356.87892795:	Transmitter data send (3)	0.00000400 sec
TIME:1350554356.93334293:	Calculation and result dump (13)	8.23316300 sec
TIME:1350554356.93335605:	Transmitter data send (13)	0.00000400 sec
TIME:1350554357.08993006:	Calculation and result dump (11)	7.86913700 sec
TIME:1350554357.08994389:	Transmitter data send (11)	0.00000500 sec
TIME:1350554357.30531597:	Calculation and result dump (2)	8.20814000 sec
TIME:1350554357.30532789:	Transmitter data send (2)	0.00000400 sec
TIME:1350554357.55135894:	Calculation and result dump (1)	8.22973800 sec
TIME:1350554357.55137205:	Transmitter data send (1)	0.00000400 sec
TIME:1350554363.05490804:	Calculation and result dump (10)	8.17224500 sec
TIME:1350554363.05492210:	Transmitter data send (10)	0.00000400 sec
TIME:1350554363.55897689:	Calculation and result dump (0)	8.19515200 sec
TIME:1350554363.55899000:	Transmitter data send (0)	0.00000400 sec
TIME:1350554364.07443595:	Calculation and result dump (4)	8.22731900 sec
TIME:1350554364.07444811:	Transmitter data send (4)	0.00000300 sec
TIME:1350554364.14463592:	Calculation and result dump (7)	8.23967300 sec
TIME:1350554364.14464903:	Transmitter data send (7)	0.00000400 sec
TIME:1350554364.34835410:	Calculation and result dump (6)	8.21326900 sec
TIME:1350554364.34836698:	Transmitter data send (6)	0.00000400 sec
TIME:1350554364.39250493:	Calculation and result dump (9)	7.84391300 sec
TIME:1350554364.39251709:	Transmitter data send (9)	0.00000300 sec
TIME:1350554364.55411696:	Calculation and result dump (8)	8.24480700 sec
TIME:1350554364.55412889:	Transmitter data send (8)	0.00000400 sec
TIME:1350554364.63478899:	Calculation and result dump (14)	8.21271800 sec
TIME:1350554364.63480091:	Transmitter data send (14)	0.00000400 sec
TIME:1350554364.70661807:	Calculation and result dump (15)	8.21050200 sec
TIME:1350554364.70662999:	Transmitter data send (15)	0.00000400 sec
TIME:1350554364.83147192:	Calculation and result dump (12)	8.21648000 sec
TIME:1350554364.83148408:	Transmitter data send (12)	0.00000400 sec
TIME:1350554364.88950992:	Calculation and result dump (5)	8.25779000 sec
TIME:1350554364.88952208:	Transmitter data send (5)	0.00000300 sec
TIME:1350554365.13074589:	Calculation and result dump (3)	8.25181300 sec
TIME:1350554365.13075805:	Transmitter data send (3)	0.00000400 sec
TIME:1350554365.16971898:	Calculation and result dump (13)	8.23635900 sec
TIME:1350554365.16973090:	Transmitter data send (13)	0.00000400 sec
TIME:1350554365.33617902:	Calculation and result dump (11)	8.24623100 sec
TIME:1350554365.33619189:	Transmitter data send (11)	0.00000400 sec
TIME:1350554365.51648593:	Calculation and result dump (2)	8.21115400 sec
TIME:1350554365.51649904:	Transmitter data send (2)	0.00000400 sec
TIME:1350554365.78333998:	Calculation and result dump (1)	8.23196400 sec
TIME:1350554365.78335190:	Transmitter data send (1)	0.00000400 sec
TIME:1350554371.20212102:	Calculation and result dump (10)	8.14719500 sec
TIME:1350554371.20213509:	Transmitter data send (10)	0.00000500 sec
TIME:1350554371.72159910:	Calculation and result dump (0)	8.16260500 sec
TIME:1350554371.72161198:	Transmitter data send (0)	0.00000400 sec
TIME:1350554371.93580103:	Calculation and result dump (4)	7.86134800 sec
TIME:1350554371.93581390:	Transmitter data send (4)	0.00000400 sec
TIME:1350554372.37718797:	Calculation and result dump (7)	8.23253500 sec
TIME:1350554372.37720609:	Transmitter data send (7)	0.00000900 sec
TIME:1350554372.58237195:	Calculation and result dump (6)	8.23400100 sec
TIME:1350554372.58238506:	Transmitter data send (6)	0.00000400 sec
TIME:1350554372.63754511:	Calculation and result dump (9)	8.24502300 sec
TIME:1350554372.63755798:	Transmitter data send (9)	0.00000400 sec
TIME:1350554372.79438496:	Calculation and result dump (8)	8.24025200 sec
TIME:1350554372.79439807:	Transmitter data send (8)	0.00000400 sec
TIME:1350554372.86552095:	Calculation and result dump (14)	8.23071600 sec
TIME:1350554372.86553407:	Transmitter data send (14)	0.00000500 sec
TIME:1350554372.92294693:	Calculation and result dump (15)	8.21631300 sec
TIME:1350554372.92296004:	Transmitter data send (15)	0.00000400 sec
TIME:1350554373.02709889:	Calculation and result dump (13)	7.85736400 sec
TIME:1350554373.02711201:	Transmitter data send (13)	0.00000500 sec
TIME:1350554373.05522490:	Calculation and result dump (12)	8.22373700 sec
TIME:1350554373.05523801:	Transmitter data send (12)	0.00000500 sec
TIME:1350554373.12227988:	Calculation and result dump (5)	8.23275400 sec
TIME:1350554373.12229204:	Transmitter data send (5)	0.00000400 sec
TIME:1350554373.35347605:	Calculation and result dump (3)	8.22271400 sec
TIME:1350554373.35348892:	Transmitter data send (3)	0.00000400 sec
TIME:1350554373.57269597:	Calculation and result dump (11)	8.23650000 sec
TIME:1350554373.57270908:	Transmitter data send (11)	0.00000400 sec
TIME:1350554373.74503708:	Calculation and result dump (2)	8.22853400 sec
TIME:1350554373.74504995:	Transmitter data send (2)	0.00000400 sec
TIME:1350554374.04394007:	Calculation and result dump (1)	8.26058400 sec
TIME:1350554374.04395294:	Transmitter data send (1)	0.00000500 sec
TIME:1350554379.35595489:	Calculation and result dump (10)	8.15381600 sec
TIME:1350554379.35596895:	Transmitter data send (10)	0.00000500 sec
TIME:1350554379.89906096:	Calculation and result dump (0)	8.17744400 sec
TIME:1350554379.89907408:	Transmitter data send (0)	0.00000400 sec
TIME:1350554380.16698790:	Calculation and result dump (4)	8.23117000 sec
TIME:1350554380.16700101:	Transmitter data send (4)	0.00000400 sec
TIME:1350554380.60703397:	Calculation and result dump (7)	8.22982300 sec
TIME:1350554380.60704708:	Transmitter data send (7)	0.00000400 sec
TIME:1350554380.65936494:	Calculation and result dump (8)	7.86496200 sec
TIME:1350554380.65937805:	Transmitter data send (8)	0.00000400 sec
TIME:1350554380.79307699:	Calculation and result dump (6)	8.21068800 sec
TIME:1350554380.79309011:	Transmitter data send (6)	0.00000400 sec
TIME:1350554380.85456204:	Calculation and result dump (9)	8.21700000 sec
TIME:1350554380.85457397:	Transmitter data send (9)	0.00000400 sec
TIME:1350554381.08669806:	Calculation and result dump (14)	8.22116000 sec
TIME:1350554381.08670998:	Transmitter data send (14)	0.00000300 sec
TIME:1350554381.16090012:	Calculation and result dump (15)	8.23793600 sec
TIME:1350554381.16091204:	Transmitter data send (15)	0.00000400 sec
TIME:1350554381.27810597:	Calculation and result dump (13)	8.25099000 sec
TIME:1350554381.27811790:	Transmitter data send (13)	0.00000400 sec
TIME:1350554381.27865005:	Calculation and result dump (12)	8.22340800 sec
TIME:1350554381.27866197:	Transmitter data send (12)	0.00000400 sec
TIME:1350554381.36899209:	Calculation and result dump (5)	8.24669600 sec
TIME:1350554381.36900401:	Transmitter data send (5)	0.00000400 sec
TIME:1350554381.58061099:	Calculation and result dump (3)	8.22711800 sec
TIME:1350554381.58062291:	Transmitter data send (3)	0.00000400 sec
TIME:1350554381.81304908:	Calculation and result dump (11)	8.24033600 sec
TIME:1350554381.81306100:	Transmitter data send (11)	0.00000400 sec
TIME:1350554381.95754790:	Calculation and result dump (2)	8.21249400 sec
TIME:1350554381.95756006:	Transmitter data send (2)	0.00000400 sec
TIME:1350554382.27490807:	Calculation and result dump (1)	8.23095100 sec
TIME:1350554382.27491999:	Transmitter data send (1)	0.00000300 sec
TIME:1350554387.14088202:	Calculation and result dump (10)	7.78490900 sec
TIME:1350554387.14089704:	Transmitter data send (10)	0.00000500 sec
TIME:1350554388.07189012:	Calculation and result dump (0)	8.17281200 sec
TIME:1350554388.07190299:	Transmitter data send (0)	0.00000400 sec
TIME:1350554388.42149401:	Calculation and result dump (4)	8.25448900 sec
TIME:1350554388.42150688:	Transmitter data send (4)	0.00000400 sec
TIME:1350554388.86192489:	Calculation and result dump (7)	8.25487400 sec
TIME:1350554388.86193800:	Transmitter data send (7)	0.00000500 sec
TIME:1350554388.89958310:	Calculation and result dump (8)	8.24020100 sec
TIME:1350554388.89959598:	Transmitter data send (8)	0.00000500 sec
TIME:1350554389.01819110:	Calculation and result dump (6)	8.22509700 sec
TIME:1350554389.01820898:	Transmitter data send (6)	0.00000500 sec
TIME:1350554389.07289195:	Calculation and result dump (9)	8.21831400 sec
TIME:1350554389.07290506:	Transmitter data send (9)	0.00000400 sec
TIME:1350554389.12670994:	Calculation and result dump (12)	7.84804400 sec
TIME:1350554389.12672305:	Transmitter data send (12)	0.00000500 sec
TIME:1350554389.30864811:	Calculation and result dump (14)	8.22193300 sec
TIME:1350554389.30866098:	Transmitter data send (14)	0.00000400 sec
TIME:1350554389.37716699:	Calculation and result dump (15)	8.21625100 sec
TIME:1350554389.37718010:	Transmitter data send (15)	0.00000400 sec
TIME:1350554389.50754595:	Calculation and result dump (13)	8.22942400 sec
TIME:1350554389.50755906:	Transmitter data send (13)	0.00000500 sec
TIME:1350554389.60638690:	Calculation and result dump (5)	8.23737900 sec
TIME:1350554389.60640001:	Transmitter data send (5)	0.00000400 sec
TIME:1350554389.82392311:	Calculation and result dump (3)	8.24329600 sec
TIME:1350554389.82393599:	Transmitter data send (3)	0.00000500 sec
TIME:1350554390.08489704:	Calculation and result dump (11)	8.27183200 sec
TIME:1350554390.08491111:	Transmitter data send (11)	0.00000500 sec
TIME:1350554390.17094898:	Calculation and result dump (2)	8.21338500 sec
TIME:1350554390.17096210:	Transmitter data send (2)	0.00000400 sec
TIME:1350554390.51927090:	Calculation and result dump (1)	8.24434700 sec
TIME:1350554390.51928496:	Transmitter data send (1)	0.00000500 sec
TIME:1350554395.29167295:	Calculation and result dump (10)	8.15077200 sec
TIME:1350554395.29168606:	Transmitter data send (10)	0.00000400 sec
TIME:1350554396.24146104:	Calculation and result dump (0)	8.16955400 sec
TIME:1350554396.24147391:	Transmitter data send (0)	0.00000400 sec
TIME:1350554396.65299511:	Calculation and result dump (4)	8.23148400 sec
TIME:1350554396.65300798:	Transmitter data send (4)	0.00000400 sec
TIME:1350554396.76840711:	Calculation and result dump (8)	7.86880700 sec
TIME:1350554396.76841998:	Transmitter data send (8)	0.00000400 sec
TIME:1350554397.08633995:	Calculation and result dump (7)	8.22439800 sec
TIME:1350554397.08635306:	Transmitter data send (7)	0.00000400 sec
TIME:1350554397.23321891:	Calculation and result dump (6)	8.21500500 sec
TIME:1350554397.23323107:	Transmitter data send (6)	0.00000300 sec
TIME:1350554397.31259394:	Calculation and result dump (9)	8.23968500 sec
TIME:1350554397.31260610:	Transmitter data send (9)	0.00000400 sec
TIME:1350554397.36859894:	Calculation and result dump (12)	8.24187200 sec
TIME:1350554397.36861110:	Transmitter data send (12)	0.00000400 sec
TIME:1350554397.52513003:	Calculation and result dump (14)	8.21646500 sec
TIME:1350554397.52514195:	Transmitter data send (14)	0.00000400 sec
TIME:1350554397.60429811:	Calculation and result dump (15)	8.22711400 sec
TIME:1350554397.60431004:	Transmitter data send (15)	0.00000400 sec
TIME:1350554397.73782897:	Calculation and result dump (13)	8.23026600 sec
TIME:1350554397.73784089:	Transmitter data send (13)	0.00000400 sec
TIME:1350554397.84303594:	Calculation and result dump (5)	8.23663200 sec
TIME:1350554397.84304810:	Transmitter data send (5)	0.00000400 sec
TIME:1350554398.01331806:	Calculation and result dump (2)	7.84235200 sec
TIME:1350554398.01332998:	Transmitter data send (2)	0.00000400 sec
TIME:1350554398.04974198:	Calculation and result dump (3)	8.22580200 sec
TIME:1350554398.04975390:	Transmitter data send (3)	0.00000400 sec
TIME:1350554398.32616496:	Calculation and result dump (11)	8.24125000 sec
TIME:1350554398.32617688:	Transmitter data send (11)	0.00000400 sec
TIME:1350554398.75302100:	Calculation and result dump (1)	8.23373200 sec
TIME:1350554398.75303292:	Transmitter data send (1)	0.00000300 sec
TIME:1350554403.46571589:	Calculation and result dump (10)	8.17402600 sec
