Number of processors:	2
Transmitters per processor:	40
Processes per node:	2
TIME:1350532075.47067404:	Transmitter data send (0)	0.00000400 sec
TIME:1350532080.76329708:	Calculation and result dump (1)	7.08931100 sec
TIME:1350532080.76331091:	Transmitter data send (1)	0.00000400 sec
TIME:1350532082.50581694:	Calculation and result dump (0)	7.03513900 sec
TIME:1350532082.50583005:	Transmitter data send (0)	0.00000500 sec
TIME:1350532087.79592395:	Calculation and result dump (1)	7.03260900 sec
TIME:1350532087.79593801:	Transmitter data send (1)	0.00000400 sec
TIME:1350532089.52527595:	Calculation and result dump (0)	7.01944200 sec
TIME:1350532089.52528906:	Transmitter data send (0)	0.00000400 sec
TIME:1350532094.89329505:	Calculation and result dump (1)	7.09735300 sec
TIME:1350532094.89330792:	Transmitter data send (1)	0.00000400 sec
TIME:1350532096.53948402:	Calculation and result dump (0)	7.01419100 sec
TIME:1350532096.53949809:	Transmitter data send (0)	0.00000500 sec
TIME:1350532101.97708702:	Calculation and result dump (1)	7.08377500 sec
TIME:1350532101.97710109:	Transmitter data send (1)	0.00000400 sec
TIME:1350532103.55242205:	Calculation and result dump (0)	7.01292000 sec
TIME:1350532103.55243492:	Transmitter data send (0)	0.00000400 sec
TIME:1350532109.05867410:	Calculation and result dump (1)	7.08156800 sec
TIME:1350532109.05868793:	Transmitter data send (1)	0.00000400 sec
TIME:1350532110.25113010:	Calculation and result dump (0)	6.69869100 sec
TIME:1350532110.25114393:	Transmitter data send (0)	0.00000500 sec
TIME:1350532116.14757705:	Calculation and result dump (1)	7.08888500 sec
TIME:1350532116.14759111:	Transmitter data send (1)	0.00000500 sec
TIME:1350532117.28562188:	Calculation and result dump (0)	7.03447400 sec
TIME:1350532117.28563499:	Transmitter data send (0)	0.00000400 sec
TIME:1350532123.17880392:	Calculation and result dump (1)	7.03120900 sec
TIME:1350532123.17881799:	Transmitter data send (1)	0.00000400 sec
TIME:1350532124.30373096:	Calculation and result dump (0)	7.01809200 sec
TIME:1350532124.30374503:	Transmitter data send (0)	0.00000500 sec
TIME:1350532130.27509594:	Calculation and result dump (1)	7.09627400 sec
TIME:1350532130.27511001:	Transmitter data send (1)	0.00000500 sec
TIME:1350532131.31676412:	Calculation and result dump (0)	7.01301500 sec
TIME:1350532131.31677699:	Transmitter data send (0)	0.00000400 sec
TIME:1350532137.35816097:	Calculation and result dump (1)	7.08304700 sec
TIME:1350532137.35817409:	Transmitter data send (1)	0.00000400 sec
TIME:1350532138.32917404:	Calculation and result dump (0)	7.01239300 sec
TIME:1350532144.34098101:	Calculation and result dump (1)	6.98280300 sec
Process took 315 sec
