Number of processors:	2
Transmitters per processor:	80
Processes per node:	2
TIME:1350550322.38113999:	Transmitter data send (1)	0.00000400 sec
TIME:1350550325.28701091:	Calculation and result dump (0)	7.01382400 sec
TIME:1350550325.28702307:	Transmitter data send (0)	0.00000400 sec
TIME:1350550329.45618010:	Calculation and result dump (1)	7.07503500 sec
TIME:1350550329.45619392:	Transmitter data send (1)	0.00000500 sec
TIME:1350550332.29909301:	Calculation and result dump (0)	7.01206600 sec
TIME:1350550332.29910707:	Transmitter data send (0)	0.00000500 sec
TIME:1350550336.53056598:	Calculation and result dump (1)	7.07436800 sec
TIME:1350550336.53057909:	Transmitter data send (1)	0.00000300 sec
TIME:1350550338.99669790:	Calculation and result dump (0)	6.69758700 sec
TIME:1350550338.99671102:	Transmitter data send (0)	0.00000400 sec
TIME:1350550343.60795093:	Calculation and result dump (1)	7.07736800 sec
TIME:1350550343.60796499:	Transmitter data send (1)	0.00000500 sec
TIME:1350550346.02908111:	Calculation and result dump (0)	7.03236600 sec
TIME:1350550346.02909398:	Transmitter data send (0)	0.00000500 sec
TIME:1350550350.63626289:	Calculation and result dump (1)	7.02829400 sec
TIME:1350550350.63627696:	Transmitter data send (1)	0.00000400 sec
TIME:1350550353.04793406:	Calculation and result dump (0)	7.01883600 sec
TIME:1350550353.04794693:	Transmitter data send (0)	0.00000400 sec
TIME:1350550357.72005796:	Calculation and result dump (1)	7.08377700 sec
TIME:1350550357.72007203:	Transmitter data send (1)	0.00000500 sec
TIME:1350550360.06076097:	Calculation and result dump (0)	7.01280900 sec
TIME:1350550360.06077290:	Transmitter data send (0)	0.00000300 sec
TIME:1350550364.79418206:	Calculation and result dump (1)	7.07410600 sec
TIME:1350550364.79419494:	Transmitter data send (1)	0.00000400 sec
TIME:1350550367.07125211:	Calculation and result dump (0)	7.01047400 sec
TIME:1350550367.07126594:	Transmitter data send (0)	0.00000500 sec
TIME:1350550371.86743212:	Calculation and result dump (1)	7.07322800 sec
TIME:1350550371.86744595:	Transmitter data send (1)	0.00000400 sec
TIME:1350550373.76810908:	Calculation and result dump (0)	6.69683900 sec
TIME:1350550373.76812196:	Transmitter data send (0)	0.00000400 sec
TIME:1350550378.94289994:	Calculation and result dump (1)	7.07545000 sec
TIME:1350550378.94291306:	Transmitter data send (1)	0.00000400 sec
TIME:1350550380.79972196:	Calculation and result dump (0)	7.03159600 sec
TIME:1350550380.79973602:	Transmitter data send (0)	0.00000500 sec
TIME:1350550385.97008705:	Calculation and result dump (1)	7.02717000 sec
TIME:1350550385.97010207:	Transmitter data send (1)	0.00000500 sec
TIME:1350550387.81738806:	Calculation and result dump (0)	7.01764800 sec
TIME:1350550387.81740093:	Transmitter data send (0)	0.00000400 sec
TIME:1350550393.05198693:	Calculation and result dump (1)	7.08188100 sec
TIME:1350550393.05200005:	Transmitter data send (1)	0.00000400 sec
TIME:1350550394.82818294:	Calculation and result dump (0)	7.01077800 sec
TIME:1350550394.82819700:	Transmitter data send (0)	0.00000500 sec
TIME:1350550400.12544394:	Calculation and result dump (1)	7.07344000 sec
TIME:1350550400.12545800:	Transmitter data send (1)	0.00000500 sec
TIME:1350550401.83712506:	Calculation and result dump (0)	7.00891900 sec
TIME:1350550401.83713794:	Transmitter data send (0)	0.00000400 sec
TIME:1350550407.19740200:	Calculation and result dump (1)	7.07194000 sec
TIME:1350550407.19741511:	Transmitter data send (1)	0.00000400 sec
TIME:1350550408.53197503:	Calculation and result dump (0)	6.69483300 sec
TIME:1350550408.53198791:	Transmitter data send (0)	0.00000500 sec
TIME:1350550414.27262306:	Calculation and result dump (1)	7.07520400 sec
TIME:1350550414.27263689:	Transmitter data send (1)	0.00000500 sec
TIME:1350550415.56233811:	Calculation and result dump (0)	7.03034600 sec
TIME:1350550415.56235099:	Transmitter data send (0)	0.00000400 sec
TIME:1350550421.29900599:	Calculation and result dump (1)	7.02636500 sec
TIME:1350550421.29901910:	Transmitter data send (1)	0.00000400 sec
TIME:1350550422.57932496:	Calculation and result dump (0)	7.01697000 sec
TIME:1350550422.57933807:	Transmitter data send (0)	0.00000500 sec
TIME:1350550428.38031793:	Calculation and result dump (1)	7.08129500 sec
TIME:1350550428.38033104:	Transmitter data send (1)	0.00000400 sec
TIME:1350550429.58936310:	Calculation and result dump (0)	7.01002100 sec
TIME:1350550429.58937597:	Transmitter data send (0)	0.00000400 sec
TIME:1350550435.45168304:	Calculation and result dump (1)	7.07134800 sec
TIME:1350550435.45169711:	Transmitter data send (1)	0.00000400 sec
TIME:1350550436.59816408:	Calculation and result dump (0)	7.00878400 sec
TIME:1350550436.59817791:	Transmitter data send (0)	0.00000500 sec
TIME:1350550442.52245593:	Calculation and result dump (1)	7.07075500 sec
TIME:1350550442.52247000:	Transmitter data send (1)	0.00000400 sec
TIME:1350550443.29382110:	Calculation and result dump (0)	6.69563900 sec
TIME:1350550443.29383302:	Transmitter data send (0)	0.00000300 sec
TIME:1350550449.59755397:	Calculation and result dump (1)	7.07508000 sec
TIME:1350550449.59756804:	Transmitter data send (1)	0.00000500 sec
TIME:1350550450.32308888:	Calculation and result dump (0)	7.02925200 sec
TIME:1350550450.32310200:	Transmitter data send (0)	0.00000500 sec
TIME:1350550456.62340593:	Calculation and result dump (1)	7.02583400 sec
TIME:1350550456.62342000:	Transmitter data send (1)	0.00000500 sec
TIME:1350550457.33871293:	Calculation and result dump (0)	7.01560700 sec
TIME:1350550457.33872509:	Transmitter data send (0)	0.00000400 sec
TIME:1350550463.70469499:	Calculation and result dump (1)	7.08127100 sec
TIME:1350550463.70470905:	Transmitter data send (1)	0.00000500 sec
TIME:1350550464.34701800:	Calculation and result dump (0)	7.00828900 sec
TIME:1350550464.34703112:	Transmitter data send (0)	0.00000400 sec
TIME:1350550470.77617598:	Calculation and result dump (1)	7.07146300 sec
TIME:1350550470.77619004:	Transmitter data send (1)	0.00000500 sec
TIME:1350550471.35405898:	Calculation and result dump (0)	7.00702400 sec
TIME:1350550471.35407209:	Transmitter data send (0)	0.00000400 sec
TIME:1350550477.84757209:	Calculation and result dump (1)	7.07137800 sec
TIME:1350550477.84758592:	Transmitter data send (1)	0.00000500 sec
TIME:1350550478.04745793:	Calculation and result dump (0)	6.69338200 sec
TIME:1350550478.04747009:	Transmitter data send (0)	0.00000400 sec
TIME:1350550484.91861296:	Calculation and result dump (1)	7.07102300 sec
TIME:1350550484.91862607:	Transmitter data send (1)	0.00000400 sec
TIME:1350550485.07354903:	Calculation and result dump (0)	7.02607500 sec
TIME:1350550485.07356095:	Transmitter data send (0)	0.00000400 sec
TIME:1350550491.94159007:	Calculation and result dump (1)	7.02296000 sec
TIME:1350550491.94160390:	Transmitter data send (1)	0.00000500 sec
TIME:1350550492.08608603:	Calculation and result dump (0)	7.01252100 sec
TIME:1350550492.08609891:	Transmitter data send (0)	0.00000400 sec
TIME:1350550499.01896405:	Calculation and result dump (1)	7.07735600 sec
TIME:1350550499.01897693:	Transmitter data send (1)	0.00000400 sec
TIME:1350550499.09108496:	Calculation and result dump (0)	7.00498200 sec
TIME:1350550499.09109712:	Transmitter data send (0)	0.00000400 sec
TIME:1350550506.08655906:	Calculation and result dump (1)	7.06757800 sec
TIME:1350550506.08657289:	Transmitter data send (1)	0.00000500 sec
TIME:1350550506.09446502:	Calculation and result dump (0)	7.00336400 sec
TIME:1350550506.09447694:	Transmitter data send (0)	0.00000400 sec
TIME:1350550512.78961301:	Calculation and result dump (0)	6.69513200 sec
TIME:1350550512.78962588:	Transmitter data send (0)	0.00000400 sec
TIME:1350550513.16148305:	Calculation and result dump (1)	7.07490600 sec
TIME:1350550513.16149592:	Transmitter data send (1)	0.00000400 sec
TIME:1350550519.80546308:	Calculation and result dump (0)	7.01583300 sec
TIME:1350550519.80547690:	Transmitter data send (0)	0.00000400 sec
TIME:1350550520.24853611:	Calculation and result dump (1)	7.08703600 sec
TIME:1350550520.24854898:	Transmitter data send (1)	0.00000500 sec
TIME:1350550526.82775092:	Calculation and result dump (0)	7.02227000 sec
TIME:1350550526.82776499:	Transmitter data send (0)	0.00000500 sec
TIME:1350550527.31988692:	Calculation and result dump (1)	7.07133400 sec
TIME:1350550527.31990004:	Transmitter data send (1)	0.00000400 sec
TIME:1350550533.84868193:	Calculation and result dump (0)	7.02091300 sec
TIME:1350550533.84869504:	Transmitter data send (0)	0.00000400 sec
TIME:1350550534.39142299:	Calculation and result dump (1)	7.07151900 sec
TIME:1350550534.39143610:	Transmitter data send (1)	0.00000400 sec
TIME:1350550540.86385989:	Calculation and result dump (0)	7.01516100 sec
TIME:1350550540.86387396:	Transmitter data send (0)	0.00000500 sec
TIME:1350550541.45837998:	Calculation and result dump (1)	7.06694000 sec
TIME:1350550541.45839310:	Transmitter data send (1)	0.00000400 sec
TIME:1350550547.87518311:	Calculation and result dump (0)	7.01130500 sec
TIME:1350550547.87519598:	Transmitter data send (0)	0.00000400 sec
TIME:1350550548.20998096:	Calculation and result dump (1)	6.75158400 sec
TIME:1350550548.20999289:	Transmitter data send (1)	0.00000400 sec
TIME:1350550554.89267993:	Calculation and result dump (0)	7.01747400 sec
TIME:1350550554.89269304:	Transmitter data send (0)	0.00000400 sec
TIME:1350550555.29451203:	Calculation and result dump (1)	7.08451500 sec
TIME:1350550555.29452395:	Transmitter data send (1)	0.00000400 sec
TIME:1350550561.92280507:	Calculation and result dump (0)	7.03010700 sec
TIME:1350550561.92281795:	Transmitter data send (0)	0.00000400 sec
TIME:1350550562.36555696:	Calculation and result dump (1)	7.07102900 sec
TIME:1350550562.36557102:	Transmitter data send (1)	0.00000500 sec
TIME:1350550568.94331908:	Calculation and result dump (0)	7.02049700 sec
TIME:1350550568.94333196:	Transmitter data send (0)	0.00000400 sec
TIME:1350550569.43711495:	Calculation and result dump (1)	7.07154000 sec
TIME:1350550569.43712711:	Transmitter data send (1)	0.00000300 sec
TIME:1350550575.95718288:	Calculation and result dump (0)	7.01384700 sec
TIME:1350550575.95719600:	Transmitter data send (0)	0.00000400 sec
TIME:1350550576.50259495:	Calculation and result dump (1)	7.06546400 sec
TIME:1350550576.50260901:	Transmitter data send (1)	0.00000500 sec
TIME:1350550582.96942210:	Calculation and result dump (0)	7.01221600 sec
TIME:1350550582.96943498:	Transmitter data send (0)	0.00000400 sec
TIME:1350550583.25389409:	Calculation and result dump (1)	6.75128100 sec
TIME:1350550583.25390601:	Transmitter data send (1)	0.00000400 sec
TIME:1350550589.98698807:	Calculation and result dump (0)	7.01754800 sec
TIME:1350550589.98700094:	Transmitter data send (0)	0.00000400 sec
TIME:1350550590.33912706:	Calculation and result dump (1)	7.08521700 sec
TIME:1350550590.33913994:	Transmitter data send (1)	0.00000500 sec
TIME:1350550597.01749206:	Calculation and result dump (0)	7.03048700 sec
TIME:1350550597.01750588:	Transmitter data send (0)	0.00000500 sec
TIME:1350550597.41022897:	Calculation and result dump (1)	7.07108500 sec
TIME:1350550597.41024208:	Transmitter data send (1)	0.00000400 sec
TIME:1350550604.03777289:	Calculation and result dump (0)	7.02026300 sec
TIME:1350550604.03778601:	Transmitter data send (0)	0.00000400 sec
TIME:1350550604.48120403:	Calculation and result dump (1)	7.07095800 sec
TIME:1350550604.48121691:	Transmitter data send (1)	0.00000400 sec
TIME:1350550611.05130100:	Calculation and result dump (0)	7.01351100 sec
TIME:1350550611.05131507:	Transmitter data send (0)	0.00000500 sec
TIME:1350550611.54724908:	Calculation and result dump (1)	7.06602800 sec
TIME:1350550611.54726291:	Transmitter data send (1)	0.00000500 sec
TIME:1350550618.06236601:	Calculation and result dump (0)	7.01104700 sec
TIME:1350550618.06238008:	Transmitter data send (0)	0.00000400 sec
TIME:1350550618.29792809:	Calculation and result dump (1)	6.75066100 sec
TIME:1350550618.29794002:	Transmitter data send (1)	0.00000400 sec
TIME:1350550625.07909393:	Calculation and result dump (0)	7.01671000 sec
TIME:1350550625.07910800:	Transmitter data send (0)	0.00000500 sec
TIME:1350550625.38236594:	Calculation and result dump (1)	7.08442200 sec
TIME:1350550625.38237906:	Transmitter data send (1)	0.00000400 sec
TIME:1350550632.10866594:	Calculation and result dump (0)	7.02955400 sec
TIME:1350550632.10867906:	Transmitter data send (0)	0.00000400 sec
TIME:1350550632.45312309:	Calculation and result dump (1)	7.07074000 sec
TIME:1350550632.45313597:	Transmitter data send (1)	0.00000400 sec
TIME:1350550639.12861991:	Calculation and result dump (0)	7.01993700 sec
TIME:1350550639.12863398:	Transmitter data send (0)	0.00000400 sec
TIME:1350550639.52404094:	Calculation and result dump (1)	7.07090100 sec
TIME:1350550639.52405405:	Transmitter data send (1)	0.00000500 sec
TIME:1350550646.14179301:	Calculation and result dump (0)	7.01315500 sec
TIME:1350550646.14180708:	Transmitter data send (0)	0.00000500 sec
TIME:1350550646.58910108:	Calculation and result dump (1)	7.06504300 sec
TIME:1350550646.58911395:	Transmitter data send (1)	0.00000400 sec
TIME:1350550653.15367198:	Calculation and result dump (0)	7.01186100 sec
TIME:1350550653.15368509:	Transmitter data send (0)	0.00000400 sec
TIME:1350550653.33993602:	Calculation and result dump (1)	6.75081800 sec
TIME:1350550653.33995008:	Transmitter data send (1)	0.00000500 sec
TIME:1350550660.17068100:	Calculation and result dump (0)	7.01699200 sec
TIME:1350550660.17069507:	Transmitter data send (0)	0.00000500 sec
TIME:1350550660.42533112:	Calculation and result dump (1)	7.08537700 sec
TIME:1350550660.42534399:	Transmitter data send (1)	0.00000400 sec
TIME:1350550667.13330889:	Calculation and result dump (0)	6.96261000 sec
TIME:1350550667.13332200:	Transmitter data send (0)	0.00000400 sec
TIME:1350550667.49584007:	Calculation and result dump (1)	7.07049200 sec
TIME:1350550667.49585295:	Transmitter data send (1)	0.00000400 sec
TIME:1350550674.15354991:	Calculation and result dump (0)	7.02022400 sec
TIME:1350550674.15356398:	Transmitter data send (0)	0.00000400 sec
TIME:1350550674.56707692:	Calculation and result dump (1)	7.07122000 sec
TIME:1350550674.56708908:	Transmitter data send (1)	0.00000400 sec
TIME:1350550681.16670394:	Calculation and result dump (0)	7.01313600 sec
TIME:1350550681.16671705:	Transmitter data send (0)	0.00000400 sec
TIME:1350550681.63282609:	Calculation and result dump (1)	7.06573300 sec
TIME:1350550681.63283992:	Transmitter data send (1)	0.00000500 sec
TIME:1350550688.17811704:	Calculation and result dump (0)	7.01139600 sec
TIME:1350550688.17813110:	Transmitter data send (0)	0.00000500 sec
TIME:1350550688.38314199:	Calculation and result dump (1)	6.75029800 sec
TIME:1350550688.38315511:	Transmitter data send (1)	0.00000400 sec
TIME:1350550695.19455409:	Calculation and result dump (0)	7.01641900 sec
TIME:1350550695.19456601:	Transmitter data send (0)	0.00000400 sec
TIME:1350550695.46772599:	Calculation and result dump (1)	7.08456700 sec
TIME:1350550695.46773911:	Transmitter data send (1)	0.00000400 sec
TIME:1350550702.22416210:	Calculation and result dump (0)	7.02959200 sec
TIME:1350550702.22417593:	Transmitter data send (0)	0.00000500 sec
TIME:1350550702.53842711:	Calculation and result dump (1)	7.07068400 sec
TIME:1350550702.53843999:	Transmitter data send (1)	0.00000400 sec
TIME:1350550709.24398899:	Calculation and result dump (0)	7.01980900 sec
TIME:1350550709.24400210:	Transmitter data send (0)	0.00000400 sec
TIME:1350550709.60970402:	Calculation and result dump (1)	7.07126000 sec
TIME:1350550709.60971689:	Transmitter data send (1)	0.00000500 sec
TIME:1350550716.25730991:	Calculation and result dump (0)	7.01330400 sec
TIME:1350550716.25732398:	Transmitter data send (0)	0.00000500 sec
TIME:1350550716.67541790:	Calculation and result dump (1)	7.06569700 sec
TIME:1350550723.15769291:	Calculation and result dump (0)	6.90036500 sec
Process took 596 sec
