Number of processors:	64
Transmitters per processor:	40
Processes per node:	4
TIME:1350535584.36292911:	Transmitter data send (62)	0.00000400 sec
TIME:1350535584.36626911:	Calculation and result dump (12)	10.94479100 sec
TIME:1350535584.36628103:	Transmitter data send (12)	0.00000500 sec
TIME:1350535584.36671996:	Calculation and result dump (36)	10.94498700 sec
TIME:1350535584.36673188:	Transmitter data send (36)	0.00000500 sec
TIME:1350535584.36695409:	Calculation and result dump (22)	10.94535000 sec
TIME:1350535584.36696506:	Transmitter data send (22)	0.00000400 sec
TIME:1350535584.37096596:	Calculation and result dump (61)	10.94885300 sec
TIME:1350535584.37097812:	Transmitter data send (61)	0.00000400 sec
TIME:1350535584.37101793:	Calculation and result dump (21)	10.94942700 sec
TIME:1350535584.37102890:	Transmitter data send (21)	0.00000400 sec
TIME:1350535584.37191105:	Calculation and result dump (28)	10.94990900 sec
TIME:1350535584.37192297:	Transmitter data send (28)	0.00000400 sec
TIME:1350535584.37452102:	Calculation and result dump (46)	10.95266000 sec
TIME:1350535584.37453389:	Transmitter data send (46)	0.00000500 sec
TIME:1350535584.38101006:	Calculation and result dump (1)	10.95966800 sec
TIME:1350535584.38102198:	Transmitter data send (1)	0.00000500 sec
TIME:1350535584.38574290:	Calculation and result dump (58)	10.96375400 sec
TIME:1350535584.38575506:	Transmitter data send (58)	0.00000400 sec
TIME:1350535590.50642395:	Calculation and result dump (10)	7.80367800 sec
TIME:1350535590.50643802:	Transmitter data send (10)	0.00000500 sec
TIME:1350535590.83878207:	Calculation and result dump (60)	8.14458900 sec
TIME:1350535590.83879399:	Transmitter data send (60)	0.00000400 sec
TIME:1350535590.84537101:	Calculation and result dump (34)	8.15734800 sec
TIME:1350535590.84538293:	Transmitter data send (34)	0.00000400 sec
TIME:1350535590.85044098:	Calculation and result dump (20)	8.16056600 sec
TIME:1350535590.85045505:	Transmitter data send (20)	0.00000400 sec
TIME:1350535590.85067201:	Calculation and result dump (55)	8.15864700 sec
TIME:1350535590.85068202:	Transmitter data send (55)	0.00000300 sec
TIME:1350535590.85102701:	Calculation and result dump (0)	8.15710000 sec
TIME:1350535590.85103798:	Transmitter data send (0)	0.00000500 sec
TIME:1350535590.85264492:	Calculation and result dump (44)	8.15551700 sec
TIME:1350535590.85265589:	Transmitter data send (44)	0.00000400 sec
TIME:1350535591.38155794:	Calculation and result dump (25)	7.85412200 sec
TIME:1350535591.38157105:	Transmitter data send (25)	0.00000400 sec
TIME:1350535591.43301201:	Calculation and result dump (42)	7.85703900 sec
TIME:1350535591.43302488:	Transmitter data send (42)	0.00000400 sec
TIME:1350535591.45193195:	Calculation and result dump (57)	7.85929600 sec
TIME:1350535591.45194411:	Transmitter data send (57)	0.00000400 sec
TIME:1350535591.68254495:	Calculation and result dump (15)	8.19098100 sec
TIME:1350535591.68255806:	Transmitter data send (15)	0.00000400 sec
TIME:1350535591.69879794:	Calculation and result dump (13)	7.83987200 sec
TIME:1350535591.69881010:	Transmitter data send (13)	0.00000400 sec
TIME:1350535591.73049593:	Calculation and result dump (48)	8.21667500 sec
TIME:1350535591.73050809:	Transmitter data send (48)	0.00000300 sec
TIME:1350535591.73228407:	Calculation and result dump (6)	8.21802400 sec
TIME:1350535591.73229504:	Transmitter data send (6)	0.00000400 sec
TIME:1350535591.73852992:	Calculation and result dump (16)	8.21815200 sec
TIME:1350535591.73854208:	Transmitter data send (16)	0.00000400 sec
TIME:1350535591.74000907:	Calculation and result dump (30)	8.21513700 sec
TIME:1350535591.74002004:	Transmitter data send (30)	0.00000400 sec
TIME:1350535591.74281311:	Calculation and result dump (40)	8.22890600 sec
TIME:1350535591.74282503:	Transmitter data send (40)	0.00000400 sec
TIME:1350535591.74432206:	Calculation and result dump (24)	8.22451300 sec
TIME:1350535591.74433398:	Transmitter data send (24)	0.00000400 sec
TIME:1350535591.74833894:	Calculation and result dump (38)	8.23817300 sec
TIME:1350535591.74835110:	Transmitter data send (38)	0.00000400 sec
TIME:1350535591.76567292:	Calculation and result dump (26)	8.25277400 sec
TIME:1350535591.76568508:	Transmitter data send (26)	0.00000400 sec
TIME:1350535591.76757789:	Calculation and result dump (49)	8.22729000 sec
TIME:1350535591.76759005:	Transmitter data send (49)	0.00000400 sec
TIME:1350535591.77540898:	Calculation and result dump (4)	8.24329900 sec
TIME:1350535591.77541995:	Transmitter data send (4)	0.00000300 sec
TIME:1350535591.77852798:	Calculation and result dump (14)	8.24480200 sec
TIME:1350535591.77853990:	Transmitter data send (14)	0.00000400 sec
TIME:1350535591.77978897:	Calculation and result dump (39)	8.23840100 sec
TIME:1350535591.77980089:	Transmitter data send (39)	0.00000400 sec
TIME:1350535591.77994609:	Calculation and result dump (31)	8.21739400 sec
TIME:1350535591.77995706:	Transmitter data send (31)	0.00000400 sec
TIME:1350535591.78821301:	Calculation and result dump (54)	8.24928700 sec
TIME:1350535591.78822494:	Transmitter data send (54)	0.00000400 sec
TIME:1350535591.79302812:	Calculation and result dump (43)	8.22237600 sec
TIME:1350535591.79304004:	Transmitter data send (43)	0.00000400 sec
TIME:1350535591.79422998:	Calculation and result dump (5)	8.26092800 sec
TIME:1350535591.79424095:	Transmitter data send (5)	0.00000400 sec
TIME:1350535591.79715490:	Calculation and result dump (50)	8.26450600 sec
TIME:1350535591.79716706:	Transmitter data send (50)	0.00000400 sec
TIME:1350535591.80053306:	Calculation and result dump (19)	8.22070600 sec
TIME:1350535591.80054402:	Transmitter data send (19)	0.00000400 sec
TIME:1350535591.80565810:	Calculation and result dump (8)	8.22928600 sec
TIME:1350535591.80567002:	Transmitter data send (8)	0.00000400 sec
TIME:1350535591.81375408:	Calculation and result dump (51)	8.22774000 sec
TIME:1350535591.81376600:	Transmitter data send (51)	0.00000400 sec
TIME:1350535591.81875110:	Calculation and result dump (56)	8.22589500 sec
TIME:1350535591.81876302:	Transmitter data send (56)	0.00000400 sec
TIME:1350535591.82085609:	Calculation and result dump (9)	8.23786200 sec
TIME:1350535591.82086706:	Transmitter data send (9)	0.00000400 sec
TIME:1350535591.82101488:	Calculation and result dump (53)	8.24092500 sec
TIME:1350535591.82102489:	Transmitter data send (53)	0.00000400 sec
TIME:1350535591.82141495:	Calculation and result dump (7)	8.23751200 sec
TIME:1350535591.82142496:	Transmitter data send (7)	0.00000400 sec
TIME:1350535591.82545209:	Calculation and result dump (33)	8.24779200 sec
TIME:1350535591.82546401:	Transmitter data send (33)	0.00000400 sec
TIME:1350535591.83253407:	Calculation and result dump (18)	8.24334800 sec
TIME:1350535591.83254504:	Transmitter data send (18)	0.00000300 sec
TIME:1350535591.83537793:	Calculation and result dump (52)	8.25642700 sec
TIME:1350535591.83539009:	Transmitter data send (52)	0.00000400 sec
TIME:1350535591.85989594:	Calculation and result dump (27)	8.25321000 sec
TIME:1350535591.85990810:	Transmitter data send (27)	0.00000400 sec
TIME:1350535591.87776589:	Calculation and result dump (59)	8.27226600 sec
TIME:1350535591.87777710:	Transmitter data send (59)	0.00000300 sec
TIME:1350535591.87844610:	Calculation and result dump (41)	8.27690700 sec
TIME:1350535591.87846208:	Transmitter data send (41)	0.00000400 sec
TIME:1350535591.89339304:	Calculation and result dump (17)	8.28036000 sec
TIME:1350535591.89340401:	Transmitter data send (17)	0.00000400 sec
TIME:1350535591.94165206:	Calculation and result dump (32)	8.24821400 sec
TIME:1350535591.94166398:	Transmitter data send (32)	0.00000400 sec
TIME:1350535592.06801105:	Calculation and result dump (37)	8.21288300 sec
TIME:1350535592.06802297:	Transmitter data send (37)	0.00000400 sec
TIME:1350535592.07078099:	Calculation and result dump (23)	8.21946600 sec
TIME:1350535592.07079291:	Transmitter data send (23)	0.00000400 sec
TIME:1350535592.07505393:	Calculation and result dump (2)	8.21759700 sec
TIME:1350535592.07506609:	Transmitter data send (2)	0.00000400 sec
TIME:1350535592.07924104:	Calculation and result dump (63)	8.21983600 sec
TIME:1350535592.07925296:	Transmitter data send (63)	0.00000400 sec
TIME:1350535592.10711098:	Calculation and result dump (47)	8.24769100 sec
TIME:1350535592.10712290:	Transmitter data send (47)	0.00000400 sec
TIME:1350535592.14239407:	Calculation and result dump (29)	8.26511300 sec
TIME:1350535592.14240599:	Transmitter data send (29)	0.00000400 sec
TIME:1350535592.21736908:	Calculation and result dump (36)	7.85063300 sec
TIME:1350535592.21738100:	Transmitter data send (36)	0.00000400 sec
TIME:1350535592.56487489:	Calculation and result dump (3)	8.21713700 sec
TIME:1350535592.56488800:	Transmitter data send (3)	0.00000400 sec
TIME:1350535592.57779694:	Calculation and result dump (62)	8.21486400 sec
TIME:1350535592.57780910:	Transmitter data send (62)	0.00000400 sec
TIME:1350535592.58090401:	Calculation and result dump (45)	8.22950200 sec
TIME:1350535592.58091497:	Transmitter data send (45)	0.00000400 sec
TIME:1350535592.58159900:	Calculation and result dump (35)	8.22474500 sec
TIME:1350535592.58160996:	Transmitter data send (35)	0.00000400 sec
TIME:1350535592.58452797:	Calculation and result dump (12)	8.21824300 sec
TIME:1350535592.58453989:	Transmitter data send (12)	0.00000400 sec
TIME:1350535592.58589697:	Calculation and result dump (11)	8.23031500 sec
TIME:1350535592.58590889:	Transmitter data send (11)	0.00000400 sec
TIME:1350535592.58891201:	Calculation and result dump (22)	8.22194300 sec
TIME:1350535592.58892298:	Transmitter data send (22)	0.00000400 sec
TIME:1350535592.59180689:	Calculation and result dump (28)	8.21988000 sec
TIME:1350535592.59181905:	Transmitter data send (28)	0.00000400 sec
TIME:1350535592.60128593:	Calculation and result dump (46)	8.22674800 sec
TIME:1350535592.60129690:	Transmitter data send (46)	0.00000400 sec
TIME:1350535592.61444592:	Calculation and result dump (1)	8.23342000 sec
TIME:1350535592.61445904:	Transmitter data send (1)	0.00000400 sec
TIME:1350535592.62326694:	Calculation and result dump (58)	8.23750800 sec
TIME:1350535592.62327790:	Transmitter data send (58)	0.00000400 sec
TIME:1350535592.63226604:	Calculation and result dump (61)	8.26128400 sec
TIME:1350535592.63227797:	Transmitter data send (61)	0.00000400 sec
TIME:1350535592.64096999:	Calculation and result dump (21)	8.26993700 sec
TIME:1350535592.64098191:	Transmitter data send (21)	0.00000400 sec
TIME:1350535598.63379407:	Calculation and result dump (34)	7.78840700 sec
TIME:1350535598.63380790:	Transmitter data send (34)	0.00000500 sec
TIME:1350535598.67049599:	Calculation and result dump (10)	8.16405400 sec
TIME:1350535598.67050910:	Transmitter data send (10)	0.00000400 sec
TIME:1350535598.98527694:	Calculation and result dump (60)	8.14647900 sec
TIME:1350535598.98529005:	Transmitter data send (60)	0.00000400 sec
TIME:1350535599.00458503:	Calculation and result dump (20)	8.15412600 sec
TIME:1350535599.00459695:	Transmitter data send (20)	0.00000400 sec
TIME:1350535599.01343703:	Calculation and result dump (44)	8.16077700 sec
TIME:1350535599.01345110:	Transmitter data send (44)	0.00000600 sec
TIME:1350535599.03179789:	Calculation and result dump (55)	8.18111200 sec
TIME:1350535599.03181005:	Transmitter data send (55)	0.00000400 sec
TIME:1350535599.03870296:	Calculation and result dump (0)	8.18766100 sec
TIME:1350535599.03871489:	Transmitter data send (0)	0.00000400 sec
TIME:1350535599.57990599:	Calculation and result dump (48)	7.84939300 sec
TIME:1350535599.57991910:	Transmitter data send (48)	0.00000400 sec
TIME:1350535599.61656499:	Calculation and result dump (25)	8.23499000 sec
TIME:1350535599.61657810:	Transmitter data send (25)	0.00000400 sec
TIME:1350535599.64647388:	Calculation and result dump (14)	7.86793000 sec
TIME:1350535599.64648604:	Transmitter data send (14)	0.00000400 sec
TIME:1350535599.66334009:	Calculation and result dump (56)	7.84457300 sec
TIME:1350535599.66335297:	Transmitter data send (56)	0.00000500 sec
TIME:1350535599.66508794:	Calculation and result dump (42)	8.23205900 sec
TIME:1350535599.66510010:	Transmitter data send (42)	0.00000400 sec
TIME:1350535599.68287206:	Calculation and result dump (57)	8.23092400 sec
TIME:1350535599.68288493:	Transmitter data send (57)	0.00000500 sec
TIME:1350535599.77208805:	Calculation and result dump (17)	7.87868000 sec
TIME:1350535599.77209997:	Transmitter data send (17)	0.00000400 sec
TIME:1350535599.86582994:	Calculation and result dump (15)	8.18326800 sec
TIME:1350535599.86584306:	Transmitter data send (15)	0.00000400 sec
TIME:1350535599.91499496:	Calculation and result dump (13)	8.21618100 sec
TIME:1350535599.91500807:	Transmitter data send (13)	0.00000400 sec
TIME:1350535599.95072603:	Calculation and result dump (6)	8.21842700 sec
TIME:1350535599.95073891:	Transmitter data send (6)	0.00000400 sec
TIME:1350535599.95447493:	Calculation and result dump (40)	8.21164600 sec
TIME:1350535599.95448709:	Transmitter data send (40)	0.00000400 sec
TIME:1350535599.96396399:	Calculation and result dump (38)	8.21560800 sec
TIME:1350535599.96397591:	Transmitter data send (38)	0.00000400 sec
TIME:1350535599.97347498:	Calculation and result dump (24)	8.22913700 sec
TIME:1350535599.97348809:	Transmitter data send (24)	0.00000500 sec
TIME:1350535599.98011398:	Calculation and result dump (26)	8.21442500 sec
TIME:1350535599.98012590:	Transmitter data send (26)	0.00000400 sec
TIME:1350535599.98430204:	Calculation and result dump (30)	8.24427800 sec
TIME:1350535599.98431396:	Transmitter data send (30)	0.00000400 sec
TIME:1350535599.98705697:	Calculation and result dump (16)	8.24851100 sec
TIME:1350535599.98706889:	Transmitter data send (16)	0.00000400 sec
TIME:1350535599.99026299:	Calculation and result dump (49)	8.22266900 sec
TIME:1350535599.99027491:	Transmitter data send (49)	0.00000400 sec
TIME:1350535600.00890303:	Calculation and result dump (4)	8.23347900 sec
TIME:1350535600.00891495:	Transmitter data send (4)	0.00000400 sec
TIME:1350535600.00996089:	Calculation and result dump (43)	8.21691700 sec
TIME:1350535600.00997305:	Transmitter data send (43)	0.00000400 sec
TIME:1350535600.02007198:	Calculation and result dump (19)	8.21952400 sec
TIME:1350535600.02008390:	Transmitter data send (19)	0.00000400 sec
TIME:1350535600.02224302:	Calculation and result dump (39)	8.24243800 sec
TIME:1350535600.02225494:	Transmitter data send (39)	0.00000400 sec
TIME:1350535600.02363491:	Calculation and result dump (31)	8.24367400 sec
TIME:1350535600.02364707:	Transmitter data send (31)	0.00000500 sec
TIME:1350535600.02719593:	Calculation and result dump (8)	8.22152200 sec
TIME:1350535600.02720809:	Transmitter data send (8)	0.00000400 sec
TIME:1350535600.03274488:	Calculation and result dump (5)	8.23850000 sec
TIME:1350535600.03275704:	Transmitter data send (5)	0.00000400 sec
TIME:1350535600.03989100:	Calculation and result dump (50)	8.24272000 sec
TIME:1350535600.03990293:	Transmitter data send (50)	0.00000500 sec
TIME:1350535600.03990698:	Calculation and result dump (51)	8.22613700 sec
TIME:1350535600.03991795:	Transmitter data send (51)	0.00000500 sec
TIME:1350535600.05241299:	Calculation and result dump (33)	8.22694500 sec
TIME:1350535600.05242491:	Transmitter data send (33)	0.00000400 sec
TIME:1350535600.05964804:	Calculation and result dump (9)	8.23877700 sec
TIME:1350535600.05965996:	Transmitter data send (9)	0.00000400 sec
TIME:1350535600.06001997:	Calculation and result dump (54)	8.27179100 sec
TIME:1350535600.06003094:	Transmitter data send (54)	0.00000400 sec
TIME:1350535600.06349206:	Calculation and result dump (52)	8.22809800 sec
TIME:1350535600.06350398:	Transmitter data send (52)	0.00000500 sec
TIME:1350535600.07136512:	Calculation and result dump (53)	8.25033600 sec
TIME:1350535600.07137799:	Transmitter data send (53)	0.00000500 sec
TIME:1350535600.08028793:	Calculation and result dump (7)	8.25885900 sec
TIME:1350535600.08030105:	Transmitter data send (7)	0.00000500 sec
TIME:1350535600.09163189:	Calculation and result dump (18)	8.25908200 sec
TIME:1350535600.09164500:	Transmitter data send (18)	0.00000500 sec
TIME:1350535600.10407591:	Calculation and result dump (27)	8.24416400 sec
