Number of processors:	128
Transmitters per processor:	20
Processes per node:	4
TIME:1350530835.56118798:	Calculation and result dump (97)	10.11694100 sec
TIME:1350530835.56119990:	Transmitter data send (97)	0.00000400 sec
TIME:1350530835.56189799:	Calculation and result dump (87)	10.11777500 sec
TIME:1350530835.56190991:	Transmitter data send (87)	0.00000500 sec
TIME:1350530835.56214905:	Calculation and result dump (66)	10.11828600 sec
TIME:1350530835.56216002:	Transmitter data send (66)	0.00000400 sec
TIME:1350530835.56409001:	Calculation and result dump (14)	10.12083600 sec
TIME:1350530835.56410193:	Transmitter data send (14)	0.00000500 sec
TIME:1350530835.56578493:	Calculation and result dump (56)	10.12202300 sec
TIME:1350530835.56579709:	Transmitter data send (56)	0.00000500 sec
TIME:1350530835.58017707:	Calculation and result dump (86)	10.13606500 sec
TIME:1350530835.58018899:	Transmitter data send (86)	0.00000400 sec
TIME:1350530835.59203100:	Calculation and result dump (71)	10.14810600 sec
TIME:1350530835.59204292:	Transmitter data send (71)	0.00000400 sec
TIME:1350530835.59517002:	Calculation and result dump (49)	10.15149500 sec
TIME:1350530835.59518099:	Transmitter data send (49)	0.00000400 sec
TIME:1350530835.59586692:	Calculation and result dump (7)	10.15269800 sec
TIME:1350530835.59587908:	Transmitter data send (7)	0.00000400 sec
TIME:1350530835.59593105:	Calculation and result dump (122)	10.15137900 sec
TIME:1350530835.59594202:	Transmitter data send (122)	0.00000400 sec
TIME:1350530835.59647608:	Calculation and result dump (68)	10.15258800 sec
TIME:1350530835.59648800:	Transmitter data send (68)	0.00000400 sec
TIME:1350530835.59691691:	Calculation and result dump (27)	10.15350600 sec
TIME:1350530835.59692788:	Transmitter data send (27)	0.00000400 sec
TIME:1350530835.59790802:	Calculation and result dump (112)	10.15349400 sec
TIME:1350530835.59791994:	Transmitter data send (112)	0.00000500 sec
TIME:1350530835.59805608:	Calculation and result dump (39)	10.15450500 sec
TIME:1350530835.59806705:	Transmitter data send (39)	0.00000400 sec
TIME:1350530835.59807301:	Calculation and result dump (100)	10.15379100 sec
TIME:1350530835.59808397:	Transmitter data send (100)	0.00000400 sec
TIME:1350530835.59842896:	Calculation and result dump (101)	10.15413600 sec
TIME:1350530835.59843898:	Transmitter data send (101)	0.00000400 sec
TIME:1350530835.59895992:	Calculation and result dump (8)	10.15577800 sec
TIME:1350530835.59897208:	Transmitter data send (8)	0.00000400 sec
TIME:1350530835.59995103:	Calculation and result dump (90)	10.15579000 sec
TIME:1350530835.59996295:	Transmitter data send (90)	0.00000400 sec
TIME:1350530835.60023594:	Calculation and result dump (80)	10.15619800 sec
TIME:1350530835.60024691:	Transmitter data send (80)	0.00000500 sec
TIME:1350530835.60217500:	Calculation and result dump (18)	10.15887200 sec
TIME:1350530835.60218692:	Transmitter data send (18)	0.00000400 sec
TIME:1350530835.60258508:	Calculation and result dump (37)	10.15905900 sec
TIME:1350530835.60259700:	Transmitter data send (37)	0.00000400 sec
TIME:1350530835.60299993:	Calculation and result dump (121)	10.15846000 sec
TIME:1350530835.60301089:	Transmitter data send (121)	0.00000400 sec
TIME:1350530835.60324597:	Calculation and result dump (99)	10.15897700 sec
TIME:1350530835.60325694:	Transmitter data send (99)	0.00000400 sec
TIME:1350530835.60603309:	Calculation and result dump (81)	10.16198400 sec
TIME:1350530835.60604501:	Transmitter data send (81)	0.00000400 sec
TIME:1350530835.60674191:	Calculation and result dump (59)	10.16294300 sec
TIME:1350530835.60675406:	Transmitter data send (59)	0.00000500 sec
TIME:1350530835.60776496:	Calculation and result dump (91)	10.16359300 sec
TIME:1350530835.60777712:	Transmitter data send (91)	0.00000500 sec
TIME:1350530835.60782504:	Calculation and result dump (47)	10.16417600 sec
TIME:1350530835.60783601:	Transmitter data send (47)	0.00000400 sec
TIME:1350530835.60811901:	Calculation and result dump (58)	10.16433200 sec
TIME:1350530835.60812998:	Transmitter data send (58)	0.00000400 sec
TIME:1350530835.60868001:	Calculation and result dump (89)	10.16453100 sec
TIME:1350530835.60869193:	Transmitter data send (89)	0.00000500 sec
TIME:1350530835.61105895:	Calculation and result dump (111)	10.16665700 sec
TIME:1350530835.61107206:	Transmitter data send (111)	0.00000600 sec
TIME:1350530835.61107612:	Calculation and result dump (17)	10.16778600 sec
TIME:1350530835.61108589:	Transmitter data send (17)	0.00000300 sec
TIME:1350530835.61195397:	Calculation and result dump (6)	10.16879600 sec
TIME:1350530835.61196494:	Transmitter data send (6)	0.00000400 sec
TIME:1350530835.61210108:	Calculation and result dump (16)	10.16882300 sec
TIME:1350530835.61211205:	Transmitter data send (16)	0.00000400 sec
TIME:1350530835.61235809:	Calculation and result dump (38)	10.16881900 sec
TIME:1350530835.61236906:	Transmitter data send (38)	0.00000400 sec
TIME:1350530835.61438107:	Calculation and result dump (110)	10.16999000 sec
TIME:1350530835.61439300:	Transmitter data send (110)	0.00000400 sec
TIME:1350530835.61483598:	Calculation and result dump (120)	10.17030800 sec
TIME:1350530835.61484790:	Transmitter data send (120)	0.00000500 sec
TIME:1350530835.61702800:	Calculation and result dump (79)	10.17300300 sec
TIME:1350530835.61703992:	Transmitter data send (79)	0.00000400 sec
TIME:1350530835.62533092:	Calculation and result dump (127)	10.18067500 sec
TIME:1350530835.62534308:	Transmitter data send (127)	0.00000400 sec
TIME:1350530835.62599301:	Calculation and result dump (28)	10.18256700 sec
TIME:1350530835.62600398:	Transmitter data send (28)	0.00000400 sec
TIME:1350530835.62653589:	Calculation and result dump (48)	10.18287300 sec
TIME:1350530835.62654805:	Transmitter data send (48)	0.00000400 sec
TIME:1350530835.62799191:	Calculation and result dump (69)	10.18409100 sec
TIME:1350530835.62800407:	Transmitter data send (69)	0.00000400 sec
TIME:1350530835.63625407:	Calculation and result dump (70)	10.19234100 sec
TIME:1350530835.63626599:	Transmitter data send (70)	0.00000400 sec
TIME:1350530835.63834190:	Calculation and result dump (26)	10.19494200 sec
TIME:1350530835.63835406:	Transmitter data send (26)	0.00000500 sec
TIME:1350530835.71262002:	Calculation and result dump (57)	10.26884700 sec
TIME:1350530835.71263289:	Transmitter data send (57)	0.00000500 sec
TIME:1350530835.79646301:	Calculation and result dump (78)	10.35245000 sec
TIME:1350530835.79647493:	Transmitter data send (78)	0.00000400 sec
TIME:1350530835.86426711:	Calculation and result dump (12)	10.42103700 sec
TIME:1350530835.86427903:	Transmitter data send (12)	0.00000400 sec
TIME:1350530835.87115598:	Calculation and result dump (43)	10.42755500 sec
TIME:1350530835.87116790:	Transmitter data send (43)	0.00000500 sec
TIME:1350530835.87411594:	Calculation and result dump (65)	10.43026800 sec
TIME:1350530835.87412810:	Transmitter data send (65)	0.00000400 sec
TIME:1350530835.87624788:	Calculation and result dump (95)	10.43202600 sec
TIME:1350530835.87626004:	Transmitter data send (95)	0.00000400 sec
TIME:1350530835.88006091:	Calculation and result dump (22)	10.43671000 sec
TIME:1350530835.88007307:	Transmitter data send (22)	0.00000400 sec
TIME:1350530835.88581896:	Calculation and result dump (105)	10.44147900 sec
TIME:1350530835.88583112:	Transmitter data send (105)	0.00000400 sec
TIME:1350530835.88733006:	Calculation and result dump (85)	10.44323200 sec
TIME:1350530835.88734102:	Transmitter data send (85)	0.00000400 sec
TIME:1350530835.88791895:	Calculation and result dump (61)	10.44331300 sec
TIME:1350530835.88792992:	Transmitter data send (61)	0.00000400 sec
TIME:1350530835.89321208:	Calculation and result dump (116)	10.44873400 sec
TIME:1350530835.89322400:	Transmitter data send (116)	0.00000500 sec
TIME:1350530835.89678311:	Calculation and result dump (3)	10.45470700 sec
TIME:1350530835.89679408:	Transmitter data send (3)	0.00000400 sec
TIME:1350530835.91076589:	Calculation and result dump (33)	10.46729000 sec
TIME:1350530835.91077805:	Transmitter data send (33)	0.00000400 sec
TIME:1350530835.91627598:	Calculation and result dump (53)	10.47255200 sec
TIME:1350530835.91628790:	Transmitter data send (53)	0.00000400 sec
TIME:1350530836.10154009:	Calculation and result dump (75)	10.65756600 sec
TIME:1350530836.10155201:	Transmitter data send (75)	0.00000400 sec
TIME:1350530836.36864805:	Calculation and result dump (2)	10.92659800 sec
TIME:1350530836.36866093:	Transmitter data send (2)	0.00000500 sec
TIME:1350530836.37283111:	Calculation and result dump (114)	10.92839300 sec
TIME:1350530836.37284303:	Transmitter data send (114)	0.00000400 sec
TIME:1350530836.37569189:	Calculation and result dump (30)	10.93224000 sec
TIME:1350530836.37570500:	Transmitter data send (30)	0.00000500 sec
TIME:1350530836.37605906:	Calculation and result dump (63)	10.93223500 sec
TIME:1350530836.37606907:	Transmitter data send (63)	0.00000400 sec
TIME:1350530836.37760401:	Calculation and result dump (1)	10.93554000 sec
TIME:1350530836.37761593:	Transmitter data send (1)	0.00000500 sec
TIME:1350530836.37928891:	Calculation and result dump (20)	10.93596200 sec
TIME:1350530836.37930107:	Transmitter data send (20)	0.00000400 sec
TIME:1350530836.37992406:	Calculation and result dump (93)	10.93572400 sec
TIME:1350530836.37993598:	Transmitter data send (93)	0.00000400 sec
TIME:1350530836.38106394:	Calculation and result dump (11)	10.93784700 sec
TIME:1350530836.38107610:	Transmitter data send (11)	0.00000400 sec
TIME:1350530836.38187099:	Calculation and result dump (103)	10.93755500 sec
TIME:1350530836.38188291:	Transmitter data send (103)	0.00000400 sec
TIME:1350530836.38496399:	Calculation and result dump (83)	10.94089100 sec
TIME:1350530836.38497591:	Transmitter data send (83)	0.00000500 sec
TIME:1350530836.38589907:	Calculation and result dump (73)	10.94195000 sec
TIME:1350530836.38591003:	Transmitter data send (73)	0.00000400 sec
TIME:1350530836.38625002:	Calculation and result dump (31)	10.94278600 sec
TIME:1350530836.38626099:	Transmitter data send (31)	0.00000500 sec
TIME:1350530836.38626695:	Calculation and result dump (41)	10.94269100 sec
TIME:1350530836.38627791:	Transmitter data send (41)	0.00000400 sec
TIME:1350530836.38835311:	Calculation and result dump (60)	10.94375900 sec
TIME:1350530836.38836503:	Transmitter data send (60)	0.00000400 sec
TIME:1350530836.38953400:	Calculation and result dump (42)	10.94594600 sec
TIME:1350530836.38954592:	Transmitter data send (42)	0.00000500 sec
TIME:1350530836.39014792:	Calculation and result dump (64)	10.94631200 sec
TIME:1350530836.39015794:	Transmitter data send (64)	0.00000400 sec
TIME:1350530836.39126706:	Calculation and result dump (51)	10.94756700 sec
TIME:1350530836.39127898:	Transmitter data send (51)	0.00000400 sec
TIME:1350530836.39504790:	Calculation and result dump (10)	10.95184200 sec
TIME:1350530836.39506006:	Transmitter data send (10)	0.00000400 sec
TIME:1350530836.39822292:	Calculation and result dump (109)	10.95364100 sec
TIME:1350530836.39823508:	Transmitter data send (109)	0.00000400 sec
TIME:1350530836.39932203:	Calculation and result dump (104)	10.95499300 sec
TIME:1350530836.39933300:	Transmitter data send (104)	0.00000400 sec
TIME:1350530836.40265298:	Calculation and result dump (84)	10.95856700 sec
TIME:1350530836.40266395:	Transmitter data send (84)	0.00000400 sec
TIME:1350530836.40552711:	Calculation and result dump (115)	10.96106400 sec
TIME:1350530836.40553904:	Transmitter data send (115)	0.00000400 sec
TIME:1350530836.40701389:	Calculation and result dump (94)	10.96280200 sec
TIME:1350530836.40702605:	Transmitter data send (94)	0.00000400 sec
TIME:1350530836.43476009:	Calculation and result dump (52)	10.99104700 sec
TIME:1350530836.43477201:	Transmitter data send (52)	0.00000400 sec
TIME:1350530836.47671103:	Calculation and result dump (74)	11.03274900 sec
TIME:1350530836.47672296:	Transmitter data send (74)	0.00000400 sec
TIME:1350530836.47983599:	Calculation and result dump (21)	11.03649700 sec
TIME:1350530836.47984791:	Transmitter data send (21)	0.00000400 sec
TIME:1350530842.50334311:	Calculation and result dump (92)	7.78914000 sec
TIME:1350530842.50335598:	Transmitter data send (92)	0.00000400 sec
TIME:1350530842.63757491:	Calculation and result dump (82)	7.86030400 sec
TIME:1350530842.63758707:	Transmitter data send (82)	0.00000300 sec
TIME:1350530842.85532808:	Calculation and result dump (62)	8.14589300 sec
TIME:1350530842.85534000:	Transmitter data send (62)	0.00000400 sec
TIME:1350530842.86039090:	Calculation and result dump (9)	8.14927000 sec
TIME:1350530842.86040211:	Transmitter data send (9)	0.00000400 sec
TIME:1350530842.87411189:	Calculation and result dump (0)	8.15923400 sec
TIME:1350530842.87412405:	Transmitter data send (0)	0.00000400 sec
TIME:1350530842.87525105:	Calculation and result dump (29)	8.15574500 sec
TIME:1350530842.87526298:	Transmitter data send (29)	0.00000400 sec
TIME:1350530842.88050008:	Calculation and result dump (72)	8.15508000 sec
TIME:1350530842.88051200:	Transmitter data send (72)	0.00000400 sec
TIME:1350530842.88907599:	Calculation and result dump (50)	8.16942100 sec
TIME:1350530842.88908792:	Transmitter data send (50)	0.00000400 sec
TIME:1350530842.89484406:	Calculation and result dump (40)	8.15417500 sec
TIME:1350530842.89485502:	Transmitter data send (40)	0.00000400 sec
