Number of processors:	128
Transmitters per processor:	5
Processes per node:	4
TIME:1350525795.56769896:	Transmitter data send (78)	0.00000500 sec
TIME:1350525795.56770992:	Transmitter data send (79)	0.00000400 sec
TIME:1350525795.56772494:	Transmitter data send (80)	0.00000400 sec
TIME:1350525795.56773806:	Transmitter data send (81)	0.00000400 sec
TIME:1350525795.56775093:	Transmitter data send (82)	0.00000400 sec
TIME:1350525795.56776309:	Transmitter data send (83)	0.00000400 sec
TIME:1350525795.56777811:	Transmitter data send (84)	0.00000400 sec
TIME:1350525795.56779003:	Transmitter data send (85)	0.00000400 sec
TIME:1350525795.56780291:	Transmitter data send (86)	0.00000400 sec
TIME:1350525795.56781411:	Transmitter data send (87)	0.00000400 sec
TIME:1350525795.56783009:	Transmitter data send (88)	0.00000400 sec
TIME:1350525795.56784201:	Transmitter data send (89)	0.00000400 sec
TIME:1350525795.56785488:	Transmitter data send (90)	0.00000400 sec
TIME:1350525795.56786895:	Transmitter data send (91)	0.00000600 sec
TIME:1350525795.56788492:	Transmitter data send (92)	0.00000600 sec
TIME:1350525795.56789708:	Transmitter data send (93)	0.00000400 sec
TIME:1350525795.56790996:	Transmitter data send (94)	0.00000400 sec
TIME:1350525795.56792593:	Transmitter data send (96)	0.00000400 sec
TIME:1350525795.56793809:	Transmitter data send (97)	0.00000400 sec
TIME:1350525795.56795096:	Transmitter data send (98)	0.00000500 sec
TIME:1350525795.56796288:	Transmitter data send (99)	0.00000500 sec
TIME:1350525795.56797910:	Transmitter data send (100)	0.00000500 sec
TIME:1350525795.56799102:	Transmitter data send (101)	0.00000500 sec
TIME:1350525795.56800294:	Transmitter data send (102)	0.00000400 sec
TIME:1350525795.56801391:	Transmitter data send (103)	0.00000300 sec
TIME:1350525795.56803203:	Transmitter data send (104)	0.00000500 sec
TIME:1350525795.56804299:	Transmitter data send (105)	0.00000400 sec
TIME:1350525795.56805611:	Transmitter data send (106)	0.00000400 sec
TIME:1350525795.56806993:	Transmitter data send (107)	0.00000700 sec
TIME:1350525795.56808400:	Transmitter data send (108)	0.00000500 sec
TIME:1350525795.56809592:	Transmitter data send (110)	0.00000400 sec
TIME:1350525795.56810904:	Transmitter data send (112)	0.00000400 sec
TIME:1350525795.56812406:	Transmitter data send (113)	0.00000400 sec
TIME:1350525795.56813788:	Transmitter data send (114)	0.00000400 sec
TIME:1350525795.56814909:	Transmitter data send (115)	0.00000400 sec
TIME:1350525795.56816196:	Transmitter data send (120)	0.00000400 sec
TIME:1350525795.56817603:	Transmitter data send (121)	0.00000400 sec
TIME:1350525795.56818795:	Transmitter data send (122)	0.00000400 sec
TIME:1350525795.56819892:	Transmitter data send (123)	0.00000400 sec
TIME:1350525795.56822395:	Transmitter data send (95)	0.00000400 sec
TIME:1350525795.56823707:	Transmitter data send (109)	0.00000500 sec
TIME:1350525795.56824803:	Transmitter data send (111)	0.00000400 sec
TIME:1350525795.56826210:	Transmitter data send (116)	0.00000400 sec
TIME:1350525795.56827688:	Transmitter data send (117)	0.00000300 sec
TIME:1350525795.56829000:	Transmitter data send (118)	0.00000400 sec
TIME:1350525795.56830096:	Transmitter data send (119)	0.00000400 sec
TIME:1350525795.56831288:	Transmitter data send (124)	0.00000400 sec
TIME:1350525795.56833100:	Transmitter data send (125)	0.00000400 sec
TIME:1350525795.56834412:	Transmitter data send (126)	0.00000400 sec
TIME:1350525795.56835508:	Transmitter data send (127)	0.00000400 sec
TIME:1350525804.82980990:	Calculation and result dump (0)	9.26492000 sec
TIME:1350525804.82982397:	Transmitter data send (0)	0.00000500 sec
TIME:1350525804.83672094:	Calculation and result dump (90)	9.26886100 sec
TIME:1350525804.83673406:	Transmitter data send (90)	0.00000400 sec
TIME:1350525804.84324193:	Calculation and result dump (15)	9.27630300 sec
TIME:1350525804.84325504:	Transmitter data send (15)	0.00000500 sec
TIME:1350525804.84571791:	Calculation and result dump (5)	9.27890400 sec
TIME:1350525804.84573007:	Transmitter data send (5)	0.00000400 sec
TIME:1350525804.85062599:	Calculation and result dump (46)	9.28330300 sec
TIME:1350525804.85063791:	Transmitter data send (46)	0.00000400 sec
TIME:1350525804.85115600:	Calculation and result dump (116)	9.28288600 sec
TIME:1350525804.85116696:	Transmitter data send (116)	0.00000400 sec
TIME:1350525804.85267591:	Calculation and result dump (101)	9.28468100 sec
TIME:1350525804.85268903:	Transmitter data send (101)	0.00000500 sec
TIME:1350525804.85558295:	Calculation and result dump (80)	9.28785300 sec
TIME:1350525804.85559511:	Transmitter data send (80)	0.00000500 sec
TIME:1350525804.85979509:	Calculation and result dump (36)	9.29260200 sec
TIME:1350525804.85980701:	Transmitter data send (36)	0.00000400 sec
TIME:1350525804.85987997:	Calculation and result dump (25)	9.29281600 sec
TIME:1350525804.85989189:	Transmitter data send (25)	0.00000500 sec
TIME:1350525804.86285305:	Calculation and result dump (56)	9.29538800 sec
TIME:1350525804.86286497:	Transmitter data send (56)	0.00000400 sec
TIME:1350525804.86525893:	Calculation and result dump (70)	9.29766100 sec
TIME:1350525804.86526990:	Transmitter data send (70)	0.00000400 sec
TIME:1350525804.87291908:	Calculation and result dump (113)	9.30479100 sec
TIME:1350525804.87293196:	Transmitter data send (113)	0.00000500 sec
TIME:1350525805.64022899:	Calculation and result dump (105)	10.07218100 sec
TIME:1350525805.64024305:	Transmitter data send (105)	0.00000500 sec
TIME:1350525805.64978409:	Calculation and result dump (76)	10.08210700 sec
TIME:1350525805.64979601:	Transmitter data send (76)	0.00000400 sec
TIME:1350525805.65480709:	Calculation and result dump (11)	10.08791800 sec
TIME:1350525805.65481901:	Transmitter data send (11)	0.00000500 sec
TIME:1350525805.65503311:	Calculation and result dump (9)	10.08817000 sec
TIME:1350525805.65504503:	Transmitter data send (9)	0.00000500 sec
TIME:1350525805.65541792:	Calculation and result dump (29)	10.08830200 sec
TIME:1350525805.65543008:	Transmitter data send (29)	0.00000400 sec
TIME:1350525805.65602899:	Calculation and result dump (97)	10.08808700 sec
TIME:1350525805.65603995:	Transmitter data send (97)	0.00000400 sec
TIME:1350525805.66115999:	Calculation and result dump (31)	10.09401700 sec
TIME:1350525805.66117191:	Transmitter data send (31)	0.00000400 sec
TIME:1350525805.66200995:	Calculation and result dump (42)	10.09474000 sec
TIME:1350525805.66202092:	Transmitter data send (42)	0.00000400 sec
TIME:1350525805.66369605:	Calculation and result dump (84)	10.09591400 sec
TIME:1350525805.66370797:	Transmitter data send (84)	0.00000400 sec
TIME:1350525805.66371298:	Calculation and result dump (124)	10.09539200 sec
TIME:1350525805.66372490:	Transmitter data send (124)	0.00000400 sec
TIME:1350525805.66600609:	Calculation and result dump (66)	10.10036100 sec
TIME:1350525805.66601801:	Transmitter data send (66)	0.00000400 sec
TIME:1350525805.66625595:	Calculation and result dump (19)	10.09926600 sec
TIME:1350525805.66626692:	Transmitter data send (19)	0.00000400 sec
TIME:1350525805.66648293:	Calculation and result dump (62)	10.09893800 sec
TIME:1350525805.66649508:	Transmitter data send (62)	0.00000400 sec
TIME:1350525805.66822505:	Calculation and result dump (74)	10.10057400 sec
TIME:1350525805.66823697:	Transmitter data send (74)	0.00000500 sec
TIME:1350525805.66846895:	Calculation and result dump (61)	10.10093700 sec
TIME:1350525805.66848111:	Transmitter data send (61)	0.00000500 sec
TIME:1350525805.66896105:	Calculation and result dump (52)	10.10155000 sec
TIME:1350525805.66897297:	Transmitter data send (52)	0.00000500 sec
TIME:1350525805.66901588:	Calculation and result dump (67)	10.10226400 sec
TIME:1350525805.66902709:	Transmitter data send (67)	0.00000400 sec
TIME:1350525805.66916800:	Calculation and result dump (30)	10.10203700 sec
TIME:1350525805.66917896:	Transmitter data send (30)	0.00000400 sec
TIME:1350525805.66918612:	Calculation and result dump (1)	10.10242200 sec
TIME:1350525805.66919804:	Transmitter data send (1)	0.00000400 sec
TIME:1350525805.66953611:	Calculation and result dump (50)	10.10215000 sec
TIME:1350525805.66954899:	Transmitter data send (50)	0.00000500 sec
TIME:1350525805.67020202:	Calculation and result dump (96)	10.10227200 sec
TIME:1350525805.67021298:	Transmitter data send (96)	0.00000400 sec
TIME:1350525805.67045212:	Calculation and result dump (21)	10.10343800 sec
TIME:1350525805.67046404:	Transmitter data send (21)	0.00000400 sec
TIME:1350525805.67074990:	Calculation and result dump (107)	10.10267600 sec
TIME:1350525805.67076206:	Transmitter data send (107)	0.00000500 sec
TIME:1350525805.67195392:	Calculation and result dump (60)	10.10443400 sec
TIME:1350525805.67196608:	Transmitter data send (60)	0.00000400 sec
TIME:1350525805.67284608:	Calculation and result dump (40)	10.10560100 sec
TIME:1350525805.67285800:	Transmitter data send (40)	0.00000400 sec
TIME:1350525805.67715311:	Calculation and result dump (125)	10.10881800 sec
TIME:1350525805.67716599:	Transmitter data send (125)	0.00000500 sec
TIME:1350525805.67861509:	Calculation and result dump (41)	10.11135900 sec
TIME:1350525805.67862701:	Transmitter data send (41)	0.00000500 sec
TIME:1350525805.68093300:	Calculation and result dump (94)	10.11301900 sec
TIME:1350525805.68094492:	Transmitter data send (94)	0.00000400 sec
TIME:1350525805.68497896:	Calculation and result dump (86)	10.11717200 sec
TIME:1350525805.68499088:	Transmitter data send (86)	0.00000400 sec
TIME:1350525805.68767595:	Calculation and result dump (123)	10.11947300 sec
TIME:1350525805.68768811:	Transmitter data send (123)	0.00000400 sec
TIME:1350525805.68781900:	Calculation and result dump (75)	10.12015700 sec
TIME:1350525805.68782997:	Transmitter data send (75)	0.00000400 sec
TIME:1350525805.69368696:	Calculation and result dump (51)	10.12628900 sec
TIME:1350525805.69370008:	Transmitter data send (51)	0.00000500 sec
TIME:1350525805.69457293:	Calculation and result dump (85)	10.12677900 sec
TIME:1350525805.69458604:	Transmitter data send (85)	0.00000500 sec
TIME:1350525805.70086908:	Calculation and result dump (121)	10.13268900 sec
TIME:1350525805.70088100:	Transmitter data send (121)	0.00000400 sec
TIME:1350525805.70901394:	Calculation and result dump (10)	10.14213600 sec
TIME:1350525805.70902610:	Transmitter data send (10)	0.00000500 sec
TIME:1350525805.70948505:	Calculation and result dump (122)	10.14129300 sec
TIME:1350525805.70949793:	Transmitter data send (122)	0.00000500 sec
TIME:1350525805.71548700:	Calculation and result dump (111)	10.14723500 sec
TIME:1350525805.71549892:	Transmitter data send (111)	0.00000400 sec
TIME:1350525805.71740699:	Calculation and result dump (79)	10.14969300 sec
TIME:1350525805.71741891:	Transmitter data send (79)	0.00000400 sec
TIME:1350525805.71887898:	Calculation and result dump (54)	10.15144000 sec
TIME:1350525805.71889091:	Transmitter data send (54)	0.00000400 sec
TIME:1350525805.72045708:	Calculation and result dump (63)	10.15290000 sec
TIME:1350525805.72046900:	Transmitter data send (63)	0.00000400 sec
TIME:1350525805.72119999:	Calculation and result dump (108)	10.15311200 sec
TIME:1350525805.72121096:	Transmitter data send (108)	0.00000400 sec
TIME:1350525805.72163391:	Calculation and result dump (68)	10.15406200 sec
TIME:1350525805.72164607:	Transmitter data send (68)	0.00000400 sec
TIME:1350525805.72229099:	Calculation and result dump (78)	10.15458800 sec
TIME:1350525805.72230196:	Transmitter data send (78)	0.00000400 sec
TIME:1350525805.72359395:	Calculation and result dump (99)	10.15562400 sec
TIME:1350525805.72360611:	Transmitter data send (99)	0.00000400 sec
TIME:1350525805.72448611:	Calculation and result dump (4)	10.15768400 sec
TIME:1350525805.72449899:	Transmitter data send (4)	0.00000500 sec
TIME:1350525805.72450304:	Calculation and result dump (45)	10.15719700 sec
TIME:1350525805.72451496:	Transmitter data send (45)	0.00000400 sec
TIME:1350525805.72453904:	Calculation and result dump (100)	10.15655600 sec
TIME:1350525805.72455001:	Transmitter data send (100)	0.00000500 sec
TIME:1350525805.72470093:	Calculation and result dump (13)	10.15778800 sec
TIME:1350525805.72471189:	Transmitter data send (13)	0.00000400 sec
TIME:1350525805.72543001:	Calculation and result dump (22)	10.15840100 sec
TIME:1350525805.72544193:	Transmitter data send (22)	0.00000400 sec
TIME:1350525805.72588205:	Calculation and result dump (34)	10.15871500 sec
TIME:1350525805.72589302:	Transmitter data send (34)	0.00000400 sec
TIME:1350525805.72593594:	Calculation and result dump (12)	10.15903500 sec
TIME:1350525805.72594690:	Transmitter data send (12)	0.00000400 sec
TIME:1350525805.72622108:	Calculation and result dump (24)	10.15916800 sec
TIME:1350525805.72623205:	Transmitter data send (24)	0.00000400 sec
TIME:1350525805.72642803:	Calculation and result dump (3)	10.15963900 sec
TIME:1350525805.72644091:	Transmitter data send (3)	0.00000500 sec
TIME:1350525805.72668290:	Calculation and result dump (44)	10.15938800 sec
TIME:1350525805.72669411:	Transmitter data send (44)	0.00000400 sec
TIME:1350525805.72783089:	Calculation and result dump (77)	10.16014100 sec
TIME:1350525805.72784305:	Transmitter data send (77)	0.00000400 sec
TIME:1350525805.72788596:	Calculation and result dump (95)	10.15965700 sec
TIME:1350525805.72789693:	Transmitter data send (95)	0.00000400 sec
TIME:1350525805.72886801:	Calculation and result dump (89)	10.16102200 sec
TIME:1350525805.72887993:	Transmitter data send (89)	0.00000400 sec
TIME:1350525805.72966695:	Calculation and result dump (55)	10.16221700 sec
TIME:1350525805.72967911:	Transmitter data send (55)	0.00000400 sec
TIME:1350525805.73028588:	Calculation and result dump (53)	10.16286100 sec
TIME:1350525805.73029709:	Transmitter data send (53)	0.00000400 sec
TIME:1350525805.73226905:	Calculation and result dump (87)	10.16444900 sec
TIME:1350525805.73228097:	Transmitter data send (87)	0.00000400 sec
TIME:1350525805.73271489:	Calculation and result dump (69)	10.16513000 sec
TIME:1350525805.73272705:	Transmitter data send (69)	0.00000400 sec
TIME:1350525805.73494101:	Calculation and result dump (14)	10.16801300 sec
TIME:1350525805.73495293:	Transmitter data send (14)	0.00000400 sec
TIME:1350525805.73748493:	Calculation and result dump (20)	10.17048200 sec
TIME:1350525805.73749804:	Transmitter data send (20)	0.00000500 sec
TIME:1350525805.73771191:	Calculation and result dump (88)	10.16987700 sec
TIME:1350525805.73772311:	Transmitter data send (88)	0.00000400 sec
TIME:1350525805.73785806:	Calculation and result dump (109)	10.16961700 sec
TIME:1350525805.73786998:	Transmitter data send (109)	0.00000500 sec
TIME:1350525805.73830104:	Calculation and result dump (110)	10.17020100 sec
TIME:1350525805.73831296:	Transmitter data send (110)	0.00000500 sec
TIME:1350525805.73831701:	Calculation and result dump (35)	10.17113700 sec
TIME:1350525805.73833394:	Transmitter data send (35)	0.00001100 sec
TIME:1350525805.74337006:	Calculation and result dump (98)	10.17541500 sec
TIME:1350525805.74338198:	Transmitter data send (98)	0.00000400 sec
TIME:1350525805.74543595:	Calculation and result dump (43)	10.17815400 sec
TIME:1350525805.74544811:	Transmitter data send (43)	0.00000500 sec
TIME:1350525805.74678993:	Calculation and result dump (23)	10.17974900 sec
TIME:1350525805.74680209:	Transmitter data send (23)	0.00000400 sec
TIME:1350525805.74684501:	Calculation and result dump (112)	10.17873200 sec
TIME:1350525805.74685693:	Transmitter data send (112)	0.00000400 sec
TIME:1350525805.75081396:	Calculation and result dump (2)	10.18403600 sec
TIME:1350525805.75082707:	Transmitter data send (2)	0.00000500 sec
TIME:1350525805.77162099:	Calculation and result dump (127)	10.20326200 sec
TIME:1350525805.77163291:	Transmitter data send (127)	0.00000400 sec
TIME:1350525805.77300501:	Calculation and result dump (126)	10.20465700 sec
TIME:1350525805.77301788:	Transmitter data send (126)	0.00000500 sec
TIME:1350525805.80807304:	Calculation and result dump (33)	10.24091900 sec
TIME:1350525805.80808496:	Transmitter data send (33)	0.00000400 sec
TIME:1350525805.91043496:	Calculation and result dump (106)	10.34237500 sec
TIME:1350525805.91044688:	Transmitter data send (106)	0.00000400 sec
TIME:1350525805.97442198:	Calculation and result dump (83)	10.40665300 sec
TIME:1350525805.97443390:	Transmitter data send (83)	0.00000400 sec
TIME:1350525805.98770094:	Calculation and result dump (73)	10.42006400 sec
TIME:1350525805.98771310:	Transmitter data send (73)	0.00000400 sec
TIME:1350525805.98870111:	Calculation and result dump (120)	10.42053500 sec
TIME:1350525805.98871303:	Transmitter data send (120)	0.00000400 sec
TIME:1350525805.99777293:	Calculation and result dump (39)	10.43054100 sec
TIME:1350525805.99778509:	Transmitter data send (39)	0.00000400 sec
TIME:1350525806.00398898:	Calculation and result dump (119)	10.43568400 sec
TIME:1350525806.00400090:	Transmitter data send (119)	0.00000400 sec
TIME:1350525806.00655293:	Calculation and result dump (93)	10.43865200 sec
TIME:1350525806.00656509:	Transmitter data send (93)	0.00000400 sec
TIME:1350525806.01027989:	Calculation and result dump (104)	10.44224400 sec
TIME:1350525806.01029205:	Transmitter data send (104)	0.00000400 sec
TIME:1350525806.01076794:	Calculation and result dump (8)	10.44391600 sec
TIME:1350525806.01077890:	Transmitter data send (8)	0.00000400 sec
TIME:1350525806.02424312:	Calculation and result dump (59)	10.45673800 sec
TIME:1350525806.02425599:	Transmitter data send (59)	0.00000500 sec
TIME:1350525806.02820706:	Calculation and result dump (49)	10.46083400 sec
TIME:1350525806.02821898:	Transmitter data send (49)	0.00000500 sec
TIME:1350525806.02891493:	Calculation and result dump (18)	10.46193600 sec
TIME:1350525806.02892590:	Transmitter data send (18)	0.00000400 sec
TIME:1350525806.03168893:	Calculation and result dump (28)	10.46458400 sec
TIME:1350525806.03170109:	Transmitter data send (28)	0.00000400 sec
TIME:1350525806.11785793:	Calculation and result dump (65)	10.55222800 sec
TIME:1350525806.11787009:	Transmitter data send (65)	0.00000400 sec
TIME:1350525806.47583795:	Calculation and result dump (27)	10.90874700 sec
TIME:1350525806.47585106:	Transmitter data send (27)	0.00000500 sec
TIME:1350525806.48636293:	Calculation and result dump (16)	10.91941100 sec
TIME:1350525806.48637509:	Transmitter data send (16)	0.00000400 sec
TIME:1350525806.49144912:	Calculation and result dump (37)	10.92424400 sec
TIME:1350525806.49146104:	Transmitter data send (37)	0.00000400 sec
TIME:1350525806.49243402:	Calculation and result dump (114)	10.92429200 sec
TIME:1350525806.49244595:	Transmitter data send (114)	0.00000400 sec
TIME:1350525806.49547601:	Calculation and result dump (26)	10.92839600 sec
TIME:1350525806.49548888:	Transmitter data send (26)	0.00000600 sec
TIME:1350525806.49586511:	Calculation and result dump (81)	10.92812300 sec
TIME:1350525806.49587607:	Transmitter data send (81)	0.00000400 sec
TIME:1350525806.50282502:	Calculation and result dump (102)	10.93481700 sec
TIME:1350525806.50283694:	Transmitter data send (102)	0.00000400 sec
TIME:1350525806.50367498:	Calculation and result dump (6)	10.93684600 sec
TIME:1350525806.50368690:	Transmitter data send (6)	0.00000400 sec
TIME:1350525806.50464702:	Calculation and result dump (38)	10.93742700 sec
TIME:1350525806.50465989:	Transmitter data send (38)	0.00000500 sec
TIME:1350525806.50569701:	Calculation and result dump (118)	10.93740300 sec
TIME:1350525806.50570893:	Transmitter data send (118)	0.00000400 sec
TIME:1350525806.50812602:	Calculation and result dump (82)	10.94037100 sec
TIME:1350525806.50813794:	Transmitter data send (82)	0.00000400 sec
TIME:1350525806.50907302:	Calculation and result dump (103)	10.94105100 sec
TIME:1350525806.50908399:	Transmitter data send (103)	0.00000400 sec
TIME:1350525806.51159191:	Calculation and result dump (92)	10.94370300 sec
TIME:1350525806.51160407:	Transmitter data send (92)	0.00000500 sec
TIME:1350525806.51294303:	Calculation and result dump (117)	10.94466100 sec
TIME:1350525806.51295495:	Transmitter data send (117)	0.00000400 sec
TIME:1350525806.51316595:	Calculation and result dump (7)	10.94632600 sec
TIME:1350525806.51317692:	Transmitter data send (7)	0.00000400 sec
TIME:1350525806.51484895:	Calculation and result dump (48)	10.94749100 sec
TIME:1350525806.51486111:	Transmitter data send (48)	0.00000400 sec
TIME:1350525806.51541090:	Calculation and result dump (115)	10.94725800 sec
TIME:1350525806.51542306:	Transmitter data send (115)	0.00000400 sec
TIME:1350525806.51841092:	Calculation and result dump (91)	10.95053700 sec
TIME:1350525806.51842308:	Transmitter data send (91)	0.00000400 sec
TIME:1350525806.51884103:	Calculation and result dump (32)	10.95327100 sec
TIME:1350525806.51885200:	Transmitter data send (32)	0.00000400 sec
TIME:1350525806.52494788:	Calculation and result dump (64)	10.95933700 sec
TIME:1350525806.52496004:	Transmitter data send (64)	0.00000400 sec
TIME:1350525806.52549505:	Calculation and result dump (17)	10.95853200 sec
TIME:1350525806.52550793:	Transmitter data send (17)	0.00000500 sec
TIME:1350525806.52649498:	Calculation and result dump (72)	10.95887000 sec
TIME:1350525806.52650690:	Transmitter data send (72)	0.00000400 sec
TIME:1350525806.52939892:	Calculation and result dump (57)	10.96191900 sec
TIME:1350525806.52941108:	Transmitter data send (57)	0.00000400 sec
TIME:1350525806.54006290:	Calculation and result dump (58)	10.97256900 sec
TIME:1350525806.54007506:	Transmitter data send (58)	0.00000400 sec
TIME:1350525806.55271506:	Calculation and result dump (71)	10.98510600 sec
TIME:1350525806.55272698:	Transmitter data send (71)	0.00000400 sec
TIME:1350525806.56172705:	Calculation and result dump (47)	10.99438200 sec
TIME:1350525806.56173992:	Transmitter data send (47)	0.00000500 sec
TIME:1350525812.64666200:	Calculation and result dump (15)	7.80340300 sec
TIME:1350525812.64667511:	Transmitter data send (15)	0.00000400 sec
TIME:1350525812.69931412:	Calculation and result dump (113)	7.82637800 sec
TIME:1350525812.69932795:	Transmitter data send (113)	0.00000600 sec
TIME:1350525812.98103595:	Calculation and result dump (0)	8.15120800 sec
TIME:1350525812.98104906:	Transmitter data send (0)	0.00000500 sec
TIME:1350525812.98960590:	Calculation and result dump (90)	8.15286700 sec
TIME:1350525812.98961806:	Transmitter data send (90)	0.00000400 sec
TIME:1350525813.00995898:	Calculation and result dump (56)	8.14709000 sec
TIME:1350525813.00996995:	Transmitter data send (56)	0.00000300 sec
TIME:1350525813.01553607:	Calculation and result dump (5)	8.16980200 sec
TIME:1350525813.01554799:	Transmitter data send (5)	0.00000400 sec
TIME:1350525813.02530408:	Calculation and result dump (101)	8.17261100 sec
TIME:1350525813.02531600:	Transmitter data send (101)	0.00000400 sec
TIME:1350525813.03288889:	Calculation and result dump (36)	8.17307800 sec
TIME:1350525813.03290105:	Transmitter data send (36)	0.00000500 sec
TIME:1350525813.03371096:	Calculation and result dump (70)	8.16843700 sec
TIME:1350525813.03372192:	Transmitter data send (70)	0.00000400 sec
