Number of processors:	4
Transmitters per processor:	80
Processes per node:	4
TIME:1350551012.90278101:	Transmitter data send (1)	0.00000400 sec
TIME:1350551014.86158395:	Calculation and result dump (0)	8.16822400 sec
TIME:1350551014.86159801:	Transmitter data send (0)	0.00000500 sec
TIME:1350551019.26515007:	Calculation and result dump (3)	8.22965700 sec
TIME:1350551019.26516795:	Transmitter data send (3)	0.00000600 sec
TIME:1350551019.46793699:	Calculation and result dump (2)	8.23427600 sec
TIME:1350551019.46795011:	Transmitter data send (2)	0.00000500 sec
TIME:1350551021.13323092:	Calculation and result dump (1)	8.23044600 sec
TIME:1350551021.13324499:	Transmitter data send (1)	0.00000500 sec
TIME:1350551023.02225590:	Calculation and result dump (0)	8.16065400 sec
TIME:1350551023.02227402:	Transmitter data send (0)	0.00000600 sec
TIME:1350551027.32684898:	Calculation and result dump (2)	7.85889500 sec
TIME:1350551027.32686210:	Transmitter data send (2)	0.00000400 sec
TIME:1350551027.48148298:	Calculation and result dump (3)	8.21631100 sec
TIME:1350551027.48149610:	Transmitter data send (3)	0.00000400 sec
TIME:1350551029.36763811:	Calculation and result dump (1)	8.23438900 sec
TIME:1350551029.36765099:	Transmitter data send (1)	0.00000400 sec
TIME:1350551031.21077991:	Calculation and result dump (0)	8.18850200 sec
TIME:1350551031.21079397:	Transmitter data send (0)	0.00000500 sec
TIME:1350551035.58547211:	Calculation and result dump (2)	8.25860500 sec
TIME:1350551035.58548594:	Transmitter data send (2)	0.00000500 sec
TIME:1350551035.69985700:	Calculation and result dump (3)	8.21835700 sec
TIME:1350551035.69987011:	Transmitter data send (3)	0.00000400 sec
TIME:1350551037.61274600:	Calculation and result dump (1)	8.24509100 sec
TIME:1350551037.61275911:	Transmitter data send (1)	0.00000400 sec
TIME:1350551039.37228608:	Calculation and result dump (0)	8.16148800 sec
TIME:1350551039.37229896:	Transmitter data send (0)	0.00000400 sec
TIME:1350551043.81587195:	Calculation and result dump (2)	8.23038200 sec
TIME:1350551043.81588602:	Transmitter data send (2)	0.00000400 sec
TIME:1350551043.91279793:	Calculation and result dump (3)	8.21292400 sec
TIME:1350551043.91281104:	Transmitter data send (3)	0.00000400 sec
TIME:1350551045.84139109:	Calculation and result dump (1)	8.22862800 sec
TIME:1350551045.84140301:	Transmitter data send (1)	0.00000400 sec
TIME:1350551047.16370106:	Calculation and result dump (0)	7.79139800 sec
TIME:1350551047.16371608:	Transmitter data send (0)	0.00000500 sec
TIME:1350551052.04897904:	Calculation and result dump (2)	8.23308800 sec
TIME:1350551052.04899406:	Transmitter data send (2)	0.00000500 sec
TIME:1350551052.14829803:	Calculation and result dump (3)	8.23548300 sec
TIME:1350551052.14831209:	Transmitter data send (3)	0.00000500 sec
TIME:1350551054.10220695:	Calculation and result dump (1)	8.26079900 sec
TIME:1350551054.10222101:	Transmitter data send (1)	0.00000500 sec
TIME:1350551055.32984900:	Calculation and result dump (0)	8.16612900 sec
TIME:1350551055.32986212:	Transmitter data send (0)	0.00000400 sec
TIME:1350551060.29250503:	Calculation and result dump (2)	8.24350700 sec
TIME:1350551060.29251790:	Transmitter data send (2)	0.00000400 sec
TIME:1350551060.36456895:	Calculation and result dump (3)	8.21625300 sec
TIME:1350551060.36458206:	Transmitter data send (3)	0.00000400 sec
TIME:1350551062.33346105:	Calculation and result dump (1)	8.23123600 sec
TIME:1350551062.33347511:	Transmitter data send (1)	0.00000400 sec
TIME:1350551063.48838496:	Calculation and result dump (0)	8.15851900 sec
TIME:1350551063.48839903:	Transmitter data send (0)	0.00000500 sec
TIME:1350551068.20882106:	Calculation and result dump (3)	7.84423500 sec
TIME:1350551068.20883608:	Transmitter data send (3)	0.00000500 sec
TIME:1350551068.52468610:	Calculation and result dump (2)	8.23216400 sec
TIME:1350551068.52469993:	Transmitter data send (2)	0.00000500 sec
TIME:1350551070.56803799:	Calculation and result dump (1)	8.23455900 sec
TIME:1350551070.56805205:	Transmitter data send (1)	0.00000500 sec
TIME:1350551071.67502093:	Calculation and result dump (0)	8.18661800 sec
TIME:1350551071.67503309:	Transmitter data send (0)	0.00000400 sec
TIME:1350551076.45390391:	Calculation and result dump (3)	8.24506400 sec
TIME:1350551076.45392299:	Transmitter data send (3)	0.00000500 sec
TIME:1350551076.75713396:	Calculation and result dump (2)	8.23243000 sec
TIME:1350551076.75714707:	Transmitter data send (2)	0.00000400 sec
TIME:1350551078.81498003:	Calculation and result dump (1)	8.24692400 sec
TIME:1350551078.81499410:	Transmitter data send (1)	0.00000500 sec
TIME:1350551079.83600712:	Calculation and result dump (0)	8.16096900 sec
TIME:1350551079.83602095:	Transmitter data send (0)	0.00000500 sec
TIME:1350551084.67636704:	Calculation and result dump (3)	8.22243900 sec
TIME:1350551084.67637992:	Transmitter data send (3)	0.00000400 sec
TIME:1350551084.98386788:	Calculation and result dump (2)	8.22671700 sec
TIME:1350551084.98388100:	Transmitter data send (2)	0.00000500 sec
TIME:1350551087.04711699:	Calculation and result dump (1)	8.23211900 sec
TIME:1350551087.04713106:	Transmitter data send (1)	0.00000500 sec
TIME:1350551087.62751007:	Calculation and result dump (0)	7.79148500 sec
TIME:1350551087.62752199:	Transmitter data send (0)	0.00000400 sec
TIME:1350551092.90010500:	Calculation and result dump (3)	8.22372000 sec
TIME:1350551092.90011811:	Transmitter data send (3)	0.00000400 sec
TIME:1350551093.23481703:	Calculation and result dump (2)	8.25093200 sec
TIME:1350551093.23482895:	Transmitter data send (2)	0.00000400 sec
TIME:1350551095.31086707:	Calculation and result dump (1)	8.26373200 sec
TIME:1350551095.31087995:	Transmitter data send (1)	0.00000400 sec
TIME:1350551095.78685308:	Calculation and result dump (0)	8.15932600 sec
TIME:1350551095.78686595:	Transmitter data send (0)	0.00000500 sec
TIME:1350551101.13180399:	Calculation and result dump (3)	8.23168200 sec
TIME:1350551101.13181806:	Transmitter data send (3)	0.00000400 sec
TIME:1350551101.46860290:	Calculation and result dump (2)	8.23376900 sec
TIME:1350551101.46861601:	Transmitter data send (2)	0.00000500 sec
TIME:1350551103.54298496:	Calculation and result dump (1)	8.23210100 sec
TIME:1350551103.54299998:	Transmitter data send (1)	0.00000500 sec
TIME:1350551103.93680811:	Calculation and result dump (0)	8.14993700 sec
TIME:1350551103.93682098:	Transmitter data send (0)	0.00000400 sec
TIME:1350551109.32924104:	Calculation and result dump (2)	7.86062100 sec
TIME:1350551109.32925510:	Transmitter data send (2)	0.00000400 sec
TIME:1350551109.35063791:	Calculation and result dump (3)	8.21881600 sec
TIME:1350551109.35065103:	Transmitter data send (3)	0.00000500 sec
TIME:1350551111.77838397:	Calculation and result dump (1)	8.23538000 sec
TIME:1350551111.77839708:	Transmitter data send (1)	0.00000400 sec
TIME:1350551112.11661911:	Calculation and result dump (0)	8.17979400 sec
TIME:1350551112.11663294:	Transmitter data send (0)	0.00000400 sec
TIME:1350551117.57125998:	Calculation and result dump (3)	8.22060500 sec
TIME:1350551117.57128000:	Transmitter data send (3)	0.00000500 sec
TIME:1350551117.58880711:	Calculation and result dump (2)	8.25954700 sec
TIME:1350551117.58881903:	Transmitter data send (2)	0.00000400 sec
TIME:1350551120.02626395:	Calculation and result dump (1)	8.24786300 sec
TIME:1350551120.02627707:	Transmitter data send (1)	0.00000400 sec
TIME:1350551120.26956797:	Calculation and result dump (0)	8.15293000 sec
TIME:1350551120.26958108:	Transmitter data send (0)	0.00000400 sec
TIME:1350551125.78952694:	Calculation and result dump (3)	8.21824300 sec
TIME:1350551125.78954196:	Transmitter data send (3)	0.00000500 sec
TIME:1350551125.81603289:	Calculation and result dump (2)	8.22721000 sec
TIME:1350551125.81604600:	Transmitter data send (2)	0.00000500 sec
TIME:1350551128.05005002:	Calculation and result dump (0)	7.78046500 sec
TIME:1350551128.05006409:	Transmitter data send (0)	0.00000500 sec
TIME:1350551128.26208711:	Calculation and result dump (1)	8.23580600 sec
TIME:1350551128.26209998:	Transmitter data send (1)	0.00000500 sec
TIME:1350551134.00895190:	Calculation and result dump (3)	8.21940600 sec
TIME:1350551134.00896597:	Transmitter data send (3)	0.00000500 sec
TIME:1350551134.06795502:	Calculation and result dump (2)	8.25190500 sec
TIME:1350551134.06796694:	Transmitter data send (2)	0.00000400 sec
TIME:1350551136.19057202:	Calculation and result dump (0)	8.14050400 sec
TIME:1350551136.19058490:	Transmitter data send (0)	0.00000400 sec
TIME:1350551136.49911499:	Calculation and result dump (1)	8.23701100 sec
TIME:1350551136.49912810:	Transmitter data send (1)	0.00000400 sec
TIME:1350551142.23708296:	Calculation and result dump (3)	8.22811300 sec
TIME:1350551142.23709702:	Transmitter data send (3)	0.00000500 sec
TIME:1350551142.30152202:	Calculation and result dump (2)	8.23355100 sec
TIME:1350551142.30153489:	Transmitter data send (2)	0.00000400 sec
TIME:1350551144.34371090:	Calculation and result dump (0)	8.15312200 sec
TIME:1350551144.34372497:	Transmitter data send (0)	0.00000500 sec
TIME:1350551144.73319006:	Calculation and result dump (1)	8.23405800 sec
TIME:1350551144.73320794:	Transmitter data send (1)	0.00001000 sec
TIME:1350551150.16244602:	Calculation and result dump (2)	7.86090700 sec
TIME:1350551150.16246009:	Transmitter data send (2)	0.00000500 sec
TIME:1350551150.45202708:	Calculation and result dump (3)	8.21492600 sec
TIME:1350551150.45203996:	Transmitter data send (3)	0.00000400 sec
TIME:1350551152.50392389:	Calculation and result dump (0)	8.16019500 sec
TIME:1350551152.50393796:	Transmitter data send (0)	0.00000500 sec
TIME:1350551152.99048710:	Calculation and result dump (1)	8.25727400 sec
TIME:1350551152.99049997:	Transmitter data send (1)	0.00000400 sec
TIME:1350551158.42414188:	Calculation and result dump (2)	8.26167800 sec
TIME:1350551158.42415595:	Transmitter data send (2)	0.00000400 sec
TIME:1350551158.67070198:	Calculation and result dump (3)	8.21865800 sec
TIME:1350551158.67071509:	Transmitter data send (3)	0.00000400 sec
TIME:1350551160.66925406:	Calculation and result dump (0)	8.16531200 sec
TIME:1350551160.66926694:	Transmitter data send (0)	0.00000400 sec
TIME:1350551161.22828293:	Calculation and result dump (1)	8.23777900 sec
TIME:1350551161.22829604:	Transmitter data send (1)	0.00000400 sec
TIME:1350551166.65720105:	Calculation and result dump (2)	8.23304000 sec
TIME:1350551166.65721512:	Transmitter data send (2)	0.00000500 sec
