Number of processors:	128
Transmitters per processor:	40
Processes per node:	4
TIME:1350547817.47105289:	Calculation and result dump (27)	9.27050800 sec
TIME:1350547817.47106504:	Transmitter data send (27)	0.00000400 sec
TIME:1350547817.47201490:	Calculation and result dump (17)	9.27159700 sec
TIME:1350547817.47202706:	Transmitter data send (17)	0.00000400 sec
TIME:1350547817.47510695:	Calculation and result dump (90)	9.27380600 sec
TIME:1350547817.47511911:	Transmitter data send (90)	0.00000400 sec
TIME:1350547817.47586203:	Calculation and result dump (48)	9.27506700 sec
TIME:1350547817.47587299:	Transmitter data send (48)	0.00000400 sec
TIME:1350547817.47711205:	Calculation and result dump (0)	9.27866600 sec
TIME:1350547817.47712398:	Transmitter data send (0)	0.00000400 sec
TIME:1350547817.49090099:	Calculation and result dump (7)	9.29060600 sec
TIME:1350547817.49091411:	Transmitter data send (7)	0.00000400 sec
TIME:1350547817.49374509:	Calculation and result dump (80)	9.29257200 sec
TIME:1350547817.49375796:	Transmitter data send (80)	0.00000500 sec
TIME:1350547818.29091191:	Calculation and result dump (21)	10.09044200 sec
TIME:1350547818.29092503:	Transmitter data send (21)	0.00000400 sec
TIME:1350547818.29115510:	Calculation and result dump (74)	10.09005700 sec
TIME:1350547818.29116607:	Transmitter data send (74)	0.00000400 sec
TIME:1350547818.29166698:	Calculation and result dump (94)	10.09031400 sec
TIME:1350547818.29168010:	Transmitter data send (94)	0.00000400 sec
TIME:1350547818.29189205:	Calculation and result dump (106)	10.09037400 sec
TIME:1350547818.29190302:	Transmitter data send (106)	0.00000400 sec
TIME:1350547818.29395509:	Calculation and result dump (62)	10.09298400 sec
TIME:1350547818.29396701:	Transmitter data send (62)	0.00000400 sec
TIME:1350547818.29471803:	Calculation and result dump (11)	10.09437500 sec
TIME:1350547818.29472995:	Transmitter data send (11)	0.00000400 sec
TIME:1350547818.29477000:	Calculation and result dump (126)	10.09300200 sec
TIME:1350547818.29478097:	Transmitter data send (126)	0.00000400 sec
TIME:1350547818.29585409:	Calculation and result dump (76)	10.09473100 sec
TIME:1350547818.29586697:	Transmitter data send (76)	0.00000400 sec
TIME:1350547818.29633188:	Calculation and result dump (84)	10.09510800 sec
TIME:1350547818.29634309:	Transmitter data send (84)	0.00000400 sec
TIME:1350547818.30139494:	Calculation and result dump (66)	10.10039800 sec
TIME:1350547818.30140805:	Transmitter data send (66)	0.00000400 sec
TIME:1350547818.30155492:	Calculation and result dump (65)	10.10131000 sec
TIME:1350547818.30156589:	Transmitter data send (65)	0.00000400 sec
TIME:1350547818.30204606:	Calculation and result dump (96)	10.10066900 sec
TIME:1350547818.30205703:	Transmitter data send (96)	0.00000400 sec
TIME:1350547818.30267501:	Calculation and result dump (44)	10.10192900 sec
TIME:1350547818.30268693:	Transmitter data send (44)	0.00000400 sec
TIME:1350547818.30306792:	Calculation and result dump (31)	10.10247300 sec
TIME:1350547818.30307889:	Transmitter data send (31)	0.00000400 sec
TIME:1350547818.30368996:	Calculation and result dump (12)	10.10333400 sec
TIME:1350547818.30370212:	Transmitter data send (12)	0.00000400 sec
TIME:1350547818.30448794:	Calculation and result dump (114)	10.10287300 sec
TIME:1350547818.30450010:	Transmitter data send (114)	0.00000400 sec
TIME:1350547818.30500293:	Calculation and result dump (1)	10.10580400 sec
TIME:1350547818.30501390:	Transmitter data send (1)	0.00000400 sec
TIME:1350547818.30632806:	Calculation and result dump (54)	10.10545800 sec
TIME:1350547818.30633998:	Transmitter data send (54)	0.00000400 sec
TIME:1350547818.30658197:	Calculation and result dump (34)	10.10596200 sec
TIME:1350547818.30659389:	Transmitter data send (34)	0.00000500 sec
TIME:1350547818.30791497:	Calculation and result dump (33)	10.10730900 sec
TIME:1350547818.30792689:	Transmitter data send (33)	0.00000400 sec
TIME:1350547818.30908489:	Calculation and result dump (13)	10.10871800 sec
TIME:1350547818.30909705:	Transmitter data send (13)	0.00000400 sec
TIME:1350547818.30994105:	Calculation and result dump (85)	10.10870600 sec
TIME:1350547818.30995202:	Transmitter data send (85)	0.00000400 sec
TIME:1350547818.31015706:	Calculation and result dump (86)	10.10890800 sec
TIME:1350547818.31016803:	Transmitter data send (86)	0.00000400 sec
TIME:1350547818.31021094:	Calculation and result dump (75)	10.10910100 sec
TIME:1350547818.31022096:	Transmitter data send (75)	0.00000400 sec
TIME:1350547818.31207609:	Calculation and result dump (42)	10.11135600 sec
TIME:1350547818.31208801:	Transmitter data send (42)	0.00000400 sec
TIME:1350547818.31213188:	Calculation and result dump (64)	10.11291900 sec
TIME:1350547818.31214309:	Transmitter data send (64)	0.00000400 sec
TIME:1350547818.31343699:	Calculation and result dump (105)	10.11193100 sec
TIME:1350547818.31345105:	Transmitter data send (105)	0.00000600 sec
TIME:1350547818.31510210:	Calculation and result dump (120)	10.11346200 sec
TIME:1350547818.31511402:	Transmitter data send (120)	0.00000400 sec
TIME:1350547818.31531811:	Calculation and result dump (43)	10.11458700 sec
TIME:1350547818.31532907:	Transmitter data send (43)	0.00000400 sec
TIME:1350547818.32012391:	Calculation and result dump (22)	10.11964100 sec
TIME:1350547818.32013607:	Transmitter data send (22)	0.00000400 sec
TIME:1350547818.32348895:	Calculation and result dump (52)	10.12264500 sec
TIME:1350547818.32350302:	Transmitter data send (52)	0.00000600 sec
TIME:1350547818.32809806:	Calculation and result dump (119)	10.12635300 sec
TIME:1350547818.32811093:	Transmitter data send (119)	0.00000400 sec
TIME:1350547818.32855392:	Calculation and result dump (63)	10.12757100 sec
TIME:1350547818.32856607:	Transmitter data send (63)	0.00000400 sec
TIME:1350547818.33026004:	Calculation and result dump (95)	10.12889600 sec
TIME:1350547818.33027196:	Transmitter data send (95)	0.00000400 sec
TIME:1350547818.33189297:	Calculation and result dump (115)	10.13026700 sec
TIME:1350547818.33190489:	Transmitter data send (115)	0.00000400 sec
TIME:1350547818.33502698:	Calculation and result dump (125)	10.13327100 sec
TIME:1350547818.33504009:	Transmitter data send (125)	0.00000500 sec
TIME:1350547818.34350300:	Calculation and result dump (53)	10.14264600 sec
TIME:1350547818.34351492:	Transmitter data send (53)	0.00000400 sec
TIME:1350547818.34839797:	Calculation and result dump (89)	10.14711000 sec
TIME:1350547818.34840989:	Transmitter data send (89)	0.00000400 sec
TIME:1350547818.34955812:	Calculation and result dump (123)	10.14788300 sec
TIME:1350547818.34957099:	Transmitter data send (123)	0.00000500 sec
TIME:1350547818.35030293:	Calculation and result dump (79)	10.14914300 sec
TIME:1350547818.35031390:	Transmitter data send (79)	0.00000400 sec
TIME:1350547818.35232401:	Calculation and result dump (26)	10.15179100 sec
TIME:1350547818.35233593:	Transmitter data send (26)	0.00000400 sec
TIME:1350547818.35388803:	Calculation and result dump (47)	10.15310600 sec
TIME:1350547818.35389996:	Transmitter data send (47)	0.00000400 sec
TIME:1350547818.35584092:	Calculation and result dump (25)	10.15532100 sec
TIME:1350547818.35585403:	Transmitter data send (25)	0.00000500 sec
TIME:1350547818.35626793:	Calculation and result dump (68)	10.15524600 sec
TIME:1350547818.35627890:	Transmitter data send (68)	0.00000400 sec
TIME:1350547818.35705709:	Calculation and result dump (14)	10.15667700 sec
TIME:1350547818.35706997:	Transmitter data send (14)	0.00000500 sec
TIME:1350547818.35797405:	Calculation and result dump (45)	10.15721600 sec
TIME:1350547818.35798597:	Transmitter data send (45)	0.00000500 sec
TIME:1350547818.35858202:	Calculation and result dump (107)	10.15705200 sec
TIME:1350547818.35859394:	Transmitter data send (107)	0.00000400 sec
TIME:1350547818.35907006:	Calculation and result dump (16)	10.15866400 sec
TIME:1350547818.35908103:	Transmitter data send (16)	0.00000400 sec
TIME:1350547818.35933709:	Calculation and result dump (97)	10.15794700 sec
TIME:1350547818.35934806:	Transmitter data send (97)	0.00000500 sec
TIME:1350547818.35994506:	Calculation and result dump (99)	10.15853200 sec
TIME:1350547818.35995698:	Transmitter data send (99)	0.00000400 sec
TIME:1350547818.36007309:	Calculation and result dump (5)	10.15980300 sec
TIME:1350547818.36008406:	Transmitter data send (5)	0.00000400 sec
TIME:1350547818.36015391:	Calculation and result dump (121)	10.15850200 sec
TIME:1350547818.36016512:	Transmitter data send (121)	0.00000400 sec
TIME:1350547818.36140990:	Calculation and result dump (4)	10.16115100 sec
TIME:1350547818.36142206:	Transmitter data send (4)	0.00000400 sec
TIME:1350547818.36151910:	Calculation and result dump (87)	10.16025800 sec
TIME:1350547818.36153007:	Transmitter data send (87)	0.00000400 sec
TIME:1350547818.36190701:	Calculation and result dump (37)	10.16125000 sec
TIME:1350547818.36191797:	Transmitter data send (37)	0.00000400 sec
TIME:1350547818.36294889:	Calculation and result dump (35)	10.16231800 sec
TIME:1350547818.36296201:	Transmitter data send (35)	0.00000400 sec
TIME:1350547818.36434507:	Calculation and result dump (127)	10.16256700 sec
TIME:1350547818.36435795:	Transmitter data send (127)	0.00000500 sec
TIME:1350547818.36470294:	Calculation and result dump (108)	10.16316100 sec
TIME:1350547818.36471510:	Transmitter data send (108)	0.00000400 sec
TIME:1350547818.36775804:	Calculation and result dump (98)	10.16635600 sec
TIME:1350547818.36777091:	Transmitter data send (98)	0.00000400 sec
TIME:1350547818.36859107:	Calculation and result dump (56)	10.16769600 sec
TIME:1350547818.36860299:	Transmitter data send (56)	0.00000400 sec
TIME:1350547818.36940598:	Calculation and result dump (122)	10.16774200 sec
TIME:1350547818.36941695:	Transmitter data send (122)	0.00000400 sec
TIME:1350547818.36962199:	Calculation and result dump (88)	10.16834600 sec
TIME:1350547818.36963511:	Transmitter data send (88)	0.00000500 sec
TIME:1350547818.37060595:	Calculation and result dump (57)	10.16969900 sec
TIME:1350547818.37061906:	Transmitter data send (57)	0.00000500 sec
TIME:1350547818.37127995:	Calculation and result dump (77)	10.17014500 sec
TIME:1350547818.37129092:	Transmitter data send (77)	0.00000400 sec
TIME:1350547818.37360811:	Calculation and result dump (15)	10.17321500 sec
TIME:1350547818.37362003:	Transmitter data send (15)	0.00000400 sec
TIME:1350547818.37556911:	Calculation and result dump (36)	10.17492400 sec
TIME:1350547818.37558103:	Transmitter data send (36)	0.00000400 sec
TIME:1350547818.37614894:	Calculation and result dump (109)	10.17459600 sec
TIME:1350547818.37615991:	Transmitter data send (109)	0.00000400 sec
TIME:1350547818.37655401:	Calculation and result dump (46)	10.17578400 sec
TIME:1350547818.37656593:	Transmitter data send (46)	0.00000400 sec
TIME:1350547818.37932205:	Calculation and result dump (69)	10.17828800 sec
TIME:1350547818.37933397:	Transmitter data send (69)	0.00000400 sec
TIME:1350547818.38040996:	Calculation and result dump (78)	10.17926200 sec
TIME:1350547818.38042212:	Transmitter data send (78)	0.00000400 sec
TIME:1350547818.38177991:	Calculation and result dump (24)	10.18127200 sec
TIME:1350547818.38179302:	Transmitter data send (24)	0.00000400 sec
TIME:1350547818.39906406:	Calculation and result dump (67)	10.19805500 sec
TIME:1350547818.39907694:	Transmitter data send (67)	0.00000500 sec
TIME:1350547818.39991689:	Calculation and result dump (55)	10.19903500 sec
TIME:1350547818.39992905:	Transmitter data send (55)	0.00000400 sec
TIME:1350547818.40108800:	Calculation and result dump (6)	10.20080500 sec
TIME:1350547818.40109992:	Transmitter data send (6)	0.00000400 sec
TIME:1350547818.43642306:	Calculation and result dump (104)	10.23492800 sec
TIME:1350547818.43643594:	Transmitter data send (104)	0.00000400 sec
TIME:1350547818.52350998:	Calculation and result dump (23)	10.32301500 sec
TIME:1350547818.52352190:	Transmitter data send (23)	0.00000400 sec
TIME:1350547818.61306310:	Calculation and result dump (103)	10.41158500 sec
TIME:1350547818.61307597:	Transmitter data send (103)	0.00000400 sec
TIME:1350547818.61542392:	Calculation and result dump (83)	10.41421400 sec
TIME:1350547818.61543608:	Transmitter data send (83)	0.00000400 sec
TIME:1350547818.61644101:	Calculation and result dump (113)	10.41484000 sec
TIME:1350547818.61645889:	Transmitter data send (113)	0.00001100 sec
TIME:1350547818.62599802:	Calculation and result dump (30)	10.42541500 sec
TIME:1350547818.62601089:	Transmitter data send (30)	0.00000500 sec
TIME:1350547818.62679291:	Calculation and result dump (93)	10.42545300 sec
TIME:1350547818.62680602:	Transmitter data send (93)	0.00000400 sec
TIME:1350547818.63077402:	Calculation and result dump (51)	10.42994300 sec
TIME:1350547818.63078594:	Transmitter data send (51)	0.00000400 sec
TIME:1350547818.63142800:	Calculation and result dump (73)	10.43034400 sec
TIME:1350547818.63143897:	Transmitter data send (73)	0.00000400 sec
TIME:1350547818.63396096:	Calculation and result dump (61)	10.43300400 sec
TIME:1350547818.63397288:	Transmitter data send (61)	0.00000400 sec
TIME:1350547818.64520192:	Calculation and result dump (118)	10.44347000 sec
TIME:1350547818.64521408:	Transmitter data send (118)	0.00000400 sec
TIME:1350547818.65358806:	Calculation and result dump (41)	10.45288300 sec
TIME:1350547818.65360093:	Transmitter data send (41)	0.00000400 sec
TIME:1350547818.65473700:	Calculation and result dump (32)	10.45555300 sec
TIME:1350547818.65474892:	Transmitter data send (32)	0.00000400 sec
TIME:1350547818.69350910:	Calculation and result dump (20)	10.49305100 sec
TIME:1350547818.69352102:	Transmitter data send (20)	0.00000400 sec
TIME:1350547818.84445596:	Calculation and result dump (10)	10.64412400 sec
TIME:1350547818.84446907:	Transmitter data send (10)	0.00000500 sec
TIME:1350547819.12308598:	Calculation and result dump (3)	10.92410200 sec
TIME:1350547819.12309909:	Transmitter data send (3)	0.00000400 sec
TIME:1350547819.12700891:	Calculation and result dump (81)	10.92582400 sec
TIME:1350547819.12702203:	Transmitter data send (81)	0.00000400 sec
TIME:1350547819.12780094:	Calculation and result dump (116)	10.92609200 sec
TIME:1350547819.12781405:	Transmitter data send (116)	0.00000500 sec
TIME:1350547819.13283396:	Calculation and result dump (101)	10.93139600 sec
TIME:1350547819.13284707:	Transmitter data send (101)	0.00000500 sec
TIME:1350547819.13674688:	Calculation and result dump (28)	10.93618800 sec
TIME:1350547819.13675904:	Transmitter data send (28)	0.00000400 sec
TIME:1350547819.14089394:	Calculation and result dump (59)	10.93996200 sec
TIME:1350547819.14090610:	Transmitter data send (59)	0.00000400 sec
TIME:1350547819.14180207:	Calculation and result dump (117)	10.94008200 sec
TIME:1350547819.14181399:	Transmitter data send (117)	0.00000400 sec
TIME:1350547819.14200997:	Calculation and result dump (60)	10.94106400 sec
TIME:1350547819.14202094:	Transmitter data send (60)	0.00000400 sec
TIME:1350547819.14216590:	Calculation and result dump (111)	10.94058800 sec
TIME:1350547819.14217710:	Transmitter data send (111)	0.00000400 sec
TIME:1350547819.14251590:	Calculation and result dump (29)	10.94194600 sec
TIME:1350547819.14252806:	Transmitter data send (29)	0.00000400 sec
TIME:1350547819.14324999:	Calculation and result dump (19)	10.94280800 sec
TIME:1350547819.14326096:	Transmitter data send (19)	0.00000400 sec
TIME:1350547819.14330292:	Calculation and result dump (82)	10.94210400 sec
TIME:1350547819.14331388:	Transmitter data send (82)	0.00000400 sec
TIME:1350547819.14400411:	Calculation and result dump (49)	10.94319800 sec
TIME:1350547819.14401603:	Transmitter data send (49)	0.00000400 sec
TIME:1350547819.14682007:	Calculation and result dump (92)	10.94549200 sec
TIME:1350547819.14683294:	Transmitter data send (92)	0.00000500 sec
TIME:1350547819.14687610:	Calculation and result dump (50)	10.94605600 sec
TIME:1350547819.14688706:	Transmitter data send (50)	0.00000500 sec
TIME:1350547819.14703393:	Calculation and result dump (40)	10.94634000 sec
TIME:1350547819.14704490:	Transmitter data send (40)	0.00000400 sec
TIME:1350547819.14773202:	Calculation and result dump (72)	10.94666000 sec
TIME:1350547819.14774489:	Transmitter data send (72)	0.00000500 sec
TIME:1350547819.14794397:	Calculation and result dump (18)	10.94751400 sec
TIME:1350547819.14795494:	Transmitter data send (18)	0.00000400 sec
TIME:1350547819.15084910:	Calculation and result dump (2)	10.95184500 sec
TIME:1350547819.15086198:	Transmitter data send (2)	0.00000500 sec
TIME:1350547819.15406704:	Calculation and result dump (39)	10.95338600 sec
TIME:1350547819.15407896:	Transmitter data send (39)	0.00000400 sec
TIME:1350547819.15422392:	Calculation and result dump (71)	10.95316500 sec
TIME:1350547819.15423489:	Transmitter data send (71)	0.00000400 sec
TIME:1350547819.15453100:	Calculation and result dump (112)	10.95294100 sec
TIME:1350547819.15454412:	Transmitter data send (112)	0.00000500 sec
TIME:1350547819.16006303:	Calculation and result dump (91)	10.95875100 sec
TIME:1350547819.16007495:	Transmitter data send (91)	0.00000400 sec
TIME:1350547819.16421103:	Calculation and result dump (102)	10.96274500 sec
TIME:1350547819.16422391:	Transmitter data send (102)	0.00000500 sec
TIME:1350547819.16427588:	Calculation and result dump (9)	10.96395700 sec
TIME:1350547819.16428709:	Transmitter data send (9)	0.00000400 sec
TIME:1350547819.17824602:	Calculation and result dump (8)	10.97793800 sec
TIME:1350547819.17825890:	Transmitter data send (8)	0.00000400 sec
TIME:1350547825.26470709:	Calculation and result dump (124)	7.79534600 sec
TIME:1350547825.26471996:	Transmitter data send (124)	0.00000300 sec
TIME:1350547825.30892992:	Calculation and result dump (80)	7.81516700 sec
TIME:1350547825.30894303:	Transmitter data send (80)	0.00000400 sec
TIME:1350547825.61024094:	Calculation and result dump (58)	8.14643300 sec
TIME:1350547825.61025310:	Transmitter data send (58)	0.00000300 sec
TIME:1350547825.61547399:	Calculation and result dump (38)	8.14911900 sec
TIME:1350547825.61548591:	Transmitter data send (38)	0.00000400 sec
TIME:1350547825.62754893:	Calculation and result dump (70)	8.15790600 sec
TIME:1350547825.62756109:	Transmitter data send (70)	0.00000400 sec
TIME:1350547825.63009000:	Calculation and result dump (27)	8.15902000 sec
TIME:1350547825.63010192:	Transmitter data send (27)	0.00000400 sec
TIME:1350547825.63538289:	Calculation and result dump (0)	8.15825500 sec
TIME:1350547825.63539600:	Transmitter data send (0)	0.00000400 sec
TIME:1350547825.63603306:	Calculation and result dump (48)	8.16015500 sec
TIME:1350547825.63604403:	Transmitter data send (48)	0.00000400 sec
TIME:1350547825.63664508:	Calculation and result dump (90)	8.16152200 sec
TIME:1350547825.63665795:	Transmitter data send (90)	0.00000400 sec
