Number of processors:	8
Transmitters per processor:	40
Processes per node:	4
TIME:1350533287.36535907:	Calculation and result dump (7)	8.25419800 sec
TIME:1350533287.36537099:	Transmitter data send (7)	0.00000400 sec
TIME:1350533287.55816603:	Calculation and result dump (6)	8.24587900 sec
TIME:1350533287.55817795:	Transmitter data send (6)	0.00000400 sec
TIME:1350533287.71260190:	Calculation and result dump (5)	8.24591900 sec
TIME:1350533287.71261406:	Transmitter data send (5)	0.00000400 sec
TIME:1350533287.82802391:	Calculation and result dump (3)	8.21851700 sec
TIME:1350533287.82803607:	Transmitter data send (3)	0.00000300 sec
TIME:1350533288.05486393:	Calculation and result dump (4)	8.22269500 sec
TIME:1350533288.05487704:	Transmitter data send (4)	0.00000400 sec
TIME:1350533288.51889300:	Calculation and result dump (1)	8.23352100 sec
TIME:1350533288.51890492:	Transmitter data send (1)	0.00000300 sec
TIME:1350533294.16177297:	Calculation and result dump (0)	8.14606500 sec
TIME:1350533294.16178703:	Transmitter data send (0)	0.00000500 sec
TIME:1350533295.23225999:	Calculation and result dump (7)	7.86688500 sec
TIME:1350533295.23227310:	Transmitter data send (7)	0.00000400 sec
TIME:1350533295.55785489:	Calculation and result dump (2)	8.23066000 sec
TIME:1350533295.55786800:	Transmitter data send (2)	0.00000500 sec
TIME:1350533295.77512598:	Calculation and result dump (6)	8.21694400 sec
TIME:1350533295.77513909:	Transmitter data send (6)	0.00000500 sec
TIME:1350533295.98139095:	Calculation and result dump (5)	8.26877300 sec
TIME:1350533295.98140407:	Transmitter data send (5)	0.00000500 sec
TIME:1350533296.05977607:	Calculation and result dump (3)	8.23173600 sec
TIME:1350533296.05978894:	Transmitter data send (3)	0.00000400 sec
TIME:1350533296.27355409:	Calculation and result dump (4)	8.21867300 sec
TIME:1350533296.27356696:	Transmitter data send (4)	0.00000400 sec
TIME:1350533296.76472497:	Calculation and result dump (1)	8.24581600 sec
TIME:1350533296.76473808:	Transmitter data send (1)	0.00000400 sec
TIME:1350533302.31118011:	Calculation and result dump (0)	8.14938900 sec
TIME:1350533302.31119299:	Transmitter data send (0)	0.00000400 sec
TIME:1350533303.47286892:	Calculation and result dump (7)	8.24059200 sec
TIME:1350533303.47288203:	Transmitter data send (7)	0.00000400 sec
TIME:1350533303.79046297:	Calculation and result dump (2)	8.23259100 sec
TIME:1350533303.79047489:	Transmitter data send (2)	0.00000400 sec
TIME:1350533303.85837603:	Calculation and result dump (5)	7.87696800 sec
TIME:1350533303.85838795:	Transmitter data send (5)	0.00000400 sec
TIME:1350533303.98962307:	Calculation and result dump (6)	8.21448000 sec
TIME:1350533303.98963594:	Transmitter data send (6)	0.00000400 sec
TIME:1350533304.26845503:	Calculation and result dump (3)	8.20866200 sec
TIME:1350533304.26846695:	Transmitter data send (3)	0.00000400 sec
TIME:1350533304.51258802:	Calculation and result dump (4)	8.23901700 sec
TIME:1350533304.51259995:	Transmitter data send (4)	0.00000400 sec
TIME:1350533305.02704501:	Calculation and result dump (1)	8.26230300 sec
TIME:1350533305.02705789:	Transmitter data send (1)	0.00000400 sec
TIME:1350533310.46684098:	Calculation and result dump (0)	8.15564300 sec
TIME:1350533310.46685600:	Transmitter data send (0)	0.00000500 sec
TIME:1350533311.72433901:	Calculation and result dump (7)	8.25145300 sec
TIME:1350533311.72435188:	Transmitter data send (7)	0.00000400 sec
TIME:1350533312.02567005:	Calculation and result dump (2)	8.23519100 sec
TIME:1350533312.02568293:	Transmitter data send (2)	0.00000400 sec
TIME:1350533312.10530591:	Calculation and result dump (5)	8.24691400 sec
TIME:1350533312.10531807:	Transmitter data send (5)	0.00000400 sec
TIME:1350533312.20246601:	Calculation and result dump (6)	8.21282600 sec
TIME:1350533312.20247889:	Transmitter data send (6)	0.00000400 sec
TIME:1350533312.36362100:	Calculation and result dump (4)	7.85101700 sec
TIME:1350533312.36363411:	Transmitter data send (4)	0.00000500 sec
TIME:1350533312.47289109:	Calculation and result dump (3)	8.20442000 sec
TIME:1350533312.47290397:	Transmitter data send (3)	0.00000500 sec
TIME:1350533313.25904894:	Calculation and result dump (1)	8.23198700 sec
TIME:1350533313.25906205:	Transmitter data send (1)	0.00000400 sec
TIME:1350533318.64039803:	Calculation and result dump (0)	8.17353800 sec
TIME:1350533318.64041090:	Transmitter data send (0)	0.00000400 sec
TIME:1350533319.99012804:	Calculation and result dump (7)	8.26577200 sec
TIME:1350533319.99014091:	Transmitter data send (7)	0.00000400 sec
TIME:1350533320.26023507:	Calculation and result dump (2)	8.23454800 sec
TIME:1350533320.26024699:	Transmitter data send (2)	0.00000400 sec
TIME:1350533320.36244202:	Calculation and result dump (5)	8.25712000 sec
TIME:1350533320.36245394:	Transmitter data send (5)	0.00000400 sec
TIME:1350533320.41614604:	Calculation and result dump (6)	8.21366300 sec
TIME:1350533320.41615796:	Transmitter data send (6)	0.00000400 sec
TIME:1350533320.57936311:	Calculation and result dump (4)	8.21572500 sec
TIME:1350533320.57937503:	Transmitter data send (4)	0.00000400 sec
TIME:1350533320.67879510:	Calculation and result dump (3)	8.20588700 sec
TIME:1350533320.67880702:	Transmitter data send (3)	0.00000300 sec
TIME:1350533321.49364209:	Calculation and result dump (1)	8.23457500 sec
TIME:1350533321.49365401:	Transmitter data send (1)	0.00000400 sec
TIME:1350533326.42675400:	Calculation and result dump (0)	7.78633900 sec
TIME:1350533326.42676806:	Transmitter data send (0)	0.00000500 sec
TIME:1350533328.23084402:	Calculation and result dump (7)	8.24069900 sec
TIME:1350533328.23085809:	Transmitter data send (7)	0.00000500 sec
TIME:1350533328.51821995:	Calculation and result dump (2)	8.25796900 sec
TIME:1350533328.51823306:	Transmitter data send (2)	0.00000400 sec
TIME:1350533328.63118196:	Calculation and result dump (6)	8.21502000 sec
TIME:1350533328.63119507:	Transmitter data send (6)	0.00000500 sec
TIME:1350533328.63992906:	Calculation and result dump (5)	8.27747100 sec
TIME:1350533328.63994098:	Transmitter data send (5)	0.00000400 sec
TIME:1350533328.80811191:	Calculation and result dump (4)	8.22873300 sec
TIME:1350533328.80812502:	Transmitter data send (4)	0.00000500 sec
TIME:1350533328.88724494:	Calculation and result dump (3)	8.20843400 sec
TIME:1350533328.88725710:	Transmitter data send (3)	0.00000400 sec
TIME:1350533329.73022199:	Calculation and result dump (1)	8.23656400 sec
TIME:1350533329.73023510:	Transmitter data send (1)	0.00000400 sec
TIME:1350533334.57845712:	Calculation and result dump (0)	8.15168500 sec
TIME:1350533334.57846999:	Transmitter data send (0)	0.00000400 sec
TIME:1350533336.38738203:	Calculation and result dump (2)	7.86914500 sec
TIME:1350533336.38739395:	Transmitter data send (2)	0.00000400 sec
TIME:1350533336.46811295:	Calculation and result dump (7)	8.23725100 sec
TIME:1350533336.46812606:	Transmitter data send (7)	0.00000400 sec
TIME:1350533336.84763098:	Calculation and result dump (6)	8.21642700 sec
TIME:1350533336.84764290:	Transmitter data send (6)	0.00000400 sec
TIME:1350533336.90974498:	Calculation and result dump (5)	8.26980000 sec
TIME:1350533336.90975809:	Transmitter data send (5)	0.00000400 sec
TIME:1350533337.05281401:	Calculation and result dump (4)	8.24468500 sec
TIME:1350533337.05282688:	Transmitter data send (4)	0.00000400 sec
TIME:1350533337.09823108:	Calculation and result dump (3)	8.21097000 sec
TIME:1350533337.09824300:	Transmitter data send (3)	0.00000400 sec
TIME:1350533337.98151898:	Calculation and result dump (1)	8.25128000 sec
TIME:1350533337.98153090:	Transmitter data send (1)	0.00000400 sec
TIME:1350533342.73069096:	Calculation and result dump (0)	8.15221600 sec
TIME:1350533342.73070502:	Transmitter data send (0)	0.00000400 sec
TIME:1350533344.62361097:	Calculation and result dump (2)	8.23621300 sec
TIME:1350533344.62362504:	Transmitter data send (2)	0.00000500 sec
TIME:1350533344.70508099:	Calculation and result dump (7)	8.23695100 sec
TIME:1350533344.70509410:	Transmitter data send (7)	0.00000400 sec
TIME:1350533344.78416491:	Calculation and result dump (5)	7.87440300 sec
TIME:1350533344.78417802:	Transmitter data send (5)	0.00000500 sec
TIME:1350533345.06101489:	Calculation and result dump (6)	8.21336800 sec
TIME:1350533345.06102800:	Transmitter data send (6)	0.00000400 sec
TIME:1350533345.26904106:	Calculation and result dump (4)	8.21621000 sec
TIME:1350533345.26905394:	Transmitter data send (4)	0.00000500 sec
TIME:1350533345.32577896:	Calculation and result dump (3)	8.22753200 sec
TIME:1350533345.32579207:	Transmitter data send (3)	0.00000400 sec
TIME:1350533346.24751806:	Calculation and result dump (1)	8.26598300 sec
TIME:1350533346.24753189:	Transmitter data send (1)	0.00000500 sec
TIME:1350533350.88806510:	Calculation and result dump (0)	8.15735600 sec
TIME:1350533350.88807797:	Transmitter data send (0)	0.00000400 sec
TIME:1350533352.87124300:	Calculation and result dump (2)	8.24761400 sec
TIME:1350533352.87125611:	Transmitter data send (2)	0.00000400 sec
TIME:1350533352.94041109:	Calculation and result dump (7)	8.23531300 sec
TIME:1350533352.94042301:	Transmitter data send (7)	0.00000300 sec
TIME:1350533353.03221107:	Calculation and result dump (5)	8.24802900 sec
TIME:1350533353.03222299:	Transmitter data send (5)	0.00000400 sec
TIME:1350533353.16383505:	Calculation and result dump (3)	7.83803900 sec
TIME:1350533353.16384697:	Transmitter data send (3)	0.00000400 sec
TIME:1350533353.27313304:	Calculation and result dump (6)	8.21210100 sec
TIME:1350533353.27314591:	Transmitter data send (6)	0.00000400 sec
TIME:1350533353.48554397:	Calculation and result dump (4)	8.21648600 sec
TIME:1350533353.48555708:	Transmitter data send (4)	0.00000400 sec
TIME:1350533354.48529005:	Calculation and result dump (1)	8.23775400 sec
TIME:1350533354.48530293:	Transmitter data send (1)	0.00000400 sec
TIME:1350533359.06318307:	Calculation and result dump (0)	8.17510100 sec
TIME:1350533359.06319690:	Transmitter data send (0)	0.00000500 sec
TIME:1350533361.13732791:	Calculation and result dump (2)	8.26606800 sec
TIME:1350533361.13734102:	Transmitter data send (2)	0.00000400 sec
TIME:1350533361.17526007:	Calculation and result dump (7)	8.23483300 sec
TIME:1350533361.17527199:	Transmitter data send (7)	0.00000400 sec
TIME:1350533361.29142404:	Calculation and result dump (5)	8.25919700 sec
TIME:1350533361.29143691:	Transmitter data send (5)	0.00000400 sec
TIME:1350533361.36710095:	Calculation and result dump (3)	8.20325000 sec
TIME:1350533361.36711407:	Transmitter data send (3)	0.00000500 sec
TIME:1350533361.48771596:	Calculation and result dump (6)	8.21456600 sec
TIME:1350533361.48772907:	Transmitter data send (6)	0.00000400 sec
TIME:1350533361.69909811:	Calculation and result dump (4)	8.21353700 sec
TIME:1350533361.69911003:	Transmitter data send (4)	0.00000400 sec
TIME:1350533362.72319198:	Calculation and result dump (1)	8.23788500 sec
TIME:1350533362.72321010:	Transmitter data send (1)	0.00000500 sec
TIME:1350533366.84976101:	Calculation and result dump (0)	7.78655500 sec
TIME:1350533366.84977508:	Transmitter data send (0)	0.00000500 sec
TIME:1350533369.37600899:	Calculation and result dump (2)	8.23866300 sec
TIME:1350533369.37602305:	Transmitter data send (2)	0.00000400 sec
TIME:1350533369.42739511:	Calculation and result dump (7)	8.25211800 sec
TIME:1350533369.42740798:	Transmitter data send (7)	0.00000400 sec
TIME:1350533369.56884098:	Calculation and result dump (5)	8.27740000 sec
TIME:1350533369.56885290:	Transmitter data send (5)	0.00000400 sec
TIME:1350533369.57412791:	Calculation and result dump (3)	8.20701000 sec
TIME:1350533369.57414007:	Transmitter data send (3)	0.00000400 sec
TIME:1350533369.71409106:	Calculation and result dump (6)	8.22635800 sec
TIME:1350533369.71410298:	Transmitter data send (6)	0.00000300 sec
TIME:1350533369.91948891:	Calculation and result dump (4)	8.22037500 sec
TIME:1350533369.91950202:	Transmitter data send (4)	0.00000400 sec
TIME:1350533370.96217394:	Calculation and result dump (1)	8.23896000 sec
TIME:1350533370.96218610:	Transmitter data send (1)	0.00000300 sec
TIME:1350533375.00539589:	Calculation and result dump (0)	8.15561700 sec
TIME:1350533375.00540900:	Transmitter data send (0)	0.00000400 sec
TIME:1350533377.29193711:	Calculation and result dump (7)	7.86452500 sec
TIME:1350533377.29195094:	Transmitter data send (7)	0.00000500 sec
TIME:1350533377.60756803:	Calculation and result dump (2)	8.23154100 sec
TIME:1350533377.60758090:	Transmitter data send (2)	0.00000500 sec
TIME:1350533377.79678512:	Calculation and result dump (3)	8.22264100 sec
TIME:1350533377.79679799:	Transmitter data send (3)	0.00000400 sec
TIME:1350533377.81696200:	Calculation and result dump (5)	8.24810500 sec
TIME:1350533377.81697392:	Transmitter data send (5)	0.00000400 sec
TIME:1350533377.96010494:	Calculation and result dump (6)	8.24599700 sec
TIME:1350533377.96011806:	Transmitter data send (6)	0.00000500 sec
TIME:1350533378.13617611:	Calculation and result dump (4)	8.21667000 sec
TIME:1350533378.13618898:	Transmitter data send (4)	0.00000500 sec
TIME:1350533379.21211290:	Calculation and result dump (1)	8.24992200 sec
TIME:1350533379.21212697:	Transmitter data send (1)	0.00000500 sec
TIME:1350533383.16260505:	Calculation and result dump (0)	8.15719200 sec
TIME:1350533383.16261792:	Transmitter data send (0)	0.00000400 sec
TIME:1350533385.53392100:	Calculation and result dump (7)	8.24196600 sec
TIME:1350533385.53393412:	Transmitter data send (7)	0.00000400 sec
TIME:1350533385.69521689:	Calculation and result dump (5)	7.87823900 sec
TIME:1350533385.69522905:	Transmitter data send (5)	0.00000400 sec
TIME:1350533385.83997798:	Calculation and result dump (2)	8.23239300 sec
TIME:1350533385.83999109:	Transmitter data send (2)	0.00000400 sec
TIME:1350533385.99876809:	Calculation and result dump (3)	8.20196600 sec
TIME:1350533385.99878097:	Transmitter data send (3)	0.00000400 sec
TIME:1350533386.17765808:	Calculation and result dump (6)	8.21753600 sec
TIME:1350533386.17767000:	Transmitter data send (6)	0.00000400 sec
TIME:1350533386.37099409:	Calculation and result dump (4)	8.23480100 sec
TIME:1350533386.37100697:	Transmitter data send (4)	0.00000400 sec
TIME:1350533387.47731400:	Calculation and result dump (1)	8.26518300 sec
TIME:1350533387.47732592:	Transmitter data send (1)	0.00000400 sec
TIME:1350533391.32509303:	Calculation and result dump (0)	8.16247100 sec
TIME:1350533391.32510591:	Transmitter data send (0)	0.00000400 sec
TIME:1350533393.78228498:	Calculation and result dump (7)	8.24834700 sec
TIME:1350533393.78229904:	Transmitter data send (7)	0.00000500 sec
TIME:1350533393.94318008:	Calculation and result dump (5)	8.24794700 sec
TIME:1350533393.94319296:	Transmitter data send (5)	0.00000400 sec
TIME:1350533394.07534790:	Calculation and result dump (2)	8.23535300 sec
TIME:1350533394.07536197:	Transmitter data send (2)	0.00000500 sec
TIME:1350533394.20245004:	Calculation and result dump (3)	8.20366500 sec
TIME:1350533394.20246291:	Transmitter data send (3)	0.00000500 sec
TIME:1350533394.21657801:	Calculation and result dump (4)	7.84556700 sec
TIME:1350533394.21659088:	Transmitter data send (4)	0.00000500 sec
TIME:1350533394.39408493:	Calculation and result dump (6)	8.21641100 sec
TIME:1350533394.39409804:	Transmitter data send (6)	0.00000400 sec
TIME:1350533395.71061897:	Calculation and result dump (1)	8.23328900 sec
TIME:1350533395.71063209:	Transmitter data send (1)	0.00000500 sec
TIME:1350533399.50613499:	Calculation and result dump (0)	8.18102500 sec
TIME:1350533399.50615406:	Transmitter data send (0)	0.00000400 sec
TIME:1350533402.04393005:	Calculation and result dump (7)	8.26162700 sec
TIME:1350533402.04394293:	Transmitter data send (7)	0.00000400 sec
TIME:1350533402.18747902:	Calculation and result dump (5)	8.24428200 sec
TIME:1350533402.18749094:	Transmitter data send (5)	0.00000400 sec
TIME:1350533402.32152390:	Calculation and result dump (2)	8.24615800 sec
TIME:1350533402.32153702:	Transmitter data send (2)	0.00000400 sec
TIME:1350533402.40731406:	Calculation and result dump (3)	8.20484700 sec
TIME:1350533402.40732598:	Transmitter data send (3)	0.00000400 sec
TIME:1350533402.43044996:	Calculation and result dump (4)	8.21385500 sec
TIME:1350533402.43046188:	Transmitter data send (4)	0.00000400 sec
TIME:1350533402.60981894:	Calculation and result dump (6)	8.21571700 sec
TIME:1350533402.60983109:	Transmitter data send (6)	0.00000400 sec
TIME:1350533403.94341397:	Calculation and result dump (1)	8.23277800 sec
TIME:1350533403.94342709:	Transmitter data send (1)	0.00000400 sec
TIME:1350533407.29935908:	Calculation and result dump (0)	7.79320100 sec
TIME:1350533407.29937291:	Transmitter data send (0)	0.00000500 sec
TIME:1350533410.28061008:	Calculation and result dump (7)	8.23666300 sec
TIME:1350533410.28062391:	Transmitter data send (7)	0.00000500 sec
TIME:1350533410.45558190:	Calculation and result dump (5)	8.26808700 sec
TIME:1350533410.45559502:	Transmitter data send (5)	0.00000500 sec
TIME:1350533410.59092903:	Calculation and result dump (2)	8.26938800 sec
TIME:1350533410.59094191:	Transmitter data send (2)	0.00000500 sec
TIME:1350533410.61649704:	Calculation and result dump (3)	8.20916700 sec
TIME:1350533410.61650991:	Transmitter data send (3)	0.00000500 sec
TIME:1350533410.65593100:	Calculation and result dump (4)	8.22546500 sec
TIME:1350533410.65594411:	Transmitter data send (4)	0.00000500 sec
TIME:1350533410.82827997:	Calculation and result dump (6)	8.21844500 sec
TIME:1350533410.82829309:	Transmitter data send (6)	0.00000500 sec
TIME:1350533412.17689395:	Calculation and result dump (1)	8.23346300 sec
TIME:1350533412.17690802:	Transmitter data send (1)	0.00000500 sec
TIME:1350533415.45905805:	Calculation and result dump (0)	8.15968100 sec
TIME:1350533415.45907092:	Transmitter data send (0)	0.00000400 sec
TIME:1350533418.33036208:	Calculation and result dump (5)	7.87476300 sec
TIME:1350533418.33037496:	Transmitter data send (5)	0.00000500 sec
TIME:1350533418.51470304:	Calculation and result dump (7)	8.23407500 sec
TIME:1350533418.51471496:	Transmitter data send (7)	0.00000400 sec
TIME:1350533418.82825398:	Calculation and result dump (2)	8.23730800 sec
TIME:1350533418.82826710:	Transmitter data send (2)	0.00000400 sec
TIME:1350533418.84033704:	Calculation and result dump (3)	8.22382300 sec
TIME:1350533418.84034991:	Transmitter data send (3)	0.00000500 sec
TIME:1350533418.90008593:	Calculation and result dump (4)	8.24413800 sec
TIME:1350533418.90009809:	Transmitter data send (4)	0.00000400 sec
TIME:1350533419.04525399:	Calculation and result dump (6)	8.21695700 sec
TIME:1350533419.04526711:	Transmitter data send (6)	0.00000400 sec
TIME:1350533420.42422795:	Calculation and result dump (1)	8.24731600 sec
TIME:1350533420.42424202:	Transmitter data send (1)	0.00000500 sec
TIME:1350533423.61929893:	Calculation and result dump (0)	8.16022400 sec
TIME:1350533423.61931205:	Transmitter data send (0)	0.00000400 sec
TIME:1350533426.58114600:	Calculation and result dump (5)	8.25076700 sec
TIME:1350533426.58116007:	Transmitter data send (5)	0.00000400 sec
TIME:1350533426.67603898:	Calculation and result dump (3)	7.83568500 sec
TIME:1350533426.67605090:	Transmitter data send (3)	0.00000400 sec
TIME:1350533426.74363899:	Calculation and result dump (7)	8.22892000 sec
TIME:1350533426.74365211:	Transmitter data send (7)	0.00000400 sec
TIME:1350533427.06680012:	Calculation and result dump (2)	8.23852900 sec
TIME:1350533427.06681299:	Transmitter data send (2)	0.00000400 sec
TIME:1350533427.11384296:	Calculation and result dump (4)	8.21374100 sec
TIME:1350533427.11385608:	Transmitter data send (4)	0.00000400 sec
TIME:1350533427.28458905:	Calculation and result dump (6)	8.23931800 sec
TIME:1350533427.28460193:	Transmitter data send (6)	0.00000400 sec
TIME:1350533428.68889999:	Calculation and result dump (1)	8.26465400 sec
TIME:1350533428.68891406:	Transmitter data send (1)	0.00000500 sec
TIME:1350533431.78384805:	Calculation and result dump (0)	8.16453100 sec
TIME:1350533431.78386092:	Transmitter data send (0)	0.00000400 sec
TIME:1350533434.84320807:	Calculation and result dump (5)	8.26204400 sec
TIME:1350533434.84322190:	Transmitter data send (5)	0.00000500 sec
TIME:1350533434.88467002:	Calculation and result dump (3)	8.20861500 sec
TIME:1350533434.88468289:	Transmitter data send (3)	0.00000400 sec
TIME:1350533434.97805810:	Calculation and result dump (7)	8.23440300 sec
TIME:1350533434.97807002:	Transmitter data send (7)	0.00000400 sec
TIME:1350533435.13217211:	Calculation and result dump (6)	7.84756600 sec
TIME:1350533435.13218498:	Transmitter data send (6)	0.00000400 sec
TIME:1350533435.30373406:	Calculation and result dump (2)	8.23691700 sec
TIME:1350533435.30374694:	Transmitter data send (2)	0.00000500 sec
TIME:1350533435.33229804:	Calculation and result dump (4)	8.21843800 sec
TIME:1350533435.33231091:	Transmitter data send (4)	0.00000500 sec
TIME:1350533436.92213511:	Calculation and result dump (1)	8.23321700 sec
TIME:1350533436.92214799:	Transmitter data send (1)	0.00000500 sec
TIME:1350533439.96539903:	Calculation and result dump (0)	8.18153400 sec
TIME:1350533439.96541190:	Transmitter data send (0)	0.00000400 sec
TIME:1350533443.09604001:	Calculation and result dump (3)	8.21135300 sec
TIME:1350533443.09605289:	Transmitter data send (3)	0.00000400 sec
TIME:1350533443.12369800:	Calculation and result dump (5)	8.28047200 sec
TIME:1350533443.12370992:	Transmitter data send (5)	0.00000400 sec
TIME:1350533443.22065401:	Calculation and result dump (7)	8.24258000 sec
TIME:1350533443.22066593:	Transmitter data send (7)	0.00000400 sec
