Number of processors:	16
Transmitters per processor:	5
Processes per node:	4
TIME:1350525193.30635905:	Calculation and result dump (4)	7.86237500 sec
TIME:1350525193.30637193:	Transmitter data send (4)	0.00000400 sec
TIME:1350525193.65078306:	Calculation and result dump (6)	8.21593800 sec
TIME:1350525193.65079498:	Transmitter data send (6)	0.00000400 sec
TIME:1350525193.65654111:	Calculation and result dump (14)	8.21865400 sec
TIME:1350525193.65655303:	Transmitter data send (14)	0.00000400 sec
TIME:1350525193.68226409:	Calculation and result dump (5)	8.22858500 sec
TIME:1350525193.68227601:	Transmitter data send (5)	0.00000400 sec
TIME:1350525193.73422098:	Calculation and result dump (15)	8.26551400 sec
TIME:1350525193.73423290:	Transmitter data send (15)	0.00000300 sec
TIME:1350525193.76782894:	Calculation and result dump (9)	8.23370100 sec
TIME:1350525193.76784205:	Transmitter data send (9)	0.00000400 sec
TIME:1350525193.77300000:	Calculation and result dump (7)	8.24698100 sec
TIME:1350525193.77301192:	Transmitter data send (7)	0.00000400 sec
TIME:1350525193.77457190:	Calculation and result dump (8)	8.26425200 sec
TIME:1350525193.77458405:	Transmitter data send (8)	0.00000400 sec
TIME:1350525193.97271991:	Calculation and result dump (13)	8.21469800 sec
TIME:1350525193.97273207:	Transmitter data send (13)	0.00000400 sec
TIME:1350525193.98286891:	Calculation and result dump (3)	8.22388300 sec
TIME:1350525193.98288107:	Transmitter data send (3)	0.00000400 sec
TIME:1350525194.15216804:	Calculation and result dump (1)	7.85442300 sec
TIME:1350525194.15217996:	Transmitter data send (1)	0.00000400 sec
TIME:1350525194.48125410:	Calculation and result dump (11)	8.21171100 sec
TIME:1350525194.48126698:	Transmitter data send (11)	0.00000400 sec
TIME:1350525194.52844310:	Calculation and result dump (12)	8.22208600 sec
TIME:1350525194.52845502:	Transmitter data send (12)	0.00000400 sec
TIME:1350525194.54765511:	Calculation and result dump (2)	8.25234300 sec
TIME:1350525194.54766703:	Transmitter data send (2)	0.00000400 sec
TIME:1350525200.95232797:	Calculation and result dump (10)	8.18042200 sec
TIME:1350525200.95234203:	Transmitter data send (10)	0.00000400 sec
TIME:1350525200.97881699:	Calculation and result dump (0)	8.19238200 sec
TIME:1350525200.97883010:	Transmitter data send (0)	0.00000400 sec
TIME:1350525201.53866291:	Calculation and result dump (4)	8.23228700 sec
TIME:1350525201.53867602:	Transmitter data send (4)	0.00000400 sec
TIME:1350525201.63264203:	Calculation and result dump (7)	7.85962600 sec
TIME:1350525201.63265491:	Transmitter data send (7)	0.00000400 sec
TIME:1350525201.87777591:	Calculation and result dump (14)	8.22121900 sec
TIME:1350525201.87778902:	Transmitter data send (14)	0.00000400 sec
TIME:1350525201.87876892:	Calculation and result dump (6)	8.22797000 sec
TIME:1350525201.87878203:	Transmitter data send (6)	0.00000500 sec
TIME:1350525201.90671396:	Calculation and result dump (5)	8.22443400 sec
TIME:1350525201.90672708:	Transmitter data send (5)	0.00000400 sec
TIME:1350525201.97498488:	Calculation and result dump (15)	8.24074800 sec
TIME:1350525201.97499800:	Transmitter data send (15)	0.00000500 sec
TIME:1350525201.98533511:	Calculation and result dump (9)	8.21748900 sec
TIME:1350525201.98534799:	Transmitter data send (9)	0.00000500 sec
TIME:1350525202.01214194:	Calculation and result dump (8)	8.23755400 sec
TIME:1350525202.01215506:	Transmitter data send (8)	0.00000400 sec
TIME:1350525202.20557809:	Calculation and result dump (13)	8.23284200 sec
TIME:1350525202.20559096:	Transmitter data send (13)	0.00000400 sec
TIME:1350525202.22612691:	Calculation and result dump (3)	8.24324200 sec
TIME:1350525202.22614002:	Transmitter data send (3)	0.00000400 sec
TIME:1350525202.37343907:	Calculation and result dump (1)	8.22125400 sec
TIME:1350525202.37345195:	Transmitter data send (1)	0.00000500 sec
TIME:1350525202.70675898:	Calculation and result dump (11)	8.22548800 sec
TIME:1350525202.70677209:	Transmitter data send (11)	0.00000400 sec
TIME:1350525202.74816895:	Calculation and result dump (12)	8.21971000 sec
TIME:1350525202.74818206:	Transmitter data send (12)	0.00000500 sec
TIME:1350525202.79737806:	Calculation and result dump (2)	8.24970700 sec
TIME:1350525202.79739094:	Transmitter data send (2)	0.00000400 sec
TIME:1350525209.10743809:	Calculation and result dump (10)	8.15509200 sec
TIME:1350525209.10745096:	Transmitter data send (10)	0.00000400 sec
TIME:1350525209.13703203:	Calculation and result dump (0)	8.15819800 sec
TIME:1350525209.13704491:	Transmitter data send (0)	0.00000400 sec
TIME:1350525209.40306091:	Calculation and result dump (4)	7.86438100 sec
TIME:1350525209.40307403:	Transmitter data send (4)	0.00000400 sec
TIME:1350525209.87324309:	Calculation and result dump (7)	8.24058400 sec
TIME:1350525209.87325501:	Transmitter data send (7)	0.00000300 sec
TIME:1350525210.12141299:	Calculation and result dump (14)	8.24362000 sec
TIME:1350525210.12142611:	Transmitter data send (14)	0.00000400 sec
TIME:1350525210.12452292:	Calculation and result dump (6)	8.24573700 sec
TIME:1350525210.12453389:	Transmitter data send (6)	0.00000300 sec
TIME:1350525210.12734795:	Calculation and result dump (5)	8.22061700 sec
TIME:1350525210.12736011:	Transmitter data send (5)	0.00000300 sec
TIME:1350525210.20509601:	Calculation and result dump (9)	8.21974400 sec
TIME:1350525210.20510793:	Transmitter data send (9)	0.00000400 sec
TIME:1350525210.22393489:	Calculation and result dump (1)	7.85047900 sec
TIME:1350525210.22394800:	Transmitter data send (1)	0.00000400 sec
TIME:1350525210.22872901:	Calculation and result dump (15)	8.25372700 sec
TIME:1350525210.22874093:	Transmitter data send (15)	0.00000400 sec
TIME:1350525210.24897003:	Calculation and result dump (8)	8.23681100 sec
TIME:1350525210.24898195:	Transmitter data send (8)	0.00000400 sec
TIME:1350525210.42020607:	Calculation and result dump (13)	8.21461100 sec
TIME:1350525210.42021894:	Transmitter data send (13)	0.00000400 sec
TIME:1350525210.44276595:	Calculation and result dump (3)	8.21662200 sec
TIME:1350525210.44277811:	Transmitter data send (3)	0.00000400 sec
TIME:1350525210.92033410:	Calculation and result dump (11)	8.21355800 sec
TIME:1350525210.92034698:	Transmitter data send (11)	0.00000400 sec
TIME:1350525210.98851204:	Calculation and result dump (12)	8.24032600 sec
TIME:1350525210.98852396:	Transmitter data send (12)	0.00000400 sec
TIME:1350525211.07710195:	Calculation and result dump (2)	8.27970700 sec
TIME:1350525211.07711411:	Transmitter data send (2)	0.00000300 sec
TIME:1350525217.26914811:	Calculation and result dump (10)	8.16169300 sec
TIME:1350525217.30972409:	Calculation and result dump (0)	8.17267500 sec
TIME:1350525217.63748503:	Calculation and result dump (4)	8.23440700 sec
TIME:1350525217.96275711:	Calculation and result dump (5)	7.83539300 sec
TIME:1350525218.08214688:	Calculation and result dump (7)	8.20888800 sec
TIME:1350525218.27927589:	Calculation and result dump (6)	8.15473800 sec
TIME:1350525218.32411909:	Calculation and result dump (9)	8.11900700 sec
TIME:1350525218.33897591:	Calculation and result dump (14)	8.21754600 sec
TIME:1350525218.36238599:	Calculation and result dump (1)	8.13843400 sec
TIME:1350525218.37794209:	Calculation and result dump (8)	8.12895600 sec
TIME:1350525218.50013900:	Calculation and result dump (15)	8.27139400 sec
TIME:1350525218.53538895:	Calculation and result dump (3)	8.09260700 sec
TIME:1350525218.63078594:	Calculation and result dump (13)	8.21056300 sec
TIME:1350525218.93084908:	Calculation and result dump (11)	8.01049800 sec
TIME:1350525219.10215807:	Calculation and result dump (2)	8.02504000 sec
TIME:1350525219.11597395:	Calculation and result dump (12)	8.12744600 sec
Process took 97 sec
