Number of processors:	32
Transmitters per processor:	80
Processes per node:	4
TIME:1350555032.28501296:	Calculation and result dump (6)	10.10075000 sec
TIME:1350555032.28502488:	Transmitter data send (6)	0.00000400 sec
TIME:1350555032.28815103:	Calculation and result dump (17)	10.10374600 sec
TIME:1350555032.28816390:	Transmitter data send (17)	0.00000400 sec
TIME:1350555032.29142499:	Calculation and result dump (15)	10.10705100 sec
TIME:1350555032.29143810:	Transmitter data send (15)	0.00000400 sec
TIME:1350555032.29827905:	Calculation and result dump (16)	10.11388600 sec
TIME:1350555032.29829097:	Transmitter data send (16)	0.00000400 sec
TIME:1350555032.30609488:	Calculation and result dump (5)	10.12184600 sec
TIME:1350555032.30610800:	Transmitter data send (5)	0.00000500 sec
TIME:1350555032.31203103:	Calculation and result dump (26)	10.12748900 sec
TIME:1350555032.31204295:	Transmitter data send (26)	0.00000400 sec
TIME:1350555032.33194804:	Calculation and result dump (19)	10.14751000 sec
TIME:1350555032.33196092:	Transmitter data send (19)	0.00000400 sec
TIME:1350555032.33295989:	Calculation and result dump (29)	10.14835700 sec
TIME:1350555032.33297205:	Transmitter data send (29)	0.00000400 sec
TIME:1350555032.34064293:	Calculation and result dump (20)	10.15619100 sec
TIME:1350555032.34065509:	Transmitter data send (20)	0.00000400 sec
TIME:1350555032.34193897:	Calculation and result dump (8)	10.15764600 sec
TIME:1350555032.34195209:	Transmitter data send (8)	0.00000500 sec
TIME:1350555032.34242892:	Calculation and result dump (13)	10.15785900 sec
TIME:1350555032.34244204:	Transmitter data send (13)	0.00000500 sec
TIME:1350555032.34515595:	Calculation and result dump (7)	10.16088200 sec
TIME:1350555032.34516907:	Transmitter data send (7)	0.00000400 sec
TIME:1350555032.34562707:	Calculation and result dump (28)	10.16103600 sec
TIME:1350555032.34563899:	Transmitter data send (28)	0.00000400 sec
TIME:1350555032.35413790:	Calculation and result dump (9)	10.16983400 sec
TIME:1350555032.35415006:	Transmitter data send (9)	0.00000400 sec
TIME:1350555032.37907505:	Calculation and result dump (18)	10.19465800 sec
TIME:1350555032.37908792:	Transmitter data send (18)	0.00000500 sec
TIME:1350555032.59807205:	Calculation and result dump (3)	10.41384900 sec
TIME:1350555032.59808493:	Transmitter data send (3)	0.00000500 sec
TIME:1350555032.61267209:	Calculation and result dump (24)	10.42816100 sec
TIME:1350555032.61268497:	Transmitter data send (24)	0.00000500 sec
TIME:1350555032.62617207:	Calculation and result dump (14)	10.44180900 sec
TIME:1350555032.62618399:	Transmitter data send (14)	0.00000400 sec
TIME:1350555033.12177992:	Calculation and result dump (2)	10.93757000 sec
TIME:1350555033.12179303:	Transmitter data send (2)	0.00000400 sec
TIME:1350555033.12711310:	Calculation and result dump (11)	10.94277900 sec
TIME:1350555033.12712502:	Transmitter data send (11)	0.00000400 sec
TIME:1350555033.13313389:	Calculation and result dump (22)	10.94865200 sec
TIME:1350555033.13314700:	Transmitter data send (22)	0.00000500 sec
TIME:1350555033.13342595:	Calculation and result dump (1)	10.94924000 sec
TIME:1350555033.13343811:	Transmitter data send (1)	0.00000400 sec
TIME:1350555033.14145708:	Calculation and result dump (12)	10.95710900 sec
TIME:1350555033.14146996:	Transmitter data send (12)	0.00000500 sec
TIME:1350555033.14242005:	Calculation and result dump (31)	10.95778300 sec
TIME:1350555033.14243197:	Transmitter data send (31)	0.00000400 sec
TIME:1350555033.19905806:	Calculation and result dump (23)	11.01456400 sec
TIME:1350555033.19907093:	Transmitter data send (23)	0.00000500 sec
TIME:1350555039.63205099:	Calculation and result dump (0)	8.17683900 sec
TIME:1350555039.63206601:	Transmitter data send (0)	0.00000500 sec
TIME:1350555039.63745999:	Calculation and result dump (10)	8.17237700 sec
TIME:1350555039.63747191:	Transmitter data send (10)	0.00000400 sec
TIME:1350555039.64684391:	Calculation and result dump (30)	8.19114300 sec
TIME:1350555039.64685607:	Transmitter data send (30)	0.00000400 sec
TIME:1350555039.68298602:	Calculation and result dump (21)	8.16293500 sec
TIME:1350555039.68299794:	Transmitter data send (21)	0.00000400 sec
TIME:1350555040.15131807:	Calculation and result dump (17)	7.86315000 sec
TIME:1350555040.15133095:	Transmitter data send (17)	0.00000400 sec
TIME:1350555040.19902301:	Calculation and result dump (7)	7.85385000 sec
TIME:1350555040.19903493:	Transmitter data send (7)	0.00000400 sec
TIME:1350555040.49189806:	Calculation and result dump (4)	8.21804400 sec
TIME:1350555040.49190998:	Transmitter data send (4)	0.00000300 sec
TIME:1350555040.50005889:	Calculation and result dump (25)	8.21555500 sec
TIME:1350555040.50007105:	Transmitter data send (25)	0.00000400 sec
TIME:1350555040.50330591:	Calculation and result dump (27)	8.21952600 sec
TIME:1350555040.50331807:	Transmitter data send (27)	0.00000400 sec
TIME:1350555040.50358295:	Calculation and result dump (6)	8.21855400 sec
TIME:1350555040.50359392:	Transmitter data send (6)	0.00000400 sec
TIME:1350555040.53008389:	Calculation and result dump (15)	8.23864200 sec
TIME:1350555040.53009701:	Transmitter data send (15)	0.00000400 sec
TIME:1350555040.55025005:	Calculation and result dump (29)	8.21727400 sec
TIME:1350555040.55026197:	Transmitter data send (29)	0.00000300 sec
TIME:1350555040.55343604:	Calculation and result dump (16)	8.25514000 sec
TIME:1350555040.55344796:	Transmitter data send (16)	0.00000400 sec
TIME:1350555040.55917311:	Calculation and result dump (26)	8.24712600 sec
TIME:1350555040.55918503:	Transmitter data send (26)	0.00000400 sec
TIME:1350555040.56385803:	Calculation and result dump (13)	8.22141200 sec
TIME:1350555040.56386995:	Transmitter data send (13)	0.00000400 sec
TIME:1350555040.56680703:	Calculation and result dump (19)	8.23484200 sec
TIME:1350555040.56681895:	Transmitter data send (19)	0.00000400 sec
TIME:1350555040.56914806:	Calculation and result dump (20)	8.22848900 sec
TIME:1350555040.56915998:	Transmitter data send (20)	0.00000400 sec
TIME:1350555040.56995797:	Calculation and result dump (8)	8.22800200 sec
TIME:1350555040.56996989:	Transmitter data send (8)	0.00000400 sec
TIME:1350555040.58423901:	Calculation and result dump (28)	8.23859600 sec
TIME:1350555040.58425093:	Transmitter data send (28)	0.00000400 sec
TIME:1350555040.58690500:	Calculation and result dump (5)	8.28079300 sec
TIME:1350555040.58691692:	Transmitter data send (5)	0.00000300 sec
TIME:1350555040.61409497:	Calculation and result dump (9)	8.25994100 sec
TIME:1350555040.61410689:	Transmitter data send (9)	0.00000300 sec
TIME:1350555040.63324809:	Calculation and result dump (18)	8.25415600 sec
TIME:1350555040.63326001:	Transmitter data send (18)	0.00000400 sec
TIME:1350555040.82063103:	Calculation and result dump (3)	8.22254200 sec
TIME:1350555040.82064390:	Transmitter data send (3)	0.00000400 sec
TIME:1350555040.84781408:	Calculation and result dump (24)	8.23512500 sec
TIME:1350555040.84782600:	Transmitter data send (24)	0.00000400 sec
TIME:1350555040.87031698:	Calculation and result dump (14)	8.24412900 sec
TIME:1350555040.87032890:	Transmitter data send (14)	0.00000400 sec
TIME:1350555041.00765300:	Calculation and result dump (1)	7.87421100 sec
TIME:1350555041.00766611:	Transmitter data send (1)	0.00000400 sec
TIME:1350555041.33896589:	Calculation and result dump (2)	8.21716900 sec
TIME:1350555041.33897901:	Transmitter data send (2)	0.00000400 sec
TIME:1350555041.35632110:	Calculation and result dump (11)	8.22919200 sec
TIME:1350555041.35633302:	Transmitter data send (11)	0.00000300 sec
TIME:1350555041.37029004:	Calculation and result dump (12)	8.22881600 sec
TIME:1350555041.37030292:	Transmitter data send (12)	0.00000400 sec
TIME:1350555041.37280011:	Calculation and result dump (22)	8.23964900 sec
TIME:1350555041.37281203:	Transmitter data send (22)	0.00000400 sec
TIME:1350555041.40240312:	Calculation and result dump (31)	8.25996700 sec
TIME:1350555041.40241504:	Transmitter data send (31)	0.00000400 sec
TIME:1350555041.44464397:	Calculation and result dump (23)	8.24556900 sec
TIME:1350555041.44465590:	Transmitter data send (23)	0.00000400 sec
TIME:1350555047.79127002:	Calculation and result dump (0)	8.15920000 sec
TIME:1350555047.79128408:	Transmitter data send (0)	0.00000400 sec
TIME:1350555047.80350995:	Calculation and result dump (30)	8.15665000 sec
TIME:1350555047.80352211:	Transmitter data send (30)	0.00000400 sec
TIME:1350555047.81745410:	Calculation and result dump (10)	8.17997800 sec
TIME:1350555047.81746697:	Transmitter data send (10)	0.00000400 sec
TIME:1350555047.83706999:	Calculation and result dump (21)	8.15406800 sec
TIME:1350555047.83708310:	Transmitter data send (21)	0.00000400 sec
TIME:1350555048.33534694:	Calculation and result dump (4)	7.84343300 sec
TIME:1350555048.33536005:	Transmitter data send (4)	0.00000500 sec
TIME:1350555048.38423109:	Calculation and result dump (17)	8.23289600 sec
TIME:1350555048.38424397:	Transmitter data send (17)	0.00000400 sec
TIME:1350555048.42813611:	Calculation and result dump (7)	8.22909700 sec
TIME:1350555048.42814898:	Transmitter data send (7)	0.00000500 sec
TIME:1350555048.42873192:	Calculation and result dump (20)	7.85956800 sec
TIME:1350555048.42874408:	Transmitter data send (20)	0.00000400 sec
TIME:1350555048.72074509:	Calculation and result dump (25)	8.22067000 sec
TIME:1350555048.72075796:	Transmitter data send (25)	0.00000400 sec
TIME:1350555048.74518704:	Calculation and result dump (27)	8.24186500 sec
TIME:1350555048.74520493:	Transmitter data send (27)	0.00000900 sec
TIME:1350555048.75579906:	Calculation and result dump (6)	8.25220100 sec
TIME:1350555048.75581193:	Transmitter data send (6)	0.00000500 sec
TIME:1350555048.76666999:	Calculation and result dump (15)	8.23657000 sec
TIME:1350555048.76668191:	Transmitter data send (15)	0.00000400 sec
TIME:1350555048.77849197:	Calculation and result dump (19)	8.21166900 sec
TIME:1350555048.77850509:	Transmitter data send (19)	0.00000500 sec
TIME:1350555048.78144193:	Calculation and result dump (29)	8.23117600 sec
TIME:1350555048.78145409:	Transmitter data send (29)	0.00000400 sec
TIME:1350555048.78362703:	Calculation and result dump (16)	8.23017500 sec
TIME:1350555048.78363991:	Transmitter data send (16)	0.00000500 sec
TIME:1350555048.78492594:	Calculation and result dump (13)	8.22105200 sec
TIME:1350555048.78493905:	Transmitter data send (13)	0.00000500 sec
TIME:1350555048.80303001:	Calculation and result dump (8)	8.23305600 sec
TIME:1350555048.80304289:	Transmitter data send (8)	0.00000500 sec
TIME:1350555048.80467296:	Calculation and result dump (26)	8.24548400 sec
TIME:1350555048.80468512:	Transmitter data send (26)	0.00000400 sec
TIME:1350555048.84169197:	Calculation and result dump (28)	8.25743700 sec
TIME:1350555048.84170389:	Transmitter data send (28)	0.00000400 sec
TIME:1350555048.85084891:	Calculation and result dump (9)	8.23673800 sec
TIME:1350555048.85086203:	Transmitter data send (9)	0.00000400 sec
TIME:1350555048.85911989:	Calculation and result dump (5)	8.27219900 sec
TIME:1350555048.85913205:	Transmitter data send (5)	0.00000400 sec
TIME:1350555048.86972690:	Calculation and result dump (18)	8.23646300 sec
TIME:1350555048.86974001:	Transmitter data send (18)	0.00000400 sec
TIME:1350555049.03595591:	Calculation and result dump (3)	8.21530800 sec
TIME:1350555049.03596902:	Transmitter data send (3)	0.00000400 sec
TIME:1350555049.07456708:	Calculation and result dump (24)	8.22673700 sec
TIME:1350555049.07457995:	Transmitter data send (24)	0.00000500 sec
TIME:1350555049.11529899:	Calculation and result dump (14)	8.24496600 sec
TIME:1350555049.11531091:	Transmitter data send (14)	0.00000400 sec
TIME:1350555049.18155193:	Calculation and result dump (2)	7.84256900 sec
TIME:1350555049.18156505:	Transmitter data send (2)	0.00000500 sec
TIME:1350555049.25287700:	Calculation and result dump (1)	8.24520700 sec
TIME:1350555049.25289011:	Transmitter data send (1)	0.00000400 sec
TIME:1350555049.59087992:	Calculation and result dump (11)	8.23454200 sec
TIME:1350555049.59089303:	Transmitter data send (11)	0.00000400 sec
TIME:1350555049.62002707:	Calculation and result dump (12)	8.24972000 sec
TIME:1350555049.62003994:	Transmitter data send (12)	0.00000400 sec
TIME:1350555049.64149594:	Calculation and result dump (31)	8.23907700 sec
TIME:1350555049.64150906:	Transmitter data send (31)	0.00000500 sec
TIME:1350555049.64454198:	Calculation and result dump (22)	8.27172600 sec
TIME:1350555049.64455390:	Transmitter data send (22)	0.00000400 sec
TIME:1350555049.67164302:	Calculation and result dump (23)	8.22698300 sec
TIME:1350555049.67165494:	Transmitter data send (23)	0.00000400 sec
TIME:1350555055.94436908:	Calculation and result dump (0)	8.15308100 sec
TIME:1350555055.94438291:	Transmitter data send (0)	0.00000500 sec
TIME:1350555055.96543193:	Calculation and result dump (30)	8.16190600 sec
TIME:1350555055.96544409:	Transmitter data send (30)	0.00000400 sec
TIME:1350555055.98369908:	Calculation and result dump (10)	8.16622800 sec
TIME:1350555055.98371100:	Transmitter data send (10)	0.00000400 sec
TIME:1350555055.98723102:	Calculation and result dump (21)	8.15014400 sec
TIME:1350555055.98724294:	Transmitter data send (21)	0.00000400 sec
TIME:1350555056.18626308:	Calculation and result dump (4)	7.85089900 sec
TIME:1350555056.18627501:	Transmitter data send (4)	0.00000400 sec
TIME:1350555056.62467790:	Calculation and result dump (17)	8.24043000 sec
TIME:1350555056.62469101:	Transmitter data send (17)	0.00000400 sec
TIME:1350555056.64271092:	Calculation and result dump (16)	7.85906700 sec
TIME:1350555056.64272308:	Transmitter data send (16)	0.00000400 sec
TIME:1350555056.67209911:	Calculation and result dump (7)	8.24394600 sec
TIME:1350555056.67211103:	Transmitter data send (7)	0.00000400 sec
TIME:1350555056.68094206:	Calculation and result dump (20)	8.25219300 sec
TIME:1350555056.68095398:	Transmitter data send (20)	0.00000400 sec
TIME:1350555056.93482089:	Calculation and result dump (25)	8.21405900 sec
TIME:1350555056.93483400:	Transmitter data send (25)	0.00000400 sec
TIME:1350555056.97176409:	Calculation and result dump (6)	8.21594800 sec
TIME:1350555056.97177601:	Transmitter data send (6)	0.00000300 sec
TIME:1350555056.97688293:	Calculation and result dump (27)	8.23167300 sec
TIME:1350555056.97689605:	Transmitter data send (27)	0.00000400 sec
TIME:1350555056.98148894:	Calculation and result dump (14)	7.86617400 sec
TIME:1350555056.98150110:	Transmitter data send (14)	0.00000400 sec
TIME:1350555056.99605989:	Calculation and result dump (19)	8.21755100 sec
TIME:1350555056.99607205:	Transmitter data send (19)	0.00000400 sec
TIME:1350555056.99690604:	Calculation and result dump (29)	8.21544800 sec
TIME:1350555056.99691701:	Transmitter data send (29)	0.00000300 sec
TIME:1350555057.00445700:	Calculation and result dump (15)	8.23777000 sec
TIME:1350555057.00446892:	Transmitter data send (15)	0.00000400 sec
TIME:1350555057.01429009:	Calculation and result dump (13)	8.22934700 sec
TIME:1350555057.01430202:	Transmitter data send (13)	0.00000300 sec
TIME:1350555057.05364490:	Calculation and result dump (8)	8.25059800 sec
TIME:1350555057.05365705:	Transmitter data send (8)	0.00000400 sec
TIME:1350555057.07974410:	Calculation and result dump (28)	8.23803600 sec
TIME:1350555057.07975602:	Transmitter data send (28)	0.00000400 sec
TIME:1350555057.08166289:	Calculation and result dump (26)	8.27697400 sec
TIME:1350555057.08167505:	Transmitter data send (26)	0.00000400 sec
TIME:1350555057.09570408:	Calculation and result dump (5)	8.23656800 sec
TIME:1350555057.09571600:	Transmitter data send (5)	0.00000400 sec
TIME:1350555057.09595203:	Calculation and result dump (18)	8.22620800 sec
TIME:1350555057.09596300:	Transmitter data send (18)	0.00000400 sec
TIME:1350555057.10023689:	Calculation and result dump (9)	8.24937100 sec
TIME:1350555057.10024905:	Transmitter data send (9)	0.00000400 sec
TIME:1350555057.24890089:	Calculation and result dump (3)	8.21292800 sec
TIME:1350555057.24891305:	Transmitter data send (3)	0.00000400 sec
TIME:1350555057.29440999:	Calculation and result dump (24)	8.21982600 sec
TIME:1350555057.29442191:	Transmitter data send (24)	0.00000400 sec
TIME:1350555057.38736296:	Calculation and result dump (2)	8.20579400 sec
TIME:1350555057.38737512:	Transmitter data send (2)	0.00000400 sec
TIME:1350555057.51848412:	Calculation and result dump (1)	8.26559000 sec
TIME:1350555057.51849604:	Transmitter data send (1)	0.00000400 sec
TIME:1350555057.85239601:	Calculation and result dump (11)	8.26149900 sec
TIME:1350555057.85240793:	Transmitter data send (11)	0.00000300 sec
TIME:1350555057.85470510:	Calculation and result dump (12)	8.23466100 sec
TIME:1350555057.85471702:	Transmitter data send (12)	0.00000400 sec
TIME:1350555057.88908792:	Calculation and result dump (23)	8.21742800 sec
TIME:1350555057.88910007:	Transmitter data send (23)	0.00000400 sec
TIME:1350555057.88914394:	Calculation and result dump (22)	8.24458600 sec
TIME:1350555057.88915396:	Transmitter data send (22)	0.00000300 sec
TIME:1350555057.89200902:	Calculation and result dump (31)	8.25049600 sec
TIME:1350555057.89202094:	Transmitter data send (31)	0.00000400 sec
TIME:1350555063.78586102:	Calculation and result dump (10)	7.80214600 sec
TIME:1350555063.78587604:	Transmitter data send (10)	0.00000500 sec
TIME:1350555064.09540796:	Calculation and result dump (0)	8.15102100 sec
TIME:1350555064.09542108:	Transmitter data send (0)	0.00000400 sec
TIME:1350555064.12254596:	Calculation and result dump (30)	8.15709800 sec
TIME:1350555064.12255907:	Transmitter data send (30)	0.00000400 sec
TIME:1350555064.14580894:	Calculation and result dump (21)	8.15856200 sec
TIME:1350555064.14582205:	Transmitter data send (21)	0.00000500 sec
TIME:1350555064.43093705:	Calculation and result dump (4)	8.24465800 sec
TIME:1350555064.43094993:	Transmitter data send (4)	0.00000500 sec
TIME:1350555064.85361099:	Calculation and result dump (14)	7.87210600 sec
TIME:1350555064.85362291:	Transmitter data send (14)	0.00000400 sec
TIME:1350555064.87276912:	Calculation and result dump (16)	8.23004200 sec
TIME:1350555064.87278199:	Transmitter data send (16)	0.00000400 sec
TIME:1350555064.88537312:	Calculation and result dump (17)	8.26067800 sec
TIME:1350555064.88538504:	Transmitter data send (17)	0.00000400 sec
TIME:1350555064.90346909:	Calculation and result dump (20)	8.22251100 sec
TIME:1350555064.90348101:	Transmitter data send (20)	0.00000400 sec
TIME:1350555064.91127491:	Calculation and result dump (7)	8.23916000 sec
TIME:1350555064.91128707:	Transmitter data send (7)	0.00000400 sec
TIME:1350555064.96497893:	Calculation and result dump (9)	7.86472600 sec
TIME:1350555064.96499205:	Transmitter data send (9)	0.00000400 sec
TIME:1350555065.14960003:	Calculation and result dump (25)	8.21476200 sec
TIME:1350555065.14961195:	Transmitter data send (25)	0.00000400 sec
TIME:1350555065.18498302:	Calculation and result dump (6)	8.21320300 sec
TIME:1350555065.18499494:	Transmitter data send (6)	0.00000400 sec
TIME:1350555065.18944812:	Calculation and result dump (27)	8.21254800 sec
TIME:1350555065.18946004:	Transmitter data send (27)	0.00000400 sec
TIME:1350555065.21708798:	Calculation and result dump (19)	8.22101200 sec
TIME:1350555065.21710110:	Transmitter data send (19)	0.00000500 sec
TIME:1350555065.23838210:	Calculation and result dump (29)	8.24146000 sec
TIME:1350555065.23839498:	Transmitter data send (29)	0.00000400 sec
TIME:1350555065.24270606:	Calculation and result dump (13)	8.22840000 sec
TIME:1350555065.24271798:	Transmitter data send (13)	0.00000400 sec
TIME:1350555065.27767491:	Calculation and result dump (15)	8.27320200 sec
TIME:1350555065.27768803:	Transmitter data send (15)	0.00000500 sec
TIME:1350555065.30330801:	Calculation and result dump (8)	8.24964700 sec
TIME:1350555065.30332088:	Transmitter data send (8)	0.00000400 sec
TIME:1350555065.31579208:	Calculation and result dump (18)	8.21982500 sec
TIME:1350555065.31580496:	Transmitter data send (18)	0.00000500 sec
TIME:1350555065.31968594:	Calculation and result dump (28)	8.23992600 sec
TIME:1350555065.31969905:	Transmitter data send (28)	0.00000500 sec
TIME:1350555065.32128811:	Calculation and result dump (26)	8.23960900 sec
TIME:1350555065.32130098:	Transmitter data send (26)	0.00000500 sec
TIME:1350555065.33117890:	Calculation and result dump (5)	8.23545900 sec
TIME:1350555065.33119106:	Transmitter data send (5)	0.00000400 sec
TIME:1350555065.46618795:	Calculation and result dump (3)	8.21727100 sec
TIME:1350555065.46620703:	Transmitter data send (3)	0.00001100 sec
TIME:1350555065.53533411:	Calculation and result dump (24)	8.24090800 sec
TIME:1350555065.53534698:	Transmitter data send (24)	0.00000500 sec
TIME:1350555065.62483907:	Calculation and result dump (2)	8.23746000 sec
TIME:1350555065.62485194:	Transmitter data send (2)	0.00000400 sec
TIME:1350555065.76300001:	Calculation and result dump (1)	8.24450000 sec
TIME:1350555065.76301408:	Transmitter data send (1)	0.00000500 sec
TIME:1350555066.08693099:	Calculation and result dump (12)	8.23221000 sec
TIME:1350555066.08694506:	Transmitter data send (12)	0.00000500 sec
TIME:1350555066.09667110:	Calculation and result dump (11)	8.24425800 sec
TIME:1350555066.09668398:	Transmitter data send (11)	0.00000400 sec
TIME:1350555066.10454988:	Calculation and result dump (23)	8.21544600 sec
TIME:1350555066.10456300:	Transmitter data send (23)	0.00000400 sec
TIME:1350555066.12988806:	Calculation and result dump (22)	8.24073000 sec
TIME:1350555066.12990093:	Transmitter data send (22)	0.00000400 sec
TIME:1350555066.13123298:	Calculation and result dump (31)	8.23920800 sec
TIME:1350555066.13124490:	Transmitter data send (31)	0.00000400 sec
TIME:1350555071.58955002:	Calculation and result dump (10)	7.80367000 sec
TIME:1350555071.58956409:	Transmitter data send (10)	0.00000400 sec
TIME:1350555072.25671601:	Calculation and result dump (0)	8.16129100 sec
TIME:1350555072.25672889:	Transmitter data send (0)	0.00000400 sec
TIME:1350555072.30322099:	Calculation and result dump (30)	8.18065800 sec
TIME:1350555072.30323291:	Transmitter data send (30)	0.00000400 sec
TIME:1350555072.33141088:	Calculation and result dump (21)	8.18558500 sec
TIME:1350555072.33142304:	Transmitter data send (21)	0.00000400 sec
TIME:1350555072.65633392:	Calculation and result dump (4)	8.22538000 sec
TIME:1350555072.65634704:	Transmitter data send (4)	0.00000400 sec
TIME:1350555072.83245301:	Calculation and result dump (9)	7.86745600 sec
TIME:1350555072.83246493:	Transmitter data send (9)	0.00000400 sec
TIME:1350555073.10204411:	Calculation and result dump (16)	8.22925800 sec
TIME:1350555073.10205603:	Transmitter data send (16)	0.00000300 sec
TIME:1350555073.11224008:	Calculation and result dump (14)	8.25861200 sec
TIME:1350555073.11225104:	Transmitter data send (14)	0.00000300 sec
TIME:1350555073.11403489:	Calculation and result dump (17)	8.22864600 sec
TIME:1350555073.11404705:	Transmitter data send (17)	0.00000400 sec
TIME:1350555073.12427211:	Calculation and result dump (20)	8.22078700 sec
TIME:1350555073.12428403:	Transmitter data send (20)	0.00000400 sec
TIME:1350555073.13227701:	Calculation and result dump (7)	8.22098600 sec
TIME:1350555073.13228893:	Transmitter data send (7)	0.00000400 sec
TIME:1350555073.18303800:	Calculation and result dump (28)	7.86333500 sec
TIME:1350555073.18304992:	Transmitter data send (28)	0.00000400 sec
TIME:1350555073.36881709:	Calculation and result dump (25)	8.21920100 sec
TIME:1350555073.36882901:	Transmitter data send (25)	0.00000400 sec
TIME:1350555073.42455697:	Calculation and result dump (6)	8.23955800 sec
TIME:1350555073.42457008:	Transmitter data send (6)	0.00000400 sec
TIME:1350555073.43607903:	Calculation and result dump (19)	8.21897400 sec
TIME:1350555073.43609095:	Transmitter data send (19)	0.00000400 sec
TIME:1350555073.43909407:	Calculation and result dump (27)	8.24963000 sec
TIME:1350555073.43910599:	Transmitter data send (27)	0.00000400 sec
TIME:1350555073.46522689:	Calculation and result dump (13)	8.22250500 sec
TIME:1350555073.46523905:	Transmitter data send (13)	0.00000400 sec
TIME:1350555073.47418904:	Calculation and result dump (29)	8.23579000 sec
TIME:1350555073.47420597:	Transmitter data send (29)	0.00000900 sec
TIME:1350555073.51391602:	Calculation and result dump (15)	8.23622400 sec
TIME:1350555073.51392794:	Transmitter data send (15)	0.00000400 sec
TIME:1350555073.53568006:	Calculation and result dump (8)	8.23235500 sec
TIME:1350555073.53569198:	Transmitter data send (8)	0.00000400 sec
TIME:1350555073.53871393:	Calculation and result dump (18)	8.22290500 sec
TIME:1350555073.53872609:	Transmitter data send (18)	0.00000300 sec
TIME:1350555073.56315207:	Calculation and result dump (26)	8.24184700 sec
TIME:1350555073.56316400:	Transmitter data send (26)	0.00000400 sec
TIME:1350555073.59362006:	Calculation and result dump (5)	8.26242400 sec
TIME:1350555073.59363198:	Transmitter data send (5)	0.00000400 sec
TIME:1350555073.70707393:	Calculation and result dump (3)	8.24086200 sec
TIME:1350555073.70708609:	Transmitter data send (3)	0.00000400 sec
TIME:1350555073.75945997:	Calculation and result dump (24)	8.22410900 sec
