Number of processors:	4
Transmitters per processor:	80
Processes per node:	4
TIME:1350551669.17339993:	Transmitter data send (1)	0.00000400 sec
TIME:1350551671.87727308:	Calculation and result dump (0)	8.16020600 sec
TIME:1350551671.87728596:	Transmitter data send (0)	0.00000400 sec
TIME:1350551675.79837203:	Calculation and result dump (2)	7.85577500 sec
TIME:1350551675.79838610:	Transmitter data send (2)	0.00000500 sec
TIME:1350551675.98466396:	Calculation and result dump (3)	8.23171900 sec
TIME:1350551675.98467708:	Transmitter data send (3)	0.00000400 sec
TIME:1350551677.40432191:	Calculation and result dump (1)	8.23091800 sec
TIME:1350551677.40433502:	Transmitter data send (1)	0.00000500 sec
TIME:1350551680.06634808:	Calculation and result dump (0)	8.18905800 sec
TIME:1350551680.06636095:	Transmitter data send (0)	0.00000400 sec
TIME:1350551684.05531096:	Calculation and result dump (2)	8.25692100 sec
TIME:1350551684.05532408:	Transmitter data send (2)	0.00000400 sec
TIME:1350551684.21635604:	Calculation and result dump (3)	8.23167500 sec
TIME:1350551684.21636891:	Transmitter data send (3)	0.00000400 sec
TIME:1350551685.64420605:	Calculation and result dump (1)	8.23986700 sec
TIME:1350551685.64421892:	Transmitter data send (1)	0.00000400 sec
TIME:1350551688.22593498:	Calculation and result dump (0)	8.15956900 sec
TIME:1350551688.22594810:	Transmitter data send (0)	0.00000400 sec
TIME:1350551692.28290105:	Calculation and result dump (2)	8.22757300 sec
TIME:1350551692.28291512:	Transmitter data send (2)	0.00000500 sec
TIME:1350551692.44062591:	Calculation and result dump (3)	8.22425300 sec
TIME:1350551692.44063902:	Transmitter data send (3)	0.00000500 sec
TIME:1350551693.87012601:	Calculation and result dump (1)	8.22590300 sec
TIME:1350551693.87013888:	Transmitter data send (1)	0.00000400 sec
TIME:1350551696.01512599:	Calculation and result dump (0)	7.78917300 sec
TIME:1350551696.01513910:	Transmitter data send (0)	0.00000400 sec
TIME:1350551700.51174688:	Calculation and result dump (2)	8.22882800 sec
TIME:1350551700.51176000:	Transmitter data send (2)	0.00000400 sec
TIME:1350551700.68733406:	Calculation and result dump (3)	8.24669100 sec
TIME:1350551700.68734694:	Transmitter data send (3)	0.00000400 sec
TIME:1350551702.12480807:	Calculation and result dump (1)	8.25466500 sec
TIME:1350551702.12481999:	Transmitter data send (1)	0.00000400 sec
TIME:1350551704.18164611:	Calculation and result dump (0)	8.16650300 sec
TIME:1350551704.18165994:	Transmitter data send (0)	0.00000500 sec
TIME:1350551708.75233507:	Calculation and result dump (2)	8.24057100 sec
TIME:1350551708.75234890:	Transmitter data send (2)	0.00000500 sec
TIME:1350551708.91508794:	Calculation and result dump (3)	8.22773700 sec
TIME:1350551708.91510105:	Transmitter data send (3)	0.00000500 sec
TIME:1350551710.34936690:	Calculation and result dump (1)	8.22454300 sec
TIME:1350551710.34938002:	Transmitter data send (1)	0.00000400 sec
TIME:1350551712.34223199:	Calculation and result dump (0)	8.16056800 sec
TIME:1350551712.34224510:	Transmitter data send (0)	0.00000400 sec
TIME:1350551716.76683593:	Calculation and result dump (3)	7.85173100 sec
TIME:1350551716.76684999:	Transmitter data send (3)	0.00000400 sec
TIME:1350551716.97959590:	Calculation and result dump (2)	8.22724200 sec
TIME:1350551716.97960806:	Transmitter data send (2)	0.00000400 sec
TIME:1350551718.57737398:	Calculation and result dump (1)	8.22799000 sec
TIME:1350551718.57738805:	Transmitter data send (1)	0.00000400 sec
TIME:1350551720.53066206:	Calculation and result dump (0)	8.18841300 sec
TIME:1350551720.53067493:	Transmitter data send (0)	0.00000500 sec
TIME:1350551725.01110792:	Calculation and result dump (3)	8.24425400 sec
TIME:1350551725.01112199:	Transmitter data send (3)	0.00000400 sec
TIME:1350551725.20799804:	Calculation and result dump (2)	8.22838600 sec
TIME:1350551725.20801091:	Transmitter data send (2)	0.00000500 sec
TIME:1350551726.81376600:	Calculation and result dump (1)	8.23637400 sec
TIME:1350551726.81377912:	Transmitter data send (1)	0.00000400 sec
TIME:1350551728.69170594:	Calculation and result dump (0)	8.16102700 sec
TIME:1350551728.69171906:	Transmitter data send (0)	0.00000400 sec
TIME:1350551733.24341393:	Calculation and result dump (3)	8.23228800 sec
TIME:1350551733.24342704:	Transmitter data send (3)	0.00000400 sec
TIME:1350551733.43367004:	Calculation and result dump (2)	8.22565500 sec
TIME:1350551733.43368292:	Transmitter data send (2)	0.00000500 sec
TIME:1350551735.03663492:	Calculation and result dump (1)	8.22285200 sec
TIME:1350551735.03664804:	Transmitter data send (1)	0.00000400 sec
TIME:1350551736.48306489:	Calculation and result dump (0)	7.79134200 sec
TIME:1350551736.48307896:	Transmitter data send (0)	0.00000500 sec
TIME:1350551741.47918105:	Calculation and result dump (3)	8.23575000 sec
TIME:1350551741.47919393:	Transmitter data send (3)	0.00000400 sec
TIME:1350551741.68088603:	Calculation and result dump (2)	8.24719900 sec
TIME:1350551741.68089890:	Transmitter data send (2)	0.00000400 sec
TIME:1350551743.29010510:	Calculation and result dump (1)	8.25345300 sec
TIME:1350551743.29011798:	Transmitter data send (1)	0.00000400 sec
TIME:1350551744.64651394:	Calculation and result dump (0)	8.16343100 sec
TIME:1350551744.64652705:	Transmitter data send (0)	0.00000400 sec
TIME:1350551749.72154689:	Calculation and result dump (3)	8.24234800 sec
TIME:1350551749.72156096:	Transmitter data send (3)	0.00000500 sec
TIME:1350551749.90722990:	Calculation and result dump (2)	8.22632700 sec
TIME:1350551749.90724301:	Transmitter data send (2)	0.00000400 sec
TIME:1350551751.51580811:	Calculation and result dump (1)	8.22568500 sec
TIME:1350551751.51582098:	Transmitter data send (1)	0.00000400 sec
TIME:1350551752.80238199:	Calculation and result dump (0)	8.15585100 sec
TIME:1350551752.80239511:	Transmitter data send (0)	0.00000400 sec
TIME:1350551757.76616812:	Calculation and result dump (2)	7.85892100 sec
TIME:1350551757.76618195:	Transmitter data send (2)	0.00000400 sec
TIME:1350551757.95241308:	Calculation and result dump (3)	8.23084800 sec
TIME:1350551757.95242691:	Transmitter data send (3)	0.00000500 sec
TIME:1350551759.74414396:	Calculation and result dump (1)	8.22831900 sec
TIME:1350551759.74415708:	Transmitter data send (1)	0.00000500 sec
TIME:1350551760.98672009:	Calculation and result dump (0)	8.18432000 sec
TIME:1350551760.98673296:	Transmitter data send (0)	0.00000400 sec
TIME:1350551766.02193093:	Calculation and result dump (2)	8.25574500 sec
TIME:1350551766.02194405:	Transmitter data send (2)	0.00000400 sec
TIME:1350551766.18448591:	Calculation and result dump (3)	8.23205500 sec
TIME:1350551766.18449807:	Transmitter data send (3)	0.00000300 sec
TIME:1350551767.98112607:	Calculation and result dump (1)	8.23696500 sec
TIME:1350551767.98113894:	Transmitter data send (1)	0.00000400 sec
TIME:1350551769.14456010:	Calculation and result dump (0)	8.15782300 sec
TIME:1350551769.14457393:	Transmitter data send (0)	0.00000500 sec
TIME:1350551774.24884510:	Calculation and result dump (2)	8.22689700 sec
TIME:1350551774.24885893:	Transmitter data send (2)	0.00000500 sec
TIME:1350551774.40937996:	Calculation and result dump (3)	8.22487800 sec
TIME:1350551774.40939307:	Transmitter data send (3)	0.00000400 sec
TIME:1350551776.20525789:	Calculation and result dump (1)	8.22411500 sec
TIME:1350551776.20527196:	Transmitter data send (1)	0.00000500 sec
TIME:1350551776.93367791:	Calculation and result dump (0)	7.78910000 sec
TIME:1350551776.93369102:	Transmitter data send (0)	0.00000400 sec
TIME:1350551782.47657704:	Calculation and result dump (2)	8.22771400 sec
TIME:1350551782.47658992:	Transmitter data send (2)	0.00000400 sec
TIME:1350551782.65563703:	Calculation and result dump (3)	8.24624000 sec
TIME:1350551782.65564990:	Transmitter data send (3)	0.00000400 sec
TIME:1350551784.46145797:	Calculation and result dump (1)	8.25618200 sec
TIME:1350551784.46147108:	Transmitter data send (1)	0.00000400 sec
TIME:1350551785.09178209:	Calculation and result dump (0)	8.15808700 sec
TIME:1350551785.09179497:	Transmitter data send (0)	0.00000500 sec
TIME:1350551790.71686196:	Calculation and result dump (2)	8.24026800 sec
TIME:1350551790.71687603:	Transmitter data send (2)	0.00000400 sec
TIME:1350551790.88258505:	Calculation and result dump (3)	8.22693100 sec
TIME:1350551790.88259792:	Transmitter data send (3)	0.00000500 sec
TIME:1350551792.68775702:	Calculation and result dump (1)	8.22628200 sec
TIME:1350551792.68776989:	Transmitter data send (1)	0.00000400 sec
TIME:1350551793.24090290:	Calculation and result dump (0)	8.14910400 sec
TIME:1350551793.24091601:	Transmitter data send (0)	0.00000400 sec
TIME:1350551798.73517394:	Calculation and result dump (3)	7.85257200 sec
TIME:1350551798.73518801:	Transmitter data send (3)	0.00000400 sec
TIME:1350551798.94465399:	Calculation and result dump (2)	8.22777400 sec
TIME:1350551798.94466710:	Transmitter data send (2)	0.00000400 sec
TIME:1350551800.91738605:	Calculation and result dump (1)	8.22961100 sec
TIME:1350551800.91739893:	Transmitter data send (1)	0.00000500 sec
TIME:1350551801.41975093:	Calculation and result dump (0)	8.17883100 sec
TIME:1350551801.41976404:	Transmitter data send (0)	0.00000500 sec
TIME:1350551806.98013592:	Calculation and result dump (3)	8.24494300 sec
TIME:1350551806.98014998:	Transmitter data send (3)	0.00000400 sec
TIME:1350551807.17245793:	Calculation and result dump (2)	8.22778700 sec
TIME:1350551807.17247105:	Transmitter data send (2)	0.00000400 sec
TIME:1350551809.15735102:	Calculation and result dump (1)	8.23994800 sec
TIME:1350551809.15736389:	Transmitter data send (1)	0.00000400 sec
TIME:1350551809.57125711:	Calculation and result dump (0)	8.15148900 sec
TIME:1350551809.57126999:	Transmitter data send (0)	0.00000400 sec
TIME:1350551815.21212792:	Calculation and result dump (3)	8.23197400 sec
TIME:1350551815.21214104:	Transmitter data send (3)	0.00000400 sec
TIME:1350551815.39770794:	Calculation and result dump (2)	8.22523300 sec
TIME:1350551815.39772105:	Transmitter data send (2)	0.00000500 sec
TIME:1350551817.34882903:	Calculation and result dump (0)	7.77755500 sec
TIME:1350551817.34884191:	Transmitter data send (0)	0.00000500 sec
TIME:1350551817.38485599:	Calculation and result dump (1)	8.22748800 sec
TIME:1350551817.38486910:	Transmitter data send (1)	0.00000500 sec
TIME:1350551823.44675303:	Calculation and result dump (3)	8.23460700 sec
TIME:1350551823.44676590:	Transmitter data send (3)	0.00000400 sec
TIME:1350551823.64259100:	Calculation and result dump (2)	8.24486600 sec
TIME:1350551823.64260411:	Transmitter data send (2)	0.00000400 sec
TIME:1350551825.43949389:	Calculation and result dump (0)	8.09064800 sec
TIME:1350551825.43950605:	Transmitter data send (0)	0.00000400 sec
TIME:1350551825.61375093:	Calculation and result dump (1)	8.22887800 sec
TIME:1350551825.61376405:	Transmitter data send (1)	0.00000400 sec
TIME:1350551831.68765998:	Calculation and result dump (3)	8.24088900 sec
TIME:1350551831.68767405:	Transmitter data send (3)	0.00000500 sec
TIME:1350551831.86675310:	Calculation and result dump (2)	8.22414500 sec
TIME:1350551831.86676598:	Transmitter data send (2)	0.00000400 sec
TIME:1350551833.58882689:	Calculation and result dump (0)	8.14931700 sec
TIME:1350551833.58884096:	Transmitter data send (0)	0.00000500 sec
TIME:1350551833.83541489:	Calculation and result dump (1)	8.22164700 sec
TIME:1350551833.83542800:	Transmitter data send (1)	0.00000400 sec
TIME:1350551839.72457790:	Calculation and result dump (2)	7.85780800 sec
TIME:1350551839.72459197:	Transmitter data send (2)	0.00000400 sec
TIME:1350551839.91680789:	Calculation and result dump (3)	8.22913000 sec
TIME:1350551839.91682005:	Transmitter data send (3)	0.00000400 sec
TIME:1350551841.74434900:	Calculation and result dump (0)	8.15550300 sec
TIME:1350551841.74436212:	Transmitter data send (0)	0.00000400 sec
TIME:1350551842.08507991:	Calculation and result dump (1)	8.24964800 sec
TIME:1350551842.08509302:	Transmitter data send (1)	0.00000400 sec
TIME:1350551847.97955608:	Calculation and result dump (2)	8.25496000 sec
TIME:1350551847.97956896:	Transmitter data send (2)	0.00000400 sec
TIME:1350551848.14708400:	Calculation and result dump (3)	8.23026000 sec
TIME:1350551848.14709711:	Transmitter data send (3)	0.00000400 sec
TIME:1350551849.90435004:	Calculation and result dump (0)	8.15998300 sec
TIME:1350551849.90436292:	Transmitter data send (0)	0.00000400 sec
TIME:1350551850.31768203:	Calculation and result dump (1)	8.23258500 sec
TIME:1350551850.31769490:	Transmitter data send (1)	0.00000500 sec
TIME:1350551856.20618200:	Calculation and result dump (2)	8.22660900 sec
TIME:1350551856.20619512:	Transmitter data send (2)	0.00000400 sec
