Number of processors:	4
Transmitters per processor:	20
Processes per node:	4
TIME:1350528670.25471592:	Transmitter data send (3)	0.00000400 sec
TIME:1350528670.99132895:	Calculation and result dump (1)	8.25023400 sec
TIME:1350528670.99134111:	Transmitter data send (1)	0.00000300 sec
TIME:1350528676.46074295:	Calculation and result dump (0)	8.18001800 sec
TIME:1350528676.46075702:	Transmitter data send (0)	0.00000400 sec
TIME:1350528678.24098206:	Calculation and result dump (2)	8.24407000 sec
TIME:1350528678.24099493:	Transmitter data send (2)	0.00000400 sec
TIME:1350528678.47470498:	Calculation and result dump (3)	8.21998500 sec
TIME:1350528678.47471809:	Transmitter data send (3)	0.00000500 sec
TIME:1350528679.25479293:	Calculation and result dump (1)	8.26344700 sec
TIME:1350528679.25480700:	Transmitter data send (1)	0.00000500 sec
TIME:1350528684.61653709:	Calculation and result dump (0)	8.15577600 sec
TIME:1350528684.61655092:	Transmitter data send (0)	0.00000400 sec
TIME:1350528686.45602608:	Calculation and result dump (2)	8.21502600 sec
TIME:1350528686.45603800:	Transmitter data send (2)	0.00000300 sec
TIME:1350528686.68957496:	Calculation and result dump (3)	8.21485300 sec
TIME:1350528686.68958807:	Transmitter data send (3)	0.00000400 sec
TIME:1350528687.50477600:	Calculation and result dump (1)	8.24996500 sec
TIME:1350528687.50478792:	Transmitter data send (1)	0.00000400 sec
TIME:1350528692.40841389:	Calculation and result dump (0)	7.79185900 sec
TIME:1350528692.40842795:	Transmitter data send (0)	0.00000500 sec
TIME:1350528694.67304301:	Calculation and result dump (2)	8.21700000 sec
TIME:1350528694.67305708:	Transmitter data send (2)	0.00000500 sec
TIME:1350528694.92738605:	Calculation and result dump (3)	8.23779400 sec
TIME:1350528694.92739892:	Transmitter data send (3)	0.00000400 sec
TIME:1350528695.78996706:	Calculation and result dump (1)	8.28517500 sec
TIME:1350528695.78997993:	Transmitter data send (1)	0.00000400 sec
TIME:1350528700.57360196:	Calculation and result dump (0)	8.16517000 sec
TIME:1350528700.57361603:	Transmitter data send (0)	0.00000400 sec
TIME:1350528702.90174103:	Calculation and result dump (2)	8.22868000 sec
TIME:1350528702.90175295:	Transmitter data send (2)	0.00000300 sec
TIME:1350528703.14655709:	Calculation and result dump (3)	8.21915300 sec
TIME:1350528703.14656997:	Transmitter data send (3)	0.00000400 sec
TIME:1350528704.04353309:	Calculation and result dump (1)	8.25354800 sec
TIME:1350528704.04354501:	Transmitter data send (1)	0.00000400 sec
TIME:1350528708.73144698:	Calculation and result dump (0)	8.15782700 sec
TIME:1350528708.73146105:	Transmitter data send (0)	0.00000500 sec
TIME:1350528710.99026489:	Calculation and result dump (3)	7.84369100 sec
TIME:1350528710.99027801:	Transmitter data send (3)	0.00000400 sec
TIME:1350528711.11854291:	Calculation and result dump (2)	8.21678600 sec
TIME:1350528711.11855602:	Transmitter data send (2)	0.00000400 sec
TIME:1350528712.30109811:	Calculation and result dump (1)	8.25754900 sec
TIME:1350528712.30111098:	Transmitter data send (1)	0.00000400 sec
TIME:1350528716.91549492:	Calculation and result dump (0)	8.18403000 sec
TIME:1350528716.91550899:	Transmitter data send (0)	0.00000400 sec
TIME:1350528719.22866702:	Calculation and result dump (3)	8.23838400 sec
TIME:1350528719.22867990:	Transmitter data send (3)	0.00000400 sec
TIME:1350528719.33592200:	Calculation and result dump (2)	8.21736200 sec
TIME:1350528719.33593512:	Transmitter data send (2)	0.00000400 sec
TIME:1350528720.56848311:	Calculation and result dump (1)	8.26736800 sec
TIME:1350528720.56849599:	Transmitter data send (1)	0.00000400 sec
TIME:1350528725.07404995:	Calculation and result dump (0)	8.15853700 sec
TIME:1350528725.07406402:	Transmitter data send (0)	0.00000500 sec
TIME:1350528727.44484496:	Calculation and result dump (3)	8.21616100 sec
TIME:1350528727.44485903:	Transmitter data send (3)	0.00000500 sec
TIME:1350528727.55032396:	Calculation and result dump (2)	8.21438500 sec
TIME:1350528727.55033708:	Transmitter data send (2)	0.00000400 sec
TIME:1350528728.82157898:	Calculation and result dump (1)	8.25307900 sec
TIME:1350528728.82159209:	Transmitter data send (1)	0.00000400 sec
TIME:1350528732.86610389:	Calculation and result dump (0)	7.79203600 sec
TIME:1350528732.86611700:	Transmitter data send (0)	0.00000400 sec
TIME:1350528735.66644812:	Calculation and result dump (3)	8.22158500 sec
TIME:1350528735.66646099:	Transmitter data send (3)	0.00000400 sec
TIME:1350528735.78783202:	Calculation and result dump (2)	8.23749000 sec
TIME:1350528735.78784394:	Transmitter data send (2)	0.00000400 sec
TIME:1350528737.10674596:	Calculation and result dump (1)	8.28515000 sec
TIME:1350528737.10675907:	Transmitter data send (1)	0.00000400 sec
TIME:1350528741.03290701:	Calculation and result dump (0)	8.16678500 sec
TIME:1350528741.03292108:	Transmitter data send (0)	0.00000500 sec
TIME:1350528743.89456701:	Calculation and result dump (3)	8.22810200 sec
TIME:1350528743.89458108:	Transmitter data send (3)	0.00000500 sec
TIME:1350528744.00466800:	Calculation and result dump (2)	8.21682000 sec
TIME:1350528744.00468206:	Transmitter data send (2)	0.00000500 sec
TIME:1350528745.35926604:	Calculation and result dump (1)	8.25250300 sec
TIME:1350528745.35927892:	Transmitter data send (1)	0.00000400 sec
TIME:1350528749.19433188:	Calculation and result dump (0)	8.16140700 sec
TIME:1350528749.19434500:	Transmitter data send (0)	0.00000400 sec
TIME:1350528751.85199404:	Calculation and result dump (2)	7.84730800 sec
TIME:1350528751.85200691:	Transmitter data send (2)	0.00000400 sec
TIME:1350528752.11236191:	Calculation and result dump (3)	8.21777700 sec
TIME:1350528752.11237502:	Transmitter data send (3)	0.00000400 sec
TIME:1350528753.61392903:	Calculation and result dump (1)	8.25464500 sec
TIME:1350528753.61394191:	Transmitter data send (1)	0.00000400 sec
TIME:1350528757.38362908:	Calculation and result dump (0)	8.18928000 sec
TIME:1350528757.38364291:	Transmitter data send (0)	0.00000400 sec
TIME:1350528760.09738803:	Calculation and result dump (2)	8.24537600 sec
TIME:1350528760.09740210:	Transmitter data send (2)	0.00000500 sec
TIME:1350528760.33450294:	Calculation and result dump (3)	8.22212400 sec
TIME:1350528760.33451605:	Transmitter data send (3)	0.00000400 sec
TIME:1350528761.87985301:	Calculation and result dump (1)	8.26590700 sec
TIME:1350528761.87986708:	Transmitter data send (1)	0.00000500 sec
TIME:1350528765.54767299:	Calculation and result dump (0)	8.16402500 sec
TIME:1350528768.04128909:	Calculation and result dump (2)	7.94388300 sec
TIME:1350528768.24883890:	Calculation and result dump (3)	7.91431800 sec
TIME:1350528769.57467890:	Calculation and result dump (1)	7.69480800 sec
Process took 197 sec
