Number of processors:	2
Transmitters per processor:	40
Processes per node:	2
TIME:1350532239.90867710:	Calculation and result dump (1)	7.08238200 sec
TIME:1350532239.90869093:	Transmitter data send (1)	0.00000500 sec
TIME:1350532244.59288597:	Calculation and result dump (0)	7.01042800 sec
TIME:1350532244.59289908:	Transmitter data send (0)	0.00000300 sec
TIME:1350532246.98891902:	Calculation and result dump (1)	7.08022400 sec
TIME:1350532246.98893189:	Transmitter data send (1)	0.00000400 sec
TIME:1350532251.29084492:	Calculation and result dump (0)	6.69794100 sec
TIME:1350532251.29085898:	Transmitter data send (0)	0.00000400 sec
TIME:1350532254.07388496:	Calculation and result dump (1)	7.08494900 sec
TIME:1350532254.07389903:	Transmitter data send (1)	0.00000400 sec
TIME:1350532258.32369494:	Calculation and result dump (0)	7.03283200 sec
TIME:1350532258.32370901:	Transmitter data send (0)	0.00000400 sec
TIME:1350532261.18261099:	Calculation and result dump (1)	7.10870800 sec
TIME:1350532261.18262410:	Transmitter data send (1)	0.00000400 sec
TIME:1350532265.34103608:	Calculation and result dump (0)	7.01732300 sec
TIME:1350532265.34104991:	Transmitter data send (0)	0.00000500 sec
TIME:1350532268.27573204:	Calculation and result dump (1)	7.09310400 sec
TIME:1350532268.27574611:	Transmitter data send (1)	0.00000500 sec
TIME:1350532272.35465908:	Calculation and result dump (0)	7.01360500 sec
TIME:1350532272.35467196:	Transmitter data send (0)	0.00000400 sec
TIME:1350532275.36006093:	Calculation and result dump (1)	7.08431100 sec
TIME:1350532275.36007404:	Transmitter data send (1)	0.00000400 sec
TIME:1350532279.36626101:	Calculation and result dump (0)	7.01158500 sec
TIME:1350532279.36627507:	Transmitter data send (0)	0.00000400 sec
TIME:1350532282.44271803:	Calculation and result dump (1)	7.08264000 sec
TIME:1350532282.44273210:	Transmitter data send (1)	0.00000500 sec
TIME:1350532286.06255698:	Calculation and result dump (0)	6.69627700 sec
TIME:1350532286.06257010:	Transmitter data send (0)	0.00000400 sec
TIME:1350532289.52812290:	Calculation and result dump (1)	7.08538700 sec
TIME:1350532289.52813697:	Transmitter data send (1)	0.00000500 sec
TIME:1350532293.09463406:	Calculation and result dump (0)	7.03206000 sec
TIME:1350532293.09464788:	Transmitter data send (0)	0.00000400 sec
TIME:1350532296.63627100:	Calculation and result dump (1)	7.10813000 sec
TIME:1350532296.63628507:	Transmitter data send (1)	0.00000500 sec
TIME:1350532300.11143494:	Calculation and result dump (0)	7.01678300 sec
TIME:1350532300.11144805:	Transmitter data send (0)	0.00000400 sec
TIME:1350532303.72600889:	Calculation and result dump (1)	7.08972000 sec
TIME:1350532303.72602201:	Transmitter data send (1)	0.00000400 sec
TIME:1350532307.12433100:	Calculation and result dump (0)	7.01287900 sec
TIME:1350532307.12434411:	Transmitter data send (0)	0.00000500 sec
TIME:1350532310.80698395:	Calculation and result dump (1)	7.08095800 sec
TIME:1350532310.80699801:	Transmitter data send (1)	0.00000400 sec
TIME:1350532314.13559794:	Calculation and result dump (0)	7.01125000 sec
TIME:1350532314.13561106:	Transmitter data send (0)	0.00000400 sec
TIME:1350532317.88653302:	Calculation and result dump (1)	7.07953100 sec
TIME:1350532317.88654590:	Transmitter data send (1)	0.00000400 sec
TIME:1350532320.83318210:	Calculation and result dump (0)	6.69756600 sec
TIME:1350532320.83319592:	Transmitter data send (0)	0.00000500 sec
TIME:1350532324.96992397:	Calculation and result dump (1)	7.08337400 sec
TIME:1350532324.96993804:	Transmitter data send (1)	0.00000500 sec
TIME:1350532327.86693907:	Calculation and result dump (0)	7.03373300 sec
TIME:1350532327.86695194:	Transmitter data send (0)	0.00000400 sec
TIME:1350532332.07713008:	Calculation and result dump (1)	7.10718800 sec
TIME:1350532332.07714391:	Transmitter data send (1)	0.00000500 sec
TIME:1350532334.88485789:	Calculation and result dump (0)	7.01790200 sec
TIME:1350532334.88487196:	Transmitter data send (0)	0.00000400 sec
TIME:1350532339.16802096:	Calculation and result dump (1)	7.09087300 sec
TIME:1350532339.16803408:	Transmitter data send (1)	0.00000400 sec
TIME:1350532341.89736509:	Calculation and result dump (0)	7.01248900 sec
TIME:1350532341.89737797:	Transmitter data send (0)	0.00000400 sec
TIME:1350532346.25001001:	Calculation and result dump (1)	7.08197200 sec
TIME:1350532346.25002408:	Transmitter data send (1)	0.00000500 sec
TIME:1350532348.90864205:	Calculation and result dump (0)	7.01126000 sec
TIME:1350532348.90865493:	Transmitter data send (0)	0.00000400 sec
TIME:1350532353.32877493:	Calculation and result dump (1)	7.07874700 sec
TIME:1350532353.32878900:	Transmitter data send (1)	0.00000400 sec
TIME:1350532355.60677600:	Calculation and result dump (0)	6.69811700 sec
TIME:1350532355.60678792:	Transmitter data send (0)	0.00000400 sec
TIME:1350532360.41157889:	Calculation and result dump (1)	7.08278600 sec
TIME:1350532360.41159296:	Transmitter data send (1)	0.00000500 sec
TIME:1350532362.63780689:	Calculation and result dump (0)	7.03101500 sec
TIME:1350532362.63782096:	Transmitter data send (0)	0.00000500 sec
TIME:1350532367.51751995:	Calculation and result dump (1)	7.10592300 sec
TIME:1350532367.51753306:	Transmitter data send (1)	0.00000400 sec
TIME:1350532369.65318894:	Calculation and result dump (0)	7.01536400 sec
TIME:1350532369.65320802:	Transmitter data send (0)	0.00001000 sec
TIME:1350532374.60694599:	Calculation and result dump (1)	7.08940900 sec
TIME:1350532374.60696006:	Transmitter data send (1)	0.00000400 sec
TIME:1350532376.66452408:	Calculation and result dump (0)	7.01131100 sec
TIME:1350532376.66453600:	Transmitter data send (0)	0.00000400 sec
TIME:1350532381.68710589:	Calculation and result dump (1)	7.08014200 sec
TIME:1350532381.68711996:	Transmitter data send (1)	0.00000400 sec
TIME:1350532383.67442799:	Calculation and result dump (0)	7.00988700 sec
TIME:1350532383.67444205:	Transmitter data send (0)	0.00000500 sec
TIME:1350532388.76578403:	Calculation and result dump (1)	7.07866000 sec
TIME:1350532388.76579809:	Transmitter data send (1)	0.00000400 sec
TIME:1350532390.37032509:	Calculation and result dump (0)	6.69587900 sec
TIME:1350532390.37033796:	Transmitter data send (0)	0.00000400 sec
TIME:1350532395.84604812:	Calculation and result dump (1)	7.08024600 sec
TIME:1350532395.84606099:	Transmitter data send (1)	0.00000400 sec
TIME:1350532397.40147710:	Calculation and result dump (0)	7.03113500 sec
TIME:1350532397.40149093:	Transmitter data send (0)	0.00000500 sec
TIME:1350532402.95000601:	Calculation and result dump (1)	7.10394100 sec
TIME:1350532402.95002007:	Transmitter data send (1)	0.00000500 sec
TIME:1350532404.41536188:	Calculation and result dump (0)	7.01386700 sec
TIME:1350532404.41537595:	Transmitter data send (0)	0.00000500 sec
TIME:1350532410.03774595:	Calculation and result dump (1)	7.08772200 sec
TIME:1350532410.03775907:	Transmitter data send (1)	0.00000400 sec
TIME:1350532411.42513204:	Calculation and result dump (0)	7.00975200 sec
TIME:1350532411.42514610:	Transmitter data send (0)	0.00000500 sec
TIME:1350532417.11696291:	Calculation and result dump (1)	7.07920000 sec
TIME:1350532417.11697698:	Transmitter data send (1)	0.00000500 sec
TIME:1350532418.43396401:	Calculation and result dump (0)	7.00881400 sec
TIME:1350532418.43397808:	Transmitter data send (0)	0.00000400 sec
TIME:1350532424.19297504:	Calculation and result dump (1)	7.07599400 sec
TIME:1350532424.19298792:	Transmitter data send (1)	0.00000400 sec
TIME:1350532425.12795997:	Calculation and result dump (0)	6.69397800 sec
TIME:1350532425.12797308:	Transmitter data send (0)	0.00000400 sec
TIME:1350532431.27344608:	Calculation and result dump (1)	7.08045400 sec
TIME:1350532431.27346110:	Transmitter data send (1)	0.00000500 sec
TIME:1350532432.15738893:	Calculation and result dump (0)	7.02941200 sec
TIME:1350532432.15740204:	Transmitter data send (0)	0.00000500 sec
TIME:1350532438.37759495:	Calculation and result dump (1)	7.10413000 sec
TIME:1350532438.37760806:	Transmitter data send (1)	0.00000400 sec
TIME:1350532439.17103100:	Calculation and result dump (0)	7.01362500 sec
TIME:1350532439.17104506:	Transmitter data send (0)	0.00000500 sec
TIME:1350532445.46594000:	Calculation and result dump (1)	7.08832800 sec
TIME:1350532445.46595407:	Transmitter data send (1)	0.00000500 sec
TIME:1350532446.17948294:	Calculation and result dump (0)	7.00843400 sec
TIME:1350532446.17949510:	Transmitter data send (0)	0.00000400 sec
TIME:1350532452.54425812:	Calculation and result dump (1)	7.07830000 sec
TIME:1350532452.54427195:	Transmitter data send (1)	0.00000400 sec
TIME:1350532453.18635988:	Calculation and result dump (0)	7.00686100 sec
TIME:1350532459.51217198:	Calculation and result dump (1)	6.96789600 sec
Process took 315 sec
