Number of processors:	64
Transmitters per processor:	80
Processes per node:	4
TIME:1350556473.30102205:	Transmitter data send (47)	0.00000400 sec
TIME:1350556473.30103493:	Transmitter data send (48)	0.00000400 sec
TIME:1350556473.30104709:	Transmitter data send (49)	0.00000400 sec
TIME:1350556473.30105901:	Transmitter data send (50)	0.00000400 sec
TIME:1350556473.30106997:	Transmitter data send (51)	0.00000300 sec
TIME:1350556473.30109501:	Transmitter data send (56)	0.00000400 sec
TIME:1350556473.30110788:	Transmitter data send (57)	0.00000400 sec
TIME:1350556473.30112100:	Transmitter data send (58)	0.00000400 sec
TIME:1350556473.30113292:	Transmitter data send (59)	0.00000400 sec
TIME:1350556473.30116200:	Transmitter data send (30)	0.00000400 sec
TIME:1350556473.30117512:	Transmitter data send (20)	0.00000400 sec
TIME:1350556473.30118608:	Transmitter data send (21)	0.00000300 sec
TIME:1350556473.30119896:	Transmitter data send (22)	0.00000400 sec
TIME:1350556473.30120993:	Transmitter data send (23)	0.00000400 sec
TIME:1350556473.30122209:	Transmitter data send (28)	0.00000400 sec
TIME:1350556473.30123496:	Transmitter data send (29)	0.00000500 sec
TIME:1350556473.30124593:	Transmitter data send (31)	0.00000400 sec
TIME:1350556473.30125904:	Transmitter data send (52)	0.00000500 sec
TIME:1350556473.30127001:	Transmitter data send (53)	0.00000400 sec
TIME:1350556473.30128193:	Transmitter data send (54)	0.00000400 sec
TIME:1350556473.30129409:	Transmitter data send (55)	0.00000400 sec
TIME:1350556473.30130601:	Transmitter data send (60)	0.00000400 sec
TIME:1350556473.30131698:	Transmitter data send (61)	0.00000300 sec
TIME:1350556473.30133009:	Transmitter data send (62)	0.00000400 sec
TIME:1350556473.30134201:	Transmitter data send (63)	0.00000500 sec
TIME:1350556482.56384110:	Calculation and result dump (38)	9.26292300 sec
TIME:1350556482.56385589:	Transmitter data send (38)	0.00000500 sec
TIME:1350556482.56593895:	Calculation and result dump (10)	9.26526700 sec
TIME:1350556482.56595111:	Transmitter data send (10)	0.00000400 sec
TIME:1350556482.57358909:	Calculation and result dump (24)	9.27279600 sec
TIME:1350556482.57360101:	Transmitter data send (24)	0.00000400 sec
TIME:1350556482.58220410:	Calculation and result dump (48)	9.28116400 sec
TIME:1350556482.58221602:	Transmitter data send (48)	0.00000500 sec
TIME:1350556482.58582091:	Calculation and result dump (21)	9.28463100 sec
TIME:1350556482.58583307:	Transmitter data send (21)	0.00000400 sec
TIME:1350556482.58653593:	Calculation and result dump (0)	9.28686600 sec
TIME:1350556482.58654809:	Transmitter data send (0)	0.00000400 sec
TIME:1350556482.59029198:	Calculation and result dump (60)	9.28898200 sec
TIME:1350556482.59030390:	Transmitter data send (60)	0.00000400 sec
TIME:1350556483.39025807:	Calculation and result dump (58)	10.08913300 sec
TIME:1350556483.39027095:	Transmitter data send (58)	0.00000400 sec
TIME:1350556483.39034009:	Calculation and result dump (6)	10.08971700 sec
TIME:1350556483.39035106:	Transmitter data send (6)	0.00000500 sec
TIME:1350556483.39451098:	Calculation and result dump (32)	10.09367100 sec
TIME:1350556483.39452291:	Transmitter data send (32)	0.00000400 sec
TIME:1350556483.39456606:	Calculation and result dump (29)	10.09332700 sec
TIME:1350556483.39457703:	Transmitter data send (29)	0.00000500 sec
TIME:1350556483.39824200:	Calculation and result dump (14)	10.09752300 sec
TIME:1350556483.39825511:	Transmitter data send (14)	0.00000400 sec
TIME:1350556483.39937592:	Calculation and result dump (44)	10.09838600 sec
TIME:1350556483.39938807:	Transmitter data send (44)	0.00000400 sec
TIME:1350556483.39972806:	Calculation and result dump (16)	10.09898400 sec
TIME:1350556483.39973903:	Transmitter data send (16)	0.00000400 sec
TIME:1350556483.40328193:	Calculation and result dump (31)	10.10203200 sec
TIME:1350556483.40329409:	Transmitter data send (31)	0.00000400 sec
TIME:1350556483.40490389:	Calculation and result dump (15)	10.10417400 sec
TIME:1350556483.40491605:	Transmitter data send (15)	0.00000400 sec
TIME:1350556483.40632296:	Calculation and result dump (43)	10.10534600 sec
TIME:1350556483.40633512:	Transmitter data send (43)	0.00000400 sec
TIME:1350556483.40990305:	Calculation and result dump (52)	10.10864000 sec
TIME:1350556483.40991592:	Transmitter data send (52)	0.00000500 sec
TIME:1350556483.41224694:	Calculation and result dump (33)	10.11139500 sec
TIME:1350556483.41225910:	Transmitter data send (33)	0.00000400 sec
TIME:1350556483.41705799:	Calculation and result dump (5)	10.11644700 sec
TIME:1350556483.41706991:	Transmitter data send (5)	0.00000400 sec
TIME:1350556483.41707897:	Calculation and result dump (42)	10.11611300 sec
TIME:1350556483.41709208:	Transmitter data send (42)	0.00000500 sec
TIME:1350556483.42306995:	Calculation and result dump (4)	10.12247000 sec
TIME:1350556483.42308593:	Transmitter data send (4)	0.00000400 sec
TIME:1350556483.42983508:	Calculation and result dump (56)	10.12873500 sec
TIME:1350556483.42984700:	Transmitter data send (56)	0.00000400 sec
TIME:1350556483.43381000:	Calculation and result dump (57)	10.13269800 sec
TIME:1350556483.43382192:	Transmitter data send (57)	0.00000400 sec
TIME:1350556483.44883299:	Calculation and result dump (47)	10.14780700 sec
TIME:1350556483.44884491:	Transmitter data send (47)	0.00000400 sec
TIME:1350556483.45387793:	Calculation and result dump (36)	10.15298500 sec
TIME:1350556483.45389009:	Transmitter data send (36)	0.00000400 sec
TIME:1350556483.45599198:	Calculation and result dump (8)	10.15534500 sec
TIME:1350556483.45600390:	Transmitter data send (8)	0.00000500 sec
TIME:1350556483.45692205:	Calculation and result dump (20)	10.15574300 sec
TIME:1350556483.45693398:	Transmitter data send (20)	0.00000500 sec
TIME:1350556483.45760894:	Calculation and result dump (55)	10.15631100 sec
TIME:1350556483.45762110:	Transmitter data send (55)	0.00000400 sec
TIME:1350556483.45922995:	Calculation and result dump (59)	10.15809300 sec
TIME:1350556483.45924091:	Transmitter data send (59)	0.00000400 sec
TIME:1350556483.45928192:	Calculation and result dump (19)	10.15850200 sec
TIME:1350556483.45929193:	Transmitter data send (19)	0.00000400 sec
TIME:1350556483.45929694:	Calculation and result dump (9)	10.15863800 sec
TIME:1350556483.45930696:	Transmitter data send (9)	0.00000400 sec
TIME:1350556483.46013999:	Calculation and result dump (17)	10.15938400 sec
TIME:1350556483.46015096:	Transmitter data send (17)	0.00000400 sec
TIME:1350556483.46168089:	Calculation and result dump (7)	10.16104700 sec
TIME:1350556483.46169305:	Transmitter data send (7)	0.00000500 sec
TIME:1350556483.46327400:	Calculation and result dump (46)	10.16225900 sec
TIME:1350556483.46328497:	Transmitter data send (46)	0.00000400 sec
TIME:1350556483.47051907:	Calculation and result dump (45)	10.16951700 sec
TIME:1350556483.47053194:	Transmitter data send (45)	0.00000500 sec
TIME:1350556483.47186589:	Calculation and result dump (37)	10.17096100 sec
TIME:1350556483.47187805:	Transmitter data send (37)	0.00000400 sec
TIME:1350556483.47694206:	Calculation and result dump (54)	10.17565500 sec
TIME:1350556483.47695398:	Transmitter data send (54)	0.00000400 sec
TIME:1350556483.48404789:	Calculation and result dump (18)	10.18327900 sec
TIME:1350556483.48405910:	Transmitter data send (18)	0.00000400 sec
TIME:1350556483.48851299:	Calculation and result dump (34)	10.18764900 sec
TIME:1350556483.48852491:	Transmitter data send (34)	0.00000500 sec
TIME:1350556483.48883390:	Calculation and result dump (35)	10.18795800 sec
TIME:1350556483.48884511:	Transmitter data send (35)	0.00000400 sec
TIME:1350556483.49563098:	Calculation and result dump (30)	10.19446400 sec
TIME:1350556483.49564290:	Transmitter data send (30)	0.00000400 sec
TIME:1350556483.50766110:	Calculation and result dump (53)	10.20638700 sec
TIME:1350556483.50767303:	Transmitter data send (53)	0.00000400 sec
TIME:1350556483.71744704:	Calculation and result dump (63)	10.41610100 sec
TIME:1350556483.71745992:	Transmitter data send (63)	0.00000500 sec
TIME:1350556483.72128892:	Calculation and result dump (51)	10.42020400 sec
TIME:1350556483.72130108:	Transmitter data send (51)	0.00000500 sec
TIME:1350556483.73617506:	Calculation and result dump (41)	10.43522200 sec
TIME:1350556483.73618698:	Transmitter data send (41)	0.00000400 sec
TIME:1350556483.73672891:	Calculation and result dump (27)	10.43590200 sec
TIME:1350556483.73673892:	Transmitter data send (27)	0.00000400 sec
TIME:1350556483.73784900:	Calculation and result dump (28)	10.43662300 sec
TIME:1350556483.73786092:	Transmitter data send (28)	0.00000400 sec
TIME:1350556483.74064708:	Calculation and result dump (3)	10.44006000 sec
TIME:1350556483.74065804:	Transmitter data send (3)	0.00000400 sec
TIME:1350556483.75082994:	Calculation and result dump (13)	10.45012300 sec
TIME:1350556483.75084209:	Transmitter data send (13)	0.00000400 sec
TIME:1350556484.22501493:	Calculation and result dump (25)	10.92421100 sec
TIME:1350556484.22502708:	Transmitter data send (25)	0.00000400 sec
TIME:1350556484.22503209:	Calculation and result dump (61)	10.92371100 sec
TIME:1350556484.22504306:	Transmitter data send (61)	0.00000500 sec
TIME:1350556484.22794509:	Calculation and result dump (22)	10.92674200 sec
TIME:1350556484.22795701:	Transmitter data send (22)	0.00000400 sec
TIME:1350556484.22941089:	Calculation and result dump (2)	10.92884900 sec
TIME:1350556484.22942305:	Transmitter data send (2)	0.00000400 sec
TIME:1350556484.23434997:	Calculation and result dump (39)	10.93342200 sec
TIME:1350556484.23436093:	Transmitter data send (39)	0.00000400 sec
TIME:1350556484.23724294:	Calculation and result dump (1)	10.93666700 sec
TIME:1350556484.23725510:	Transmitter data send (1)	0.00000400 sec
TIME:1350556484.24169302:	Calculation and result dump (62)	10.94035900 sec
TIME:1350556484.24170399:	Transmitter data send (62)	0.00000400 sec
TIME:1350556484.24257207:	Calculation and result dump (50)	10.94150900 sec
TIME:1350556484.24258304:	Transmitter data send (50)	0.00000400 sec
TIME:1350556484.24467206:	Calculation and result dump (49)	10.94362100 sec
TIME:1350556484.24468303:	Transmitter data send (49)	0.00000400 sec
TIME:1350556484.25718808:	Calculation and result dump (23)	10.95597400 sec
TIME:1350556484.25720000:	Transmitter data send (23)	0.00000400 sec
TIME:1350556484.25720406:	Calculation and result dump (12)	10.95650800 sec
TIME:1350556484.25721407:	Transmitter data send (12)	0.00000400 sec
TIME:1350556484.25855303:	Calculation and result dump (40)	10.95761100 sec
TIME:1350556484.25856495:	Transmitter data send (40)	0.00000400 sec
TIME:1350556484.26153803:	Calculation and result dump (26)	10.96072200 sec
TIME:1350556484.26154900:	Transmitter data send (26)	0.00000400 sec
TIME:1350556484.26812911:	Calculation and result dump (11)	10.96744600 sec
TIME:1350556484.26814103:	Transmitter data send (11)	0.00000400 sec
TIME:1350556490.40189505:	Calculation and result dump (60)	7.81158700 sec
TIME:1350556490.40190792:	Transmitter data send (60)	0.00000400 sec
TIME:1350556490.71581602:	Calculation and result dump (38)	8.15195600 sec
TIME:1350556490.71582890:	Transmitter data send (38)	0.00000400 sec
TIME:1350556490.72576809:	Calculation and result dump (24)	8.15216300 sec
TIME:1350556490.72578001:	Transmitter data send (24)	0.00000400 sec
TIME:1350556490.72896290:	Calculation and result dump (10)	8.16300800 sec
TIME:1350556490.72897410:	Transmitter data send (10)	0.00000300 sec
TIME:1350556490.75172496:	Calculation and result dump (48)	8.16950500 sec
TIME:1350556490.75173593:	Transmitter data send (48)	0.00000400 sec
TIME:1350556490.75270891:	Calculation and result dump (21)	8.16687200 sec
TIME:1350556490.75272107:	Transmitter data send (21)	0.00000400 sec
TIME:1350556490.76016498:	Calculation and result dump (0)	8.17361300 sec
TIME:1350556490.76017809:	Transmitter data send (0)	0.00000500 sec
TIME:1350556491.26215410:	Calculation and result dump (43)	7.85581500 sec
TIME:1350556491.26216602:	Transmitter data send (43)	0.00000400 sec
TIME:1350556491.31527400:	Calculation and result dump (8)	7.85926600 sec
TIME:1350556491.31528592:	Transmitter data send (8)	0.00000400 sec
TIME:1350556491.34790301:	Calculation and result dump (37)	7.87602100 sec
TIME:1350556491.34791493:	Transmitter data send (37)	0.00000400 sec
TIME:1350556491.58876109:	Calculation and result dump (27)	7.85201800 sec
TIME:1350556491.58877301:	Transmitter data send (27)	0.00000400 sec
TIME:1350556491.60722208:	Calculation and result dump (58)	8.21694700 sec
TIME:1350556491.60723400:	Transmitter data send (58)	0.00000400 sec
TIME:1350556491.61534810:	Calculation and result dump (29)	8.22076800 sec
TIME:1350556491.61535907:	Transmitter data send (29)	0.00000300 sec
TIME:1350556491.61747289:	Calculation and result dump (31)	8.21417500 sec
TIME:1350556491.61748505:	Transmitter data send (31)	0.00000400 sec
TIME:1350556491.61793303:	Calculation and result dump (15)	8.21301300 sec
TIME:1350556491.61794400:	Transmitter data send (15)	0.00000400 sec
TIME:1350556491.61862803:	Calculation and result dump (52)	8.20870800 sec
TIME:1350556491.61863899:	Transmitter data send (52)	0.00000400 sec
TIME:1350556491.62113404:	Calculation and result dump (44)	8.22174200 sec
TIME:1350556491.62114501:	Transmitter data send (44)	0.00000400 sec
TIME:1350556491.62399197:	Calculation and result dump (16)	8.22424900 sec
TIME:1350556491.62400389:	Transmitter data send (16)	0.00000400 sec
TIME:1350556491.62672901:	Calculation and result dump (6)	8.23637400 sec
TIME:1350556491.62673998:	Transmitter data send (6)	0.00000400 sec
TIME:1350556491.63375092:	Calculation and result dump (14)	8.23549200 sec
TIME:1350556491.63376188:	Transmitter data send (14)	0.00000300 sec
TIME:1350556491.64529991:	Calculation and result dump (32)	8.25077300 sec
TIME:1350556491.64531207:	Transmitter data send (32)	0.00000400 sec
TIME:1350556491.65843511:	Calculation and result dump (4)	8.23534500 sec
TIME:1350556491.65844607:	Transmitter data send (4)	0.00000400 sec
TIME:1350556491.66190696:	Calculation and result dump (33)	8.24964400 sec
TIME:1350556491.66191912:	Transmitter data send (33)	0.00000400 sec
TIME:1350556491.66454411:	Calculation and result dump (42)	8.24744800 sec
TIME:1350556491.66455603:	Transmitter data send (42)	0.00000400 sec
TIME:1350556491.66779590:	Calculation and result dump (47)	8.21894700 sec
TIME:1350556491.66780710:	Transmitter data send (47)	0.00000400 sec
TIME:1350556491.67816401:	Calculation and result dump (57)	8.24433800 sec
TIME:1350556491.67817593:	Transmitter data send (57)	0.00000400 sec
TIME:1350556491.68078494:	Calculation and result dump (56)	8.25093400 sec
TIME:1350556491.68079591:	Transmitter data send (56)	0.00000400 sec
TIME:1350556491.68269491:	Calculation and result dump (5)	8.26561600 sec
TIME:1350556491.68270707:	Transmitter data send (5)	0.00000400 sec
TIME:1350556491.68366790:	Calculation and result dump (36)	8.22977400 sec
TIME:1350556491.68367910:	Transmitter data send (36)	0.00000300 sec
TIME:1350556491.68905401:	Calculation and result dump (17)	8.22889900 sec
TIME:1350556491.68906498:	Transmitter data send (17)	0.00000400 sec
TIME:1350556491.69074011:	Calculation and result dump (20)	8.23380200 sec
TIME:1350556491.69075108:	Transmitter data send (20)	0.00000300 sec
TIME:1350556491.69390702:	Calculation and result dump (19)	8.23461100 sec
TIME:1350556491.69391799:	Transmitter data send (19)	0.00000300 sec
TIME:1350556491.69521189:	Calculation and result dump (7)	8.23351500 sec
TIME:1350556491.69522405:	Transmitter data send (7)	0.00000400 sec
TIME:1350556491.70292211:	Calculation and result dump (46)	8.23963300 sec
TIME:1350556491.70293307:	Transmitter data send (46)	0.00000400 sec
TIME:1350556491.70419407:	Calculation and result dump (55)	8.24656900 sec
TIME:1350556491.70420504:	Transmitter data send (55)	0.00000300 sec
TIME:1350556491.70534396:	Calculation and result dump (9)	8.24603300 sec
TIME:1350556491.70535493:	Transmitter data send (9)	0.00000400 sec
TIME:1350556491.70991898:	Calculation and result dump (45)	8.23938300 sec
TIME:1350556491.70992994:	Transmitter data send (45)	0.00000400 sec
TIME:1350556491.71007991:	Calculation and result dump (54)	8.23312200 sec
TIME:1350556491.71009111:	Transmitter data send (54)	0.00000300 sec
TIME:1350556491.71749091:	Calculation and result dump (59)	8.25824600 sec
TIME:1350556491.71750212:	Transmitter data send (59)	0.00000300 sec
TIME:1350556491.73801208:	Calculation and result dump (53)	8.23033500 sec
TIME:1350556491.73802400:	Transmitter data send (53)	0.00000400 sec
TIME:1350556491.74518609:	Calculation and result dump (35)	8.25633800 sec
TIME:1350556491.74519706:	Transmitter data send (35)	0.00000400 sec
TIME:1350556491.74520111:	Calculation and result dump (34)	8.25667200 sec
TIME:1350556491.74521089:	Transmitter data send (34)	0.00000400 sec
TIME:1350556491.76189089:	Calculation and result dump (18)	8.27782800 sec
TIME:1350556491.76190209:	Transmitter data send (18)	0.00000300 sec
TIME:1350556491.76190710:	Calculation and result dump (30)	8.26626000 sec
TIME:1350556491.76191592:	Transmitter data send (30)	0.00000300 sec
TIME:1350556491.94574904:	Calculation and result dump (63)	8.22828500 sec
TIME:1350556491.94576097:	Transmitter data send (63)	0.00000400 sec
TIME:1350556491.94785190:	Calculation and result dump (41)	8.21166100 sec
TIME:1350556491.94786406:	Transmitter data send (41)	0.00000400 sec
TIME:1350556491.94790697:	Calculation and result dump (51)	8.22660200 sec
TIME:1350556491.94791698:	Transmitter data send (51)	0.00000400 sec
TIME:1350556491.95515108:	Calculation and result dump (28)	8.21728600 sec
TIME:1350556491.95516205:	Transmitter data send (28)	0.00000400 sec
TIME:1350556491.98590899:	Calculation and result dump (3)	8.24524700 sec
TIME:1350556491.98592091:	Transmitter data send (3)	0.00000400 sec
TIME:1350556492.01090002:	Calculation and result dump (13)	8.26005400 sec
TIME:1350556492.01091194:	Transmitter data send (13)	0.00000400 sec
TIME:1350556492.08937407:	Calculation and result dump (62)	7.84766600 sec
TIME:1350556492.08938503:	Transmitter data send (62)	0.00000400 sec
TIME:1350556492.44165611:	Calculation and result dump (25)	8.21662500 sec
TIME:1350556492.44166803:	Transmitter data send (25)	0.00000400 sec
TIME:1350556492.44624710:	Calculation and result dump (1)	8.20898800 sec
TIME:1350556492.44625807:	Transmitter data send (1)	0.00000400 sec
TIME:1350556492.44755292:	Calculation and result dump (2)	8.21812600 sec
TIME:1350556492.44756389:	Transmitter data send (2)	0.00000300 sec
TIME:1350556492.44895196:	Calculation and result dump (22)	8.22099100 sec
TIME:1350556492.44896293:	Transmitter data send (22)	0.00000400 sec
TIME:1350556492.45496511:	Calculation and result dump (39)	8.22060000 sec
TIME:1350556492.45497608:	Transmitter data send (39)	0.00000400 sec
TIME:1350556492.45870399:	Calculation and result dump (50)	8.21611700 sec
TIME:1350556492.45871592:	Transmitter data send (50)	0.00000400 sec
TIME:1350556492.46235490:	Calculation and result dump (61)	8.23730800 sec
TIME:1350556492.46236610:	Transmitter data send (61)	0.00000400 sec
TIME:1350556492.48862410:	Calculation and result dump (12)	8.23140600 sec
TIME:1350556492.48863506:	Transmitter data send (12)	0.00000300 sec
TIME:1350556492.49591708:	Calculation and result dump (40)	8.23734800 sec
TIME:1350556492.49592805:	Transmitter data send (40)	0.00000400 sec
TIME:1350556492.49679494:	Calculation and result dump (26)	8.23524200 sec
TIME:1350556492.49680591:	Transmitter data send (26)	0.00000400 sec
TIME:1350556492.49684691:	Calculation and result dump (49)	8.25216000 sec
TIME:1350556492.49685693:	Transmitter data send (49)	0.00000400 sec
TIME:1350556492.51720905:	Calculation and result dump (23)	8.26000500 sec
TIME:1350556492.51722002:	Transmitter data send (23)	0.00000400 sec
TIME:1350556492.51816201:	Calculation and result dump (11)	8.25001700 sec
TIME:1350556492.51817298:	Transmitter data send (11)	0.00000400 sec
TIME:1350556498.51806092:	Calculation and result dump (24)	7.79227700 sec
TIME:1350556498.51807809:	Transmitter data send (24)	0.00000800 sec
TIME:1350556498.57484603:	Calculation and result dump (60)	8.17293400 sec
TIME:1350556498.57485795:	Transmitter data send (60)	0.00000400 sec
TIME:1350556498.86191106:	Calculation and result dump (38)	8.14607800 sec
TIME:1350556498.86192298:	Transmitter data send (38)	0.00000400 sec
TIME:1350556498.88258100:	Calculation and result dump (10)	8.15360300 sec
TIME:1350556498.88259292:	Transmitter data send (10)	0.00000400 sec
TIME:1350556498.93844008:	Calculation and result dump (0)	8.17825900 sec
TIME:1350556498.93845105:	Transmitter data send (0)	0.00000300 sec
TIME:1350556498.94110703:	Calculation and result dump (48)	8.18936700 sec
TIME:1350556498.94111896:	Transmitter data send (48)	0.00000400 sec
TIME:1350556498.95476604:	Calculation and result dump (21)	8.20204100 sec
TIME:1350556498.95477796:	Transmitter data send (21)	0.00000400 sec
TIME:1350556499.47415805:	Calculation and result dump (29)	7.85879500 sec
TIME:1350556499.47416997:	Transmitter data send (29)	0.00000400 sec
TIME:1350556499.49676490:	Calculation and result dump (43)	8.23459500 sec
TIME:1350556499.49677801:	Transmitter data send (43)	0.00000500 sec
TIME:1350556499.52659607:	Calculation and result dump (33)	7.86467300 sec
TIME:1350556499.52660799:	Transmitter data send (33)	0.00000500 sec
TIME:1350556499.54422307:	Calculation and result dump (8)	8.22893300 sec
TIME:1350556499.54423404:	Transmitter data send (8)	0.00000400 sec
TIME:1350556499.55116606:	Calculation and result dump (7)	7.85593900 sec
TIME:1350556499.55117798:	Transmitter data send (7)	0.00000400 sec
TIME:1350556499.58966398:	Calculation and result dump (37)	8.24174500 sec
TIME:1350556499.58967590:	Transmitter data send (37)	0.00000400 sec
TIME:1350556499.63067293:	Calculation and result dump (18)	7.86876700 sec
TIME:1350556499.63068509:	Transmitter data send (18)	0.00000400 sec
TIME:1350556499.81411505:	Calculation and result dump (27)	8.22533800 sec
TIME:1350556499.81412792:	Transmitter data send (27)	0.00000400 sec
TIME:1350556499.81709409:	Calculation and result dump (58)	8.20985600 sec
TIME:1350556499.81710601:	Transmitter data send (58)	0.00000400 sec
TIME:1350556499.84199595:	Calculation and result dump (44)	8.22084700 sec
TIME:1350556499.84200811:	Transmitter data send (44)	0.00000400 sec
TIME:1350556499.84322810:	Calculation and result dump (6)	8.21648400 sec
TIME:1350556499.84324002:	Transmitter data send (6)	0.00000400 sec
TIME:1350556499.84369612:	Calculation and result dump (31)	8.22620700 sec
TIME:1350556499.84370708:	Transmitter data send (31)	0.00000500 sec
TIME:1350556499.84988809:	Calculation and result dump (52)	8.23124500 sec
TIME:1350556499.84990001:	Transmitter data send (52)	0.00000400 sec
TIME:1350556499.85673094:	Calculation and result dump (14)	8.22296500 sec
TIME:1350556499.85674405:	Transmitter data send (14)	0.00000500 sec
TIME:1350556499.85906196:	Calculation and result dump (15)	8.24111500 sec
TIME:1350556499.85907888:	Transmitter data send (15)	0.00000900 sec
TIME:1350556499.86322999:	Calculation and result dump (16)	8.23922200 sec
TIME:1350556499.86324096:	Transmitter data send (16)	0.00000400 sec
TIME:1350556499.86409497:	Calculation and result dump (32)	8.21877900 sec
TIME:1350556499.86410594:	Transmitter data send (32)	0.00000400 sec
TIME:1350556499.88040900:	Calculation and result dump (4)	8.22195900 sec
TIME:1350556499.88042092:	Transmitter data send (4)	0.00000400 sec
TIME:1350556499.90904593:	Calculation and result dump (47)	8.24123500 sec
TIME:1350556499.90905809:	Transmitter data send (47)	0.00000400 sec
TIME:1350556499.91026306:	Calculation and result dump (42)	8.24570300 sec
TIME:1350556499.91027498:	Transmitter data send (42)	0.00000500 sec
TIME:1350556499.91233706:	Calculation and result dump (36)	8.22865400 sec
TIME:1350556499.91234899:	Transmitter data send (36)	0.00000400 sec
TIME:1350556499.91668701:	Calculation and result dump (17)	8.22761800 sec
TIME:1350556499.91669893:	Transmitter data send (17)	0.00000400 sec
TIME:1350556499.91794705:	Calculation and result dump (20)	8.22719200 sec
TIME:1350556499.91795897:	Transmitter data send (20)	0.00000400 sec
TIME:1350556499.92458797:	Calculation and result dump (19)	8.23066600 sec
TIME:1350556499.92459989:	Transmitter data send (19)	0.00000400 sec
TIME:1350556499.93175292:	Calculation and result dump (56)	8.25095300 sec
TIME:1350556499.93176508:	Transmitter data send (56)	0.00000400 sec
TIME:1350556499.93408704:	Calculation and result dump (5)	8.25137700 sec
TIME:1350556499.93409896:	Transmitter data send (5)	0.00000500 sec
TIME:1350556499.94028807:	Calculation and result dump (59)	8.22278200 sec
TIME:1350556499.94029999:	Transmitter data send (59)	0.00000400 sec
TIME:1350556499.94540095:	Calculation and result dump (46)	8.24246400 sec
TIME:1350556499.94541311:	Transmitter data send (46)	0.00000400 sec
TIME:1350556499.94936204:	Calculation and result dump (45)	8.23942800 sec
TIME:1350556499.94937396:	Transmitter data send (45)	0.00000400 sec
TIME:1350556499.95040894:	Calculation and result dump (55)	8.24620000 sec
TIME:1350556499.95042109:	Transmitter data send (55)	0.00000500 sec
TIME:1350556499.95075989:	Calculation and result dump (54)	8.24066400 sec
TIME:1350556499.95076990:	Transmitter data send (54)	0.00000400 sec
TIME:1350556499.95356488:	Calculation and result dump (57)	8.27538500 sec
TIME:1350556499.95357704:	Transmitter data send (57)	0.00000500 sec
TIME:1350556499.96224403:	Calculation and result dump (34)	8.21702900 sec
TIME:1350556499.96225595:	Transmitter data send (34)	0.00000400 sec
TIME:1350556499.96458697:	Calculation and result dump (53)	8.22655900 sec
