Number of processors:	32
Transmitters per processor:	64
Processes per node:	4
TIME:1350629574.79474211:	Calculation and result dump (2)	10.10231000 sec
TIME:1350629574.79475403:	Transmitter data send (2)	0.00000600 sec
TIME:1350629574.79516602:	Calculation and result dump (3)	10.10272200 sec
TIME:1350629574.79517889:	Transmitter data send (3)	0.00000500 sec
TIME:1350629574.79577494:	Calculation and result dump (17)	10.10320600 sec
TIME:1350629574.79578590:	Transmitter data send (17)	0.00000500 sec
TIME:1350629574.80306411:	Calculation and result dump (21)	10.11035800 sec
TIME:1350629574.80308104:	Transmitter data send (21)	0.00000900 sec
TIME:1350629574.80354595:	Calculation and result dump (16)	10.11098900 sec
TIME:1350629574.80355692:	Transmitter data send (16)	0.00000400 sec
TIME:1350629574.81038308:	Calculation and result dump (24)	10.11766400 sec
TIME:1350629574.81039500:	Transmitter data send (24)	0.00000400 sec
TIME:1350629574.84256697:	Calculation and result dump (23)	10.14994900 sec
TIME:1350629574.84258008:	Transmitter data send (23)	0.00000400 sec
TIME:1350629574.84500599:	Calculation and result dump (26)	10.15226300 sec
TIME:1350629574.84501791:	Transmitter data send (26)	0.00000400 sec
TIME:1350629574.84717894:	Calculation and result dump (5)	10.15471000 sec
TIME:1350629574.84719205:	Transmitter data send (5)	0.00000500 sec
TIME:1350629574.85020399:	Calculation and result dump (19)	10.15761000 sec
TIME:1350629574.85021591:	Transmitter data send (19)	0.00000400 sec
TIME:1350629574.85326505:	Calculation and result dump (27)	10.16051100 sec
TIME:1350629574.85327697:	Transmitter data send (27)	0.00000400 sec
TIME:1350629574.85413289:	Calculation and result dump (7)	10.16163900 sec
TIME:1350629574.85414505:	Transmitter data send (7)	0.00000500 sec
TIME:1350629574.85734510:	Calculation and result dump (25)	10.16461500 sec
TIME:1350629574.85735703:	Transmitter data send (25)	0.00000400 sec
TIME:1350629574.86343193:	Calculation and result dump (6)	10.17095000 sec
TIME:1350629574.86344409:	Transmitter data send (6)	0.00000400 sec
TIME:1350629574.87636805:	Calculation and result dump (22)	10.18376100 sec
TIME:1350629574.87637997:	Transmitter data send (22)	0.00000500 sec
TIME:1350629575.10675097:	Calculation and result dump (11)	10.41420700 sec
TIME:1350629575.10676408:	Transmitter data send (11)	0.00000400 sec
TIME:1350629575.11335206:	Calculation and result dump (31)	10.42054800 sec
TIME:1350629575.11336398:	Transmitter data send (31)	0.00000400 sec
TIME:1350629575.11461091:	Calculation and result dump (14)	10.42192900 sec
TIME:1350629575.11462307:	Transmitter data send (14)	0.00000500 sec
TIME:1350629575.11530995:	Calculation and result dump (1)	10.42289200 sec
TIME:1350629575.11532211:	Transmitter data send (1)	0.00000400 sec
TIME:1350629575.61382103:	Calculation and result dump (12)	10.92116300 sec
TIME:1350629575.61383390:	Transmitter data send (12)	0.00000500 sec
TIME:1350629575.61574101:	Calculation and result dump (9)	10.92322200 sec
TIME:1350629575.61575294:	Transmitter data send (9)	0.00000400 sec
TIME:1350629575.61881495:	Calculation and result dump (29)	10.92603600 sec
TIME:1350629575.61882710:	Transmitter data send (29)	0.00000400 sec
TIME:1350629575.62777090:	Calculation and result dump (13)	10.93510200 sec
TIME:1350629575.62778306:	Transmitter data send (13)	0.00000400 sec
TIME:1350629575.63117909:	Calculation and result dump (10)	10.93864700 sec
TIME:1350629575.63119006:	Transmitter data send (10)	0.00000400 sec
TIME:1350629575.64097905:	Calculation and result dump (0)	10.94906200 sec
TIME:1350629575.64099097:	Transmitter data send (0)	0.00000400 sec
TIME:1350629575.65357900:	Calculation and result dump (30)	10.96078600 sec
TIME:1350629575.65359092:	Transmitter data send (30)	0.00000400 sec
TIME:1350629582.14332008:	Calculation and result dump (20)	8.17271500 sec
TIME:1350629582.14333606:	Transmitter data send (20)	0.00000500 sec
TIME:1350629582.15556097:	Calculation and result dump (28)	8.14680700 sec
TIME:1350629582.15557289:	Transmitter data send (28)	0.00000400 sec
TIME:1350629582.17844605:	Calculation and result dump (8)	8.18896100 sec
TIME:1350629582.17845798:	Transmitter data send (8)	0.00000400 sec
TIME:1350629582.66396189:	Calculation and result dump (2)	7.86920400 sec
TIME:1350629582.66397405:	Transmitter data send (2)	0.00000400 sec
TIME:1350629582.71017694:	Calculation and result dump (27)	7.85689600 sec
TIME:1350629582.71018910:	Transmitter data send (27)	0.00000400 sec
TIME:1350629583.00748110:	Calculation and result dump (4)	8.21828500 sec
TIME:1350629583.00749397:	Transmitter data send (4)	0.00000400 sec
TIME:1350629583.01814389:	Calculation and result dump (18)	8.22448600 sec
TIME:1350629583.01815605:	Transmitter data send (18)	0.00000400 sec
TIME:1350629583.01882195:	Calculation and result dump (15)	8.22463800 sec
TIME:1350629583.01883292:	Transmitter data send (15)	0.00000400 sec
TIME:1350629583.02072692:	Calculation and result dump (3)	8.22554400 sec
TIME:1350629583.02073908:	Transmitter data send (3)	0.00000400 sec
TIME:1350629583.03981400:	Calculation and result dump (17)	8.24402400 sec
TIME:1350629583.03982592:	Transmitter data send (17)	0.00000400 sec
TIME:1350629583.04551101:	Calculation and result dump (16)	8.24194900 sec
TIME:1350629583.04552197:	Transmitter data send (16)	0.00000400 sec
TIME:1350629583.05353403:	Calculation and result dump (21)	8.25044800 sec
TIME:1350629583.05354691:	Transmitter data send (21)	0.00000500 sec
TIME:1350629583.06087208:	Calculation and result dump (23)	8.21828800 sec
TIME:1350629583.06088400:	Transmitter data send (23)	0.00000400 sec
TIME:1350629583.06990290:	Calculation and result dump (24)	8.25950400 sec
TIME:1350629583.06991506:	Transmitter data send (24)	0.00000400 sec
TIME:1350629583.07123995:	Calculation and result dump (5)	8.22404400 sec
TIME:1350629583.07125211:	Transmitter data send (5)	0.00000400 sec
TIME:1350629583.07833409:	Calculation and result dump (19)	8.22811400 sec
TIME:1350629583.07834601:	Transmitter data send (19)	0.00000400 sec
TIME:1350629583.08169889:	Calculation and result dump (26)	8.23667700 sec
TIME:1350629583.08171105:	Transmitter data send (26)	0.00000400 sec
TIME:1350629583.09709096:	Calculation and result dump (7)	8.24294200 sec
TIME:1350629583.09710193:	Transmitter data send (7)	0.00000400 sec
TIME:1350629583.11961603:	Calculation and result dump (22)	8.24323200 sec
TIME:1350629583.11962795:	Transmitter data send (22)	0.00000400 sec
TIME:1350629583.12052703:	Calculation and result dump (25)	8.26316600 sec
TIME:1350629583.12053895:	Transmitter data send (25)	0.00000400 sec
TIME:1350629583.13938689:	Calculation and result dump (6)	8.27593900 sec
TIME:1350629583.13939905:	Transmitter data send (6)	0.00000400 sec
TIME:1350629583.33370090:	Calculation and result dump (31)	8.22033300 sec
TIME:1350629583.33371305:	Transmitter data send (31)	0.00000400 sec
TIME:1350629583.33539104:	Calculation and result dump (1)	8.22006500 sec
TIME:1350629583.33540297:	Transmitter data send (1)	0.00000400 sec
TIME:1350629583.33718610:	Calculation and result dump (11)	8.23041800 sec
TIME:1350629583.33719707:	Transmitter data send (11)	0.00000400 sec
TIME:1350629583.34555006:	Calculation and result dump (14)	8.23092300 sec
TIME:1350629583.34556198:	Transmitter data send (14)	0.00000400 sec
TIME:1350629583.46083999:	Calculation and result dump (9)	7.84508300 sec
TIME:1350629583.46085310:	Transmitter data send (9)	0.00000400 sec
TIME:1350629583.82678890:	Calculation and result dump (12)	8.21295100 sec
TIME:1350629583.82680202:	Transmitter data send (12)	0.00000400 sec
TIME:1350629583.84179807:	Calculation and result dump (29)	8.22296700 sec
TIME:1350629583.84180999:	Transmitter data send (29)	0.00000400 sec
TIME:1350629583.86221290:	Calculation and result dump (13)	8.23442600 sec
TIME:1350629583.86222506:	Transmitter data send (13)	0.00000400 sec
TIME:1350629583.86370492:	Calculation and result dump (0)	8.22271000 sec
TIME:1350629583.86371803:	Transmitter data send (0)	0.00000500 sec
TIME:1350629583.88337398:	Calculation and result dump (10)	8.25217900 sec
TIME:1350629583.88338590:	Transmitter data send (10)	0.00000400 sec
TIME:1350629583.90285897:	Calculation and result dump (30)	8.24926400 sec
TIME:1350629583.90287089:	Transmitter data send (30)	0.00000400 sec
TIME:1350629590.30782890:	Calculation and result dump (28)	8.15225100 sec
TIME:1350629590.30784392:	Transmitter data send (28)	0.00000400 sec
TIME:1350629590.31302404:	Calculation and result dump (20)	8.16968400 sec
TIME:1350629590.31303596:	Transmitter data send (20)	0.00000400 sec
TIME:1350629590.35265207:	Calculation and result dump (8)	8.17419000 sec
TIME:1350629590.35266495:	Transmitter data send (8)	0.00000500 sec
TIME:1350629590.57068706:	Calculation and result dump (27)	7.86049400 sec
TIME:1350629590.57069993:	Transmitter data send (27)	0.00000400 sec
TIME:1350629590.89637709:	Calculation and result dump (2)	8.23239900 sec
TIME:1350629590.89638996:	Transmitter data send (2)	0.00000400 sec
TIME:1350629590.92227197:	Calculation and result dump (5)	7.85101600 sec
TIME:1350629590.92228699:	Transmitter data send (5)	0.00000700 sec
TIME:1350629591.20019698:	Calculation and result dump (14)	7.85463100 sec
TIME:1350629591.20020890:	Transmitter data send (14)	0.00000400 sec
TIME:1350629591.23231292:	Calculation and result dump (4)	8.22481500 sec
TIME:1350629591.23232603:	Transmitter data send (4)	0.00000500 sec
TIME:1350629591.24009609:	Calculation and result dump (3)	8.21935300 sec
TIME:1350629591.24010801:	Transmitter data send (3)	0.00000400 sec
TIME:1350629591.26565790:	Calculation and result dump (18)	8.24749800 sec
TIME:1350629591.26567101:	Transmitter data send (18)	0.00000500 sec
TIME:1350629591.27242589:	Calculation and result dump (17)	8.23259600 sec
TIME:1350629591.27243805:	Transmitter data send (17)	0.00000400 sec
TIME:1350629591.27362108:	Calculation and result dump (21)	8.22007000 sec
TIME:1350629591.27363300:	Transmitter data send (21)	0.00000400 sec
TIME:1350629591.27714705:	Calculation and result dump (23)	8.21625900 sec
TIME:1350629591.27715898:	Transmitter data send (23)	0.00000400 sec
TIME:1350629591.28246307:	Calculation and result dump (15)	8.26362600 sec
TIME:1350629591.28247499:	Transmitter data send (15)	0.00000400 sec
TIME:1350629591.28688097:	Calculation and result dump (16)	8.24135500 sec
TIME:1350629591.28689289:	Transmitter data send (16)	0.00000400 sec
TIME:1350629591.30753493:	Calculation and result dump (24)	8.23761600 sec
TIME:1350629591.30754709:	Transmitter data send (24)	0.00000400 sec
TIME:1350629591.31184912:	Calculation and result dump (19)	8.23349900 sec
TIME:1350629591.31186104:	Transmitter data send (19)	0.00000400 sec
TIME:1350629591.32736707:	Calculation and result dump (26)	8.24565200 sec
TIME:1350629591.32737994:	Transmitter data send (26)	0.00000500 sec
TIME:1350629591.36522698:	Calculation and result dump (7)	8.26812100 sec
TIME:1350629591.36524010:	Transmitter data send (7)	0.00000500 sec
TIME:1350629591.36694193:	Calculation and result dump (25)	8.24639900 sec
TIME:1350629591.36695409:	Transmitter data send (25)	0.00000400 sec
TIME:1350629591.36858511:	Calculation and result dump (22)	8.24895300 sec
TIME:1350629591.36859703:	Transmitter data send (22)	0.00000400 sec
TIME:1350629591.37951303:	Calculation and result dump (6)	8.24011000 sec
TIME:1350629591.37952590:	Transmitter data send (6)	0.00000500 sec
TIME:1350629591.55059600:	Calculation and result dump (11)	8.21339500 sec
TIME:1350629591.55060911:	Transmitter data send (11)	0.00000400 sec
TIME:1350629591.55651808:	Calculation and result dump (1)	8.22111100 sec
TIME:1350629591.55653000:	Transmitter data send (1)	0.00000400 sec
TIME:1350629591.55943108:	Calculation and result dump (31)	8.22571400 sec
TIME:1350629591.55944300:	Transmitter data send (31)	0.00000400 sec
TIME:1350629591.67571807:	Calculation and result dump (9)	8.21486100 sec
TIME:1350629591.67573094:	Transmitter data send (9)	0.00000400 sec
TIME:1350629592.06114197:	Calculation and result dump (12)	8.23433600 sec
TIME:1350629592.06115508:	Transmitter data send (12)	0.00000500 sec
TIME:1350629592.07892609:	Calculation and result dump (13)	8.21669700 sec
TIME:1350629592.07893801:	Transmitter data send (13)	0.00000400 sec
TIME:1350629592.09383893:	Calculation and result dump (29)	8.25202500 sec
TIME:1350629592.09385204:	Transmitter data send (29)	0.00000500 sec
TIME:1350629592.09679389:	Calculation and result dump (0)	8.23307200 sec
TIME:1350629592.09680605:	Transmitter data send (0)	0.00000400 sec
TIME:1350629592.10224509:	Calculation and result dump (10)	8.21885500 sec
TIME:1350629592.10225701:	Transmitter data send (10)	0.00000500 sec
TIME:1350629592.13795400:	Calculation and result dump (30)	8.23507900 sec
TIME:1350629592.13796592:	Transmitter data send (30)	0.00000400 sec
TIME:1350629598.16334200:	Calculation and result dump (8)	7.81067300 sec
TIME:1350629598.16335511:	Transmitter data send (8)	0.00000400 sec
TIME:1350629598.45455694:	Calculation and result dump (28)	8.14670800 sec
TIME:1350629598.45456910:	Transmitter data send (28)	0.00000400 sec
TIME:1350629598.48038507:	Calculation and result dump (20)	8.16734500 sec
TIME:1350629598.48039699:	Transmitter data send (20)	0.00000400 sec
TIME:1350629598.80542397:	Calculation and result dump (27)	8.23472000 sec
TIME:1350629598.80543590:	Transmitter data send (27)	0.00000400 sec
TIME:1350629599.12988997:	Calculation and result dump (23)	7.85272700 sec
TIME:1350629599.12990189:	Transmitter data send (23)	0.00000400 sec
TIME:1350629599.15731096:	Calculation and result dump (2)	8.26091700 sec
TIME:1350629599.15732288:	Transmitter data send (2)	0.00000300 sec
TIME:1350629599.17491007:	Calculation and result dump (5)	8.25261900 sec
TIME:1350629599.17492199:	Transmitter data send (5)	0.00000400 sec
TIME:1350629599.39417696:	Calculation and result dump (11)	7.84356400 sec
TIME:1350629599.39419007:	Transmitter data send (11)	0.00000400 sec
TIME:1350629599.43211293:	Calculation and result dump (14)	8.23189900 sec
TIME:1350629599.43212509:	Transmitter data send (14)	0.00000400 sec
TIME:1350629599.45948601:	Calculation and result dump (3)	8.21937400 sec
TIME:1350629599.45949793:	Transmitter data send (3)	0.00000400 sec
TIME:1350629599.46069193:	Calculation and result dump (4)	8.22836200 sec
TIME:1350629599.46070409:	Transmitter data send (4)	0.00000400 sec
TIME:1350629599.49019694:	Calculation and result dump (17)	8.21775500 sec
TIME:1350629599.49020910:	Transmitter data send (17)	0.00000400 sec
TIME:1350629599.49207902:	Calculation and result dump (18)	8.22640400 sec
TIME:1350629599.49208999:	Transmitter data send (18)	0.00000400 sec
TIME:1350629599.49573398:	Calculation and result dump (21)	8.22209700 sec
TIME:1350629599.49574494:	Transmitter data send (21)	0.00000400 sec
TIME:1350629599.49712491:	Calculation and result dump (24)	8.18957400 sec
TIME:1350629599.49713612:	Transmitter data send (24)	0.00000300 sec
TIME:1350629599.50979900:	Calculation and result dump (15)	8.22732000 sec
TIME:1350629599.50981092:	Transmitter data send (15)	0.00000400 sec
TIME:1350629599.54304910:	Calculation and result dump (19)	8.23118400 sec
TIME:1350629599.54306102:	Transmitter data send (19)	0.00000400 sec
TIME:1350629599.55311203:	Calculation and result dump (16)	8.26621500 sec
TIME:1350629599.55312395:	Transmitter data send (16)	0.00000400 sec
TIME:1350629599.56579804:	Calculation and result dump (26)	8.23841400 sec
TIME:1350629599.56580997:	Transmitter data send (26)	0.00000400 sec
TIME:1350629599.59410906:	Calculation and result dump (7)	8.22886500 sec
TIME:1350629599.59412098:	Transmitter data send (7)	0.00000400 sec
TIME:1350629599.60205698:	Calculation and result dump (25)	8.23509900 sec
TIME:1350629599.60206890:	Transmitter data send (25)	0.00000400 sec
TIME:1350629599.61067104:	Calculation and result dump (22)	8.24207000 sec
TIME:1350629599.61068296:	Transmitter data send (22)	0.00000400 sec
TIME:1350629599.61110210:	Calculation and result dump (6)	8.23157200 sec
TIME:1350629599.61111403:	Transmitter data send (6)	0.00000400 sec
TIME:1350629599.78219199:	Calculation and result dump (1)	8.22565800 sec
TIME:1350629599.78220391:	Transmitter data send (1)	0.00000400 sec
TIME:1350629599.80020595:	Calculation and result dump (31)	8.24075900 sec
TIME:1350629599.80021811:	Transmitter data send (31)	0.00000400 sec
TIME:1350629599.92303610:	Calculation and result dump (9)	8.24730100 sec
TIME:1350629599.92304802:	Transmitter data send (9)	0.00000400 sec
TIME:1350629600.27610898:	Calculation and result dump (12)	8.21495000 sec
TIME:1350629600.27612209:	Transmitter data send (12)	0.00000400 sec
TIME:1350629600.30606699:	Calculation and result dump (13)	8.22712500 sec
TIME:1350629600.30608606:	Transmitter data send (13)	0.00000400 sec
TIME:1350629600.31668591:	Calculation and result dump (29)	8.22283000 sec
TIME:1350629600.31669688:	Transmitter data send (29)	0.00000400 sec
TIME:1350629600.31694293:	Calculation and result dump (0)	8.22013300 sec
TIME:1350629600.31695390:	Transmitter data send (0)	0.00000400 sec
TIME:1350629600.32256508:	Calculation and result dump (10)	8.22030400 sec
TIME:1350629600.32257700:	Transmitter data send (10)	0.00000400 sec
TIME:1350629600.37253308:	Calculation and result dump (30)	8.23456300 sec
TIME:1350629600.37254500:	Transmitter data send (30)	0.00000400 sec
TIME:1350629605.97745204:	Calculation and result dump (8)	7.81409300 sec
TIME:1350629605.97746491:	Transmitter data send (8)	0.00000400 sec
TIME:1350629606.61030197:	Calculation and result dump (28)	8.15572900 sec
TIME:1350629606.61031508:	Transmitter data send (28)	0.00000500 sec
TIME:1350629606.67007589:	Calculation and result dump (20)	8.18967500 sec
TIME:1350629606.67008805:	Transmitter data send (20)	0.00000400 sec
TIME:1350629607.06729698:	Calculation and result dump (27)	8.26185700 sec
TIME:1350629607.06730890:	Transmitter data send (27)	0.00000400 sec
TIME:1350629607.30898595:	Calculation and result dump (4)	7.84827800 sec
TIME:1350629607.30900002:	Transmitter data send (4)	0.00000600 sec
TIME:1350629607.35129499:	Calculation and result dump (23)	8.22138900 sec
TIME:1350629607.35130692:	Transmitter data send (23)	0.00000400 sec
TIME:1350629607.40395904:	Calculation and result dump (5)	8.22903300 sec
TIME:1350629607.40397096:	Transmitter data send (5)	0.00000400 sec
TIME:1350629607.40551090:	Calculation and result dump (2)	8.24818400 sec
TIME:1350629607.40552306:	Transmitter data send (2)	0.00000400 sec
TIME:1350629607.46020007:	Calculation and result dump (25)	7.85812700 sec
TIME:1350629607.46021199:	Transmitter data send (25)	0.00000400 sec
TIME:1350629607.61660409:	Calculation and result dump (11)	8.22241000 sec
TIME:1350629607.61661696:	Transmitter data send (11)	0.00000500 sec
TIME:1350629607.66100788:	Calculation and result dump (14)	8.22887900 sec
TIME:1350629607.66102004:	Transmitter data send (14)	0.00000400 sec
TIME:1350629607.67322302:	Calculation and result dump (3)	8.21372100 sec
TIME:1350629607.67323494:	Transmitter data send (3)	0.00000400 sec
TIME:1350629607.71285892:	Calculation and result dump (17)	8.22264600 sec
TIME:1350629607.71287203:	Transmitter data send (17)	0.00000400 sec
TIME:1350629607.73993206:	Calculation and result dump (18)	8.24783800 sec
TIME:1350629607.73994493:	Transmitter data send (18)	0.00000500 sec
TIME:1350629607.74226809:	Calculation and result dump (24)	8.24512700 sec
TIME:1350629607.74228001:	Transmitter data send (24)	0.00000400 sec
TIME:1350629607.74745202:	Calculation and result dump (15)	8.23763700 sec
TIME:1350629607.74746394:	Transmitter data send (15)	0.00000500 sec
TIME:1350629607.74769402:	Calculation and result dump (21)	8.25194500 sec
TIME:1350629607.74770403:	Transmitter data send (21)	0.00000400 sec
TIME:1350629607.77084589:	Calculation and result dump (19)	8.22778100 sec
TIME:1350629607.77085805:	Transmitter data send (19)	0.00000400 sec
TIME:1350629607.79209495:	Calculation and result dump (26)	8.22628100 sec
TIME:1350629607.79210711:	Transmitter data send (26)	0.00000400 sec
TIME:1350629607.79776001:	Calculation and result dump (16)	8.24463200 sec
TIME:1350629607.79777193:	Transmitter data send (16)	0.00000400 sec
TIME:1350629607.82391906:	Calculation and result dump (7)	8.22979400 sec
TIME:1350629607.82393193:	Transmitter data send (7)	0.00000500 sec
TIME:1350629607.85430408:	Calculation and result dump (22)	8.24361700 sec
TIME:1350629607.85431695:	Transmitter data send (22)	0.00000500 sec
TIME:1350629607.86975908:	Calculation and result dump (6)	8.25864100 sec
TIME:1350629607.86977196:	Transmitter data send (6)	0.00000500 sec
TIME:1350629608.02298307:	Calculation and result dump (31)	8.22276100 sec
TIME:1350629608.02299595:	Transmitter data send (31)	0.00000400 sec
TIME:1350629608.02946997:	Calculation and result dump (1)	8.24726200 sec
TIME:1350629608.02948308:	Transmitter data send (1)	0.00000500 sec
TIME:1350629608.15257001:	Calculation and result dump (9)	8.22951800 sec
TIME:1350629608.15258288:	Transmitter data send (9)	0.00000500 sec
TIME:1350629608.17402792:	Calculation and result dump (10)	7.85144700 sec
TIME:1350629608.17404008:	Transmitter data send (10)	0.00000500 sec
TIME:1350629608.49331903:	Calculation and result dump (12)	8.21719300 sec
TIME:1350629608.49333191:	Transmitter data send (12)	0.00000500 sec
TIME:1350629608.52043295:	Calculation and result dump (13)	8.21434300 sec
TIME:1350629608.52044606:	Transmitter data send (13)	0.00000500 sec
TIME:1350629608.53503990:	Calculation and result dump (29)	8.21833900 sec
TIME:1350629608.53505206:	Transmitter data send (29)	0.00000500 sec
TIME:1350629608.53605294:	Calculation and result dump (0)	8.21909500 sec
TIME:1350629608.53606510:	Transmitter data send (0)	0.00000400 sec
TIME:1350629608.60878396:	Calculation and result dump (30)	8.23623500 sec
TIME:1350629608.60879588:	Transmitter data send (30)	0.00000400 sec
TIME:1350629614.18154597:	Calculation and result dump (8)	8.20407700 sec
TIME:1350629614.18155909:	Transmitter data send (8)	0.00000400 sec
TIME:1350629614.79341698:	Calculation and result dump (28)	8.18309800 sec
TIME:1350629614.79343009:	Transmitter data send (28)	0.00000400 sec
TIME:1350629614.83982110:	Calculation and result dump (20)	8.16972900 sec
TIME:1350629614.83983302:	Transmitter data send (20)	0.00000400 sec
TIME:1350629615.30671501:	Calculation and result dump (27)	8.23940200 sec
TIME:1350629615.30672693:	Transmitter data send (27)	0.00000400 sec
TIME:1350629615.32012200:	Calculation and result dump (25)	7.85990500 sec
TIME:1350629615.32013392:	Transmitter data send (25)	0.00000400 sec
TIME:1350629615.52742100:	Calculation and result dump (4)	8.21841700 sec
TIME:1350629615.52743292:	Transmitter data send (4)	0.00000400 sec
TIME:1350629615.57177901:	Calculation and result dump (23)	8.22046800 sec
TIME:1350629615.57178998:	Transmitter data send (23)	0.00000300 sec
TIME:1350629615.62265396:	Calculation and result dump (5)	8.21867800 sec
TIME:1350629615.62266588:	Transmitter data send (5)	0.00000400 sec
TIME:1350629615.63667202:	Calculation and result dump (2)	8.23114500 sec
TIME:1350629615.63668299:	Transmitter data send (2)	0.00000300 sec
TIME:1350629615.64826202:	Calculation and result dump (26)	7.85615100 sec
TIME:1350629615.64827394:	Transmitter data send (26)	0.00000400 sec
TIME:1350629615.84034896:	Calculation and result dump (11)	8.22372800 sec
TIME:1350629615.84036207:	Transmitter data send (11)	0.00000400 sec
TIME:1350629615.90984893:	Calculation and result dump (14)	8.24882400 sec
TIME:1350629615.90986109:	Transmitter data send (14)	0.00000400 sec
TIME:1350629615.92408299:	Calculation and result dump (3)	8.25084300 sec
TIME:1350629615.92409492:	Transmitter data send (3)	0.00000400 sec
TIME:1350629615.92953396:	Calculation and result dump (17)	8.21665800 sec
TIME:1350629615.92954612:	Transmitter data send (17)	0.00000400 sec
TIME:1350629615.96431994:	Calculation and result dump (21)	8.21661200 sec
TIME:1350629615.96433210:	Transmitter data send (21)	0.00000400 sec
TIME:1350629615.97437811:	Calculation and result dump (15)	8.22691000 sec
TIME:1350629615.97439003:	Transmitter data send (15)	0.00000400 sec
TIME:1350629615.97568989:	Calculation and result dump (18)	8.23574100 sec
TIME:1350629615.97570109:	Transmitter data send (18)	0.00000400 sec
TIME:1350629615.98830104:	Calculation and result dump (24)	8.24601700 sec
TIME:1350629615.98831296:	Transmitter data send (24)	0.00000400 sec
TIME:1350629615.99204898:	Calculation and result dump (19)	8.22118700 sec
TIME:1350629615.99205995:	Transmitter data send (19)	0.00000400 sec
TIME:1350629616.04802799:	Calculation and result dump (16)	8.25025200 sec
TIME:1350629616.04803991:	Transmitter data send (16)	0.00000400 sec
TIME:1350629616.08001208:	Calculation and result dump (7)	8.25607600 sec
TIME:1350629616.08002400:	Transmitter data send (7)	0.00000400 sec
TIME:1350629616.10847807:	Calculation and result dump (6)	8.23870200 sec
TIME:1350629616.10848999:	Transmitter data send (6)	0.00000300 sec
TIME:1350629616.12278008:	Calculation and result dump (22)	8.26845900 sec
TIME:1350629616.12279201:	Transmitter data send (22)	0.00000400 sec
TIME:1350629616.25112605:	Calculation and result dump (1)	8.22163900 sec
TIME:1350629616.25113797:	Transmitter data send (1)	0.00000400 sec
TIME:1350629616.25370598:	Calculation and result dump (31)	8.23070600 sec
