Number of processors:	4
Transmitters per processor:	64
Processes per node:	4
TIME:1350575882.56855798:	Transmitter data send (0)	0.00000400 sec
TIME:1350575882.74469805:	Calculation and result dump (1)	8.20569300 sec
TIME:1350575882.74471211:	Transmitter data send (1)	0.00000500 sec
TIME:1350575883.56342602:	Calculation and result dump (3)	8.25379100 sec
TIME:1350575883.56344008:	Transmitter data send (3)	0.00000400 sec
TIME:1350575890.40744901:	Calculation and result dump (2)	8.24316800 sec
TIME:1350575890.40746403:	Transmitter data send (2)	0.00000400 sec
TIME:1350575890.79962802:	Calculation and result dump (0)	8.23106500 sec
TIME:1350575890.79964089:	Transmitter data send (0)	0.00000400 sec
TIME:1350575890.92794991:	Calculation and result dump (1)	8.18323400 sec
TIME:1350575890.92796302:	Transmitter data send (1)	0.00000400 sec
TIME:1350575891.80055594:	Calculation and result dump (3)	8.23711100 sec
TIME:1350575891.80057001:	Transmitter data send (3)	0.00000500 sec
TIME:1350575898.64859104:	Calculation and result dump (2)	8.24112200 sec
TIME:1350575898.64860606:	Transmitter data send (2)	0.00000500 sec
TIME:1350575898.74195695:	Calculation and result dump (1)	7.81399000 sec
TIME:1350575898.74197102:	Transmitter data send (1)	0.00000500 sec
TIME:1350575899.01729703:	Calculation and result dump (0)	8.21765200 sec
TIME:1350575899.01730990:	Transmitter data send (0)	0.00000400 sec
TIME:1350575900.04424596:	Calculation and result dump (3)	8.24367200 sec
TIME:1350575900.04425907:	Transmitter data send (3)	0.00000400 sec
TIME:1350575906.91090012:	Calculation and result dump (2)	8.26229000 sec
TIME:1350575906.91091394:	Transmitter data send (2)	0.00000400 sec
TIME:1350575906.95240593:	Calculation and result dump (1)	8.21043100 sec
TIME:1350575906.95241809:	Transmitter data send (1)	0.00000400 sec
TIME:1350575907.24010897:	Calculation and result dump (0)	8.22279400 sec
TIME:1350575907.24012303:	Transmitter data send (0)	0.00000400 sec
TIME:1350575908.29664803:	Calculation and result dump (3)	8.25238500 sec
TIME:1350575908.29666090:	Transmitter data send (3)	0.00000400 sec
TIME:1350575915.13406610:	Calculation and result dump (1)	8.18164300 sec
TIME:1350575915.13408089:	Transmitter data send (1)	0.00000500 sec
TIME:1350575915.15056300:	Calculation and result dump (2)	8.23964500 sec
TIME:1350575915.15057611:	Transmitter data send (2)	0.00000500 sec
TIME:1350575915.46094704:	Calculation and result dump (0)	8.22082000 sec
TIME:1350575915.46096110:	Transmitter data send (0)	0.00000500 sec
TIME:1350575916.53502798:	Calculation and result dump (3)	8.23836200 sec
TIME:1350575916.53504205:	Transmitter data send (3)	0.00000500 sec
TIME:1350575922.95241189:	Calculation and result dump (1)	7.81832600 sec
TIME:1350575922.95242691:	Transmitter data send (1)	0.00000500 sec
TIME:1350575923.39672089:	Calculation and result dump (2)	8.24614100 sec
TIME:1350575923.39673495:	Transmitter data send (2)	0.00000400 sec
TIME:1350575923.70548010:	Calculation and result dump (0)	8.24451500 sec
TIME:1350575923.70549202:	Transmitter data send (0)	0.00000400 sec
TIME:1350575924.79317689:	Calculation and result dump (3)	8.25813100 sec
TIME:1350575924.79319000:	Transmitter data send (3)	0.00000400 sec
TIME:1350575931.14008904:	Calculation and result dump (1)	8.18765800 sec
TIME:1350575931.14010406:	Transmitter data send (1)	0.00000500 sec
TIME:1350575931.64980102:	Calculation and result dump (2)	8.25306200 sec
TIME:1350575931.64981508:	Transmitter data send (2)	0.00000500 sec
TIME:1350575931.92691898:	Calculation and result dump (0)	8.22142200 sec
TIME:1350575931.92693305:	Transmitter data send (0)	0.00000500 sec
TIME:1350575933.03250408:	Calculation and result dump (3)	8.23931000 sec
TIME:1350575933.03251910:	Transmitter data send (3)	0.00000500 sec
TIME:1350575939.32566595:	Calculation and result dump (1)	8.18555800 sec
TIME:1350575939.32568002:	Transmitter data send (1)	0.00000500 sec
TIME:1350575939.77932692:	Calculation and result dump (0)	7.85238900 sec
TIME:1350575939.77934098:	Transmitter data send (0)	0.00000500 sec
TIME:1350575939.88878894:	Calculation and result dump (2)	8.23897000 sec
TIME:1350575939.88880301:	Transmitter data send (2)	0.00000500 sec
TIME:1350575941.27851009:	Calculation and result dump (3)	8.24598700 sec
TIME:1350575941.27852511:	Transmitter data send (3)	0.00000500 sec
TIME:1350575947.53776789:	Calculation and result dump (1)	8.21208300 sec
TIME:1350575947.53778410:	Transmitter data send (1)	0.00000500 sec
TIME:1350575948.02621198:	Calculation and result dump (0)	8.24686700 sec
TIME:1350575948.02622604:	Transmitter data send (0)	0.00000500 sec
TIME:1350575948.12740397:	Calculation and result dump (2)	8.23859700 sec
TIME:1350575948.12741709:	Transmitter data send (2)	0.00000500 sec
TIME:1350575949.53025699:	Calculation and result dump (3)	8.25172800 sec
TIME:1350575949.53027010:	Transmitter data send (3)	0.00000400 sec
TIME:1350575955.72695088:	Calculation and result dump (1)	8.18916300 sec
TIME:1350575955.72696590:	Transmitter data send (1)	0.00000500 sec
TIME:1350575956.24265790:	Calculation and result dump (0)	8.21642800 sec
TIME:1350575956.24267101:	Transmitter data send (0)	0.00000400 sec
TIME:1350575956.36329389:	Calculation and result dump (2)	8.23587300 sec
TIME:1350575956.36330795:	Transmitter data send (2)	0.00000500 sec
TIME:1350575957.76657295:	Calculation and result dump (3)	8.23629900 sec
TIME:1350575957.76658702:	Transmitter data send (3)	0.00000500 sec
TIME:1350575963.55286288:	Calculation and result dump (1)	7.82589300 sec
TIME:1350575963.55287695:	Transmitter data send (1)	0.00000500 sec
TIME:1350575964.46405506:	Calculation and result dump (0)	8.22137900 sec
TIME:1350575964.46406889:	Transmitter data send (0)	0.00000500 sec
TIME:1350575964.62718391:	Calculation and result dump (2)	8.26387200 sec
TIME:1350575964.62719703:	Transmitter data send (2)	0.00000400 sec
TIME:1350575966.02519011:	Calculation and result dump (3)	8.25859900 sec
TIME:1350575966.02520800:	Transmitter data send (3)	0.00001000 sec
TIME:1350575971.74416709:	Calculation and result dump (1)	8.19128600 sec
TIME:1350575971.74418211:	Transmitter data send (1)	0.00000500 sec
TIME:1350575972.69622207:	Calculation and result dump (0)	8.23214800 sec
TIME:1350575972.69623494:	Transmitter data send (0)	0.00000400 sec
TIME:1350575972.86886692:	Calculation and result dump (2)	8.24166000 sec
TIME:1350575972.86888003:	Transmitter data send (2)	0.00000400 sec
TIME:1350575974.26638389:	Calculation and result dump (3)	8.24117100 sec
TIME:1350575974.26639795:	Transmitter data send (3)	0.00000500 sec
TIME:1350575979.93340707:	Calculation and result dump (1)	8.18922100 sec
TIME:1350575979.93342209:	Transmitter data send (1)	0.00000500 sec
TIME:1350575980.74090695:	Calculation and result dump (2)	7.87202200 sec
TIME:1350575980.74092102:	Transmitter data send (2)	0.00000500 sec
TIME:1350575980.91454792:	Calculation and result dump (0)	8.21830900 sec
TIME:1350575980.91456103:	Transmitter data send (0)	0.00000500 sec
TIME:1350575982.51620889:	Calculation and result dump (3)	8.24980700 sec
TIME:1350575982.51622295:	Transmitter data send (3)	0.00000400 sec
TIME:1350575988.15071106:	Calculation and result dump (1)	8.21728500 sec
TIME:1350575988.15072489:	Transmitter data send (1)	0.00000500 sec
TIME:1350575989.01146603:	Calculation and result dump (2)	8.27054100 sec
TIME:1350575989.01148009:	Transmitter data send (2)	0.00000500 sec
TIME:1350575989.13304210:	Calculation and result dump (0)	8.21847700 sec
TIME:1350575989.13305497:	Transmitter data send (0)	0.00000400 sec
TIME:1350575990.77102399:	Calculation and result dump (3)	8.25479700 sec
TIME:1350575990.77103806:	Transmitter data send (3)	0.00000500 sec
TIME:1350575996.34427810:	Calculation and result dump (1)	8.19354900 sec
TIME:1350575996.34429193:	Transmitter data send (1)	0.00000400 sec
TIME:1350575997.25232005:	Calculation and result dump (2)	8.24083600 sec
TIME:1350575997.25233293:	Transmitter data send (2)	0.00000400 sec
TIME:1350575997.34878206:	Calculation and result dump (0)	8.21572200 sec
TIME:1350575997.34879494:	Transmitter data send (0)	0.00000400 sec
TIME:1350575999.01058102:	Calculation and result dump (3)	8.23953900 sec
TIME:1350575999.01059389:	Transmitter data send (3)	0.00000400 sec
TIME:1350576004.17213297:	Calculation and result dump (1)	7.82783700 sec
TIME:1350576004.17215204:	Transmitter data send (1)	0.00000700 sec
TIME:1350576005.49776006:	Calculation and result dump (2)	8.24542300 sec
TIME:1350576005.49777389:	Transmitter data send (2)	0.00000500 sec
TIME:1350576005.59394598:	Calculation and result dump (0)	8.24514700 sec
TIME:1350576005.59396005:	Transmitter data send (0)	0.00000500 sec
TIME:1350576007.27274203:	Calculation and result dump (3)	8.26214400 sec
TIME:1350576007.27276397:	Transmitter data send (3)	0.00000500 sec
TIME:1350576012.36326289:	Calculation and result dump (1)	8.19110700 sec
TIME:1350576012.36327696:	Transmitter data send (1)	0.00000400 sec
TIME:1350576013.75095701:	Calculation and result dump (2)	8.25317900 sec
TIME:1350576013.75097108:	Transmitter data send (2)	0.00000400 sec
TIME:1350576013.81310892:	Calculation and result dump (0)	8.21914500 sec
TIME:1350576013.81312299:	Transmitter data send (0)	0.00000500 sec
TIME:1350576015.51791501:	Calculation and result dump (3)	8.24514600 sec
TIME:1350576015.51792789:	Transmitter data send (3)	0.00000400 sec
TIME:1350576020.55275202:	Calculation and result dump (1)	8.18947100 sec
TIME:1350576020.55276704:	Transmitter data send (1)	0.00000500 sec
TIME:1350576021.66680002:	Calculation and result dump (0)	7.85367300 sec
TIME:1350576021.66681409:	Transmitter data send (0)	0.00000500 sec
TIME:1350576021.99266195:	Calculation and result dump (2)	8.24168700 sec
TIME:1350576021.99267602:	Transmitter data send (2)	0.00000500 sec
TIME:1350576023.76980305:	Calculation and result dump (3)	8.25187000 sec
TIME:1350576023.76981711:	Transmitter data send (3)	0.00000400 sec
TIME:1350576028.76887012:	Calculation and result dump (1)	8.21609900 sec
TIME:1350576028.76888299:	Transmitter data send (1)	0.00000400 sec
TIME:1350576029.92064309:	Calculation and result dump (0)	8.25382500 sec
TIME:1350576029.92065597:	Transmitter data send (0)	0.00000400 sec
TIME:1350576030.23659992:	Calculation and result dump (2)	8.24392000 sec
TIME:1350576030.23661208:	Transmitter data send (2)	0.00000400 sec
TIME:1350576032.02835107:	Calculation and result dump (3)	8.25852900 sec
TIME:1350576032.02836394:	Transmitter data send (3)	0.00000400 sec
TIME:1350576036.96109104:	Calculation and result dump (1)	8.19220300 sec
TIME:1350576036.96110606:	Transmitter data send (1)	0.00000500 sec
TIME:1350576038.14389491:	Calculation and result dump (0)	8.22323500 sec
TIME:1350576038.14390898:	Transmitter data send (0)	0.00000500 sec
TIME:1350576038.47793794:	Calculation and result dump (2)	8.24132100 sec
TIME:1350576038.47795200:	Transmitter data send (2)	0.00000500 sec
TIME:1350576040.27348208:	Calculation and result dump (3)	8.24511400 sec
TIME:1350576040.27349591:	Transmitter data send (3)	0.00000400 sec
TIME:1350576044.78744698:	Calculation and result dump (1)	7.82633700 sec
TIME:1350576044.78746104:	Transmitter data send (1)	0.00000400 sec
TIME:1350576046.37239790:	Calculation and result dump (0)	8.22848500 sec
TIME:1350576046.37241101:	Transmitter data send (0)	0.00000400 sec
TIME:1350576046.74672389:	Calculation and result dump (2)	8.26876800 sec
TIME:1350576046.74673700:	Transmitter data send (2)	0.00000400 sec
TIME:1350576048.53655910:	Calculation and result dump (3)	8.26305800 sec
TIME:1350576048.53657198:	Transmitter data send (3)	0.00000400 sec
TIME:1350576052.97922993:	Calculation and result dump (1)	8.19176500 sec
TIME:1350576052.97924495:	Transmitter data send (1)	0.00000500 sec
TIME:1350576054.60823798:	Calculation and result dump (0)	8.23582300 sec
TIME:1350576054.60825109:	Transmitter data send (0)	0.00000400 sec
TIME:1350576054.99099112:	Calculation and result dump (2)	8.24425000 sec
TIME:1350576054.99100494:	Transmitter data send (2)	0.00000500 sec
TIME:1350576056.78095198:	Calculation and result dump (3)	8.24437500 sec
TIME:1350576056.78096604:	Transmitter data send (3)	0.00000500 sec
TIME:1350576061.16845393:	Calculation and result dump (1)	8.18920500 sec
TIME:1350576061.16847110:	Transmitter data send (1)	0.00000500 sec
TIME:1350576062.82821202:	Calculation and result dump (0)	8.21995600 sec
TIME:1350576062.82822609:	Transmitter data send (0)	0.00000400 sec
TIME:1350576062.86484289:	Calculation and result dump (2)	7.87383400 sec
TIME:1350576062.86485600:	Transmitter data send (2)	0.00000400 sec
TIME:1350576065.03311610:	Calculation and result dump (3)	8.25214600 sec
TIME:1350576065.03312898:	Transmitter data send (3)	0.00000400 sec
TIME:1350576069.38419700:	Calculation and result dump (1)	8.21572200 sec
TIME:1350576069.38421512:	Transmitter data send (1)	0.00000500 sec
TIME:1350576071.08016992:	Calculation and result dump (0)	8.25194000 sec
TIME:1350576071.08018398:	Transmitter data send (0)	0.00000500 sec
TIME:1350576071.10577393:	Calculation and result dump (2)	8.24091300 sec
TIME:1350576071.10578704:	Transmitter data send (2)	0.00000500 sec
TIME:1350576073.29303503:	Calculation and result dump (3)	8.25990100 sec
TIME:1350576073.29305005:	Transmitter data send (3)	0.00000500 sec
TIME:1350576077.57756305:	Calculation and result dump (1)	8.19334400 sec
TIME:1350576077.57757711:	Transmitter data send (1)	0.00000500 sec
TIME:1350576079.29898095:	Calculation and result dump (0)	8.21879300 sec
TIME:1350576079.29899502:	Transmitter data send (0)	0.00000400 sec
TIME:1350576079.34501791:	Calculation and result dump (2)	8.23922700 sec
TIME:1350576079.34503102:	Transmitter data send (2)	0.00000500 sec
TIME:1350576081.53690100:	Calculation and result dump (3)	8.24384700 sec
TIME:1350576081.53691506:	Transmitter data send (3)	0.00000500 sec
TIME:1350576085.40461397:	Calculation and result dump (1)	7.82703300 sec
TIME:1350576085.40462804:	Transmitter data send (1)	0.00000500 sec
TIME:1350576087.52429891:	Calculation and result dump (0)	8.22530000 sec
TIME:1350576087.52431297:	Transmitter data send (0)	0.00000500 sec
TIME:1350576087.61443400:	Calculation and result dump (2)	8.26939900 sec
TIME:1350576087.61444712:	Transmitter data send (2)	0.00000500 sec
TIME:1350576089.80040693:	Calculation and result dump (3)	8.26348800 sec
TIME:1350576089.80042100:	Transmitter data send (3)	0.00000500 sec
TIME:1350576093.60032892:	Calculation and result dump (1)	8.19569600 sec
TIME:1350576093.60034299:	Transmitter data send (1)	0.00000400 sec
TIME:1350576095.75782204:	Calculation and result dump (0)	8.23350500 sec
TIME:1350576095.75783491:	Transmitter data send (0)	0.00000400 sec
TIME:1350576095.85906100:	Calculation and result dump (2)	8.24461000 sec
TIME:1350576095.85907412:	Transmitter data send (2)	0.00000500 sec
TIME:1350576098.04570603:	Calculation and result dump (3)	8.24528100 sec
TIME:1350576098.04572010:	Transmitter data send (3)	0.00000400 sec
TIME:1350576101.79487896:	Calculation and result dump (1)	8.19453200 sec
TIME:1350576101.79489398:	Transmitter data send (1)	0.00000500 sec
TIME:1350576103.73510599:	Calculation and result dump (2)	7.87602800 sec
TIME:1350576103.73512101:	Transmitter data send (2)	0.00000500 sec
TIME:1350576103.97748494:	Calculation and result dump (0)	8.21964600 sec
TIME:1350576103.97749901:	Transmitter data send (0)	0.00000500 sec
TIME:1350576106.29680109:	Calculation and result dump (3)	8.25107700 sec
TIME:1350576106.29681396:	Transmitter data send (3)	0.00000400 sec
TIME:1350576110.01514792:	Calculation and result dump (1)	8.22025000 sec
TIME:1350576110.01516294:	Transmitter data send (1)	0.00000500 sec
TIME:1350576112.00963807:	Calculation and result dump (2)	8.27451300 sec
TIME:1350576112.00965190:	Transmitter data send (2)	0.00000500 sec
TIME:1350576112.19973707:	Calculation and result dump (0)	8.22223400 sec
TIME:1350576112.19974995:	Transmitter data send (0)	0.00000400 sec
TIME:1350576114.55407405:	Calculation and result dump (3)	8.25725500 sec
TIME:1350576114.55408812:	Transmitter data send (3)	0.00000500 sec
TIME:1350576118.21241212:	Calculation and result dump (1)	8.19724500 sec
TIME:1350576118.21242595:	Transmitter data send (1)	0.00000400 sec
TIME:1350576120.25357509:	Calculation and result dump (2)	8.24391900 sec
TIME:1350576120.25358891:	Transmitter data send (2)	0.00000500 sec
TIME:1350576120.41760993:	Calculation and result dump (0)	8.21785500 sec
TIME:1350576120.41762304:	Transmitter data send (0)	0.00000400 sec
TIME:1350576122.79715204:	Calculation and result dump (3)	8.24306000 sec
TIME:1350576122.79716706:	Transmitter data send (3)	0.00000400 sec
TIME:1350576126.04483891:	Calculation and result dump (1)	7.83240900 sec
TIME:1350576126.04485297:	Transmitter data send (1)	0.00000500 sec
TIME:1350576128.50386190:	Calculation and result dump (2)	8.25026900 sec
TIME:1350576128.50387597:	Transmitter data send (2)	0.00000500 sec
TIME:1350576128.66518688:	Calculation and result dump (0)	8.24755900 sec
TIME:1350576128.66520500:	Transmitter data send (0)	0.00000900 sec
TIME:1350576131.05902600:	Calculation and result dump (3)	8.26185500 sec
TIME:1350576131.05904007:	Transmitter data send (3)	0.00000500 sec
TIME:1350576134.24349308:	Calculation and result dump (1)	8.19863600 sec
TIME:1350576134.24350691:	Transmitter data send (1)	0.00000400 sec
TIME:1350576136.76114702:	Calculation and result dump (2)	8.25726700 sec
TIME:1350576136.76116109:	Transmitter data send (2)	0.00000500 sec
TIME:1350576136.88805103:	Calculation and result dump (0)	8.22284100 sec
TIME:1350576136.88806391:	Transmitter data send (0)	0.00000500 sec
TIME:1350576139.30415606:	Calculation and result dump (3)	8.24511200 sec
TIME:1350576139.30416989:	Transmitter data send (3)	0.00000400 sec
TIME:1350576142.44006109:	Calculation and result dump (1)	8.19655000 sec
TIME:1350576142.44007492:	Transmitter data send (1)	0.00000400 sec
TIME:1350576144.74255395:	Calculation and result dump (0)	7.85448600 sec
TIME:1350576144.74256706:	Transmitter data send (0)	0.00000400 sec
TIME:1350576145.00550699:	Calculation and result dump (2)	8.24434200 sec
TIME:1350576145.00552106:	Transmitter data send (2)	0.00000500 sec
TIME:1350576147.55626106:	Calculation and result dump (3)	8.25208700 sec
TIME:1350576147.55627489:	Transmitter data send (3)	0.00000500 sec
TIME:1350576150.66210198:	Calculation and result dump (1)	8.22202200 sec
TIME:1350576150.66211510:	Transmitter data send (1)	0.00000400 sec
TIME:1350576152.99755692:	Calculation and result dump (0)	8.25498600 sec
TIME:1350576152.99757099:	Transmitter data send (0)	0.00000400 sec
TIME:1350576153.25299311:	Calculation and result dump (2)	8.24746800 sec
TIME:1350576153.25300598:	Transmitter data send (2)	0.00000400 sec
TIME:1350576155.81517601:	Calculation and result dump (3)	8.25889700 sec
TIME:1350576155.81518888:	Transmitter data send (3)	0.00000400 sec
TIME:1350576158.86059594:	Calculation and result dump (1)	8.19847700 sec
TIME:1350576158.86061001:	Transmitter data send (1)	0.00000500 sec
TIME:1350576161.22262692:	Calculation and result dump (0)	8.22505100 sec
TIME:1350576161.22264194:	Transmitter data send (0)	0.00000500 sec
TIME:1350576161.49720597:	Calculation and result dump (2)	8.24419600 sec
TIME:1350576161.49722004:	Transmitter data send (2)	0.00000500 sec
TIME:1350576164.05967903:	Calculation and result dump (3)	8.24448600 sec
TIME:1350576164.05969405:	Transmitter data send (3)	0.00000500 sec
TIME:1350576166.69282603:	Calculation and result dump (1)	7.83221200 sec
TIME:1350576166.69283891:	Transmitter data send (1)	0.00000400 sec
TIME:1350576169.45476890:	Calculation and result dump (0)	8.23212300 sec
TIME:1350576169.45478296:	Transmitter data send (0)	0.00000500 sec
