Number of processors:	64
Transmitters per processor:	64
Processes per node:	4
TIME:1350689405.51056194:	Transmitter data send (21)	0.00000500 sec
TIME:1350689405.51296902:	Calculation and result dump (0)	10.12170100 sec
TIME:1350689405.51298094:	Transmitter data send (0)	0.00000400 sec
TIME:1350689405.51298499:	Calculation and result dump (53)	10.12014000 sec
TIME:1350689405.51299691:	Transmitter data send (53)	0.00000500 sec
TIME:1350689405.53117299:	Calculation and result dump (32)	10.13859700 sec
TIME:1350689405.53118491:	Transmitter data send (32)	0.00000400 sec
TIME:1350689405.53371310:	Calculation and result dump (56)	10.14083900 sec
TIME:1350689405.53372502:	Transmitter data send (56)	0.00000400 sec
TIME:1350689405.53605294:	Calculation and result dump (22)	10.14359200 sec
TIME:1350689405.53606606:	Transmitter data send (22)	0.00000600 sec
TIME:1350689405.54299212:	Calculation and result dump (52)	10.15015800 sec
TIME:1350689405.54300499:	Transmitter data send (52)	0.00000500 sec
TIME:1350689405.54325795:	Calculation and result dump (25)	10.15076100 sec
TIME:1350689405.54326892:	Transmitter data send (25)	0.00000400 sec
TIME:1350689405.54451799:	Calculation and result dump (57)	10.15163300 sec
TIME:1350689405.54452991:	Transmitter data send (57)	0.00000500 sec
TIME:1350689405.54483509:	Calculation and result dump (35)	10.15222200 sec
TIME:1350689405.54484606:	Transmitter data send (35)	0.00000400 sec
TIME:1350689405.54713607:	Calculation and result dump (45)	10.15439400 sec
TIME:1350689405.54714799:	Transmitter data send (45)	0.00000500 sec
TIME:1350689405.54761291:	Calculation and result dump (4)	10.15539600 sec
TIME:1350689405.54762411:	Transmitter data send (4)	0.00000400 sec
TIME:1350689405.54812288:	Calculation and result dump (14)	10.15576700 sec
TIME:1350689405.54813409:	Transmitter data send (14)	0.00000400 sec
TIME:1350689405.54863811:	Calculation and result dump (46)	10.15588100 sec
TIME:1350689405.54865003:	Transmitter data send (46)	0.00000500 sec
TIME:1350689405.55067992:	Calculation and result dump (5)	10.15845100 sec
TIME:1350689405.55069208:	Transmitter data send (5)	0.00000500 sec
TIME:1350689405.55347109:	Calculation and result dump (1)	10.16126800 sec
TIME:1350689405.55348301:	Transmitter data send (1)	0.00000400 sec
TIME:1350689405.55520606:	Calculation and result dump (63)	10.16221100 sec
TIME:1350689405.55521798:	Transmitter data send (63)	0.00000400 sec
TIME:1350689405.55541706:	Calculation and result dump (24)	10.16293200 sec
TIME:1350689405.55542803:	Transmitter data send (24)	0.00000400 sec
TIME:1350689405.55579591:	Calculation and result dump (23)	10.16332300 sec
TIME:1350689405.55580711:	Transmitter data send (23)	0.00000400 sec
TIME:1350689405.55901408:	Calculation and result dump (36)	10.16638800 sec
TIME:1350689405.55902600:	Transmitter data send (36)	0.00000400 sec
TIME:1350689405.56006503:	Calculation and result dump (13)	10.16772500 sec
TIME:1350689405.56007695:	Transmitter data send (13)	0.00000400 sec
TIME:1350689405.56824899:	Calculation and result dump (15)	10.17588200 sec
TIME:1350689405.56826091:	Transmitter data send (15)	0.00000400 sec
TIME:1350689405.57175207:	Calculation and result dump (55)	10.17889100 sec
TIME:1350689405.57176399:	Transmitter data send (55)	0.00000500 sec
TIME:1350689405.60917401:	Calculation and result dump (34)	10.21657200 sec
TIME:1350689405.60918593:	Transmitter data send (34)	0.00000400 sec
TIME:1350689405.79794192:	Calculation and result dump (44)	10.40521200 sec
TIME:1350689405.79795504:	Transmitter data send (44)	0.00000500 sec
TIME:1350689405.80134702:	Calculation and result dump (50)	10.40853800 sec
TIME:1350689405.80135894:	Transmitter data send (50)	0.00000400 sec
TIME:1350689405.82690811:	Calculation and result dump (9)	10.43462900 sec
TIME:1350689405.82692099:	Transmitter data send (9)	0.00000500 sec
TIME:1350689405.82838988:	Calculation and result dump (19)	10.43596900 sec
TIME:1350689405.82840204:	Transmitter data send (19)	0.00000500 sec
TIME:1350689405.83295798:	Calculation and result dump (30)	10.44001600 sec
TIME:1350689405.83296990:	Transmitter data send (30)	0.00000400 sec
TIME:1350689405.84013391:	Calculation and result dump (29)	10.44758400 sec
TIME:1350689405.84014606:	Transmitter data send (29)	0.00000400 sec
TIME:1350689405.85982609:	Calculation and result dump (40)	10.46714800 sec
TIME:1350689405.85983801:	Transmitter data send (40)	0.00000400 sec
TIME:1350689406.31239390:	Calculation and result dump (48)	10.91961100 sec
TIME:1350689406.31240606:	Transmitter data send (48)	0.00000400 sec
TIME:1350689406.31773806:	Calculation and result dump (17)	10.92534500 sec
TIME:1350689406.31774998:	Transmitter data send (17)	0.00000500 sec
TIME:1350689406.32884312:	Calculation and result dump (7)	10.93658800 sec
TIME:1350689406.32885599:	Transmitter data send (7)	0.00000500 sec
TIME:1350689406.33036089:	Calculation and result dump (39)	10.93769600 sec
TIME:1350689406.33037305:	Transmitter data send (39)	0.00000400 sec
TIME:1350689406.33111095:	Calculation and result dump (8)	10.93884300 sec
TIME:1350689406.33112192:	Transmitter data send (8)	0.00000500 sec
TIME:1350689406.33249903:	Calculation and result dump (38)	10.93984600 sec
TIME:1350689406.33251190:	Transmitter data send (38)	0.00000600 sec
TIME:1350689406.33299208:	Calculation and result dump (49)	10.94019800 sec
TIME:1350689406.33300304:	Transmitter data send (49)	0.00000400 sec
TIME:1350689406.33889508:	Calculation and result dump (28)	10.94635800 sec
TIME:1350689406.33890700:	Transmitter data send (28)	0.00000400 sec
TIME:1350689406.34051609:	Calculation and result dump (18)	10.94810700 sec
TIME:1350689406.34052801:	Transmitter data send (18)	0.00000400 sec
TIME:1350689406.36359906:	Calculation and result dump (27)	10.97107600 sec
TIME:1350689406.36361098:	Transmitter data send (27)	0.00000400 sec
TIME:1350689406.36640811:	Calculation and result dump (59)	10.97349600 sec
TIME:1350689406.36642098:	Transmitter data send (59)	0.00000500 sec
TIME:1350689406.39736891:	Calculation and result dump (54)	11.00443800 sec
TIME:1350689406.39738107:	Transmitter data send (54)	0.00000400 sec
TIME:1350689412.48209190:	Calculation and result dump (58)	7.80751300 sec
TIME:1350689412.48210502:	Transmitter data send (58)	0.00000400 sec
TIME:1350689412.80159593:	Calculation and result dump (37)	8.14504700 sec
TIME:1350689412.80160809:	Transmitter data send (37)	0.00000400 sec
TIME:1350689412.80931711:	Calculation and result dump (26)	8.15010800 sec
TIME:1350689412.80933094:	Transmitter data send (26)	0.00000400 sec
TIME:1350689412.85127401:	Calculation and result dump (6)	8.17667900 sec
TIME:1350689412.85128593:	Transmitter data send (6)	0.00000400 sec
TIME:1350689412.86920404:	Calculation and result dump (16)	8.19258500 sec
TIME:1350689412.86921501:	Transmitter data send (16)	0.00000300 sec
TIME:1350689412.89463091:	Calculation and result dump (47)	8.21127000 sec
TIME:1350689412.89464307:	Transmitter data send (47)	0.00000400 sec
TIME:1350689413.35423589:	Calculation and result dump (41)	7.86101400 sec
TIME:1350689413.35424900:	Transmitter data send (41)	0.00000400 sec
TIME:1350689413.39166188:	Calculation and result dump (0)	7.87867800 sec
TIME:1350689413.39167404:	Transmitter data send (0)	0.00000400 sec
TIME:1350689413.40279007:	Calculation and result dump (4)	7.85516200 sec
TIME:1350689413.40280199:	Transmitter data send (4)	0.00000400 sec
TIME:1350689413.44109392:	Calculation and result dump (15)	7.87282900 sec
TIME:1350689413.44110608:	Transmitter data send (15)	0.00000400 sec
TIME:1350689413.63160205:	Calculation and result dump (43)	8.18426600 sec
TIME:1350689413.63161397:	Transmitter data send (43)	0.00000400 sec
TIME:1350689413.64705491:	Calculation and result dump (2)	8.19833300 sec
TIME:1350689413.64706707:	Transmitter data send (2)	0.00000400 sec
TIME:1350689413.69429803:	Calculation and result dump (33)	8.21263000 sec
TIME:1350689413.69430900:	Transmitter data send (33)	0.00000300 sec
TIME:1350689413.71326399:	Calculation and result dump (12)	8.22551700 sec
TIME:1350689413.71327591:	Transmitter data send (12)	0.00000400 sec
TIME:1350689413.71545792:	Calculation and result dump (11)	8.21948500 sec
TIME:1350689413.71546888:	Transmitter data send (11)	0.00000300 sec
TIME:1350689413.71597004:	Calculation and result dump (31)	8.22509100 sec
TIME:1350689413.71598101:	Transmitter data send (31)	0.00000400 sec
TIME:1350689413.71668506:	Calculation and result dump (3)	8.22295500 sec
TIME:1350689413.71669602:	Transmitter data send (3)	0.00000300 sec
TIME:1350689413.71757007:	Calculation and result dump (20)	8.22436400 sec
TIME:1350689413.71758103:	Transmitter data send (20)	0.00000300 sec
TIME:1350689413.73009992:	Calculation and result dump (21)	8.21953400 sec
TIME:1350689413.73011208:	Transmitter data send (21)	0.00000400 sec
TIME:1350689413.73081207:	Calculation and result dump (61)	8.22922500 sec
TIME:1350689413.73082209:	Transmitter data send (61)	0.00000400 sec
TIME:1350689413.73655200:	Calculation and result dump (42)	8.23768200 sec
TIME:1350689413.73656297:	Transmitter data send (42)	0.00000300 sec
TIME:1350689413.73980188:	Calculation and result dump (10)	8.23335800 sec
TIME:1350689413.73981404:	Transmitter data send (10)	0.00000400 sec
TIME:1350689413.74356794:	Calculation and result dump (60)	8.24982300 sec
TIME:1350689413.74358010:	Transmitter data send (60)	0.00000400 sec
TIME:1350689413.74601412:	Calculation and result dump (51)	8.24151500 sec
TIME:1350689413.74602509:	Transmitter data send (51)	0.00000400 sec
TIME:1350689413.75145507:	Calculation and result dump (53)	8.23845400 sec
TIME:1350689413.75146604:	Transmitter data send (53)	0.00000400 sec
TIME:1350689413.75558209:	Calculation and result dump (62)	8.26097100 sec
TIME:1350689413.75559306:	Transmitter data send (62)	0.00000300 sec
TIME:1350689413.76096296:	Calculation and result dump (25)	8.21769000 sec
TIME:1350689413.76097488:	Transmitter data send (25)	0.00000400 sec
TIME:1350689413.76513791:	Calculation and result dump (57)	8.22060400 sec
TIME:1350689413.76514912:	Transmitter data send (57)	0.00000400 sec
TIME:1350689413.76679206:	Calculation and result dump (35)	8.22194200 sec
TIME:1350689413.76680398:	Transmitter data send (35)	0.00000400 sec
TIME:1350689413.76914001:	Calculation and result dump (45)	8.22198800 sec
TIME:1350689413.76915097:	Transmitter data send (45)	0.00000400 sec
TIME:1350689413.77124691:	Calculation and result dump (22)	8.23517700 sec
TIME:1350689413.77125812:	Transmitter data send (22)	0.00000400 sec
TIME:1350689413.77378893:	Calculation and result dump (56)	8.24006000 sec
TIME:1350689413.77380109:	Transmitter data send (56)	0.00000400 sec
TIME:1350689413.77776909:	Calculation and result dump (32)	8.24657900 sec
TIME:1350689413.77778006:	Transmitter data send (32)	0.00000400 sec
TIME:1350689413.78458309:	Calculation and result dump (1)	8.23109600 sec
TIME:1350689413.78459406:	Transmitter data send (1)	0.00000400 sec
TIME:1350689413.78473806:	Calculation and result dump (14)	8.23660000 sec
TIME:1350689413.78474808:	Transmitter data send (14)	0.00000400 sec
TIME:1350689413.78612208:	Calculation and result dump (24)	8.23069000 sec
TIME:1350689413.78613305:	Transmitter data send (24)	0.00000400 sec
TIME:1350689413.79003501:	Calculation and result dump (46)	8.24138100 sec
TIME:1350689413.79004598:	Transmitter data send (46)	0.00000400 sec
TIME:1350689413.79531503:	Calculation and result dump (23)	8.23950400 sec
TIME:1350689413.79532695:	Transmitter data send (23)	0.00000500 sec
TIME:1350689413.79906797:	Calculation and result dump (13)	8.23898700 sec
TIME:1350689413.79907894:	Transmitter data send (13)	0.00000300 sec
TIME:1350689413.79920697:	Calculation and result dump (55)	8.22743900 sec
TIME:1350689413.79921794:	Transmitter data send (55)	0.00000400 sec
TIME:1350689413.79996204:	Calculation and result dump (52)	8.25695300 sec
TIME:1350689413.79997301:	Transmitter data send (52)	0.00000300 sec
TIME:1350689413.80006695:	Calculation and result dump (36)	8.24103700 sec
TIME:1350689413.80007696:	Transmitter data send (36)	0.00000300 sec
TIME:1350689413.80193400:	Calculation and result dump (63)	8.24671200 sec
TIME:1350689413.80194497:	Transmitter data send (63)	0.00000400 sec
TIME:1350689413.81253791:	Calculation and result dump (5)	8.26184200 sec
TIME:1350689413.81254911:	Transmitter data send (5)	0.00000400 sec
TIME:1350689413.90372396:	Calculation and result dump (34)	8.29453400 sec
TIME:1350689413.90373492:	Transmitter data send (34)	0.00000300 sec
TIME:1350689414.01678610:	Calculation and result dump (50)	8.21542300 sec
TIME:1350689414.01679802:	Transmitter data send (50)	0.00000400 sec
TIME:1350689414.05100203:	Calculation and result dump (19)	8.22259600 sec
TIME:1350689414.05101395:	Transmitter data send (19)	0.00000400 sec
TIME:1350689414.05273294:	Calculation and result dump (44)	8.25477400 sec
TIME:1350689414.05274510:	Transmitter data send (44)	0.00000400 sec
TIME:1350689414.05467391:	Calculation and result dump (9)	8.22774900 sec
TIME:1350689414.05468512:	Transmitter data send (9)	0.00000400 sec
TIME:1350689414.05963707:	Calculation and result dump (30)	8.22666300 sec
TIME:1350689414.05964804:	Transmitter data send (30)	0.00000400 sec
TIME:1350689414.06993294:	Calculation and result dump (29)	8.22978300 sec
TIME:1350689414.06994390:	Transmitter data send (29)	0.00000400 sec
TIME:1350689414.09491801:	Calculation and result dump (40)	8.23507600 sec
TIME:1350689414.09492898:	Transmitter data send (40)	0.00000400 sec
TIME:1350689414.15648389:	Calculation and result dump (48)	7.84407400 sec
TIME:1350689414.15649605:	Transmitter data send (48)	0.00000400 sec
TIME:1350689414.22481203:	Calculation and result dump (59)	7.85838700 sec
TIME:1350689414.22482300:	Transmitter data send (59)	0.00000300 sec
TIME:1350689414.53787804:	Calculation and result dump (17)	8.22012400 sec
TIME:1350689414.53788996:	Transmitter data send (17)	0.00000400 sec
TIME:1350689414.55002904:	Calculation and result dump (8)	8.21890300 sec
TIME:1350689414.55004001:	Transmitter data send (8)	0.00000400 sec
TIME:1350689414.55598497:	Calculation and result dump (49)	8.22297800 sec
TIME:1350689414.55599594:	Transmitter data send (49)	0.00000400 sec
TIME:1350689414.55883002:	Calculation and result dump (28)	8.21991900 sec
TIME:1350689414.55884099:	Transmitter data send (28)	0.00000400 sec
TIME:1350689414.56177807:	Calculation and result dump (18)	8.22124600 sec
TIME:1350689414.56178904:	Transmitter data send (18)	0.00000400 sec
TIME:1350689414.57104492:	Calculation and result dump (38)	8.23852900 sec
TIME:1350689414.57105589:	Transmitter data send (38)	0.00000400 sec
TIME:1350689414.57199597:	Calculation and result dump (39)	8.24161900 sec
TIME:1350689414.57200694:	Transmitter data send (39)	0.00000400 sec
TIME:1350689414.57509708:	Calculation and result dump (7)	8.24623700 sec
TIME:1350689414.57510900:	Transmitter data send (7)	0.00000400 sec
TIME:1350689414.62046099:	Calculation and result dump (27)	8.25684600 sec
TIME:1350689414.62047291:	Transmitter data send (27)	0.00000400 sec
TIME:1350689414.62125111:	Calculation and result dump (54)	8.22386600 sec
TIME:1350689414.62126207:	Transmitter data send (54)	0.00000400 sec
TIME:1350689420.67257690:	Calculation and result dump (58)	8.19046800 sec
TIME:1350689420.67259002:	Transmitter data send (58)	0.00000400 sec
TIME:1350689420.96388102:	Calculation and result dump (26)	8.15454600 sec
TIME:1350689420.96389389:	Transmitter data send (26)	0.00000500 sec
TIME:1350689420.98252702:	Calculation and result dump (37)	8.18091500 sec
TIME:1350689420.98253894:	Transmitter data send (37)	0.00000400 sec
TIME:1350689421.03209209:	Calculation and result dump (6)	8.18080200 sec
TIME:1350689421.03210402:	Transmitter data send (6)	0.00000400 sec
TIME:1350689421.03955102:	Calculation and result dump (16)	8.17033200 sec
TIME:1350689421.03956294:	Transmitter data send (16)	0.00000500 sec
TIME:1350689421.07783294:	Calculation and result dump (47)	8.18318600 sec
TIME:1350689421.07784510:	Transmitter data send (47)	0.00000400 sec
TIME:1350689421.25602698:	Calculation and result dump (4)	7.85322100 sec
TIME:1350689421.25604010:	Transmitter data send (4)	0.00000400 sec
TIME:1350689421.58154988:	Calculation and result dump (41)	8.22729700 sec
TIME:1350689421.58156300:	Transmitter data send (41)	0.00000500 sec
TIME:1350689421.58767295:	Calculation and result dump (21)	7.85755700 sec
TIME:1350689421.58768511:	Transmitter data send (21)	0.00000400 sec
TIME:1350689421.61742210:	Calculation and result dump (35)	7.85061400 sec
TIME:1350689421.61743402:	Transmitter data send (35)	0.00000400 sec
TIME:1350689421.64236999:	Calculation and result dump (0)	8.25069200 sec
TIME:1350689421.64238191:	Transmitter data send (0)	0.00000400 sec
TIME:1350689421.65647292:	Calculation and result dump (13)	7.85739000 sec
TIME:1350689421.65648508:	Transmitter data send (13)	0.00000400 sec
TIME:1350689421.68983412:	Calculation and result dump (15)	8.24872400 sec
TIME:1350689421.68984604:	Transmitter data send (15)	0.00000400 sec
TIME:1350689421.83273005:	Calculation and result dump (43)	8.20111200 sec
TIME:1350689421.83274198:	Transmitter data send (43)	0.00000400 sec
TIME:1350689421.86078310:	Calculation and result dump (2)	8.21371200 sec
TIME:1350689421.86079502:	Transmitter data send (2)	0.00000400 sec
TIME:1350689421.89598393:	Calculation and result dump (9)	7.84129500 sec
TIME:1350689421.89599705:	Transmitter data send (9)	0.00000500 sec
TIME:1350689421.91040111:	Calculation and result dump (33)	8.21608800 sec
TIME:1350689421.91041303:	Transmitter data send (33)	0.00000400 sec
TIME:1350689421.92874002:	Calculation and result dump (3)	8.21204000 sec
TIME:1350689421.92875195:	Transmitter data send (3)	0.00000400 sec
TIME:1350689421.93588400:	Calculation and result dump (11)	8.22041000 sec
TIME:1350689421.93589592:	Transmitter data send (11)	0.00000400 sec
TIME:1350689421.94229889:	Calculation and result dump (31)	8.22631400 sec
TIME:1350689421.94231200:	Transmitter data send (31)	0.00000500 sec
TIME:1350689421.94599795:	Calculation and result dump (20)	8.22841300 sec
TIME:1350689421.94601011:	Transmitter data send (20)	0.00000400 sec
TIME:1350689421.94966197:	Calculation and result dump (12)	8.23638200 sec
TIME:1350689421.94967389:	Transmitter data send (12)	0.00000400 sec
TIME:1350689421.95988202:	Calculation and result dump (61)	8.22905600 sec
TIME:1350689421.95989490:	Transmitter data send (61)	0.00000500 sec
TIME:1350689421.97174692:	Calculation and result dump (60)	8.22816300 sec
TIME:1350689421.97176003:	Transmitter data send (60)	0.00000500 sec
TIME:1350689421.97584105:	Calculation and result dump (42)	8.23927300 sec
TIME:1350689421.97585392:	Transmitter data send (42)	0.00000500 sec
TIME:1350689421.97686505:	Calculation and result dump (25)	8.21588600 sec
TIME:1350689421.97687697:	Transmitter data send (25)	0.00000500 sec
TIME:1350689421.98274302:	Calculation and result dump (57)	8.21759000 sec
TIME:1350689421.98275495:	Transmitter data send (57)	0.00000400 sec
TIME:1350689421.98362994:	Calculation and result dump (62)	8.22803300 sec
TIME:1350689421.98364210:	Transmitter data send (62)	0.00000500 sec
TIME:1350689421.99158001:	Calculation and result dump (53)	8.24011000 sec
TIME:1350689421.99159193:	Transmitter data send (53)	0.00000500 sec
TIME:1350689421.99618793:	Calculation and result dump (45)	8.22703300 sec
TIME:1350689421.99619889:	Transmitter data send (45)	0.00000400 sec
TIME:1350689421.99980307:	Calculation and result dump (51)	8.25377400 sec
TIME:1350689421.99981499:	Transmitter data send (51)	0.00000400 sec
TIME:1350689422.00603390:	Calculation and result dump (46)	8.21598400 sec
TIME:1350689422.00604606:	Transmitter data send (46)	0.00000400 sec
TIME:1350689422.00656891:	Calculation and result dump (32)	8.22878500 sec
TIME:1350689422.00658107:	Transmitter data send (32)	0.00000400 sec
TIME:1350689422.01453710:	Calculation and result dump (10)	8.27471900 sec
TIME:1350689422.01454902:	Transmitter data send (10)	0.00000400 sec
TIME:1350689422.01477909:	Calculation and result dump (56)	8.24097400 sec
TIME:1350689422.01478910:	Transmitter data send (56)	0.00000400 sec
TIME:1350689422.01548195:	Calculation and result dump (24)	8.22934500 sec
TIME:1350689422.01549411:	Transmitter data send (24)	0.00000500 sec
TIME:1350689422.02005291:	Calculation and result dump (1)	8.23545500 sec
TIME:1350689422.02006507:	Transmitter data send (1)	0.00000400 sec
TIME:1350689422.02096605:	Calculation and result dump (14)	8.23621400 sec
TIME:1350689422.02097702:	Transmitter data send (14)	0.00000400 sec
TIME:1350689422.02773595:	Calculation and result dump (55)	8.22851400 sec
TIME:1350689422.02774811:	Transmitter data send (55)	0.00000500 sec
TIME:1350689422.02794194:	Calculation and result dump (22)	8.25668000 sec
TIME:1350689422.02795291:	Transmitter data send (22)	0.00000400 sec
TIME:1350689422.02855897:	Calculation and result dump (23)	8.23322800 sec
