Number of processors:	1
Transmitters per processor:	4096
Processes per node:	1
TIME:1350750852.74912810:	Read input data	16.67860400 sec
Spawning 1 workers to process 4096 transmitters ...
TIME:1350750853.14991999:	Dynamic process spawning	0.40076200 sec
TIME:1350750871.21666908:	Common data distribution	18.06638300 sec
TIME:1350750871.21674490:	Transmitter data send (0)	0.00000500 sec
TIME:1350750879.74787211:	Calculation and result dump (0)	8.53112100 sec
TIME:1350750879.74788594:	Transmitter data send (0)	0.00000400 sec
TIME:1350750886.71184206:	Calculation and result dump (0)	6.96395100 sec
TIME:1350750886.71185708:	Transmitter data send (0)	0.00000500 sec
TIME:1350750893.66614103:	Calculation and result dump (0)	6.95428000 sec
TIME:1350750893.66615510:	Transmitter data send (0)	0.00000400 sec
TIME:1350750900.62029195:	Calculation and result dump (0)	6.95413300 sec
TIME:1350750900.62030697:	Transmitter data send (0)	0.00000500 sec
TIME:1350750907.57117295:	Calculation and result dump (0)	6.95086200 sec
TIME:1350750907.57118702:	Transmitter data send (0)	0.00000400 sec
TIME:1350750914.52100110:	Calculation and result dump (0)	6.94981000 sec
TIME:1350750914.52101493:	Transmitter data send (0)	0.00000400 sec
TIME:1350750921.16560698:	Calculation and result dump (0)	6.64458800 sec
TIME:1350750921.16562104:	Transmitter data send (0)	0.00000500 sec
TIME:1350750928.12145710:	Calculation and result dump (0)	6.95583200 sec
TIME:1350750928.12146997:	Transmitter data send (0)	0.00000400 sec
TIME:1350750935.09364796:	Calculation and result dump (0)	6.97217400 sec
TIME:1350750935.09366107:	Transmitter data send (0)	0.00000400 sec
TIME:1350750942.07532597:	Calculation and result dump (0)	6.98166000 sec
TIME:1350750942.07534003:	Transmitter data send (0)	0.00000400 sec
TIME:1350750949.02865505:	Calculation and result dump (0)	6.95331100 sec
TIME:1350750949.02866912:	Transmitter data send (0)	0.00000500 sec
TIME:1350750955.99142098:	Calculation and result dump (0)	6.96274800 sec
TIME:1350750955.99143505:	Transmitter data send (0)	0.00000400 sec
TIME:1350750962.94409895:	Calculation and result dump (0)	6.95266000 sec
TIME:1350750962.94411397:	Transmitter data send (0)	0.00000500 sec
TIME:1350750969.89765096:	Calculation and result dump (0)	6.95353300 sec
TIME:1350750969.89766502:	Transmitter data send (0)	0.00000400 sec
TIME:1350750976.84851599:	Calculation and result dump (0)	6.95084700 sec
TIME:1350750976.84853005:	Transmitter data send (0)	0.00000400 sec
TIME:1350750983.80071306:	Calculation and result dump (0)	6.95217800 sec
TIME:1350750983.80072689:	Transmitter data send (0)	0.00000400 sec
TIME:1350750990.44403195:	Calculation and result dump (0)	6.64330100 sec
TIME:1350750990.44404602:	Transmitter data send (0)	0.00000400 sec
TIME:1350750997.40190101:	Calculation and result dump (0)	6.95785000 sec
TIME:1350750997.40191507:	Transmitter data send (0)	0.00000400 sec
TIME:1350751004.37453699:	Calculation and result dump (0)	6.97261800 sec
TIME:1350751004.37455106:	Transmitter data send (0)	0.00000500 sec
TIME:1350751011.27935505:	Calculation and result dump (0)	6.90480000 sec
TIME:1350751011.27936792:	Transmitter data send (0)	0.00000400 sec
TIME:1350751018.23469090:	Calculation and result dump (0)	6.95531900 sec
TIME:1350751018.23470497:	Transmitter data send (0)	0.00000500 sec
TIME:1350751025.19800997:	Calculation and result dump (0)	6.96330100 sec
TIME:1350751025.19802308:	Transmitter data send (0)	0.00000400 sec
TIME:1350751032.15002394:	Calculation and result dump (0)	6.95199700 sec
TIME:1350751032.15003800:	Transmitter data send (0)	0.00000500 sec
TIME:1350751039.10495305:	Calculation and result dump (0)	6.95491100 sec
