Number of processors:	64
Transmitters per processor:	32
Processes per node:	2
Spawning 64 workers to process 2048 transmitters ...
TIME:12.00000000:	Dynamic process spawning	1.44000000 sec
TIME:58.00000000:	Common data distribution	45.44000000 sec
TIME:58.00000000:	Transmitter data send (0)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (32)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (1)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (2)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (3)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (4)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (5)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (6)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (7)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (8)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (9)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (10)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (11)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (12)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (13)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (14)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (15)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (16)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (17)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (18)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (20)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (21)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (22)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (23)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (24)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (25)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (26)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (27)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (28)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (29)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (30)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (31)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (33)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (34)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (35)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (36)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (37)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (38)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (39)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (40)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (41)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (42)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (43)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (44)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (45)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (46)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (47)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (48)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (49)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (54)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (55)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (56)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (57)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (58)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (59)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (60)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (61)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (62)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (63)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (19)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (50)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (51)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (52)	0.00000000 sec
TIME:58.00000000:	Transmitter data send (53)	0.00000000 sec
TIME:78.00000000:	Calculation and result dump (28)	19.79000000 sec
TIME:78.00000000:	Transmitter data send (28)	0.00000000 sec
TIME:78.00000000:	Calculation and result dump (63)	19.81000000 sec
TIME:78.00000000:	Transmitter data send (63)	0.00000000 sec
TIME:78.00000000:	Calculation and result dump (39)	19.84000000 sec
TIME:78.00000000:	Transmitter data send (39)	0.00000000 sec
TIME:78.00000000:	Calculation and result dump (17)	19.84000000 sec
TIME:78.00000000:	Transmitter data send (17)	0.00000000 sec
TIME:78.00000000:	Calculation and result dump (49)	19.84000000 sec
TIME:78.00000000:	Transmitter data send (49)	0.00000000 sec
TIME:78.00000000:	Calculation and result dump (7)	19.85000000 sec
TIME:78.00000000:	Transmitter data send (7)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (59)	22.90000000 sec
TIME:81.00000000:	Transmitter data send (59)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (45)	22.90000000 sec
TIME:81.00000000:	Transmitter data send (45)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (11)	22.90000000 sec
TIME:81.00000000:	Transmitter data send (11)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (57)	22.90000000 sec
TIME:81.00000000:	Transmitter data send (57)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (43)	22.90000000 sec
TIME:81.00000000:	Transmitter data send (43)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (12)	22.90000000 sec
TIME:81.00000000:	Transmitter data send (12)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (23)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (23)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (53)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (53)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (24)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (24)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (33)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (33)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (35)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (35)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (44)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (44)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (3)	22.92000000 sec
TIME:81.00000000:	Transmitter data send (3)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (22)	22.94000000 sec
TIME:81.00000000:	Transmitter data send (22)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (2)	22.94000000 sec
TIME:81.00000000:	Transmitter data send (2)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (52)	22.94000000 sec
TIME:81.00000000:	Transmitter data send (52)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (13)	22.94000000 sec
TIME:81.00000000:	Transmitter data send (13)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (1)	22.95000000 sec
TIME:81.00000000:	Transmitter data send (1)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (58)	22.95000000 sec
TIME:81.00000000:	Transmitter data send (58)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (34)	23.00000000 sec
TIME:81.00000000:	Transmitter data send (34)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (47)	23.21000000 sec
TIME:81.00000000:	Transmitter data send (47)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (5)	23.21000000 sec
TIME:81.00000000:	Transmitter data send (5)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (16)	23.21000000 sec
TIME:81.00000000:	Transmitter data send (16)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (36)	23.22000000 sec
TIME:81.00000000:	Transmitter data send (36)	0.00000000 sec
TIME:81.00000000:	Calculation and result dump (15)	23.23000000 sec
TIME:81.00000000:	Transmitter data send (15)	0.00000000 sec
