Number of processors:	64
Transmitters per processor:	2
Processes per node:	4
TIME:1350569315.39244604:	Read input data	8.96030000 sec
Spawning 64 workers to process 128 transmitters ...
TIME:1350569316.94522595:	Dynamic process spawning	1.55274900 sec
TIME:1350569361.50696802:	Common data distribution	44.56106300 sec
TIME:1350569361.50706005:	Transmitter data send (0)	0.00000500 sec
TIME:1350569361.50854707:	Transmitter data send (2)	0.00000500 sec
TIME:1350569361.50856304:	Transmitter data send (1)	0.00000400 sec
TIME:1350569361.50857401:	Transmitter data send (3)	0.00000400 sec
TIME:1350569361.50858688:	Transmitter data send (4)	0.00000400 sec
TIME:1350569361.50859904:	Transmitter data send (5)	0.00000400 sec
TIME:1350569361.50861096:	Transmitter data send (6)	0.00000400 sec
TIME:1350569361.50862288:	Transmitter data send (7)	0.00000400 sec
TIME:1350569361.50863600:	Transmitter data send (8)	0.00000400 sec
TIME:1350569361.50865197:	Transmitter data send (9)	0.00000900 sec
TIME:1350569361.50866604:	Transmitter data send (10)	0.00000500 sec
TIME:1350569361.50867701:	Transmitter data send (11)	0.00000400 sec
TIME:1350569361.50869012:	Transmitter data send (12)	0.00000400 sec
TIME:1350569361.50870991:	Transmitter data send (13)	0.00000400 sec
TIME:1350569361.50872397:	Transmitter data send (14)	0.00000400 sec
TIME:1350569361.50873494:	Transmitter data send (15)	0.00000300 sec
TIME:1350569361.50875401:	Transmitter data send (16)	0.00000400 sec
TIME:1350569361.50876594:	Transmitter data send (17)	0.00000400 sec
TIME:1350569361.50877905:	Transmitter data send (18)	0.00000400 sec
TIME:1350569361.50879002:	Transmitter data send (19)	0.00000300 sec
TIME:1350569361.50881100:	Transmitter data send (20)	0.00000400 sec
TIME:1350569361.50882292:	Transmitter data send (21)	0.00000400 sec
TIME:1350569361.50883603:	Transmitter data send (22)	0.00000400 sec
TIME:1350569361.50885510:	Transmitter data send (23)	0.00000400 sec
TIME:1350569361.50887203:	Transmitter data send (24)	0.00000400 sec
TIME:1350569361.50888395:	Transmitter data send (25)	0.00000400 sec
TIME:1350569361.50890398:	Transmitter data send (26)	0.00001200 sec
TIME:1350569361.50891590:	Transmitter data send (27)	0.00000400 sec
TIME:1350569361.50892901:	Transmitter data send (28)	0.00000400 sec
TIME:1350569361.50894094:	Transmitter data send (29)	0.00000400 sec
TIME:1350569361.50896001:	Transmitter data send (30)	0.00000400 sec
TIME:1350569361.50897098:	Transmitter data send (31)	0.00000300 sec
TIME:1350569361.50898504:	Transmitter data send (32)	0.00000500 sec
TIME:1350569361.50900197:	Transmitter data send (33)	0.00001000 sec
TIME:1350569361.50901508:	Transmitter data send (34)	0.00000400 sec
TIME:1350569361.50902700:	Transmitter data send (35)	0.00000400 sec
TIME:1350569361.50904012:	Transmitter data send (36)	0.00000400 sec
TIME:1350569361.50905800:	Transmitter data send (37)	0.00000400 sec
TIME:1350569361.50907111:	Transmitter data send (38)	0.00000400 sec
TIME:1350569361.50908303:	Transmitter data send (39)	0.00000400 sec
TIME:1350569361.50910401:	Transmitter data send (40)	0.00001300 sec
TIME:1350569361.50911593:	Transmitter data send (41)	0.00000400 sec
TIME:1350569361.50913000:	Transmitter data send (42)	0.00000400 sec
TIME:1350569361.50914097:	Transmitter data send (43)	0.00000400 sec
TIME:1350569361.50916004:	Transmitter data send (44)	0.00000400 sec
TIME:1350569361.50917292:	Transmitter data send (45)	0.00000500 sec
TIME:1350569361.50918603:	Transmitter data send (46)	0.00000400 sec
TIME:1350569361.50921607:	Transmitter data send (47)	0.00001700 sec
TIME:1350569361.50923109:	Transmitter data send (48)	0.00000400 sec
TIME:1350569361.50924301:	Transmitter data send (49)	0.00000400 sec
TIME:1350569361.50926590:	Transmitter data send (50)	0.00000400 sec
TIME:1350569361.50927806:	Transmitter data send (51)	0.00000400 sec
TIME:1350569361.50928998:	Transmitter data send (52)	0.00000400 sec
TIME:1350569361.50930595:	Transmitter data send (53)	0.00000400 sec
TIME:1350569361.50931907:	Transmitter data send (54)	0.00000400 sec
TIME:1350569361.50933099:	Transmitter data send (55)	0.00000500 sec
TIME:1350569361.50935102:	Transmitter data send (56)	0.00001100 sec
TIME:1350569361.50936389:	Transmitter data send (57)	0.00000400 sec
TIME:1350569361.50937605:	Transmitter data send (58)	0.00000400 sec
TIME:1350569361.50938797:	Transmitter data send (59)	0.00000400 sec
TIME:1350569361.50940990:	Transmitter data send (60)	0.00000400 sec
TIME:1350569361.50942206:	Transmitter data send (61)	0.00000400 sec
TIME:1350569361.50943494:	Transmitter data send (62)	0.00000400 sec
TIME:1350569361.50945210:	Transmitter data send (63)	0.00001000 sec
TIME:1350569370.77578402:	Calculation and result dump (38)	9.26670900 sec
TIME:1350569370.77579904:	Transmitter data send (38)	0.00000500 sec
TIME:1350569370.77658510:	Calculation and result dump (18)	9.26780200 sec
TIME:1350569370.77659798:	Transmitter data send (18)	0.00000500 sec
TIME:1350569370.77664208:	Calculation and result dump (58)	9.26726200 sec
TIME:1350569370.77665305:	Transmitter data send (58)	0.00000400 sec
TIME:1350569370.77791810:	Calculation and result dump (28)	9.26898400 sec
TIME:1350569370.77793097:	Transmitter data send (28)	0.00000400 sec
TIME:1350569370.78375697:	Calculation and result dump (48)	9.27452200 sec
TIME:1350569370.78377008:	Transmitter data send (48)	0.00000500 sec
TIME:1350569371.01624107:	Calculation and result dump (8)	9.50760100 sec
TIME:1350569371.01625395:	Transmitter data send (8)	0.00000500 sec
TIME:1350569371.59954309:	Calculation and result dump (24)	10.09066700 sec
TIME:1350569371.59955692:	Transmitter data send (24)	0.00000400 sec
TIME:1350569371.59968805:	Calculation and result dump (1)	10.09112100 sec
TIME:1350569371.59969997:	Transmitter data send (1)	0.00000500 sec
