Number of processors:	2
Transmitters per processor:	256
Processes per node:	2
TIME:1350586731.36594296:	Calculation and result dump (0)	7.08260200 sec
TIME:1350586731.36595607:	Transmitter data send (0)	0.00000400 sec
TIME:1350586736.55572605:	Calculation and result dump (1)	6.75722500 sec
TIME:1350586736.55574107:	Transmitter data send (1)	0.00000500 sec
TIME:1350586738.45618391:	Calculation and result dump (0)	7.09022400 sec
TIME:1350586738.45619702:	Transmitter data send (0)	0.00000400 sec
TIME:1350586743.64834404:	Calculation and result dump (1)	7.09259900 sec
TIME:1350586743.64835906:	Transmitter data send (1)	0.00000400 sec
TIME:1350586745.56638503:	Calculation and result dump (0)	7.11017700 sec
TIME:1350586745.56639910:	Transmitter data send (0)	0.00000500 sec
TIME:1350586750.72606111:	Calculation and result dump (1)	7.07769800 sec
TIME:1350586750.72607589:	Transmitter data send (1)	0.00000500 sec
TIME:1350586752.66248894:	Calculation and result dump (0)	7.09608600 sec
TIME:1350586752.66250300:	Transmitter data send (0)	0.00000400 sec
TIME:1350586757.79999208:	Calculation and result dump (1)	7.07391200 sec
TIME:1350586757.80000591:	Transmitter data send (1)	0.00000400 sec
TIME:1350586759.74915695:	Calculation and result dump (0)	7.08665000 sec
TIME:1350586759.74917102:	Transmitter data send (0)	0.00000500 sec
TIME:1350586764.87203503:	Calculation and result dump (1)	7.07202500 sec
TIME:1350586764.87204909:	Transmitter data send (1)	0.00000400 sec
TIME:1350586766.83107495:	Calculation and result dump (0)	7.08190000 sec
TIME:1350586766.83108807:	Transmitter data send (0)	0.00000400 sec
TIME:1350586771.63003206:	Calculation and result dump (1)	6.75797800 sec
TIME:1350586771.63004589:	Transmitter data send (1)	0.00000400 sec
TIME:1350586773.92131805:	Calculation and result dump (0)	7.09022600 sec
TIME:1350586773.92133188:	Transmitter data send (0)	0.00000400 sec
TIME:1350586778.72428107:	Calculation and result dump (1)	7.09423100 sec
TIME:1350586778.72429490:	Transmitter data send (1)	0.00000400 sec
TIME:1350586781.03312993:	Calculation and result dump (0)	7.11179300 sec
TIME:1350586781.03314400:	Transmitter data send (0)	0.00000500 sec
TIME:1350586785.80309510:	Calculation and result dump (1)	7.07879600 sec
TIME:1350586785.80310798:	Transmitter data send (1)	0.00000400 sec
TIME:1350586788.12983894:	Calculation and result dump (0)	7.09669100 sec
TIME:1350586788.12985301:	Transmitter data send (0)	0.00000400 sec
TIME:1350586792.87773609:	Calculation and result dump (1)	7.07462400 sec
TIME:1350586792.87774992:	Transmitter data send (1)	0.00000400 sec
TIME:1350586795.21801710:	Calculation and result dump (0)	7.08816000 sec
TIME:1350586795.21803093:	Transmitter data send (0)	0.00000400 sec
TIME:1350586799.95056391:	Calculation and result dump (1)	7.07281000 sec
TIME:1350586799.95057797:	Transmitter data send (1)	0.00000400 sec
TIME:1350586802.30350304:	Calculation and result dump (0)	7.08546800 sec
TIME:1350586802.30351710:	Transmitter data send (0)	0.00000500 sec
TIME:1350586806.70867300:	Calculation and result dump (1)	6.75809100 sec
TIME:1350586806.70868802:	Transmitter data send (1)	0.00000500 sec
TIME:1350586809.39772201:	Calculation and result dump (0)	7.09420100 sec
TIME:1350586809.39773798:	Transmitter data send (0)	0.00000500 sec
TIME:1350586813.80260897:	Calculation and result dump (1)	7.09391700 sec
TIME:1350586813.80262303:	Transmitter data send (1)	0.00000500 sec
TIME:1350586816.43056512:	Calculation and result dump (0)	7.03282300 sec
TIME:1350586816.43057799:	Transmitter data send (0)	0.00000400 sec
TIME:1350586820.88182497:	Calculation and result dump (1)	7.07919800 sec
TIME:1350586820.88183999:	Transmitter data send (1)	0.00000500 sec
TIME:1350586823.52955699:	Calculation and result dump (0)	7.09897500 sec
TIME:1350586823.52957201:	Transmitter data send (0)	0.00000500 sec
TIME:1350586827.95741510:	Calculation and result dump (1)	7.07557100 sec
TIME:1350586827.95742798:	Transmitter data send (1)	0.00000400 sec
TIME:1350586830.61864901:	Calculation and result dump (0)	7.08907300 sec
TIME:1350586830.61866212:	Transmitter data send (0)	0.00000400 sec
TIME:1350586835.03084397:	Calculation and result dump (1)	7.07341200 sec
TIME:1350586835.03085804:	Transmitter data send (1)	0.00000500 sec
TIME:1350586837.70585489:	Calculation and result dump (0)	7.08718800 sec
TIME:1350586837.70586896:	Transmitter data send (0)	0.00000500 sec
TIME:1350586841.79102111:	Calculation and result dump (1)	6.76015900 sec
TIME:1350586841.79103494:	Transmitter data send (1)	0.00000400 sec
TIME:1350586844.80098104:	Calculation and result dump (0)	7.09510800 sec
TIME:1350586844.80099511:	Transmitter data send (0)	0.00000500 sec
TIME:1350586848.88593698:	Calculation and result dump (1)	7.09489800 sec
TIME:1350586848.88595104:	Transmitter data send (1)	0.00000500 sec
TIME:1350586851.83550811:	Calculation and result dump (0)	7.03450900 sec
TIME:1350586851.83552194:	Transmitter data send (0)	0.00000400 sec
TIME:1350586855.96550703:	Calculation and result dump (1)	7.07955200 sec
TIME:1350586855.96552110:	Transmitter data send (1)	0.00000400 sec
TIME:1350586858.93651700:	Calculation and result dump (0)	7.10099100 sec
TIME:1350586858.93653107:	Transmitter data send (0)	0.00000500 sec
TIME:1350586863.04188991:	Calculation and result dump (1)	7.07636500 sec
TIME:1350586863.04190493:	Transmitter data send (1)	0.00000500 sec
TIME:1350586866.02694702:	Calculation and result dump (0)	7.09041200 sec
TIME:1350586866.02696109:	Transmitter data send (0)	0.00000500 sec
TIME:1350586870.11572409:	Calculation and result dump (1)	7.07381500 sec
TIME:1350586870.11573792:	Transmitter data send (1)	0.00000400 sec
TIME:1350586873.11546612:	Calculation and result dump (0)	7.08850100 sec
TIME:1350586873.11547995:	Transmitter data send (0)	0.00000400 sec
TIME:1350586876.87318707:	Calculation and result dump (1)	6.75744500 sec
TIME:1350586876.87320590:	Transmitter data send (1)	0.00001000 sec
TIME:1350586880.20944309:	Calculation and result dump (0)	7.09395900 sec
TIME:1350586880.20945692:	Transmitter data send (0)	0.00000500 sec
TIME:1350586883.96656394:	Calculation and result dump (1)	7.09335300 sec
TIME:1350586883.96657801:	Transmitter data send (1)	0.00000400 sec
TIME:1350586887.24238300:	Calculation and result dump (0)	7.03292200 sec
TIME:1350586887.24239612:	Transmitter data send (0)	0.00000400 sec
TIME:1350586891.04533100:	Calculation and result dump (1)	7.07874900 sec
TIME:1350586891.04534507:	Transmitter data send (1)	0.00000400 sec
TIME:1350586894.34107804:	Calculation and result dump (0)	7.09867800 sec
TIME:1350586894.34109306:	Transmitter data send (0)	0.00000500 sec
TIME:1350586898.11960411:	Calculation and result dump (1)	7.07425500 sec
TIME:1350586898.11961794:	Transmitter data send (1)	0.00000400 sec
TIME:1350586901.43037295:	Calculation and result dump (0)	7.08927600 sec
TIME:1350586901.43038607:	Transmitter data send (0)	0.00000400 sec
TIME:1350586905.19344711:	Calculation and result dump (1)	7.07382500 sec
TIME:1350586905.19346094:	Transmitter data send (1)	0.00000400 sec
TIME:1350586908.51836896:	Calculation and result dump (0)	7.08797900 sec
TIME:1350586908.51838303:	Transmitter data send (0)	0.00000400 sec
TIME:1350586911.95006394:	Calculation and result dump (1)	6.75659900 sec
TIME:1350586911.95007801:	Transmitter data send (1)	0.00000500 sec
TIME:1350586915.61255097:	Calculation and result dump (0)	7.09416400 sec
TIME:1350586915.61256409:	Transmitter data send (0)	0.00000400 sec
TIME:1350586919.04484105:	Calculation and result dump (1)	7.09475900 sec
TIME:1350586919.04485393:	Transmitter data send (1)	0.00000400 sec
TIME:1350586922.64397812:	Calculation and result dump (0)	7.03141000 sec
TIME:1350586922.64399290:	Transmitter data send (0)	0.00000600 sec
TIME:1350586926.12462211:	Calculation and result dump (1)	7.07976400 sec
TIME:1350586926.12463593:	Transmitter data send (1)	0.00000500 sec
TIME:1350586929.74173307:	Calculation and result dump (0)	7.09773600 sec
TIME:1350586929.74174809:	Transmitter data send (0)	0.00000500 sec
TIME:1350586933.20045304:	Calculation and result dump (1)	7.07581300 sec
TIME:1350586933.20046592:	Transmitter data send (1)	0.00000400 sec
TIME:1350586936.82949400:	Calculation and result dump (0)	7.08774200 sec
TIME:1350586936.82950711:	Transmitter data send (0)	0.00000400 sec
TIME:1350586940.27488089:	Calculation and result dump (1)	7.07441100 sec
TIME:1350586940.27489591:	Transmitter data send (1)	0.00000500 sec
TIME:1350586943.91525102:	Calculation and result dump (0)	7.08574000 sec
TIME:1350586943.91526508:	Transmitter data send (0)	0.00000400 sec
TIME:1350586947.03300595:	Calculation and result dump (1)	6.75810600 sec
TIME:1350586947.03301907:	Transmitter data send (1)	0.00000400 sec
TIME:1350586951.00881100:	Calculation and result dump (0)	7.09354100 sec
TIME:1350586951.00882506:	Transmitter data send (0)	0.00000400 sec
TIME:1350586954.12849689:	Calculation and result dump (1)	7.09547400 sec
TIME:1350586954.12851095:	Transmitter data send (1)	0.00000400 sec
TIME:1350586958.04054594:	Calculation and result dump (0)	7.03171700 sec
TIME:1350586958.04056001:	Transmitter data send (0)	0.00000500 sec
TIME:1350586961.20960593:	Calculation and result dump (1)	7.08109100 sec
TIME:1350586961.20962000:	Transmitter data send (1)	0.00000500 sec
TIME:1350586965.13972592:	Calculation and result dump (0)	7.09916200 sec
TIME:1350586965.13973999:	Transmitter data send (0)	0.00000400 sec
TIME:1350586968.28720188:	Calculation and result dump (1)	7.07757800 sec
TIME:1350586968.28721595:	Transmitter data send (1)	0.00000500 sec
TIME:1350586972.22804809:	Calculation and result dump (0)	7.08830400 sec
TIME:1350586972.22806191:	Transmitter data send (0)	0.00000500 sec
TIME:1350586975.36225510:	Calculation and result dump (1)	7.07503500 sec
TIME:1350586975.36226892:	Transmitter data send (1)	0.00000400 sec
TIME:1350586979.31406808:	Calculation and result dump (0)	7.08600200 sec
TIME:1350586979.31408095:	Transmitter data send (0)	0.00000400 sec
TIME:1350586982.12157297:	Calculation and result dump (1)	6.75930000 sec
TIME:1350586982.12158799:	Transmitter data send (1)	0.00000500 sec
TIME:1350586986.40705800:	Calculation and result dump (0)	7.09297300 sec
TIME:1350586986.40707207:	Transmitter data send (0)	0.00000400 sec
TIME:1350586989.21642089:	Calculation and result dump (1)	7.09482900 sec
TIME:1350586989.21643806:	Transmitter data send (1)	0.00000500 sec
TIME:1350586993.43996906:	Calculation and result dump (0)	7.03289200 sec
TIME:1350586993.43998289:	Transmitter data send (0)	0.00000400 sec
TIME:1350586996.29701090:	Calculation and result dump (1)	7.08056900 sec
TIME:1350586996.29702497:	Transmitter data send (1)	0.00000500 sec
TIME:1350587000.53924990:	Calculation and result dump (0)	7.09926300 sec
TIME:1350587000.53926396:	Transmitter data send (0)	0.00000500 sec
TIME:1350587003.37383389:	Calculation and result dump (1)	7.07680500 sec
TIME:1350587003.37384892:	Transmitter data send (1)	0.00000500 sec
TIME:1350587007.62798309:	Calculation and result dump (0)	7.08871500 sec
TIME:1350587007.62799597:	Transmitter data send (0)	0.00000300 sec
TIME:1350587010.44878292:	Calculation and result dump (1)	7.07493000 sec
TIME:1350587010.44879794:	Transmitter data send (1)	0.00000500 sec
TIME:1350587014.71411300:	Calculation and result dump (0)	7.08611300 sec
TIME:1350587014.71412706:	Transmitter data send (0)	0.00000500 sec
TIME:1350587017.20793104:	Calculation and result dump (1)	6.75912900 sec
TIME:1350587017.20794392:	Transmitter data send (1)	0.00000400 sec
TIME:1350587021.80738807:	Calculation and result dump (0)	7.09325700 sec
TIME:1350587021.80740190:	Transmitter data send (0)	0.00000400 sec
TIME:1350587024.30260611:	Calculation and result dump (1)	7.09465800 sec
TIME:1350587024.30261993:	Transmitter data send (1)	0.00000500 sec
TIME:1350587028.84584093:	Calculation and result dump (0)	7.03843500 sec
TIME:1350587028.84585500:	Transmitter data send (0)	0.00000500 sec
TIME:1350587031.38244104:	Calculation and result dump (1)	7.07981700 sec
TIME:1350587031.38245511:	Transmitter data send (1)	0.00000500 sec
TIME:1350587035.94440293:	Calculation and result dump (0)	7.09854400 sec
TIME:1350587035.94441700:	Transmitter data send (0)	0.00000400 sec
TIME:1350587038.45759606:	Calculation and result dump (1)	7.07513700 sec
TIME:1350587038.45760989:	Transmitter data send (1)	0.00000500 sec
TIME:1350587043.03231096:	Calculation and result dump (0)	7.08789000 sec
TIME:1350587043.03232598:	Transmitter data send (0)	0.00000600 sec
TIME:1350587045.53111291:	Calculation and result dump (1)	7.07349900 sec
TIME:1350587045.53112698:	Transmitter data send (1)	0.00000500 sec
TIME:1350587050.11821389:	Calculation and result dump (0)	7.08588400 sec
TIME:1350587050.11822891:	Transmitter data send (0)	0.00000500 sec
TIME:1350587052.29005194:	Calculation and result dump (1)	6.75892100 sec
TIME:1350587052.29006505:	Transmitter data send (1)	0.00000400 sec
TIME:1350587057.21021605:	Calculation and result dump (0)	7.09198300 sec
TIME:1350587057.21023107:	Transmitter data send (0)	0.00000500 sec
TIME:1350587059.38302994:	Calculation and result dump (1)	7.09296100 sec
TIME:1350587059.38304496:	Transmitter data send (1)	0.00000500 sec
TIME:1350587064.31341290:	Calculation and result dump (0)	7.10317800 sec
TIME:1350587064.31342697:	Transmitter data send (0)	0.00000500 sec
TIME:1350587066.46117711:	Calculation and result dump (1)	7.07812800 sec
TIME:1350587066.46118903:	Transmitter data send (1)	0.00000400 sec
TIME:1350587071.41096902:	Calculation and result dump (0)	7.09753800 sec
TIME:1350587071.41098309:	Transmitter data send (0)	0.00000400 sec
TIME:1350587073.53551197:	Calculation and result dump (1)	7.07431900 sec
TIME:1350587073.53552604:	Transmitter data send (1)	0.00000400 sec
TIME:1350587078.49926901:	Calculation and result dump (0)	7.08828200 sec
TIME:1350587078.49928308:	Transmitter data send (0)	0.00000500 sec
TIME:1350587080.60887694:	Calculation and result dump (1)	7.07334700 sec
TIME:1350587080.60889006:	Transmitter data send (1)	0.00000400 sec
TIME:1350587085.58484912:	Calculation and result dump (0)	7.08556200 sec
TIME:1350587085.58486295:	Transmitter data send (0)	0.00000500 sec
TIME:1350587087.36702895:	Calculation and result dump (1)	6.75813500 sec
TIME:1350587087.36704206:	Transmitter data send (1)	0.00000400 sec
TIME:1350587092.67583203:	Calculation and result dump (0)	7.09096500 sec
TIME:1350587092.67584705:	Transmitter data send (0)	0.00000500 sec
TIME:1350587094.45929694:	Calculation and result dump (1)	7.09225000 sec
TIME:1350587094.45931101:	Transmitter data send (1)	0.00000500 sec
TIME:1350587099.77831888:	Calculation and result dump (0)	7.10246800 sec
TIME:1350587099.77833295:	Transmitter data send (0)	0.00000400 sec
TIME:1350587101.53703594:	Calculation and result dump (1)	7.07772100 sec
TIME:1350587101.53705096:	Transmitter data send (1)	0.00000500 sec
TIME:1350587106.87459707:	Calculation and result dump (0)	7.09626000 sec
TIME:1350587106.87461209:	Transmitter data send (0)	0.00000500 sec
TIME:1350587108.61079693:	Calculation and result dump (1)	7.07374200 sec
TIME:1350587108.61081004:	Transmitter data send (1)	0.00000400 sec
TIME:1350587113.96044397:	Calculation and result dump (0)	7.08582800 sec
TIME:1350587113.96045804:	Transmitter data send (0)	0.00000400 sec
TIME:1350587115.68248391:	Calculation and result dump (1)	7.07167000 sec
TIME:1350587115.68249702:	Transmitter data send (1)	0.00000400 sec
TIME:1350587121.04484606:	Calculation and result dump (0)	7.08438400 sec
TIME:1350587121.04486108:	Transmitter data send (0)	0.00000500 sec
TIME:1350587122.43894696:	Calculation and result dump (1)	6.75644600 sec
TIME:1350587122.43896103:	Transmitter data send (1)	0.00000500 sec
TIME:1350587128.13486004:	Calculation and result dump (0)	7.08999500 sec
TIME:1350587128.13487411:	Transmitter data send (0)	0.00000400 sec
TIME:1350587129.53144407:	Calculation and result dump (1)	7.09247900 sec
TIME:1350587129.53145790:	Transmitter data send (1)	0.00000500 sec
TIME:1350587135.23711109:	Calculation and result dump (0)	7.10223300 sec
TIME:1350587135.23712492:	Transmitter data send (0)	0.00000500 sec
TIME:1350587136.60910392:	Calculation and result dump (1)	7.07764200 sec
TIME:1350587136.60911798:	Transmitter data send (1)	0.00000400 sec
TIME:1350587142.33426499:	Calculation and result dump (0)	7.09713600 sec
TIME:1350587142.33427906:	Transmitter data send (0)	0.00000400 sec
TIME:1350587143.68311501:	Calculation and result dump (1)	7.07399300 sec
TIME:1350587143.68312907:	Transmitter data send (1)	0.00000400 sec
TIME:1350587149.41989207:	Calculation and result dump (0)	7.08560900 sec
TIME:1350587149.41990590:	Transmitter data send (0)	0.00000500 sec
TIME:1350587150.75504208:	Calculation and result dump (1)	7.07190900 sec
TIME:1350587150.75505495:	Transmitter data send (1)	0.00000400 sec
TIME:1350587156.50305510:	Calculation and result dump (0)	7.08314500 sec
TIME:1350587156.50307012:	Transmitter data send (0)	0.00000500 sec
TIME:1350587157.51096010:	Calculation and result dump (1)	6.75590100 sec
TIME:1350587157.51097393:	Transmitter data send (1)	0.00000500 sec
TIME:1350587163.59274507:	Calculation and result dump (0)	7.08967100 sec
TIME:1350587163.59276104:	Transmitter data send (0)	0.00000500 sec
TIME:1350587164.60248590:	Calculation and result dump (1)	7.09150800 sec
TIME:1350587164.60249901:	Transmitter data send (1)	0.00000400 sec
TIME:1350587170.69447494:	Calculation and result dump (0)	7.10171000 sec
TIME:1350587170.69448996:	Transmitter data send (0)	0.00000500 sec
TIME:1350587171.67949009:	Calculation and result dump (1)	7.07698700 sec
TIME:1350587171.67950296:	Transmitter data send (1)	0.00000400 sec
TIME:1350587177.78993106:	Calculation and result dump (0)	7.09543700 sec
TIME:1350587177.78994608:	Transmitter data send (0)	0.00000500 sec
TIME:1350587178.75223303:	Calculation and result dump (1)	7.07272500 sec
TIME:1350587178.75224710:	Transmitter data send (1)	0.00000500 sec
TIME:1350587184.87586808:	Calculation and result dump (0)	7.08591800 sec
TIME:1350587184.87588191:	Transmitter data send (0)	0.00000400 sec
TIME:1350587185.82327199:	Calculation and result dump (1)	7.07102100 sec
TIME:1350587185.82328510:	Transmitter data send (1)	0.00000400 sec
TIME:1350587191.95890903:	Calculation and result dump (0)	7.08302300 sec
TIME:1350587191.95892310:	Transmitter data send (0)	0.00000500 sec
TIME:1350587192.57966709:	Calculation and result dump (1)	6.75637800 sec
TIME:1350587192.57967997:	Transmitter data send (1)	0.00000400 sec
TIME:1350587199.04902101:	Calculation and result dump (0)	7.09009400 sec
TIME:1350587199.04903507:	Transmitter data send (0)	0.00000400 sec
TIME:1350587199.67074203:	Calculation and result dump (1)	7.09105700 sec
TIME:1350587199.67075491:	Transmitter data send (1)	0.00000400 sec
TIME:1350587206.08780789:	Calculation and result dump (0)	7.03876800 sec
TIME:1350587206.08782291:	Transmitter data send (0)	0.00000500 sec
TIME:1350587206.74681807:	Calculation and result dump (1)	7.07605900 sec
TIME:1350587206.74683189:	Transmitter data send (1)	0.00000500 sec
TIME:1350587213.18309307:	Calculation and result dump (0)	7.09526600 sec
TIME:1350587213.18310690:	Transmitter data send (0)	0.00000400 sec
TIME:1350587213.81823993:	Calculation and result dump (1)	7.07140400 sec
TIME:1350587213.81825399:	Transmitter data send (1)	0.00000500 sec
TIME:1350587220.26854897:	Calculation and result dump (0)	7.08543800 sec
TIME:1350587220.26856494:	Transmitter data send (0)	0.00000500 sec
TIME:1350587220.88778305:	Calculation and result dump (1)	7.06952500 sec
TIME:1350587220.88779593:	Transmitter data send (1)	0.00000400 sec
TIME:1350587227.35136795:	Calculation and result dump (0)	7.08279900 sec
TIME:1350587227.35138297:	Transmitter data send (0)	0.00000400 sec
TIME:1350587227.64213991:	Calculation and result dump (1)	6.75434000 sec
TIME:1350587227.64215302:	Transmitter data send (1)	0.00000400 sec
TIME:1350587234.43987703:	Calculation and result dump (0)	7.08849000 sec
TIME:1350587234.43988991:	Transmitter data send (0)	0.00000400 sec
TIME:1350587234.73146605:	Calculation and result dump (1)	7.08930900 sec
TIME:1350587234.73147893:	Transmitter data send (1)	0.00000500 sec
TIME:1350587241.47614002:	Calculation and result dump (0)	7.03624500 sec
TIME:1350587241.47615409:	Transmitter data send (0)	0.00000500 sec
TIME:1350587241.80589390:	Calculation and result dump (1)	7.07441100 sec
TIME:1350587241.80590701:	Transmitter data send (1)	0.00000400 sec
TIME:1350587248.56986690:	Calculation and result dump (0)	7.09370900 sec
TIME:1350587248.56988096:	Transmitter data send (0)	0.00000400 sec
TIME:1350587248.87619305:	Calculation and result dump (1)	7.07028200 sec
TIME:1350587248.87621307:	Transmitter data send (1)	0.00000500 sec
TIME:1350587255.65332794:	Calculation and result dump (0)	7.08344300 sec
TIME:1350587255.65334201:	Transmitter data send (0)	0.00000500 sec
TIME:1350587255.94513988:	Calculation and result dump (1)	7.06892200 sec
TIME:1350587255.94515300:	Transmitter data send (1)	0.00000400 sec
TIME:1350587262.69601798:	Calculation and result dump (1)	6.75086100 sec
TIME:1350587262.69603300:	Transmitter data send (1)	0.00000500 sec
TIME:1350587262.73611212:	Calculation and result dump (0)	7.08276600 sec
TIME:1350587262.73612499:	Transmitter data send (0)	0.00000400 sec
TIME:1350587269.76941895:	Calculation and result dump (1)	7.07338200 sec
TIME:1350587269.76943302:	Transmitter data send (1)	0.00000400 sec
TIME:1350587269.83727407:	Calculation and result dump (0)	7.10114500 sec
TIME:1350587269.83728695:	Transmitter data send (0)	0.00000400 sec
TIME:1350587276.79860806:	Calculation and result dump (1)	7.02917100 sec
TIME:1350587276.79862189:	Transmitter data send (1)	0.00000500 sec
TIME:1350587276.92177606:	Calculation and result dump (0)	7.08448500 sec
TIME:1350587276.92178798:	Transmitter data send (0)	0.00000400 sec
TIME:1350587283.87943196:	Calculation and result dump (1)	7.08080500 sec
TIME:1350587283.87944698:	Transmitter data send (1)	0.00000500 sec
TIME:1350587284.00370407:	Calculation and result dump (0)	7.08191200 sec
TIME:1350587284.00371695:	Transmitter data send (0)	0.00000400 sec
