Number of processors:	64
Transmitters per processor:	64
Processes per node:	4
TIME:1350688812.55330491:	Calculation and result dump (34)	10.11396800 sec
TIME:1350688812.55331707:	Transmitter data send (34)	0.00000400 sec
TIME:1350688812.55611300:	Calculation and result dump (35)	10.11676400 sec
TIME:1350688812.55612493:	Transmitter data send (35)	0.00000400 sec
TIME:1350688812.56754804:	Calculation and result dump (21)	10.12833700 sec
TIME:1350688812.56755996:	Transmitter data send (21)	0.00000400 sec
TIME:1350688812.58119893:	Calculation and result dump (57)	10.14160300 sec
TIME:1350688812.58121109:	Transmitter data send (57)	0.00000400 sec
TIME:1350688812.58278704:	Calculation and result dump (11)	10.14370700 sec
TIME:1350688812.58279896:	Transmitter data send (11)	0.00000400 sec
TIME:1350688812.58641601:	Calculation and result dump (15)	10.14728600 sec
TIME:1350688812.58642793:	Transmitter data send (15)	0.00000400 sec
TIME:1350688812.59086704:	Calculation and result dump (29)	10.15119800 sec
TIME:1350688812.59087896:	Transmitter data send (29)	0.00000400 sec
TIME:1350688812.59110403:	Calculation and result dump (39)	10.15170300 sec
TIME:1350688812.59111500:	Transmitter data send (39)	0.00000400 sec
TIME:1350688812.59397602:	Calculation and result dump (24)	10.15472600 sec
TIME:1350688812.59398794:	Transmitter data send (24)	0.00000500 sec
TIME:1350688812.59597492:	Calculation and result dump (50)	10.15646900 sec
TIME:1350688812.59598708:	Transmitter data send (50)	0.00000400 sec
TIME:1350688812.59663200:	Calculation and result dump (13)	10.15752800 sec
TIME:1350688812.59664392:	Transmitter data send (13)	0.00000400 sec
TIME:1350688812.59813190:	Calculation and result dump (23)	10.15889500 sec
TIME:1350688812.59814310:	Transmitter data send (23)	0.00000400 sec
TIME:1350688812.60109591:	Calculation and result dump (25)	10.16183500 sec
TIME:1350688812.60110807:	Transmitter data send (25)	0.00000400 sec
TIME:1350688812.60272598:	Calculation and result dump (37)	10.16335200 sec
TIME:1350688812.60273790:	Transmitter data send (37)	0.00000500 sec
TIME:1350688812.60319591:	Calculation and result dump (52)	10.16366300 sec
TIME:1350688812.60320711:	Transmitter data send (52)	0.00000400 sec
TIME:1350688812.60587001:	Calculation and result dump (3)	10.16688900 sec
TIME:1350688812.60588193:	Transmitter data send (3)	0.00000400 sec
TIME:1350688812.61014795:	Calculation and result dump (45)	10.17050300 sec
TIME:1350688812.61016011:	Transmitter data send (45)	0.00000400 sec
TIME:1350688812.61311007:	Calculation and result dump (51)	10.17359300 sec
TIME:1350688812.61312199:	Transmitter data send (51)	0.00000500 sec
TIME:1350688812.61366200:	Calculation and result dump (38)	10.17427200 sec
TIME:1350688812.61367393:	Transmitter data send (38)	0.00000400 sec
TIME:1350688812.61666989:	Calculation and result dump (5)	10.17766500 sec
TIME:1350688812.61668396:	Transmitter data send (5)	0.00000600 sec
TIME:1350688812.63273907:	Calculation and result dump (63)	10.19296900 sec
TIME:1350688812.63275099:	Transmitter data send (63)	0.00000500 sec
TIME:1350688812.63345504:	Calculation and result dump (28)	10.19379700 sec
TIME:1350688812.63346601:	Transmitter data send (28)	0.00000400 sec
TIME:1350688812.69934702:	Calculation and result dump (14)	10.26023000 sec
TIME:1350688812.69935989:	Transmitter data send (14)	0.00000500 sec
TIME:1350688812.72563696:	Calculation and result dump (4)	10.28664300 sec
TIME:1350688812.72564912:	Transmitter data send (4)	0.00000400 sec
TIME:1350688812.86052799:	Calculation and result dump (56)	10.42094500 sec
TIME:1350688812.86053991:	Transmitter data send (56)	0.00000400 sec
TIME:1350688812.87445092:	Calculation and result dump (33)	10.43514000 sec
TIME:1350688812.87446308:	Transmitter data send (33)	0.00000400 sec
TIME:1350688812.87526202:	Calculation and result dump (19)	10.43607700 sec
TIME:1350688812.87527299:	Transmitter data send (19)	0.00000400 sec
TIME:1350688812.88155293:	Calculation and result dump (9)	10.44249900 sec
TIME:1350688812.88156509:	Transmitter data send (9)	0.00000400 sec
TIME:1350688812.89603710:	Calculation and result dump (43)	10.45658500 sec
TIME:1350688812.89604902:	Transmitter data send (43)	0.00000400 sec
TIME:1350688812.97086406:	Calculation and result dump (47)	10.53114700 sec
TIME:1350688812.97087598:	Transmitter data send (47)	0.00000400 sec
TIME:1350688813.33001304:	Calculation and result dump (17)	10.89085400 sec
TIME:1350688813.33002496:	Transmitter data send (17)	0.00000400 sec
TIME:1350688813.36333489:	Calculation and result dump (41)	10.92390800 sec
TIME:1350688813.36334705:	Transmitter data send (41)	0.00000400 sec
TIME:1350688813.37688494:	Calculation and result dump (31)	10.93719000 sec
TIME:1350688813.37689710:	Transmitter data send (31)	0.00000400 sec
TIME:1350688813.38372803:	Calculation and result dump (32)	10.94442800 sec
TIME:1350688813.38373995:	Transmitter data send (32)	0.00000400 sec
TIME:1350688813.38406801:	Calculation and result dump (8)	10.94502400 sec
TIME:1350688813.38407898:	Transmitter data send (8)	0.00000400 sec
TIME:1350688813.38636804:	Calculation and result dump (44)	10.94666200 sec
TIME:1350688813.38637996:	Transmitter data send (44)	0.00000400 sec
TIME:1350688813.38730407:	Calculation and result dump (7)	10.94827300 sec
TIME:1350688813.38731503:	Transmitter data send (7)	0.00000400 sec
TIME:1350688813.40201092:	Calculation and result dump (18)	10.96283900 sec
TIME:1350688813.40202308:	Transmitter data send (18)	0.00000400 sec
TIME:1350688813.40398097:	Calculation and result dump (42)	10.96454100 sec
TIME:1350688813.40399289:	Transmitter data send (42)	0.00000400 sec
TIME:1350688813.40699196:	Calculation and result dump (27)	10.96770500 sec
TIME:1350688813.40700412:	Transmitter data send (27)	0.00000400 sec
TIME:1350688813.44143200:	Calculation and result dump (55)	11.00186400 sec
TIME:1350688813.44144511:	Transmitter data send (55)	0.00000500 sec
TIME:1350688813.50804710:	Calculation and result dump (54)	11.06849000 sec
TIME:1350688813.50805998:	Transmitter data send (54)	0.00000500 sec
TIME:1350688819.52545500:	Calculation and result dump (6)	7.80437300 sec
TIME:1350688819.52546692:	Transmitter data send (6)	0.00000400 sec
TIME:1350688819.85817504:	Calculation and result dump (40)	8.14930500 sec
TIME:1350688819.85818696:	Transmitter data send (40)	0.00000400 sec
TIME:1350688819.87073708:	Calculation and result dump (26)	8.15713800 sec
TIME:1350688819.87074900:	Transmitter data send (26)	0.00000400 sec
TIME:1350688819.90273190:	Calculation and result dump (30)	8.17849000 sec
TIME:1350688819.90274405:	Transmitter data send (30)	0.00000400 sec
TIME:1350688819.92946196:	Calculation and result dump (16)	8.17970900 sec
TIME:1350688819.92947412:	Transmitter data send (16)	0.00000400 sec
TIME:1350688819.93215799:	Calculation and result dump (53)	8.18975200 sec
TIME:1350688819.93216896:	Transmitter data send (53)	0.00000300 sec
TIME:1350688820.39387989:	Calculation and result dump (60)	7.85814900 sec
TIME:1350688820.39389205:	Transmitter data send (60)	0.00000400 sec
TIME:1350688820.43144107:	Calculation and result dump (34)	7.87812000 sec
TIME:1350688820.43145299:	Transmitter data send (34)	0.00000400 sec
TIME:1350688820.45107794:	Calculation and result dump (13)	7.85443000 sec
TIME:1350688820.45109010:	Transmitter data send (13)	0.00000400 sec
TIME:1350688820.51249599:	Calculation and result dump (63)	7.87974100 sec
TIME:1350688820.51250792:	Transmitter data send (63)	0.00000400 sec
TIME:1350688820.70932293:	Calculation and result dump (0)	8.19842600 sec
TIME:1350688820.70933700:	Transmitter data send (0)	0.00000400 sec
TIME:1350688820.74643707:	Calculation and result dump (20)	8.21589300 sec
TIME:1350688820.74644899:	Transmitter data send (20)	0.00000400 sec
TIME:1350688820.74896502:	Calculation and result dump (59)	8.21804000 sec
TIME:1350688820.74897695:	Transmitter data send (59)	0.00000400 sec
TIME:1350688820.75090098:	Calculation and result dump (22)	8.21748800 sec
TIME:1350688820.75091290:	Transmitter data send (22)	0.00000400 sec
TIME:1350688820.75529504:	Calculation and result dump (10)	8.22701300 sec
TIME:1350688820.75530696:	Transmitter data send (10)	0.00000400 sec
TIME:1350688820.75888205:	Calculation and result dump (62)	8.22391900 sec
TIME:1350688820.75889397:	Transmitter data send (62)	0.00000400 sec
TIME:1350688820.76236606:	Calculation and result dump (12)	8.22167000 sec
TIME:1350688820.76237798:	Transmitter data send (12)	0.00000400 sec
TIME:1350688820.76284003:	Calculation and result dump (36)	8.22642500 sec
TIME:1350688820.76285005:	Transmitter data send (36)	0.00000400 sec
TIME:1350688820.76765108:	Calculation and result dump (1)	8.22347400 sec
TIME:1350688820.76766205:	Transmitter data send (1)	0.00000400 sec
TIME:1350688820.76793289:	Calculation and result dump (48)	8.22679100 sec
TIME:1350688820.76794291:	Transmitter data send (48)	0.00000400 sec
TIME:1350688820.77123594:	Calculation and result dump (61)	8.22721700 sec
TIME:1350688820.77124691:	Transmitter data send (61)	0.00000400 sec
TIME:1350688820.77520990:	Calculation and result dump (2)	8.23020600 sec
TIME:1350688820.77522111:	Transmitter data send (2)	0.00000300 sec
TIME:1350688820.77522612:	Calculation and result dump (58)	8.22413400 sec
TIME:1350688820.77523708:	Transmitter data send (58)	0.00000400 sec
TIME:1350688820.78118300:	Calculation and result dump (35)	8.22505400 sec
TIME:1350688820.78119493:	Transmitter data send (35)	0.00000400 sec
TIME:1350688820.78203392:	Calculation and result dump (46)	8.24514200 sec
TIME:1350688820.78204608:	Transmitter data send (46)	0.00000400 sec
TIME:1350688820.80034399:	Calculation and result dump (49)	8.26085400 sec
TIME:1350688820.80035591:	Transmitter data send (49)	0.00000400 sec
TIME:1350688820.81172299:	Calculation and result dump (29)	8.22084000 sec
TIME:1350688820.81173491:	Transmitter data send (29)	0.00000400 sec
TIME:1350688820.81396794:	Calculation and result dump (11)	8.23116500 sec
TIME:1350688820.81398010:	Transmitter data send (11)	0.00000400 sec
TIME:1350688820.81632209:	Calculation and result dump (24)	8.22233000 sec
TIME:1350688820.81633806:	Transmitter data send (24)	0.00000400 sec
TIME:1350688820.81718707:	Calculation and result dump (39)	8.22606800 sec
TIME:1350688820.81719804:	Transmitter data send (39)	0.00000400 sec
TIME:1350688820.81760597:	Calculation and result dump (50)	8.22161400 sec
TIME:1350688820.81761694:	Transmitter data send (50)	0.00000400 sec
TIME:1350688820.82377195:	Calculation and result dump (15)	8.23733900 sec
TIME:1350688820.82378292:	Transmitter data send (15)	0.00000400 sec
TIME:1350688820.83000994:	Calculation and result dump (52)	8.22679900 sec
TIME:1350688820.83002090:	Transmitter data send (52)	0.00000400 sec
TIME:1350688820.83202195:	Calculation and result dump (23)	8.23387400 sec
TIME:1350688820.83203292:	Transmitter data send (23)	0.00000300 sec
TIME:1350688820.83441591:	Calculation and result dump (21)	8.26685200 sec
TIME:1350688820.83442712:	Transmitter data send (21)	0.00000400 sec
TIME:1350688820.84785199:	Calculation and result dump (57)	8.26663700 sec
TIME:1350688820.84786296:	Transmitter data send (57)	0.00000400 sec
TIME:1350688820.84933496:	Calculation and result dump (25)	8.24822300 sec
TIME:1350688820.84934592:	Transmitter data send (25)	0.00000300 sec
TIME:1350688820.85337305:	Calculation and result dump (3)	8.24748700 sec
TIME:1350688820.85338402:	Transmitter data send (3)	0.00000300 sec
TIME:1350688820.85666490:	Calculation and result dump (45)	8.24650100 sec
TIME:1350688820.85667610:	Transmitter data send (45)	0.00000400 sec
TIME:1350688820.85823607:	Calculation and result dump (37)	8.25549400 sec
TIME:1350688820.85824800:	Transmitter data send (37)	0.00000400 sec
TIME:1350688820.85961509:	Calculation and result dump (51)	8.24648900 sec
TIME:1350688820.85962605:	Transmitter data send (51)	0.00000400 sec
TIME:1350688820.86085296:	Calculation and result dump (38)	8.24717500 sec
TIME:1350688820.86086512:	Transmitter data send (38)	0.00000400 sec
TIME:1350688820.86441588:	Calculation and result dump (5)	8.24772800 sec
TIME:1350688820.86442709:	Transmitter data send (5)	0.00000400 sec
TIME:1350688820.89430594:	Calculation and result dump (28)	8.26083500 sec
TIME:1350688820.89431810:	Transmitter data send (28)	0.00000400 sec
TIME:1350688820.96581411:	Calculation and result dump (14)	8.26645000 sec
TIME:1350688820.96582603:	Transmitter data send (14)	0.00000400 sec
TIME:1350688820.98894405:	Calculation and result dump (4)	8.26329100 sec
TIME:1350688820.98895502:	Transmitter data send (4)	0.00000300 sec
TIME:1350688821.07817793:	Calculation and result dump (56)	8.21763400 sec
TIME:1350688821.07819009:	Transmitter data send (56)	0.00000400 sec
TIME:1350688821.09793711:	Calculation and result dump (33)	8.22347000 sec
TIME:1350688821.09794807:	Transmitter data send (33)	0.00000400 sec
TIME:1350688821.09856606:	Calculation and result dump (19)	8.22328900 sec
TIME:1350688821.09857702:	Transmitter data send (19)	0.00000300 sec
TIME:1350688821.10486889:	Calculation and result dump (9)	8.22330000 sec
TIME:1350688821.10488009:	Transmitter data send (9)	0.00000400 sec
TIME:1350688821.14098501:	Calculation and result dump (17)	7.81095600 sec
TIME:1350688821.14099693:	Transmitter data send (17)	0.00000400 sec
TIME:1350688821.15270495:	Calculation and result dump (43)	8.25665100 sec
TIME:1350688821.15271711:	Transmitter data send (43)	0.00000400 sec
TIME:1350688821.19068408:	Calculation and result dump (47)	8.21980300 sec
TIME:1350688821.19069505:	Transmitter data send (47)	0.00000400 sec
TIME:1350688821.30243492:	Calculation and result dump (55)	7.86098600 sec
TIME:1350688821.30244708:	Transmitter data send (55)	0.00000400 sec
TIME:1350688821.58102608:	Calculation and result dump (41)	8.21767500 sec
TIME:1350688821.58103704:	Transmitter data send (41)	0.00000300 sec
TIME:1350688821.60536289:	Calculation and result dump (8)	8.22128000 sec
TIME:1350688821.60537505:	Transmitter data send (8)	0.00000400 sec
TIME:1350688821.61493111:	Calculation and result dump (44)	8.22854700 sec
TIME:1350688821.61494207:	Transmitter data send (44)	0.00000400 sec
TIME:1350688821.62416291:	Calculation and result dump (31)	8.24726200 sec
TIME:1350688821.62417507:	Transmitter data send (31)	0.00000400 sec
TIME:1350688821.62664294:	Calculation and result dump (7)	8.23932400 sec
TIME:1350688821.62665391:	Transmitter data send (7)	0.00000400 sec
TIME:1350688821.62865710:	Calculation and result dump (32)	8.24491300 sec
TIME:1350688821.62866807:	Transmitter data send (32)	0.00000400 sec
TIME:1350688821.64038897:	Calculation and result dump (18)	8.23836200 sec
TIME:1350688821.64039993:	Transmitter data send (18)	0.00000300 sec
TIME:1350688821.64417410:	Calculation and result dump (42)	8.24017700 sec
TIME:1350688821.64418507:	Transmitter data send (42)	0.00000400 sec
TIME:1350688821.66135597:	Calculation and result dump (27)	8.25434800 sec
TIME:1350688821.66136789:	Transmitter data send (27)	0.00000400 sec
TIME:1350688821.74985695:	Calculation and result dump (54)	8.24179300 sec
TIME:1350688821.74986911:	Transmitter data send (54)	0.00000400 sec
TIME:1350688827.71704292:	Calculation and result dump (6)	8.19157200 sec
TIME:1350688827.71705604:	Transmitter data send (6)	0.00000500 sec
TIME:1350688828.03117108:	Calculation and result dump (26)	8.16041800 sec
TIME:1350688828.03118300:	Transmitter data send (26)	0.00000400 sec
TIME:1350688828.04299498:	Calculation and result dump (40)	8.18480400 sec
TIME:1350688828.04300690:	Transmitter data send (40)	0.00000400 sec
TIME:1350688828.07661295:	Calculation and result dump (16)	8.14713500 sec
TIME:1350688828.07662511:	Transmitter data send (16)	0.00000400 sec
TIME:1350688828.08731294:	Calculation and result dump (30)	8.18456500 sec
TIME:1350688828.08732891:	Transmitter data send (30)	0.00000800 sec
TIME:1350688828.10504198:	Calculation and result dump (53)	8.17286900 sec
TIME:1350688828.10505390:	Transmitter data send (53)	0.00000400 sec
TIME:1350688828.31223893:	Calculation and result dump (13)	7.86114500 sec
TIME:1350688828.31225109:	Transmitter data send (13)	0.00000400 sec
TIME:1350688828.61381412:	Calculation and result dump (60)	8.21991800 sec
TIME:1350688828.61382699:	Transmitter data send (60)	0.00000500 sec
TIME:1350688828.62203598:	Calculation and result dump (1)	7.85437000 sec
TIME:1350688828.62204695:	Transmitter data send (1)	0.00000400 sec
TIME:1350688828.67177510:	Calculation and result dump (24)	7.85543300 sec
TIME:1350688828.67178702:	Transmitter data send (24)	0.00000500 sec
TIME:1350688828.67333889:	Calculation and result dump (34)	8.24188200 sec
TIME:1350688828.67335010:	Transmitter data send (34)	0.00000400 sec
TIME:1350688828.73019195:	Calculation and result dump (45)	7.87351200 sec
TIME:1350688828.73020506:	Transmitter data send (45)	0.00000500 sec
TIME:1350688828.76629996:	Calculation and result dump (63)	8.25378800 sec
TIME:1350688828.76631188:	Transmitter data send (63)	0.00000400 sec
TIME:1350688828.91715503:	Calculation and result dump (20)	8.17070200 sec
TIME:1350688828.91716695:	Transmitter data send (20)	0.00000400 sec
TIME:1350688828.93068409:	Calculation and result dump (0)	8.22134300 sec
TIME:1350688828.93069601:	Transmitter data send (0)	0.00000400 sec
TIME:1350688828.94668698:	Calculation and result dump (19)	7.84810600 sec
TIME:1350688828.94669890:	Transmitter data send (19)	0.00000400 sec
TIME:1350688828.96615291:	Calculation and result dump (59)	8.21717200 sec
TIME:1350688828.96616507:	Transmitter data send (59)	0.00000500 sec
TIME:1350688828.97057891:	Calculation and result dump (10)	8.21526800 sec
TIME:1350688828.97059107:	Transmitter data send (10)	0.00000400 sec
TIME:1350688828.97554588:	Calculation and result dump (12)	8.21316400 sec
TIME:1350688828.97555709:	Transmitter data send (12)	0.00000400 sec
TIME:1350688828.97615290:	Calculation and result dump (62)	8.21725500 sec
TIME:1350688828.97616410:	Transmitter data send (62)	0.00000400 sec
TIME:1350688828.98247910:	Calculation and result dump (36)	8.21962500 sec
TIME:1350688828.98249197:	Transmitter data send (36)	0.00000500 sec
TIME:1350688828.98293591:	Calculation and result dump (22)	8.23201900 sec
TIME:1350688828.98294592:	Transmitter data send (22)	0.00000400 sec
TIME:1350688828.98413706:	Calculation and result dump (48)	8.21619000 sec
TIME:1350688828.98414898:	Transmitter data send (48)	0.00000400 sec
TIME:1350688829.00329804:	Calculation and result dump (58)	8.22805700 sec
TIME:1350688829.00330997:	Transmitter data send (58)	0.00000400 sec
TIME:1350688829.00679588:	Calculation and result dump (46)	8.22474600 sec
TIME:1350688829.00680804:	Transmitter data send (46)	0.00000400 sec
TIME:1350688829.00937009:	Calculation and result dump (61)	8.23811900 sec
TIME:1350688829.00938201:	Transmitter data send (61)	0.00000400 sec
TIME:1350688829.01192808:	Calculation and result dump (35)	8.23072900 sec
TIME:1350688829.01194000:	Transmitter data send (35)	0.00000400 sec
TIME:1350688829.02872205:	Calculation and result dump (49)	8.22836100 sec
TIME:1350688829.02873397:	Transmitter data send (49)	0.00000400 sec
TIME:1350688829.02931190:	Calculation and result dump (29)	8.21757300 sec
TIME:1350688829.02932310:	Transmitter data send (29)	0.00000400 sec
TIME:1350688829.04126692:	Calculation and result dump (11)	8.22728300 sec
TIME:1350688829.04127908:	Transmitter data send (11)	0.00000400 sec
TIME:1350688829.04232502:	Calculation and result dump (2)	8.26710000 sec
TIME:1350688829.04233694:	Transmitter data send (2)	0.00000400 sec
TIME:1350688829.04398894:	Calculation and result dump (39)	8.22678700 sec
TIME:1350688829.04400110:	Transmitter data send (39)	0.00000400 sec
TIME:1350688829.05772805:	Calculation and result dump (52)	8.22770300 sec
TIME:1350688829.05773997:	Transmitter data send (52)	0.00000400 sec
TIME:1350688829.06171799:	Calculation and result dump (50)	8.24409700 sec
TIME:1350688829.06172991:	Transmitter data send (50)	0.00000400 sec
TIME:1350688829.07221889:	Calculation and result dump (23)	8.24018200 sec
TIME:1350688829.07223201:	Transmitter data send (23)	0.00000500 sec
TIME:1350688829.07336712:	Calculation and result dump (15)	8.24958000 sec
TIME:1350688829.07337904:	Transmitter data send (15)	0.00000400 sec
TIME:1350688829.07738996:	Calculation and result dump (57)	8.22952300 sec
TIME:1350688829.07740211:	Transmitter data send (57)	0.00000500 sec
TIME:1350688829.07789111:	Calculation and result dump (25)	8.22854100 sec
TIME:1350688829.07790208:	Transmitter data send (25)	0.00000400 sec
TIME:1350688829.07794499:	Calculation and result dump (21)	8.24351400 sec
TIME:1350688829.07795596:	Transmitter data send (21)	0.00000500 sec
TIME:1350688829.07962394:	Calculation and result dump (3)	8.22623500 sec
TIME:1350688829.07963705:	Transmitter data send (3)	0.00000500 sec
TIME:1350688829.08737993:	Calculation and result dump (37)	8.22912800 sec
