Number of processors:	64
Transmitters per processor:	8
Processes per node:	4
TIME:1350582026.90055895:	Transmitter data send (2)	0.00000400 sec
TIME:1350582027.70780396:	Calculation and result dump (41)	10.08961600 sec
TIME:1350582027.70781708:	Transmitter data send (41)	0.00000500 sec
TIME:1350582027.70915699:	Calculation and result dump (32)	10.09108200 sec
TIME:1350582027.70916891:	Transmitter data send (32)	0.00000400 sec
TIME:1350582027.71077704:	Calculation and result dump (40)	10.09260200 sec
TIME:1350582027.71078897:	Transmitter data send (40)	0.00000400 sec
TIME:1350582027.71112895:	Calculation and result dump (42)	10.09292900 sec
TIME:1350582027.71113992:	Transmitter data send (42)	0.00000400 sec
TIME:1350582027.71659708:	Calculation and result dump (8)	10.09877200 sec
TIME:1350582027.71660995:	Transmitter data send (8)	0.00000500 sec
TIME:1350582027.72008395:	Calculation and result dump (27)	10.10202200 sec
TIME:1350582027.72009611:	Transmitter data send (27)	0.00000400 sec
TIME:1350582027.72058511:	Calculation and result dump (6)	10.10278500 sec
TIME:1350582027.72059703:	Transmitter data send (6)	0.00000400 sec
TIME:1350582027.72283101:	Calculation and result dump (31)	10.10436700 sec
TIME:1350582027.72284293:	Transmitter data send (31)	0.00000400 sec
TIME:1350582027.72288895:	Calculation and result dump (18)	10.10494000 sec
TIME:1350582027.72289991:	Transmitter data send (18)	0.00000400 sec
TIME:1350582027.72293901:	Calculation and result dump (16)	10.10501400 sec
TIME:1350582027.72294903:	Transmitter data send (16)	0.00000400 sec
TIME:1350582027.72761798:	Calculation and result dump (45)	10.10914100 sec
TIME:1350582027.72762990:	Transmitter data send (45)	0.00000400 sec
TIME:1350582027.72802305:	Calculation and result dump (7)	10.11021100 sec
TIME:1350582027.72803402:	Transmitter data send (7)	0.00000500 sec
TIME:1350582027.73004699:	Calculation and result dump (17)	10.11211100 sec
TIME:1350582027.73005891:	Transmitter data send (17)	0.00000400 sec
TIME:1350582027.73018694:	Calculation and result dump (26)	10.11213700 sec
TIME:1350582027.73019791:	Transmitter data send (26)	0.00000400 sec
TIME:1350582027.73548889:	Calculation and result dump (53)	10.11717300 sec
TIME:1350582027.73550105:	Transmitter data send (53)	0.00000400 sec
TIME:1350582027.76267290:	Calculation and result dump (61)	10.14415700 sec
TIME:1350582027.76268601:	Transmitter data send (61)	0.00000500 sec
TIME:1350582027.76341701:	Calculation and result dump (11)	10.14555600 sec
TIME:1350582027.76342797:	Transmitter data send (11)	0.00000400 sec
TIME:1350582027.76506400:	Calculation and result dump (3)	10.14793100 sec
TIME:1350582027.76507711:	Transmitter data send (3)	0.00000500 sec
TIME:1350582027.76870799:	Calculation and result dump (47)	10.15046900 sec
TIME:1350582027.76871991:	Transmitter data send (47)	0.00000400 sec
TIME:1350582027.76952410:	Calculation and result dump (21)	10.15153700 sec
TIME:1350582027.76953697:	Transmitter data send (21)	0.00000500 sec
TIME:1350582027.77066112:	Calculation and result dump (34)	10.15256100 sec
TIME:1350582027.77067399:	Transmitter data send (34)	0.00000500 sec
TIME:1350582027.77116203:	Calculation and result dump (9)	10.15332600 sec
TIME:1350582027.77117300:	Transmitter data send (9)	0.00000400 sec
TIME:1350582027.77224803:	Calculation and result dump (29)	10.15380800 sec
TIME:1350582027.77226090:	Transmitter data send (29)	0.00000500 sec
TIME:1350582027.77352309:	Calculation and result dump (52)	10.15521800 sec
TIME:1350582027.77353597:	Transmitter data send (52)	0.00000500 sec
TIME:1350582027.77405000:	Calculation and result dump (44)	10.15582400 sec
TIME:1350582027.77406096:	Transmitter data send (44)	0.00000400 sec
TIME:1350582027.77519298:	Calculation and result dump (54)	10.15686400 sec
TIME:1350582027.77520490:	Transmitter data send (54)	0.00000400 sec
TIME:1350582027.77563906:	Calculation and result dump (57)	10.15727200 sec
TIME:1350582027.77565002:	Transmitter data send (57)	0.00000400 sec
TIME:1350582027.77604508:	Calculation and result dump (0)	10.15923200 sec
TIME:1350582027.77605605:	Transmitter data send (0)	0.00000400 sec
TIME:1350582027.77763104:	Calculation and result dump (33)	10.15954400 sec
TIME:1350582027.77764297:	Transmitter data send (33)	0.00000400 sec
TIME:1350582027.78258395:	Calculation and result dump (43)	10.16437200 sec
TIME:1350582027.78259611:	Transmitter data send (43)	0.00000400 sec
TIME:1350582027.78614092:	Calculation and result dump (19)	10.16818000 sec
TIME:1350582027.78615308:	Transmitter data send (19)	0.00000400 sec
TIME:1350582027.78871989:	Calculation and result dump (55)	10.17037800 sec
TIME:1350582027.78873205:	Transmitter data send (55)	0.00000400 sec
TIME:1350582027.79291606:	Calculation and result dump (60)	10.17441200 sec
TIME:1350582027.79292798:	Transmitter data send (60)	0.00000500 sec
TIME:1350582027.79385400:	Calculation and result dump (35)	10.17574300 sec
TIME:1350582027.79386711:	Transmitter data send (35)	0.00000500 sec
TIME:1350582027.79431200:	Calculation and result dump (20)	10.17633700 sec
TIME:1350582027.79432297:	Transmitter data send (20)	0.00000400 sec
TIME:1350582027.79590297:	Calculation and result dump (46)	10.17741300 sec
TIME:1350582027.79591608:	Transmitter data send (46)	0.00000500 sec
TIME:1350582027.80196905:	Calculation and result dump (56)	10.18361400 sec
TIME:1350582027.80198097:	Transmitter data send (56)	0.00000400 sec
TIME:1350582027.91538692:	Calculation and result dump (10)	10.29753800 sec
TIME:1350582027.91540003:	Transmitter data send (10)	0.00000500 sec
TIME:1350582028.05158091:	Calculation and result dump (28)	10.43315300 sec
TIME:1350582028.05159307:	Transmitter data send (28)	0.00000400 sec
TIME:1350582028.05172706:	Calculation and result dump (25)	10.43369000 sec
TIME:1350582028.05173802:	Transmitter data send (25)	0.00000400 sec
TIME:1350582028.05330396:	Calculation and result dump (15)	10.43539400 sec
TIME:1350582028.05331612:	Transmitter data send (15)	0.00000400 sec
TIME:1350582028.05429101:	Calculation and result dump (39)	10.43613000 sec
TIME:1350582028.05430293:	Transmitter data send (39)	0.00000400 sec
TIME:1350582028.06158805:	Calculation and result dump (51)	10.44329700 sec
TIME:1350582028.06159997:	Transmitter data send (51)	0.00000400 sec
TIME:1350582028.07656288:	Calculation and result dump (5)	10.45877600 sec
TIME:1350582028.07657504:	Transmitter data send (5)	0.00000400 sec
TIME:1350582028.54446507:	Calculation and result dump (37)	10.92632900 sec
TIME:1350582028.54447794:	Transmitter data send (37)	0.00000500 sec
TIME:1350582028.55348706:	Calculation and result dump (23)	10.93547500 sec
TIME:1350582028.55349994:	Transmitter data send (23)	0.00000500 sec
TIME:1350582028.55450892:	Calculation and result dump (49)	10.93624400 sec
TIME:1350582028.55452108:	Transmitter data send (49)	0.00000400 sec
TIME:1350582028.55546403:	Calculation and result dump (14)	10.93756500 sec
TIME:1350582028.55547595:	Transmitter data send (14)	0.00000500 sec
TIME:1350582028.55612206:	Calculation and result dump (38)	10.93797300 sec
TIME:1350582028.55613303:	Transmitter data send (38)	0.00000400 sec
TIME:1350582028.56131005:	Calculation and result dump (1)	10.94354800 sec
TIME:1350582028.56132197:	Transmitter data send (1)	0.00000400 sec
TIME:1350582028.56215405:	Calculation and result dump (50)	10.94387600 sec
TIME:1350582028.56216598:	Transmitter data send (50)	0.00000400 sec
TIME:1350582028.56485891:	Calculation and result dump (59)	10.94646800 sec
TIME:1350582028.56487107:	Transmitter data send (59)	0.00000500 sec
TIME:1350582028.56487489:	Calculation and result dump (4)	10.94709900 sec
TIME:1350582028.56488609:	Transmitter data send (4)	0.00000400 sec
TIME:1350582028.56680489:	Calculation and result dump (24)	10.94878000 sec
TIME:1350582028.56681705:	Transmitter data send (24)	0.00000400 sec
TIME:1350582028.56937289:	Calculation and result dump (13)	10.95148800 sec
TIME:1350582028.56938505:	Transmitter data send (13)	0.00000500 sec
TIME:1350582028.56993198:	Calculation and result dump (63)	10.95138800 sec
TIME:1350582028.56994510:	Transmitter data send (63)	0.00000500 sec
TIME:1350582028.57470894:	Calculation and result dump (30)	10.95629400 sec
TIME:1350582028.57472110:	Transmitter data send (30)	0.00000400 sec
TIME:1350582035.03912592:	Calculation and result dump (48)	8.15325300 sec
TIME:1350582035.03913903:	Transmitter data send (48)	0.00000400 sec
TIME:1350582035.05249310:	Calculation and result dump (12)	8.15679300 sec
TIME:1350582035.05250597:	Transmitter data send (12)	0.00000400 sec
TIME:1350582035.05377603:	Calculation and result dump (22)	8.17209300 sec
TIME:1350582035.05378795:	Transmitter data send (22)	0.00000400 sec
TIME:1350582035.05501103:	Calculation and result dump (62)	8.16682800 sec
TIME:1350582035.05502295:	Transmitter data send (62)	0.00000400 sec
TIME:1350582035.06109309:	Calculation and result dump (36)	8.17725900 sec
TIME:1350582035.06110501:	Transmitter data send (36)	0.00000400 sec
TIME:1350582035.07036304:	Calculation and result dump (58)	8.17192400 sec
TIME:1350582035.07037497:	Transmitter data send (58)	0.00000400 sec
TIME:1350582035.07050395:	Calculation and result dump (2)	8.16994100 sec
TIME:1350582035.07051611:	Transmitter data send (2)	0.00000400 sec
TIME:1350582035.55861497:	Calculation and result dump (32)	7.84944200 sec
TIME:1350582035.55862689:	Transmitter data send (32)	0.00000400 sec
TIME:1350582035.59023905:	Calculation and result dump (7)	7.86220100 sec
TIME:1350582035.59025097:	Transmitter data send (7)	0.00000400 sec
TIME:1350582035.62204409:	Calculation and result dump (9)	7.85086700 sec
TIME:1350582035.62205601:	Transmitter data send (9)	0.00000400 sec
TIME:1350582035.65127897:	Calculation and result dump (55)	7.86254200 sec
TIME:1350582035.65129089:	Transmitter data send (55)	0.00000400 sec
TIME:1350582035.91091299:	Calculation and result dump (41)	8.20309200 sec
TIME:1350582035.91092491:	Transmitter data send (41)	0.00000400 sec
TIME:1350582035.92187405:	Calculation and result dump (39)	7.86756700 sec
TIME:1350582035.92188597:	Transmitter data send (39)	0.00000400 sec
TIME:1350582035.93361211:	Calculation and result dump (40)	8.22281900 sec
TIME:1350582035.93362498:	Transmitter data send (40)	0.00000500 sec
TIME:1350582035.93799806:	Calculation and result dump (27)	8.21789800 sec
TIME:1350582035.93800998:	Transmitter data send (27)	0.00000400 sec
TIME:1350582035.94304204:	Calculation and result dump (31)	8.22019400 sec
TIME:1350582035.94305396:	Transmitter data send (31)	0.00000400 sec
TIME:1350582035.95154500:	Calculation and result dump (45)	8.22391100 sec
TIME:1350582035.95155692:	Transmitter data send (45)	0.00000400 sec
TIME:1350582035.95352697:	Calculation and result dump (16)	8.23057300 sec
TIME:1350582035.95353889:	Transmitter data send (16)	0.00000400 sec
TIME:1350582035.95857906:	Calculation and result dump (42)	8.24743500 sec
TIME:1350582035.95859098:	Transmitter data send (42)	0.00000400 sec
TIME:1350582035.95982599:	Calculation and result dump (17)	8.22976300 sec
TIME:1350582035.95983791:	Transmitter data send (17)	0.00000400 sec
TIME:1350582035.96009803:	Calculation and result dump (18)	8.23719400 sec
TIME:1350582035.96010804:	Transmitter data send (18)	0.00000400 sec
TIME:1350582035.97156191:	Calculation and result dump (6)	8.25096100 sec
TIME:1350582035.97157311:	Transmitter data send (6)	0.00000400 sec
TIME:1350582035.97582412:	Calculation and result dump (61)	8.21313400 sec
TIME:1350582035.97583604:	Transmitter data send (61)	0.00000400 sec
TIME:1350582035.97625709:	Calculation and result dump (8)	8.25964300 sec
TIME:1350582035.97626805:	Transmitter data send (8)	0.00000400 sec
TIME:1350582035.98199010:	Calculation and result dump (3)	8.21690900 sec
TIME:1350582035.98200202:	Transmitter data send (3)	0.00000400 sec
TIME:1350582035.98700595:	Calculation and result dump (21)	8.21746500 sec
TIME:1350582035.98701811:	Transmitter data send (21)	0.00000400 sec
TIME:1350582035.99114799:	Calculation and result dump (47)	8.22242400 sec
TIME:1350582035.99115896:	Transmitter data send (47)	0.00000300 sec
TIME:1350582035.99157095:	Calculation and result dump (53)	8.25606600 sec
TIME:1350582035.99158311:	Transmitter data send (53)	0.00000400 sec
TIME:1350582035.99630904:	Calculation and result dump (26)	8.26610700 sec
TIME:1350582035.99632096:	Transmitter data send (26)	0.00000400 sec
TIME:1350582035.99632502:	Calculation and result dump (34)	8.22564700 sec
TIME:1350582035.99633598:	Transmitter data send (34)	0.00000400 sec
TIME:1350582035.99635911:	Calculation and result dump (11)	8.23292700 sec
TIME:1350582035.99636889:	Transmitter data send (11)	0.00000400 sec
TIME:1350582036.00711608:	Calculation and result dump (33)	8.22946900 sec
TIME:1350582036.00712800:	Transmitter data send (33)	0.00000400 sec
TIME:1350582036.00892806:	Calculation and result dump (0)	8.23286800 sec
TIME:1350582036.00894094:	Transmitter data send (0)	0.00000500 sec
TIME:1350582036.01127005:	Calculation and result dump (43)	8.22866900 sec
TIME:1350582036.01128101:	Transmitter data send (43)	0.00000400 sec
TIME:1350582036.01195502:	Calculation and result dump (57)	8.23630100 sec
TIME:1350582036.01196694:	Transmitter data send (57)	0.00000400 sec
TIME:1350582036.01530290:	Calculation and result dump (29)	8.24303800 sec
TIME:1350582036.01531410:	Transmitter data send (29)	0.00000300 sec
TIME:1350582036.01569510:	Calculation and result dump (54)	8.24048600 sec
TIME:1350582036.01570606:	Transmitter data send (54)	0.00000400 sec
TIME:1350582036.02418804:	Calculation and result dump (19)	8.23803100 sec
TIME:1350582036.02419901:	Transmitter data send (19)	0.00000400 sec
TIME:1350582036.03520799:	Calculation and result dump (44)	8.26114300 sec
TIME:1350582036.03521895:	Transmitter data send (44)	0.00000400 sec
TIME:1350582036.04143190:	Calculation and result dump (56)	8.23944700 sec
TIME:1350582036.04144406:	Transmitter data send (56)	0.00000400 sec
TIME:1350582036.04415989:	Calculation and result dump (60)	8.25122800 sec
TIME:1350582036.04417109:	Transmitter data send (60)	0.00000400 sec
TIME:1350582036.05047703:	Calculation and result dump (46)	8.25455700 sec
TIME:1350582036.05048800:	Transmitter data send (46)	0.00000400 sec
TIME:1350582036.06491804:	Calculation and result dump (35)	8.27104700 sec
TIME:1350582036.06492996:	Transmitter data send (35)	0.00000400 sec
TIME:1350582036.06576300:	Calculation and result dump (52)	8.29222300 sec
TIME:1350582036.06577396:	Transmitter data send (52)	0.00000400 sec
TIME:1350582036.07183599:	Calculation and result dump (20)	8.27750900 sec
TIME:1350582036.07184792:	Transmitter data send (20)	0.00000400 sec
TIME:1350582036.15374207:	Calculation and result dump (10)	8.23833800 sec
TIME:1350582036.15375400:	Transmitter data send (10)	0.00000400 sec
TIME:1350582036.26560807:	Calculation and result dump (25)	8.21386600 sec
TIME:1350582036.26561999:	Transmitter data send (25)	0.00000400 sec
TIME:1350582036.26719403:	Calculation and result dump (28)	8.21559600 sec
TIME:1350582036.26720500:	Transmitter data send (28)	0.00000400 sec
TIME:1350582036.27299404:	Calculation and result dump (15)	8.21967400 sec
TIME:1350582036.27300596:	Transmitter data send (15)	0.00000500 sec
TIME:1350582036.31309891:	Calculation and result dump (51)	8.25149400 sec
TIME:1350582036.31311107:	Transmitter data send (51)	0.00000400 sec
TIME:1350582036.32435703:	Calculation and result dump (5)	8.24777800 sec
TIME:1350582036.32436895:	Transmitter data send (5)	0.00000400 sec
TIME:1350582036.42602301:	Calculation and result dump (59)	7.86114800 sec
TIME:1350582036.42603397:	Transmitter data send (59)	0.00000400 sec
TIME:1350582036.76754999:	Calculation and result dump (14)	8.21207000 sec
TIME:1350582036.76756191:	Transmitter data send (14)	0.00000400 sec
TIME:1350582036.76890707:	Calculation and result dump (38)	8.21277000 sec
TIME:1350582036.76891804:	Transmitter data send (38)	0.00000300 sec
TIME:1350582036.77876091:	Calculation and result dump (50)	8.21659000 sec
TIME:1350582036.77877212:	Transmitter data send (50)	0.00000400 sec
TIME:1350582036.77957106:	Calculation and result dump (23)	8.22606700 sec
TIME:1350582036.77958202:	Transmitter data send (23)	0.00000400 sec
TIME:1350582036.78250790:	Calculation and result dump (4)	8.21761800 sec
TIME:1350582036.78252006:	Transmitter data send (4)	0.00000400 sec
TIME:1350582036.78887796:	Calculation and result dump (1)	8.22755200 sec
TIME:1350582036.78888988:	Transmitter data send (1)	0.00000400 sec
TIME:1350582036.79124594:	Calculation and result dump (37)	8.24676400 sec
TIME:1350582036.79125810:	Transmitter data send (37)	0.00000400 sec
TIME:1350582036.79275489:	Calculation and result dump (49)	8.23822900 sec
TIME:1350582036.79276705:	Transmitter data send (49)	0.00000400 sec
TIME:1350582036.79877996:	Calculation and result dump (63)	8.22883100 sec
TIME:1350582036.79879189:	Transmitter data send (63)	0.00000400 sec
TIME:1350582036.80684209:	Calculation and result dump (30)	8.23211700 sec
TIME:1350582036.80685306:	Transmitter data send (30)	0.00000400 sec
TIME:1350582036.80796289:	Calculation and result dump (24)	8.24114200 sec
TIME:1350582036.80797410:	Transmitter data send (24)	0.00000400 sec
TIME:1350582036.84900093:	Calculation and result dump (13)	8.27961200 sec
TIME:1350582036.84901309:	Transmitter data send (13)	0.00000400 sec
TIME:1350582042.84645391:	Calculation and result dump (36)	7.78534500 sec
TIME:1350582042.84646797:	Transmitter data send (36)	0.00000500 sec
TIME:1350582043.18781495:	Calculation and result dump (48)	8.14867200 sec
TIME:1350582043.18782711:	Transmitter data send (48)	0.00000400 sec
TIME:1350582043.20043993:	Calculation and result dump (22)	8.14664800 sec
TIME:1350582043.20045710:	Transmitter data send (22)	0.00000900 sec
TIME:1350582043.20994592:	Calculation and result dump (62)	8.15491900 sec
TIME:1350582043.20995903:	Transmitter data send (62)	0.00000500 sec
TIME:1350582043.21435189:	Calculation and result dump (12)	8.16184200 sec
TIME:1350582043.21436405:	Transmitter data send (12)	0.00000400 sec
TIME:1350582043.24491501:	Calculation and result dump (58)	8.17453600 sec
TIME:1350582043.24492693:	Transmitter data send (58)	0.00000400 sec
TIME:1350582043.26594400:	Calculation and result dump (2)	8.19542400 sec
TIME:1350582043.26595592:	Transmitter data send (2)	0.00000400 sec
TIME:1350582043.79001808:	Calculation and result dump (27)	7.85200400 sec
TIME:1350582043.79003096:	Transmitter data send (27)	0.00000500 sec
TIME:1350582043.81150103:	Calculation and result dump (32)	8.25287000 sec
TIME:1350582043.81151390:	Transmitter data send (32)	0.00000500 sec
TIME:1350582043.81881809:	Calculation and result dump (7)	8.22856300 sec
TIME:1350582043.81883001:	Transmitter data send (7)	0.00000400 sec
TIME:1350582043.83292699:	Calculation and result dump (3)	7.85092100 sec
TIME:1350582043.83294010:	Transmitter data send (3)	0.00000500 sec
TIME:1350582043.85892892:	Calculation and result dump (9)	8.23686900 sec
TIME:1350582043.85894108:	Transmitter data send (9)	0.00000400 sec
TIME:1350582043.87062693:	Calculation and result dump (57)	7.85865600 sec
TIME:1350582043.87063909:	Transmitter data send (57)	0.00000400 sec
TIME:1350582043.88615608:	Calculation and result dump (55)	8.23486100 sec
TIME:1350582043.88616896:	Transmitter data send (55)	0.00000500 sec
TIME:1350582043.94781089:	Calculation and result dump (20)	7.87595900 sec
TIME:1350582043.94782400:	Transmitter data send (20)	0.00000500 sec
TIME:1350582044.11332703:	Calculation and result dump (41)	8.20239800 sec
TIME:1350582044.11333990:	Transmitter data send (41)	0.00000400 sec
TIME:1350582044.14664602:	Calculation and result dump (40)	8.21301700 sec
TIME:1350582044.14665890:	Transmitter data send (40)	0.00000500 sec
TIME:1350582044.16509700:	Calculation and result dump (39)	8.24320700 sec
TIME:1350582044.16510892:	Transmitter data send (39)	0.00000400 sec
TIME:1350582044.16533303:	Calculation and result dump (31)	8.22227500 sec
TIME:1350582044.16534400:	Transmitter data send (31)	0.00000400 sec
TIME:1350582044.18076205:	Calculation and result dump (42)	8.22216700 sec
TIME:1350582044.18077493:	Transmitter data send (42)	0.00000500 sec
TIME:1350582044.18534589:	Calculation and result dump (61)	8.20950600 sec
TIME:1350582044.18535805:	Transmitter data send (61)	0.00000500 sec
TIME:1350582044.19446802:	Calculation and result dump (8)	8.21819600 sec
TIME:1350582044.19448090:	Transmitter data send (8)	0.00000500 sec
TIME:1350582044.19655704:	Calculation and result dump (18)	8.23644500 sec
TIME:1350582044.19656897:	Transmitter data send (18)	0.00000400 sec
TIME:1350582044.19949198:	Calculation and result dump (17)	8.23965000 sec
TIME:1350582044.19950390:	Transmitter data send (17)	0.00000400 sec
TIME:1350582044.20330310:	Calculation and result dump (45)	8.25174200 sec
TIME:1350582044.20331502:	Transmitter data send (45)	0.00000500 sec
TIME:1350582044.20674205:	Calculation and result dump (6)	8.23516500 sec
TIME:1350582044.20675492:	Transmitter data send (6)	0.00000500 sec
TIME:1350582044.20906496:	Calculation and result dump (11)	8.21269200 sec
TIME:1350582044.20907688:	Transmitter data send (11)	0.00000400 sec
TIME:1350582044.21316791:	Calculation and result dump (21)	8.22614600 sec
TIME:1350582044.21318102:	Transmitter data send (21)	0.00000500 sec
TIME:1350582044.22185993:	Calculation and result dump (16)	8.26831700 sec
TIME:1350582044.22187304:	Transmitter data send (16)	0.00000500 sec
TIME:1350582044.22880507:	Calculation and result dump (34)	8.23246500 sec
TIME:1350582044.22881794:	Transmitter data send (34)	0.00000500 sec
TIME:1350582044.22946191:	Calculation and result dump (33)	8.22233000 sec
TIME:1350582044.22947407:	Transmitter data send (33)	0.00000500 sec
TIME:1350582044.23196602:	Calculation and result dump (47)	8.24080300 sec
TIME:1350582044.23197794:	Transmitter data send (47)	0.00000400 sec
TIME:1350582044.23797488:	Calculation and result dump (43)	8.22668900 sec
TIME:1350582044.23798704:	Transmitter data send (43)	0.00000400 sec
TIME:1350582044.24153209:	Calculation and result dump (53)	8.24994500 sec
TIME:1350582044.24154401:	Transmitter data send (53)	0.00000400 sec
TIME:1350582044.24159908:	Calculation and result dump (26)	8.24527400 sec
TIME:1350582044.24160910:	Transmitter data send (26)	0.00000400 sec
TIME:1350582044.24343204:	Calculation and result dump (0)	8.23448700 sec
TIME:1350582044.24344301:	Transmitter data send (0)	0.00000400 sec
TIME:1350582044.25680709:	Calculation and result dump (29)	8.24148900 sec
TIME:1350582044.25681996:	Transmitter data send (29)	0.00000500 sec
TIME:1350582044.26399994:	Calculation and result dump (44)	8.22877700 sec
TIME:1350582044.26401305:	Transmitter data send (44)	0.00000500 sec
TIME:1350582044.26926804:	Calculation and result dump (54)	8.25355800 sec
TIME:1350582044.26927996:	Transmitter data send (54)	0.00000400 sec
TIME:1350582044.28858495:	Calculation and result dump (56)	8.24713700 sec
TIME:1350582044.28859806:	Transmitter data send (56)	0.00000500 sec
TIME:1350582044.29161692:	Calculation and result dump (19)	8.26741400 sec
