Number of processors:	16
Transmitters per processor:	128
Processes per node:	4
TIME:1350631270.89434004:	Transmitter data send (3)	0.00000500 sec
TIME:1350631271.39366102:	Calculation and result dump (9)	10.92652500 sec
TIME:1350631271.39367509:	Transmitter data send (9)	0.00000500 sec
TIME:1350631271.40701699:	Calculation and result dump (10)	10.93986700 sec
TIME:1350631271.40703011:	Transmitter data send (10)	0.00000400 sec
TIME:1350631271.41148210:	Calculation and result dump (0)	10.94490400 sec
TIME:1350631271.41149497:	Transmitter data send (0)	0.00000400 sec
TIME:1350631277.91083908:	Calculation and result dump (8)	8.16410600 sec
TIME:1350631277.91085291:	Transmitter data send (8)	0.00000400 sec
TIME:1350631278.44049406:	Calculation and result dump (1)	7.86904300 sec
TIME:1350631278.44050598:	Transmitter data send (1)	0.00000400 sec
TIME:1350631278.74411106:	Calculation and result dump (3)	7.84976700 sec
TIME:1350631278.74412394:	Transmitter data send (3)	0.00000400 sec
TIME:1350631278.77782512:	Calculation and result dump (4)	8.21566400 sec
TIME:1350631278.77783799:	Transmitter data send (4)	0.00000400 sec
TIME:1350631278.79362798:	Calculation and result dump (2)	8.22132400 sec
TIME:1350631278.79363990:	Transmitter data send (2)	0.00000300 sec
TIME:1350631278.82180810:	Calculation and result dump (12)	8.24736100 sec
TIME:1350631278.82182002:	Transmitter data send (12)	0.00000400 sec
TIME:1350631278.82515001:	Calculation and result dump (13)	8.23837800 sec
TIME:1350631278.82516193:	Transmitter data send (13)	0.00000300 sec
TIME:1350631278.85421610:	Calculation and result dump (6)	8.23655600 sec
TIME:1350631278.85422802:	Transmitter data send (6)	0.00000400 sec
TIME:1350631278.85697293:	Calculation and result dump (7)	8.22503800 sec
TIME:1350631278.85698509:	Transmitter data send (7)	0.00000400 sec
TIME:1350631278.85774994:	Calculation and result dump (15)	8.23012200 sec
TIME:1350631278.85776210:	Transmitter data send (15)	0.00000400 sec
TIME:1350631278.86476111:	Calculation and result dump (14)	8.28219400 sec
TIME:1350631278.86477304:	Transmitter data send (14)	0.00000300 sec
TIME:1350631278.91413689:	Calculation and result dump (5)	8.25806900 sec
TIME:1350631278.91415000:	Transmitter data send (5)	0.00000400 sec
TIME:1350631279.11772895:	Calculation and result dump (11)	8.22522600 sec
TIME:1350631279.11774206:	Transmitter data send (11)	0.00000400 sec
TIME:1350631279.61472011:	Calculation and result dump (9)	8.22104100 sec
TIME:1350631279.61473203:	Transmitter data send (9)	0.00000400 sec
TIME:1350631279.64574790:	Calculation and result dump (10)	8.23871300 sec
TIME:1350631279.64576101:	Transmitter data send (10)	0.00000500 sec
TIME:1350631279.66111803:	Calculation and result dump (0)	8.24961900 sec
TIME:1350631279.66112995:	Transmitter data send (0)	0.00000400 sec
TIME:1350631286.08216000:	Calculation and result dump (8)	8.17130200 sec
TIME:1350631286.08217406:	Transmitter data send (8)	0.00000400 sec
TIME:1350631286.68697309:	Calculation and result dump (1)	8.24646300 sec
TIME:1350631286.68698597:	Transmitter data send (1)	0.00000500 sec
TIME:1350631286.69212389:	Calculation and result dump (13)	7.86695700 sec
TIME:1350631286.69213605:	Transmitter data send (13)	0.00000400 sec
TIME:1350631286.96891594:	Calculation and result dump (3)	8.22478800 sec
TIME:1350631286.96892905:	Transmitter data send (3)	0.00000400 sec
TIME:1350631286.99946499:	Calculation and result dump (4)	8.22162300 sec
TIME:1350631286.99947810:	Transmitter data send (4)	0.00000400 sec
TIME:1350631287.00469804:	Calculation and result dump (2)	8.21105300 sec
TIME:1350631287.00471091:	Transmitter data send (2)	0.00000400 sec
TIME:1350631287.04403210:	Calculation and result dump (12)	8.22220800 sec
TIME:1350631287.04404497:	Transmitter data send (12)	0.00000400 sec
TIME:1350631287.08016491:	Calculation and result dump (6)	8.22593300 sec
TIME:1350631287.08017707:	Transmitter data send (6)	0.00000400 sec
TIME:1350631287.10265303:	Calculation and result dump (7)	8.24566400 sec
TIME:1350631287.10266590:	Transmitter data send (7)	0.00000400 sec
TIME:1350631287.11639404:	Calculation and result dump (15)	8.25862800 sec
TIME:1350631287.11640692:	Transmitter data send (15)	0.00000400 sec
TIME:1350631287.11847305:	Calculation and result dump (14)	8.25369500 sec
TIME:1350631287.11848593:	Transmitter data send (14)	0.00000400 sec
TIME:1350631287.18435693:	Calculation and result dump (5)	8.27020300 sec
TIME:1350631287.18437004:	Transmitter data send (5)	0.00000500 sec
TIME:1350631287.34725499:	Calculation and result dump (11)	8.22950900 sec
TIME:1350631287.34726810:	Transmitter data send (11)	0.00000500 sec
TIME:1350631287.83360195:	Calculation and result dump (9)	8.21886600 sec
TIME:1350631287.83361506:	Transmitter data send (9)	0.00000400 sec
TIME:1350631287.86340499:	Calculation and result dump (10)	8.21764000 sec
TIME:1350631287.86341810:	Transmitter data send (10)	0.00000400 sec
TIME:1350631287.88277102:	Calculation and result dump (0)	8.22163600 sec
TIME:1350631287.88278389:	Transmitter data send (0)	0.00000400 sec
TIME:1350631293.88749599:	Calculation and result dump (8)	7.80531800 sec
TIME:1350631293.88751006:	Transmitter data send (8)	0.00000400 sec
TIME:1350631294.92466092:	Calculation and result dump (1)	8.23767100 sec
TIME:1350631294.92467308:	Transmitter data send (1)	0.00000400 sec
TIME:1350631294.95351791:	Calculation and result dump (13)	8.26137700 sec
TIME:1350631294.95353007:	Transmitter data send (13)	0.00000400 sec
TIME:1350631294.99332809:	Calculation and result dump (14)	7.87483800 sec
TIME:1350631294.99334097:	Transmitter data send (14)	0.00000400 sec
TIME:1350631295.22037196:	Calculation and result dump (3)	8.25143800 sec
TIME:1350631295.22038388:	Transmitter data send (3)	0.00000300 sec
TIME:1350631295.22151589:	Calculation and result dump (4)	8.22203400 sec
TIME:1350631295.22152805:	Transmitter data send (4)	0.00000300 sec
TIME:1350631295.22894001:	Calculation and result dump (2)	8.22422500 sec
TIME:1350631295.22895193:	Transmitter data send (2)	0.00000400 sec
TIME:1350631295.27082801:	Calculation and result dump (12)	8.22677900 sec
TIME:1350631295.27083993:	Transmitter data send (12)	0.00000400 sec
TIME:1350631295.30191112:	Calculation and result dump (6)	8.22172900 sec
TIME:1350631295.30192304:	Transmitter data send (6)	0.00000400 sec
TIME:1350631295.31882501:	Calculation and result dump (7)	8.21615500 sec
TIME:1350631295.31883693:	Transmitter data send (7)	0.00000300 sec
TIME:1350631295.34176707:	Calculation and result dump (15)	8.22535600 sec
TIME:1350631295.34177899:	Transmitter data send (15)	0.00000400 sec
TIME:1350631295.44215798:	Calculation and result dump (5)	8.25778400 sec
TIME:1350631295.44216990:	Transmitter data send (5)	0.00000300 sec
TIME:1350631295.59307408:	Calculation and result dump (11)	8.24580200 sec
TIME:1350631295.59308696:	Transmitter data send (11)	0.00000400 sec
TIME:1350631296.08277893:	Calculation and result dump (9)	8.24916000 sec
TIME:1350631296.08279109:	Transmitter data send (9)	0.00000300 sec
TIME:1350631296.08372808:	Calculation and result dump (10)	8.22030500 sec
TIME:1350631296.08374000:	Transmitter data send (10)	0.00000400 sec
TIME:1350631296.11946893:	Calculation and result dump (0)	8.23668100 sec
TIME:1350631296.11948204:	Transmitter data send (0)	0.00000500 sec
TIME:1350631302.05568600:	Calculation and result dump (8)	8.16817100 sec
TIME:1350631302.05570102:	Transmitter data send (8)	0.00000500 sec
TIME:1350631303.07290006:	Calculation and result dump (3)	7.85251100 sec
TIME:1350631303.07291389:	Transmitter data send (3)	0.00000400 sec
TIME:1350631303.16328692:	Calculation and result dump (1)	8.23861000 sec
TIME:1350631303.16330004:	Transmitter data send (1)	0.00000400 sec
TIME:1350631303.18482804:	Calculation and result dump (13)	8.23129400 sec
TIME:1350631303.18484092:	Transmitter data send (13)	0.00000400 sec
TIME:1350631303.23465800:	Calculation and result dump (14)	8.24131300 sec
TIME:1350631303.23466992:	Transmitter data send (14)	0.00000400 sec
TIME:1350631303.44595003:	Calculation and result dump (4)	8.22441700 sec
TIME:1350631303.44596195:	Transmitter data send (4)	0.00000400 sec
TIME:1350631303.46859407:	Calculation and result dump (2)	8.23963800 sec
TIME:1350631303.46860695:	Transmitter data send (2)	0.00000400 sec
TIME:1350631303.52366090:	Calculation and result dump (6)	8.22173400 sec
TIME:1350631303.52367401:	Transmitter data send (6)	0.00000500 sec
TIME:1350631303.52524495:	Calculation and result dump (12)	8.25440100 sec
TIME:1350631303.52525806:	Transmitter data send (12)	0.00000500 sec
TIME:1350631303.55200505:	Calculation and result dump (7)	8.23316300 sec
TIME:1350631303.55201793:	Transmitter data send (7)	0.00000400 sec
TIME:1350631303.56691694:	Calculation and result dump (15)	8.22513400 sec
TIME:1350631303.56693006:	Transmitter data send (15)	0.00000400 sec
TIME:1350631303.69686389:	Calculation and result dump (5)	8.25468900 sec
TIME:1350631303.69687796:	Transmitter data send (5)	0.00000500 sec
TIME:1350631303.81985593:	Calculation and result dump (11)	8.22676500 sec
TIME:1350631303.81986904:	Transmitter data send (11)	0.00000400 sec
TIME:1350631303.93331599:	Calculation and result dump (10)	7.84957200 sec
TIME:1350631303.93332911:	Transmitter data send (10)	0.00000400 sec
TIME:1350631304.30511308:	Calculation and result dump (9)	8.22231700 sec
TIME:1350631304.30512595:	Transmitter data send (9)	0.00000400 sec
TIME:1350631304.34270906:	Calculation and result dump (0)	8.22322200 sec
TIME:1350631304.34272194:	Transmitter data send (0)	0.00000400 sec
TIME:1350631310.24769807:	Calculation and result dump (8)	8.19199300 sec
TIME:1350631310.24771190:	Transmitter data send (8)	0.00000400 sec
TIME:1350631311.32341290:	Calculation and result dump (3)	8.25049500 sec
TIME:1350631311.32342601:	Transmitter data send (3)	0.00000400 sec
TIME:1350631311.37478805:	Calculation and result dump (12)	7.84952600 sec
TIME:1350631311.37479997:	Transmitter data send (12)	0.00000400 sec
TIME:1350631311.39565110:	Calculation and result dump (1)	8.23234700 sec
TIME:1350631311.39566302:	Transmitter data send (1)	0.00000300 sec
TIME:1350631311.43380594:	Calculation and result dump (13)	8.24896000 sec
TIME:1350631311.43381810:	Transmitter data send (13)	0.00000400 sec
TIME:1350631311.48592401:	Calculation and result dump (14)	8.25125000 sec
TIME:1350631311.48593712:	Transmitter data send (14)	0.00000400 sec
TIME:1350631311.66801190:	Calculation and result dump (4)	8.22204500 sec
TIME:1350631311.66802406:	Transmitter data send (4)	0.00000400 sec
TIME:1350631311.68146491:	Calculation and result dump (2)	8.21285400 sec
TIME:1350631311.68147707:	Transmitter data send (2)	0.00000300 sec
TIME:1350631311.74099994:	Calculation and result dump (6)	8.21732200 sec
TIME:1350631311.74101305:	Transmitter data send (6)	0.00000400 sec
TIME:1350631311.77222204:	Calculation and result dump (7)	8.22020000 sec
TIME:1350631311.77223396:	Transmitter data send (7)	0.00000400 sec
TIME:1350631311.81435394:	Calculation and result dump (15)	8.24742000 sec
TIME:1350631311.81436706:	Transmitter data send (15)	0.00000400 sec
TIME:1350631311.97844791:	Calculation and result dump (5)	8.28156600 sec
TIME:1350631311.97846007:	Transmitter data send (5)	0.00000400 sec
TIME:1350631312.04447293:	Calculation and result dump (11)	8.22460000 sec
TIME:1350631312.04448509:	Transmitter data send (11)	0.00000400 sec
TIME:1350631312.15827107:	Calculation and result dump (10)	8.22493700 sec
TIME:1350631312.15828395:	Transmitter data send (10)	0.00000400 sec
TIME:1350631312.52958703:	Calculation and result dump (9)	8.22445600 sec
TIME:1350631312.52959895:	Transmitter data send (9)	0.00000400 sec
TIME:1350631312.56570911:	Calculation and result dump (0)	8.22298300 sec
TIME:1350631312.56572199:	Transmitter data send (0)	0.00000400 sec
TIME:1350631318.41486311:	Calculation and result dump (8)	8.16714700 sec
TIME:1350631318.41487789:	Transmitter data send (8)	0.00000500 sec
TIME:1350631319.23167491:	Calculation and result dump (12)	7.85687100 sec
TIME:1350631319.23168802:	Transmitter data send (12)	0.00000400 sec
TIME:1350631319.54643512:	Calculation and result dump (3)	8.22300500 sec
TIME:1350631319.54644799:	Transmitter data send (3)	0.00000400 sec
TIME:1350631319.62998605:	Calculation and result dump (1)	8.23431800 sec
TIME:1350631319.62999892:	Transmitter data send (1)	0.00000400 sec
TIME:1350631319.69013405:	Calculation and result dump (13)	8.25631200 sec
TIME:1350631319.69014692:	Transmitter data send (13)	0.00000500 sec
TIME:1350631319.76337504:	Calculation and result dump (14)	8.27743400 sec
TIME:1350631319.76338792:	Transmitter data send (14)	0.00000400 sec
TIME:1350631319.89092994:	Calculation and result dump (4)	8.22290200 sec
TIME:1350631319.89094305:	Transmitter data send (4)	0.00000400 sec
TIME:1350631319.89403296:	Calculation and result dump (11)	7.84954400 sec
TIME:1350631319.89404607:	Transmitter data send (11)	0.00000500 sec
TIME:1350631319.90822196:	Calculation and result dump (2)	8.22674000 sec
TIME:1350631319.90823388:	Transmitter data send (2)	0.00000400 sec
TIME:1350631319.96458507:	Calculation and result dump (6)	8.22356800 sec
TIME:1350631319.96459794:	Transmitter data send (6)	0.00000400 sec
TIME:1350631319.99302197:	Calculation and result dump (7)	8.22078400 sec
TIME:1350631319.99303508:	Transmitter data send (7)	0.00000400 sec
TIME:1350631320.03578401:	Calculation and result dump (15)	8.22141300 sec
TIME:1350631320.03579903:	Transmitter data send (15)	0.00000500 sec
TIME:1350631320.23249698:	Calculation and result dump (5)	8.25403300 sec
TIME:1350631320.23251009:	Transmitter data send (5)	0.00000400 sec
TIME:1350631320.37241411:	Calculation and result dump (10)	8.21412600 sec
TIME:1350631320.37242699:	Transmitter data send (10)	0.00000400 sec
TIME:1350631320.77051210:	Calculation and result dump (9)	8.24090900 sec
TIME:1350631320.77052498:	Transmitter data send (9)	0.00000400 sec
TIME:1350631320.81797910:	Calculation and result dump (0)	8.25225300 sec
TIME:1350631320.81799197:	Transmitter data send (0)	0.00000400 sec
TIME:1350631326.58900309:	Calculation and result dump (8)	8.17412000 sec
TIME:1350631326.58901811:	Transmitter data send (8)	0.00000400 sec
TIME:1350631327.47366810:	Calculation and result dump (12)	8.24197600 sec
TIME:1350631327.47368097:	Transmitter data send (12)	0.00000400 sec
TIME:1350631327.74613404:	Calculation and result dump (4)	7.85518600 sec
TIME:1350631327.74614811:	Transmitter data send (4)	0.00000400 sec
TIME:1350631327.77344990:	Calculation and result dump (3)	8.22699700 sec
TIME:1350631327.77346301:	Transmitter data send (3)	0.00000400 sec
TIME:1350631327.86269808:	Calculation and result dump (1)	8.23269400 sec
TIME:1350631327.86271095:	Transmitter data send (1)	0.00000400 sec
TIME:1350631327.91873097:	Calculation and result dump (13)	8.22858000 sec
TIME:1350631327.91874409:	Transmitter data send (13)	0.00000400 sec
TIME:1350631328.00422812:	Calculation and result dump (14)	8.24083600 sec
TIME:1350631328.00424099:	Transmitter data send (14)	0.00000400 sec
TIME:1350631328.12220597:	Calculation and result dump (11)	8.22815600 sec
TIME:1350631328.12221909:	Transmitter data send (11)	0.00000400 sec
TIME:1350631328.14608788:	Calculation and result dump (2)	8.23784900 sec
TIME:1350631328.14610100:	Transmitter data send (2)	0.00000400 sec
TIME:1350631328.21355796:	Calculation and result dump (7)	8.22051900 sec
TIME:1350631328.21357107:	Transmitter data send (7)	0.00000400 sec
TIME:1350631328.21610308:	Calculation and result dump (6)	8.25150100 sec
TIME:1350631328.21611595:	Transmitter data send (6)	0.00000500 sec
TIME:1350631328.27263498:	Calculation and result dump (15)	8.23683200 sec
TIME:1350631328.27264810:	Transmitter data send (15)	0.00000400 sec
TIME:1350631328.49310803:	Calculation and result dump (5)	8.26059300 sec
TIME:1350631328.49312091:	Transmitter data send (5)	0.00000400 sec
TIME:1350631328.58821201:	Calculation and result dump (10)	8.21578000 sec
TIME:1350631328.58822489:	Transmitter data send (10)	0.00000400 sec
TIME:1350631328.98942304:	Calculation and result dump (9)	8.21889400 sec
TIME:1350631328.98943496:	Transmitter data send (9)	0.00000400 sec
TIME:1350631329.04000401:	Calculation and result dump (0)	8.22200700 sec
TIME:1350631329.04001594:	Transmitter data send (0)	0.00000400 sec
TIME:1350631334.39425993:	Calculation and result dump (8)	7.80523800 sec
TIME:1350631334.39427590:	Transmitter data send (8)	0.00000500 sec
TIME:1350631335.70651889:	Calculation and result dump (12)	8.23283400 sec
TIME:1350631335.70653200:	Transmitter data send (12)	0.00000400 sec
TIME:1350631335.99829507:	Calculation and result dump (4)	8.25214300 sec
TIME:1350631335.99830794:	Transmitter data send (4)	0.00000500 sec
TIME:1350631336.02611399:	Calculation and result dump (3)	8.25264700 sec
TIME:1350631336.02612710:	Transmitter data send (3)	0.00000400 sec
TIME:1350631336.06755495:	Calculation and result dump (6)	7.85143500 sec
TIME:1350631336.06756806:	Transmitter data send (6)	0.00000500 sec
TIME:1350631336.09465194:	Calculation and result dump (1)	8.23193700 sec
TIME:1350631336.09466505:	Transmitter data send (1)	0.00000400 sec
TIME:1350631336.16233492:	Calculation and result dump (13)	8.24358700 sec
TIME:1350631336.16234899:	Transmitter data send (13)	0.00000500 sec
TIME:1350631336.24971795:	Calculation and result dump (14)	8.24547300 sec
TIME:1350631336.24973106:	Transmitter data send (14)	0.00000500 sec
TIME:1350631336.35206795:	Calculation and result dump (11)	8.22984500 sec
TIME:1350631336.35208106:	Transmitter data send (11)	0.00000400 sec
TIME:1350631336.35909200:	Calculation and result dump (2)	8.21298700 sec
TIME:1350631336.35910392:	Transmitter data send (2)	0.00000400 sec
TIME:1350631336.43493009:	Calculation and result dump (7)	8.22135500 sec
TIME:1350631336.43494296:	Transmitter data send (7)	0.00000500 sec
TIME:1350631336.49948812:	Calculation and result dump (15)	8.22683600 sec
TIME:1350631336.49950099:	Transmitter data send (15)	0.00000500 sec
TIME:1350631336.77080703:	Calculation and result dump (5)	8.27768200 sec
TIME:1350631336.77081990:	Transmitter data send (5)	0.00000400 sec
TIME:1350631336.83552098:	Calculation and result dump (10)	8.24729200 sec
TIME:1350631336.83553410:	Transmitter data send (10)	0.00000400 sec
TIME:1350631337.21492910:	Calculation and result dump (9)	8.22549000 sec
TIME:1350631337.21494198:	Transmitter data send (9)	0.00000500 sec
TIME:1350631337.27691698:	Calculation and result dump (0)	8.23689700 sec
TIME:1350631337.27693009:	Transmitter data send (0)	0.00000400 sec
TIME:1350631342.56522703:	Calculation and result dump (8)	8.17094700 sec
TIME:1350631342.56524110:	Transmitter data send (8)	0.00000400 sec
TIME:1350631343.91999102:	Calculation and result dump (6)	7.85241900 sec
TIME:1350631343.92000389:	Transmitter data send (6)	0.00000400 sec
TIME:1350631343.93811798:	Calculation and result dump (12)	8.23158200 sec
TIME:1350631343.93812990:	Transmitter data send (12)	0.00000300 sec
TIME:1350631344.22121191:	Calculation and result dump (4)	8.22290000 sec
TIME:1350631344.22122407:	Transmitter data send (4)	0.00000300 sec
TIME:1350631344.24890709:	Calculation and result dump (3)	8.22277600 sec
TIME:1350631344.24891901:	Transmitter data send (3)	0.00000300 sec
TIME:1350631344.32924104:	Calculation and result dump (1)	8.23457200 sec
TIME:1350631344.32925391:	Transmitter data send (1)	0.00000400 sec
TIME:1350631344.41574097:	Calculation and result dump (13)	8.25338800 sec
TIME:1350631344.41575289:	Transmitter data send (13)	0.00000300 sec
TIME:1350631344.52737188:	Calculation and result dump (14)	8.27763700 sec
TIME:1350631344.52738404:	Transmitter data send (14)	0.00000400 sec
TIME:1350631344.58197188:	Calculation and result dump (11)	8.22988600 sec
TIME:1350631344.58198500:	Transmitter data send (11)	0.00000400 sec
TIME:1350631344.58607197:	Calculation and result dump (2)	8.22696300 sec
TIME:1350631344.58608389:	Transmitter data send (2)	0.00000300 sec
TIME:1350631344.65528607:	Calculation and result dump (7)	8.22033900 sec
TIME:1350631344.65529895:	Transmitter data send (7)	0.00000400 sec
TIME:1350631344.72400808:	Calculation and result dump (15)	8.22450300 sec
TIME:1350631344.72402000:	Transmitter data send (15)	0.00000300 sec
TIME:1350631345.02703404:	Calculation and result dump (5)	8.25620900 sec
TIME:1350631345.02704597:	Transmitter data send (5)	0.00000400 sec
TIME:1350631345.05293298:	Calculation and result dump (10)	8.21739500 sec
TIME:1350631345.05294490:	Transmitter data send (10)	0.00000400 sec
TIME:1350631345.06529808:	Calculation and result dump (9)	7.85035200 sec
TIME:1350631345.06531000:	Transmitter data send (9)	0.00000400 sec
TIME:1350631345.49934292:	Calculation and result dump (0)	8.22240900 sec
TIME:1350631345.49935603:	Transmitter data send (0)	0.00000400 sec
TIME:1350631350.76346898:	Calculation and result dump (8)	8.19822400 sec
TIME:1350631350.76348305:	Transmitter data send (8)	0.00000400 sec
TIME:1350631352.16949391:	Calculation and result dump (12)	8.23135900 sec
TIME:1350631352.16950798:	Transmitter data send (12)	0.00000500 sec
TIME:1350631352.17367196:	Calculation and result dump (6)	8.25366400 sec
TIME:1350631352.17368388:	Transmitter data send (6)	0.00000400 sec
TIME:1350631352.43863392:	Calculation and result dump (11)	7.85664500 sec
TIME:1350631352.43864703:	Transmitter data send (11)	0.00000500 sec
TIME:1350631352.45793509:	Calculation and result dump (4)	8.23670600 sec
TIME:1350631352.45794702:	Transmitter data send (4)	0.00000400 sec
TIME:1350631352.47624397:	Calculation and result dump (3)	8.22732000 sec
TIME:1350631352.47625709:	Transmitter data send (3)	0.00000500 sec
TIME:1350631352.56207705:	Calculation and result dump (1)	8.23281900 sec
TIME:1350631352.56208897:	Transmitter data send (1)	0.00000400 sec
TIME:1350631352.64456892:	Calculation and result dump (13)	8.22881100 sec
TIME:1350631352.64458203:	Transmitter data send (13)	0.00000500 sec
TIME:1350631352.76595712:	Calculation and result dump (14)	8.23856900 sec
TIME:1350631352.76597095:	Transmitter data send (14)	0.00000500 sec
TIME:1350631352.80332804:	Calculation and result dump (2)	8.21723900 sec
TIME:1350631352.80333996:	Transmitter data send (2)	0.00000400 sec
TIME:1350631352.89711809:	Calculation and result dump (7)	8.24181500 sec
TIME:1350631352.89713097:	Transmitter data send (7)	0.00000400 sec
TIME:1350631352.97262907:	Calculation and result dump (15)	8.24860400 sec
TIME:1350631352.97264194:	Transmitter data send (15)	0.00000400 sec
TIME:1350631353.28455400:	Calculation and result dump (10)	8.23160500 sec
TIME:1350631353.28456712:	Transmitter data send (10)	0.00000500 sec
TIME:1350631353.28814602:	Calculation and result dump (9)	8.22283200 sec
TIME:1350631353.28815794:	Transmitter data send (9)	0.00000400 sec
TIME:1350631353.29063296:	Calculation and result dump (5)	8.26358300 sec
TIME:1350631353.29064488:	Transmitter data send (5)	0.00000400 sec
TIME:1350631353.72333097:	Calculation and result dump (0)	8.22397100 sec
TIME:1350631353.72334504:	Transmitter data send (0)	0.00000500 sec
TIME:1350631358.93334389:	Calculation and result dump (8)	8.16985700 sec
TIME:1350631358.93335795:	Transmitter data send (8)	0.00000400 sec
TIME:1350631360.03263593:	Calculation and result dump (6)	7.85894800 sec
TIME:1350631360.03264904:	Transmitter data send (6)	0.00000400 sec
TIME:1350631360.39757705:	Calculation and result dump (12)	8.22806500 sec
TIME:1350631360.39758992:	Transmitter data send (12)	0.00000400 sec
TIME:1350631360.66868091:	Calculation and result dump (11)	8.23003000 sec
TIME:1350631360.66869402:	Transmitter data send (11)	0.00000400 sec
TIME:1350631360.70380306:	Calculation and result dump (4)	8.24585100 sec
TIME:1350631360.70381498:	Transmitter data send (4)	0.00000400 sec
TIME:1350631360.72869992:	Calculation and result dump (3)	8.25243900 sec
TIME:1350631360.72871208:	Transmitter data send (3)	0.00000300 sec
TIME:1350631360.79414201:	Calculation and result dump (1)	8.23204800 sec
TIME:1350631360.79415393:	Transmitter data send (1)	0.00000400 sec
TIME:1350631360.88850403:	Calculation and result dump (13)	8.24391800 sec
TIME:1350631360.88851595:	Transmitter data send (13)	0.00000400 sec
TIME:1350631361.00946593:	Calculation and result dump (14)	8.24349100 sec
TIME:1350631361.00947809:	Transmitter data send (14)	0.00000300 sec
TIME:1350631361.01889896:	Calculation and result dump (2)	8.21555500 sec
TIME:1350631361.01891208:	Transmitter data send (2)	0.00000400 sec
TIME:1350631361.11544394:	Calculation and result dump (7)	8.21830900 sec
TIME:1350631361.11545610:	Transmitter data send (7)	0.00000400 sec
TIME:1350631361.13767409:	Calculation and result dump (10)	7.85310300 sec
TIME:1350631361.13768697:	Transmitter data send (10)	0.00000400 sec
TIME:1350631361.19165611:	Calculation and result dump (15)	8.21900900 sec
TIME:1350631361.19166899:	Transmitter data send (15)	0.00000400 sec
TIME:1350631361.51363707:	Calculation and result dump (9)	8.22547400 sec
TIME:1350631361.51364899:	Transmitter data send (9)	0.00000400 sec
TIME:1350631361.57282400:	Calculation and result dump (5)	8.28217400 sec
TIME:1350631361.57283592:	Transmitter data send (5)	0.00000400 sec
TIME:1350631361.97831011:	Calculation and result dump (0)	8.25496100 sec
TIME:1350631361.97832298:	Transmitter data send (0)	0.00000400 sec
TIME:1350631367.10928702:	Calculation and result dump (8)	8.17592500 sec
