Number of processors:	2
Transmitters per processor:	1024
Processes per node:	2
TIME:1350652439.93820691:	Transmitter data send (1)	0.00000900 sec
TIME:1350652440.58747506:	Calculation and result dump (0)	7.06382200 sec
TIME:1350652440.58748889:	Transmitter data send (0)	0.00000400 sec
TIME:1350652447.01727295:	Calculation and result dump (1)	7.07906100 sec
TIME:1350652447.01728702:	Transmitter data send (1)	0.00000500 sec
TIME:1350652447.64966297:	Calculation and result dump (0)	7.06217000 sec
TIME:1350652447.64967608:	Transmitter data send (0)	0.00000500 sec
TIME:1350652453.77846789:	Calculation and result dump (1)	6.76117700 sec
TIME:1350652453.77848196:	Transmitter data send (1)	0.00000400 sec
TIME:1350652454.71488595:	Calculation and result dump (0)	7.06520600 sec
TIME:1350652454.71489906:	Transmitter data send (0)	0.00000400 sec
TIME:1350652460.87488008:	Calculation and result dump (1)	7.09639400 sec
TIME:1350652460.87489390:	Transmitter data send (1)	0.00000500 sec
TIME:1350652461.80509496:	Calculation and result dump (0)	7.09019100 sec
TIME:1350652461.80510902:	Transmitter data send (0)	0.00000500 sec
TIME:1350652467.96029902:	Calculation and result dump (1)	7.08540100 sec
TIME:1350652467.96031308:	Transmitter data send (1)	0.00000400 sec
TIME:1350652468.88149190:	Calculation and result dump (0)	7.07637900 sec
TIME:1350652468.88150501:	Transmitter data send (0)	0.00000400 sec
TIME:1350652475.04145789:	Calculation and result dump (1)	7.08114100 sec
TIME:1350652475.04147196:	Transmitter data send (1)	0.00000400 sec
TIME:1350652475.94733191:	Calculation and result dump (0)	7.06582300 sec
TIME:1350652475.94734502:	Transmitter data send (0)	0.00000400 sec
TIME:1350652482.12143493:	Calculation and result dump (1)	7.07995800 sec
TIME:1350652482.12144804:	Transmitter data send (1)	0.00000400 sec
TIME:1350652483.01353312:	Calculation and result dump (0)	7.06618300 sec
TIME:1350652483.01354504:	Transmitter data send (0)	0.00000400 sec
TIME:1350652488.88391089:	Calculation and result dump (1)	6.76245900 sec
TIME:1350652488.88392496:	Transmitter data send (1)	0.00000500 sec
TIME:1350652490.08202410:	Calculation and result dump (0)	7.06847500 sec
TIME:1350652490.08203793:	Transmitter data send (0)	0.00000500 sec
TIME:1350652495.98080492:	Calculation and result dump (1)	7.09687600 sec
TIME:1350652495.98081899:	Transmitter data send (1)	0.00000400 sec
TIME:1350652497.17458892:	Calculation and result dump (0)	7.09254700 sec
TIME:1350652497.17460203:	Transmitter data send (0)	0.00000400 sec
TIME:1350652503.06579590:	Calculation and result dump (1)	7.08497300 sec
TIME:1350652503.06580997:	Transmitter data send (1)	0.00000400 sec
TIME:1350652504.25088096:	Calculation and result dump (0)	7.07627500 sec
TIME:1350652504.25089407:	Transmitter data send (0)	0.00000400 sec
TIME:1350652510.14723706:	Calculation and result dump (1)	7.08142300 sec
TIME:1350652510.14724994:	Transmitter data send (1)	0.00000400 sec
TIME:1350652511.31665993:	Calculation and result dump (0)	7.06576200 sec
TIME:1350652511.31667209:	Transmitter data send (0)	0.00000400 sec
TIME:1350652517.22705698:	Calculation and result dump (1)	7.07980200 sec
TIME:1350652517.22707105:	Transmitter data send (1)	0.00000400 sec
TIME:1350652518.38273096:	Calculation and result dump (0)	7.06605400 sec
TIME:1350652518.38274407:	Transmitter data send (0)	0.00000500 sec
TIME:1350652523.98818398:	Calculation and result dump (1)	6.76110900 sec
TIME:1350652523.98819709:	Transmitter data send (1)	0.00000400 sec
TIME:1350652525.45216990:	Calculation and result dump (0)	7.06942200 sec
TIME:1350652525.45218301:	Transmitter data send (0)	0.00000400 sec
TIME:1350652531.08527303:	Calculation and result dump (1)	7.09706600 sec
TIME:1350652531.08528709:	Transmitter data send (1)	0.00000500 sec
TIME:1350652532.53672910:	Calculation and result dump (0)	7.08454200 sec
TIME:1350652532.53674293:	Transmitter data send (0)	0.00000500 sec
TIME:1350652538.17052007:	Calculation and result dump (1)	7.08522900 sec
TIME:1350652538.17053390:	Transmitter data send (1)	0.00000500 sec
TIME:1350652539.61383700:	Calculation and result dump (0)	7.07709000 sec
TIME:1350652539.61385012:	Transmitter data send (0)	0.00000400 sec
TIME:1350652545.25282907:	Calculation and result dump (1)	7.08229100 sec
TIME:1350652545.25284195:	Transmitter data send (1)	0.00000400 sec
TIME:1350652546.68115902:	Calculation and result dump (0)	7.06730500 sec
TIME:1350652546.68117189:	Transmitter data send (0)	0.00000400 sec
TIME:1350652552.33298612:	Calculation and result dump (1)	7.08014000 sec
TIME:1350652552.33299994:	Transmitter data send (1)	0.00000500 sec
TIME:1350652553.74800897:	Calculation and result dump (0)	7.06683300 sec
TIME:1350652553.74802208:	Transmitter data send (0)	0.00000400 sec
TIME:1350652559.09507108:	Calculation and result dump (1)	6.76206700 sec
TIME:1350652559.09508395:	Transmitter data send (1)	0.00000400 sec
TIME:1350652560.81819296:	Calculation and result dump (0)	7.07016700 sec
TIME:1350652560.81821203:	Transmitter data send (0)	0.00000500 sec
TIME:1350652566.19273996:	Calculation and result dump (1)	7.09765200 sec
TIME:1350652566.19275403:	Transmitter data send (1)	0.00000500 sec
TIME:1350652567.90215397:	Calculation and result dump (0)	7.08393800 sec
TIME:1350652567.90216708:	Transmitter data send (0)	0.00000400 sec
TIME:1350652573.27861691:	Calculation and result dump (1)	7.08585900 sec
TIME:1350652573.27863097:	Transmitter data send (1)	0.00000500 sec
TIME:1350652574.97975111:	Calculation and result dump (0)	7.07758000 sec
TIME:1350652574.97976494:	Transmitter data send (0)	0.00000400 sec
TIME:1350652580.36061192:	Calculation and result dump (1)	7.08197700 sec
TIME:1350652580.36062503:	Transmitter data send (1)	0.00000400 sec
TIME:1350652582.04660392:	Calculation and result dump (0)	7.06683500 sec
TIME:1350652582.04661703:	Transmitter data send (0)	0.00000400 sec
TIME:1350652587.44065404:	Calculation and result dump (1)	7.08002500 sec
TIME:1350652587.44066811:	Transmitter data send (1)	0.00000400 sec
TIME:1350652589.11374402:	Calculation and result dump (0)	7.06712300 sec
TIME:1350652589.11375594:	Transmitter data send (0)	0.00000400 sec
TIME:1350652594.20308709:	Calculation and result dump (1)	6.76241500 sec
TIME:1350652594.20310211:	Transmitter data send (1)	0.00000500 sec
TIME:1350652596.18430305:	Calculation and result dump (0)	7.07054300 sec
TIME:1350652596.18431711:	Transmitter data send (0)	0.00000400 sec
TIME:1350652601.30086589:	Calculation and result dump (1)	7.09776000 sec
TIME:1350652601.30087900:	Transmitter data send (1)	0.00000400 sec
TIME:1350652603.26978707:	Calculation and result dump (0)	7.08546600 sec
TIME:1350652603.26979995:	Transmitter data send (0)	0.00000400 sec
TIME:1350652608.38796806:	Calculation and result dump (1)	7.08708500 sec
TIME:1350652608.38798094:	Transmitter data send (1)	0.00000400 sec
TIME:1350652610.34896994:	Calculation and result dump (0)	7.07916600 sec
TIME:1350652610.34898305:	Transmitter data send (0)	0.00000400 sec
TIME:1350652615.47145510:	Calculation and result dump (1)	7.08346900 sec
TIME:1350652615.47146797:	Transmitter data send (1)	0.00000400 sec
TIME:1350652617.41815996:	Calculation and result dump (0)	7.06917300 sec
TIME:1350652617.41817188:	Transmitter data send (0)	0.00000300 sec
TIME:1350652622.55218911:	Calculation and result dump (1)	7.08071700 sec
TIME:1350652622.55220890:	Transmitter data send (1)	0.00000500 sec
TIME:1350652624.48740792:	Calculation and result dump (0)	7.06923100 sec
TIME:1350652624.48742104:	Transmitter data send (0)	0.00000400 sec
TIME:1350652629.31459594:	Calculation and result dump (1)	6.76238200 sec
TIME:1350652629.31460905:	Transmitter data send (1)	0.00000400 sec
TIME:1350652631.55987000:	Calculation and result dump (0)	7.07244400 sec
TIME:1350652631.55988193:	Transmitter data send (0)	0.00000300 sec
TIME:1350652636.41280007:	Calculation and result dump (1)	7.09818700 sec
TIME:1350652636.41281390:	Transmitter data send (1)	0.00000500 sec
TIME:1350652638.64702606:	Calculation and result dump (0)	7.08713900 sec
TIME:1350652638.64703894:	Transmitter data send (0)	0.00000500 sec
TIME:1350652643.50004196:	Calculation and result dump (1)	7.08722400 sec
TIME:1350652643.50005507:	Transmitter data send (1)	0.00000400 sec
TIME:1350652645.72597098:	Calculation and result dump (0)	7.07892800 sec
TIME:1350652645.72598410:	Transmitter data send (0)	0.00000400 sec
TIME:1350652650.58389711:	Calculation and result dump (1)	7.08383700 sec
TIME:1350652650.58390999:	Transmitter data send (1)	0.00000400 sec
TIME:1350652652.79520893:	Calculation and result dump (0)	7.06922100 sec
TIME:1350652652.79522300:	Transmitter data send (0)	0.00000500 sec
TIME:1350652657.66593099:	Calculation and result dump (1)	7.08201600 sec
TIME:1350652657.66594410:	Transmitter data send (1)	0.00000400 sec
TIME:1350652659.86231208:	Calculation and result dump (0)	7.06708500 sec
TIME:1350652659.86232495:	Transmitter data send (0)	0.00000400 sec
TIME:1350652664.42881203:	Calculation and result dump (1)	6.76286400 sec
TIME:1350652664.42882609:	Transmitter data send (1)	0.00000500 sec
TIME:1350652666.93455410:	Calculation and result dump (0)	7.07222500 sec
TIME:1350652666.93456697:	Transmitter data send (0)	0.00000500 sec
TIME:1350652671.52815104:	Calculation and result dump (1)	7.09932100 sec
TIME:1350652671.52816510:	Transmitter data send (1)	0.00000500 sec
TIME:1350652674.02077699:	Calculation and result dump (0)	7.08620600 sec
TIME:1350652674.02078891:	Transmitter data send (0)	0.00000400 sec
TIME:1350652678.61609197:	Calculation and result dump (1)	7.08792300 sec
TIME:1350652678.61610603:	Transmitter data send (1)	0.00000500 sec
TIME:1350652681.10002303:	Calculation and result dump (0)	7.07923000 sec
TIME:1350652681.10003710:	Transmitter data send (0)	0.00000500 sec
TIME:1350652685.69986296:	Calculation and result dump (1)	7.08375300 sec
TIME:1350652685.69987702:	Transmitter data send (1)	0.00000500 sec
TIME:1350652688.16855502:	Calculation and result dump (0)	7.06851400 sec
TIME:1350652688.16856790:	Transmitter data send (0)	0.00000400 sec
TIME:1350652692.78182101:	Calculation and result dump (1)	7.08194000 sec
TIME:1350652692.78183389:	Transmitter data send (1)	0.00000400 sec
TIME:1350652695.23726702:	Calculation and result dump (0)	7.06869500 sec
TIME:1350652695.23728108:	Transmitter data send (0)	0.00000500 sec
TIME:1350652699.54465103:	Calculation and result dump (1)	6.76281300 sec
TIME:1350652699.54466510:	Transmitter data send (1)	0.00000500 sec
TIME:1350652702.30935597:	Calculation and result dump (0)	7.07207100 sec
TIME:1350652702.30936909:	Transmitter data send (0)	0.00000400 sec
TIME:1350652706.64441109:	Calculation and result dump (1)	7.09974200 sec
TIME:1350652706.64442396:	Transmitter data send (1)	0.00000400 sec
TIME:1350652709.39621091:	Calculation and result dump (0)	7.08683800 sec
TIME:1350652709.39622498:	Transmitter data send (0)	0.00000400 sec
TIME:1350652713.73287511:	Calculation and result dump (1)	7.08844700 sec
TIME:1350652713.73288894:	Transmitter data send (1)	0.00000400 sec
TIME:1350652716.47586489:	Calculation and result dump (0)	7.07963600 sec
TIME:1350652716.47587895:	Transmitter data send (0)	0.00000400 sec
TIME:1350652720.81696701:	Calculation and result dump (1)	7.08407400 sec
TIME:1350652720.81697989:	Transmitter data send (1)	0.00000400 sec
TIME:1350652723.54597497:	Calculation and result dump (0)	7.07009200 sec
TIME:1350652723.54598904:	Transmitter data send (0)	0.00000500 sec
TIME:1350652727.90088606:	Calculation and result dump (1)	7.08390200 sec
TIME:1350652727.90089989:	Transmitter data send (1)	0.00000500 sec
TIME:1350652730.61554790:	Calculation and result dump (0)	7.06955500 sec
TIME:1350652730.61556196:	Transmitter data send (0)	0.00000400 sec
TIME:1350652734.66458511:	Calculation and result dump (1)	6.76368100 sec
TIME:1350652734.66459799:	Transmitter data send (1)	0.00000400 sec
TIME:1350652737.68782306:	Calculation and result dump (0)	7.07225600 sec
TIME:1350652737.68783593:	Transmitter data send (0)	0.00000400 sec
TIME:1350652741.76503706:	Calculation and result dump (1)	7.10043500 sec
TIME:1350652741.76505089:	Transmitter data send (1)	0.00000400 sec
TIME:1350652744.70426393:	Calculation and result dump (0)	7.01642400 sec
TIME:1350652744.70427799:	Transmitter data send (0)	0.00000400 sec
TIME:1350652748.85356593:	Calculation and result dump (1)	7.08851100 sec
TIME:1350652748.85357904:	Transmitter data send (1)	0.00000400 sec
TIME:1350652751.78475308:	Calculation and result dump (0)	7.08047100 sec
TIME:1350652751.78477097:	Transmitter data send (0)	0.00000400 sec
TIME:1350652755.93840599:	Calculation and result dump (1)	7.08482300 sec
TIME:1350652755.93842006:	Transmitter data send (1)	0.00000500 sec
TIME:1350652758.85475802:	Calculation and result dump (0)	7.06998300 sec
TIME:1350652758.85477209:	Transmitter data send (0)	0.00000500 sec
TIME:1350652763.02192092:	Calculation and result dump (1)	7.08349700 sec
TIME:1350652763.02193403:	Transmitter data send (1)	0.00000400 sec
TIME:1350652765.92498803:	Calculation and result dump (0)	7.07021200 sec
TIME:1350652765.92500210:	Transmitter data send (0)	0.00000500 sec
TIME:1350652769.78504610:	Calculation and result dump (1)	6.76310800 sec
TIME:1350652769.78505993:	Transmitter data send (1)	0.00000500 sec
TIME:1350652772.99714208:	Calculation and result dump (0)	7.07213600 sec
TIME:1350652772.99715590:	Transmitter data send (0)	0.00000500 sec
TIME:1350652776.88415909:	Calculation and result dump (1)	7.09909500 sec
TIME:1350652776.88417196:	Transmitter data send (1)	0.00000400 sec
TIME:1350652780.01225209:	Calculation and result dump (0)	7.01509200 sec
TIME:1350652780.01226497:	Transmitter data send (0)	0.00000400 sec
TIME:1350652783.97325993:	Calculation and result dump (1)	7.08908400 sec
TIME:1350652783.97327304:	Transmitter data send (1)	0.00000500 sec
TIME:1350652787.09320307:	Calculation and result dump (0)	7.08093400 sec
TIME:1350652787.09321690:	Transmitter data send (0)	0.00000500 sec
TIME:1350652791.05802894:	Calculation and result dump (1)	7.08475200 sec
TIME:1350652791.05804205:	Transmitter data send (1)	0.00000400 sec
TIME:1350652794.16335702:	Calculation and result dump (0)	7.07013600 sec
TIME:1350652794.16336989:	Transmitter data send (0)	0.00000400 sec
TIME:1350652798.14150310:	Calculation and result dump (1)	7.08345700 sec
TIME:1350652798.14151692:	Transmitter data send (1)	0.00000500 sec
TIME:1350652801.23416591:	Calculation and result dump (0)	7.07079200 sec
TIME:1350652801.23417902:	Transmitter data send (0)	0.00000400 sec
TIME:1350652804.90466404:	Calculation and result dump (1)	6.76314300 sec
TIME:1350652804.90467811:	Transmitter data send (1)	0.00000400 sec
TIME:1350652808.30623603:	Calculation and result dump (0)	7.07205200 sec
TIME:1350652808.30624795:	Transmitter data send (0)	0.00000400 sec
TIME:1350652812.00397205:	Calculation and result dump (1)	7.09929000 sec
TIME:1350652812.00398588:	Transmitter data send (1)	0.00000500 sec
TIME:1350652815.32181191:	Calculation and result dump (0)	7.01556000 sec
TIME:1350652815.32182598:	Transmitter data send (0)	0.00000500 sec
TIME:1350652819.09179497:	Calculation and result dump (1)	7.08780500 sec
TIME:1350652819.09180808:	Transmitter data send (1)	0.00000400 sec
TIME:1350652822.40153289:	Calculation and result dump (0)	7.07970300 sec
TIME:1350652822.40154600:	Transmitter data send (0)	0.00000400 sec
TIME:1350652826.17555499:	Calculation and result dump (1)	7.08374300 sec
TIME:1350652826.17556810:	Transmitter data send (1)	0.00000400 sec
TIME:1350652829.47083092:	Calculation and result dump (0)	7.06928100 sec
TIME:1350652829.47084498:	Transmitter data send (0)	0.00000500 sec
TIME:1350652833.25795889:	Calculation and result dump (1)	7.08238600 sec
TIME:1350652833.25797200:	Transmitter data send (1)	0.00000400 sec
TIME:1350652836.54107809:	Calculation and result dump (0)	7.07022900 sec
TIME:1350652836.54109192:	Transmitter data send (0)	0.00000500 sec
TIME:1350652840.01967692:	Calculation and result dump (1)	6.76170000 sec
TIME:1350652840.01969004:	Transmitter data send (1)	0.00000400 sec
TIME:1350652843.61348295:	Calculation and result dump (0)	7.07238700 sec
TIME:1350652843.61349702:	Transmitter data send (0)	0.00000500 sec
TIME:1350652847.12187910:	Calculation and result dump (1)	7.10218400 sec
TIME:1350652847.12189293:	Transmitter data send (1)	0.00000500 sec
TIME:1350652850.62858796:	Calculation and result dump (0)	7.01508700 sec
TIME:1350652850.62860107:	Transmitter data send (0)	0.00000400 sec
TIME:1350652854.21024895:	Calculation and result dump (1)	7.08835200 sec
TIME:1350652854.21026111:	Transmitter data send (1)	0.00000400 sec
TIME:1350652857.70870709:	Calculation and result dump (0)	7.08010200 sec
TIME:1350652857.70872092:	Transmitter data send (0)	0.00000500 sec
TIME:1350652861.29411888:	Calculation and result dump (1)	7.08385300 sec
TIME:1350652861.29413295:	Transmitter data send (1)	0.00000400 sec
TIME:1350652864.77898097:	Calculation and result dump (0)	7.07025600 sec
TIME:1350652864.77899408:	Transmitter data send (0)	0.00000400 sec
TIME:1350652868.37577796:	Calculation and result dump (1)	7.08164100 sec
TIME:1350652868.37579107:	Transmitter data send (1)	0.00000400 sec
TIME:1350652871.84834695:	Calculation and result dump (0)	7.06934900 sec
TIME:1350652871.84836006:	Transmitter data send (0)	0.00000400 sec
TIME:1350652875.13674498:	Calculation and result dump (1)	6.76094900 sec
TIME:1350652875.13675904:	Transmitter data send (1)	0.00000400 sec
TIME:1350652878.92024398:	Calculation and result dump (0)	7.07187900 sec
TIME:1350652878.92025805:	Transmitter data send (0)	0.00000500 sec
TIME:1350652882.23639297:	Calculation and result dump (1)	7.09962900 sec
TIME:1350652882.23640609:	Transmitter data send (1)	0.00000400 sec
TIME:1350652885.93449712:	Calculation and result dump (0)	7.01423500 sec
TIME:1350652885.93450999:	Transmitter data send (0)	0.00000400 sec
TIME:1350652889.32503510:	Calculation and result dump (1)	7.08862400 sec
TIME:1350652889.32504797:	Transmitter data send (1)	0.00000500 sec
TIME:1350652893.01396704:	Calculation and result dump (0)	7.07945300 sec
TIME:1350652893.01398110:	Transmitter data send (0)	0.00000400 sec
TIME:1350652896.41018796:	Calculation and result dump (1)	7.08513600 sec
TIME:1350652896.41020608:	Transmitter data send (1)	0.00000900 sec
TIME:1350652900.08258104:	Calculation and result dump (0)	7.06859600 sec
TIME:1350652900.08259392:	Transmitter data send (0)	0.00000400 sec
TIME:1350652903.49346089:	Calculation and result dump (1)	7.08325000 sec
TIME:1350652903.49347496:	Transmitter data send (1)	0.00000500 sec
TIME:1350652907.15149999:	Calculation and result dump (0)	7.06890200 sec
TIME:1350652907.15151310:	Transmitter data send (0)	0.00000400 sec
TIME:1350652910.25656796:	Calculation and result dump (1)	6.76308900 sec
TIME:1350652910.25658107:	Transmitter data send (1)	0.00000400 sec
TIME:1350652914.22368693:	Calculation and result dump (0)	7.07217000 sec
TIME:1350652914.22370005:	Transmitter data send (0)	0.00000400 sec
TIME:1350652917.35724902:	Calculation and result dump (1)	7.10066400 sec
TIME:1350652917.35726309:	Transmitter data send (1)	0.00000400 sec
TIME:1350652921.23773503:	Calculation and result dump (0)	7.01403100 sec
TIME:1350652921.23774791:	Transmitter data send (0)	0.00000400 sec
TIME:1350652924.44638205:	Calculation and result dump (1)	7.08911400 sec
TIME:1350652924.44639492:	Transmitter data send (1)	0.00000400 sec
TIME:1350652928.31731701:	Calculation and result dump (0)	7.07956500 sec
TIME:1350652928.31732988:	Transmitter data send (0)	0.00000400 sec
TIME:1350652931.53148890:	Calculation and result dump (1)	7.08509000 sec
TIME:1350652931.53150296:	Transmitter data send (1)	0.00000400 sec
TIME:1350652935.38643289:	Calculation and result dump (0)	7.06909900 sec
TIME:1350652935.38644695:	Transmitter data send (0)	0.00000500 sec
TIME:1350652938.61468291:	Calculation and result dump (1)	7.08317500 sec
TIME:1350652938.61469603:	Transmitter data send (1)	0.00000400 sec
TIME:1350652942.45650196:	Calculation and result dump (0)	7.07005100 sec
TIME:1350652942.45651507:	Transmitter data send (0)	0.00000400 sec
TIME:1350652945.37796593:	Calculation and result dump (1)	6.76326600 sec
TIME:1350652945.37797999:	Transmitter data send (1)	0.00000500 sec
TIME:1350652949.52911806:	Calculation and result dump (0)	7.07259900 sec
TIME:1350652949.52913189:	Transmitter data send (0)	0.00000500 sec
TIME:1350652952.47933102:	Calculation and result dump (1)	7.10134700 sec
TIME:1350652952.47934508:	Transmitter data send (1)	0.00000500 sec
TIME:1350652956.54428411:	Calculation and result dump (0)	7.01514800 sec
TIME:1350652956.54429698:	Transmitter data send (0)	0.00000400 sec
TIME:1350652959.57000804:	Calculation and result dump (1)	7.09065900 sec
TIME:1350652959.57002091:	Transmitter data send (1)	0.00000400 sec
TIME:1350652963.62483311:	Calculation and result dump (0)	7.08053200 sec
TIME:1350652963.62484694:	Transmitter data send (0)	0.00000400 sec
TIME:1350652966.65749192:	Calculation and result dump (1)	7.08746600 sec
TIME:1350652966.65750504:	Transmitter data send (1)	0.00000400 sec
TIME:1350652970.69578004:	Calculation and result dump (0)	7.07092900 sec
TIME:1350652970.69579291:	Transmitter data send (0)	0.00000400 sec
TIME:1350652973.74261999:	Calculation and result dump (1)	7.08511100 sec
TIME:1350652973.74263310:	Transmitter data send (1)	0.00000400 sec
TIME:1350652977.76604795:	Calculation and result dump (0)	7.07025100 sec
TIME:1350652977.76606202:	Transmitter data send (0)	0.00000400 sec
TIME:1350652980.50648093:	Calculation and result dump (1)	6.76384300 sec
TIME:1350652980.50649500:	Transmitter data send (1)	0.00000500 sec
TIME:1350652984.83770108:	Calculation and result dump (0)	7.07163400 sec
TIME:1350652984.83771396:	Transmitter data send (0)	0.00000400 sec
TIME:1350652987.60670090:	Calculation and result dump (1)	7.10020200 sec
TIME:1350652987.60671306:	Transmitter data send (1)	0.00000400 sec
TIME:1350652991.86133504:	Calculation and result dump (0)	7.02361600 sec
TIME:1350652991.86134911:	Transmitter data send (0)	0.00000500 sec
TIME:1350652994.69601893:	Calculation and result dump (1)	7.08930200 sec
TIME:1350652994.69603300:	Transmitter data send (1)	0.00000500 sec
TIME:1350652998.94160008:	Calculation and result dump (0)	7.08024700 sec
TIME:1350652998.94161296:	Transmitter data send (0)	0.00000400 sec
TIME:1350653001.78140402:	Calculation and result dump (1)	7.08536700 sec
TIME:1350653001.78141689:	Transmitter data send (1)	0.00000400 sec
TIME:1350653006.01228905:	Calculation and result dump (0)	7.07067200 sec
TIME:1350653006.01230311:	Transmitter data send (0)	0.00000500 sec
TIME:1350653008.86531806:	Calculation and result dump (1)	7.08389700 sec
TIME:1350653008.86533093:	Transmitter data send (1)	0.00000400 sec
TIME:1350653013.08273506:	Calculation and result dump (0)	7.07042800 sec
TIME:1350653013.08274889:	Transmitter data send (0)	0.00000400 sec
TIME:1350653015.62944198:	Calculation and result dump (1)	6.76410700 sec
TIME:1350653015.62945509:	Transmitter data send (1)	0.00000400 sec
TIME:1350653020.15538502:	Calculation and result dump (0)	7.07263200 sec
TIME:1350653020.15539789:	Transmitter data send (0)	0.00000400 sec
TIME:1350653022.72976708:	Calculation and result dump (1)	7.10030800 sec
TIME:1350653022.72978091:	Transmitter data send (1)	0.00000500 sec
TIME:1350653027.24422693:	Calculation and result dump (0)	7.08882500 sec
TIME:1350653027.24424100:	Transmitter data send (0)	0.00000400 sec
TIME:1350653029.81844807:	Calculation and result dump (1)	7.08866300 sec
TIME:1350653029.81846094:	Transmitter data send (1)	0.00000400 sec
TIME:1350653034.32385397:	Calculation and result dump (0)	7.07960900 sec
TIME:1350653034.32386708:	Transmitter data send (0)	0.00000400 sec
TIME:1350653036.90297604:	Calculation and result dump (1)	7.08451100 sec
TIME:1350653036.90298891:	Transmitter data send (1)	0.00000400 sec
TIME:1350653041.39287210:	Calculation and result dump (0)	7.06900100 sec
TIME:1350653041.39288592:	Transmitter data send (0)	0.00000500 sec
TIME:1350653043.98626304:	Calculation and result dump (1)	7.08326900 sec
TIME:1350653043.98627591:	Transmitter data send (1)	0.00000300 sec
TIME:1350653048.46064496:	Calculation and result dump (0)	7.06775500 sec
TIME:1350653048.46065807:	Transmitter data send (0)	0.00000400 sec
TIME:1350653050.74978304:	Calculation and result dump (1)	6.76350200 sec
TIME:1350653050.74979711:	Transmitter data send (1)	0.00000500 sec
TIME:1350653055.53104496:	Calculation and result dump (0)	7.07038300 sec
TIME:1350653055.53105903:	Transmitter data send (0)	0.00000500 sec
TIME:1350653057.84838104:	Calculation and result dump (1)	7.09858000 sec
TIME:1350653057.84839392:	Transmitter data send (1)	0.00000400 sec
TIME:1350653062.61663198:	Calculation and result dump (0)	7.08556900 sec
TIME:1350653062.61664510:	Transmitter data send (0)	0.00000400 sec
TIME:1350653064.93684101:	Calculation and result dump (1)	7.08844300 sec
TIME:1350653064.93685508:	Transmitter data send (1)	0.00000500 sec
TIME:1350653069.69471598:	Calculation and result dump (0)	7.07806700 sec
TIME:1350653069.69473004:	Transmitter data send (0)	0.00000500 sec
TIME:1350653072.02098608:	Calculation and result dump (1)	7.08412700 sec
TIME:1350653072.02099895:	Transmitter data send (1)	0.00000400 sec
TIME:1350653076.76323390:	Calculation and result dump (0)	7.06850000 sec
TIME:1350653076.76324701:	Transmitter data send (0)	0.00000400 sec
TIME:1350653079.10377789:	Calculation and result dump (1)	7.08277500 sec
TIME:1350653079.10379100:	Transmitter data send (1)	0.00000500 sec
TIME:1350653083.83167505:	Calculation and result dump (0)	7.06842300 sec
TIME:1350653083.83168793:	Transmitter data send (0)	0.00000400 sec
TIME:1350653085.86876512:	Calculation and result dump (1)	6.76497000 sec
TIME:1350653085.86877799:	Transmitter data send (1)	0.00000400 sec
