Number of processors:	4
Transmitters per processor:	16
Processes per node:	4
TIME:1350884132.94526696:	Calculation and result dump (3)	8.22374200 sec
TIME:1350884132.94527888:	Transmitter data send (3)	0.00000400 sec
TIME:1350884133.55371404:	Calculation and result dump (2)	8.24499400 sec
TIME:1350884133.55372691:	Transmitter data send (2)	0.00000400 sec
TIME:1350884140.35998607:	Calculation and result dump (0)	8.24881400 sec
TIME:1350884140.35999990:	Transmitter data send (0)	0.00000500 sec
TIME:1350884140.95975804:	Calculation and result dump (1)	8.25880200 sec
TIME:1350884140.95977092:	Transmitter data send (1)	0.00000500 sec
TIME:1350884141.17058706:	Calculation and result dump (3)	8.22530400 sec
TIME:1350884141.17059994:	Transmitter data send (3)	0.00000400 sec
TIME:1350884141.80887890:	Calculation and result dump (2)	8.25514800 sec
TIME:1350884141.80889201:	Transmitter data send (2)	0.00000400 sec
TIME:1350884148.58523011:	Calculation and result dump (0)	8.22522500 sec
TIME:1350884149.14956188:	Calculation and result dump (1)	8.18978700 sec
TIME:1350884149.32444310:	Calculation and result dump (3)	8.15383900 sec
TIME:1350884149.88277006:	Calculation and result dump (2)	8.07387300 sec
Process took 165 sec
