Number of processors:	2
Transmitters per processor:	32
Processes per node:	2
TIME:1350884687.65509510:	Transmitter data send (0)	0.00000400 sec
TIME:1350884688.50659299:	Calculation and result dump (1)	7.07975300 sec
TIME:1350884688.50660610:	Transmitter data send (1)	0.00000400 sec
TIME:1350884694.41179895:	Calculation and result dump (0)	6.75670000 sec
TIME:1350884694.41181207:	Transmitter data send (0)	0.00000400 sec
TIME:1350884695.59423304:	Calculation and result dump (1)	7.08762300 sec
TIME:1350884695.59424710:	Transmitter data send (1)	0.00000500 sec
TIME:1350884701.50237298:	Calculation and result dump (0)	7.09055600 sec
TIME:1350884701.50238609:	Transmitter data send (0)	0.00000400 sec
TIME:1350884702.70038295:	Calculation and result dump (1)	7.10613200 sec
TIME:1350884702.70039606:	Transmitter data send (1)	0.00000400 sec
TIME:1350884708.57391000:	Calculation and result dump (0)	7.07152000 sec
TIME:1350884708.57392406:	Transmitter data send (0)	0.00000500 sec
TIME:1350884709.79320693:	Calculation and result dump (1)	7.09280700 sec
TIME:1350884709.79322100:	Transmitter data send (1)	0.00000500 sec
TIME:1350884715.64488912:	Calculation and result dump (0)	7.07096100 sec
TIME:1350884715.64490294:	Transmitter data send (0)	0.00000400 sec
TIME:1350884716.87609911:	Calculation and result dump (1)	7.08287400 sec
TIME:1350884716.87611198:	Transmitter data send (1)	0.00000400 sec
TIME:1350884722.71296310:	Calculation and result dump (0)	7.06805600 sec
TIME:1350884722.71297693:	Transmitter data send (0)	0.00000500 sec
TIME:1350884723.95590997:	Calculation and result dump (1)	7.07979400 sec
TIME:1350884723.95592308:	Transmitter data send (1)	0.00000400 sec
TIME:1350884729.46935010:	Calculation and result dump (0)	6.75636900 sec
TIME:1350884729.46936393:	Transmitter data send (0)	0.00000400 sec
TIME:1350884731.04404306:	Calculation and result dump (1)	7.08811600 sec
TIME:1350884731.04405499:	Transmitter data send (1)	0.00000300 sec
TIME:1350884736.55971408:	Calculation and result dump (0)	7.09034600 sec
TIME:1350884736.55972791:	Transmitter data send (0)	0.00000500 sec
TIME:1350884738.15004897:	Calculation and result dump (1)	7.10598900 sec
TIME:1350884738.15006208:	Transmitter data send (1)	0.00000400 sec
TIME:1350884743.63158011:	Calculation and result dump (0)	7.07184800 sec
TIME:1350884743.63159394:	Transmitter data send (0)	0.00000500 sec
TIME:1350884745.24342704:	Calculation and result dump (1)	7.09336000 sec
TIME:1350884745.24343991:	Transmitter data send (1)	0.00000400 sec
TIME:1350884750.70310593:	Calculation and result dump (0)	7.07150800 sec
TIME:1350884750.70311904:	Transmitter data send (0)	0.00000400 sec
TIME:1350884752.32912397:	Calculation and result dump (1)	7.08568000 sec
TIME:1350884752.32913709:	Transmitter data send (1)	0.00000400 sec
TIME:1350884757.77201605:	Calculation and result dump (0)	7.06889200 sec
TIME:1350884757.77202892:	Transmitter data send (0)	0.00000400 sec
TIME:1350884759.41170311:	Calculation and result dump (1)	7.08256100 sec
TIME:1350884759.41171598:	Transmitter data send (1)	0.00000400 sec
TIME:1350884764.52938700:	Calculation and result dump (0)	6.75735400 sec
TIME:1350884764.52940106:	Transmitter data send (0)	0.00000400 sec
TIME:1350884766.50350189:	Calculation and result dump (1)	7.09178200 sec
TIME:1350884766.50351501:	Transmitter data send (1)	0.00000400 sec
TIME:1350884771.62096095:	Calculation and result dump (0)	7.09155500 sec
TIME:1350884771.62097406:	Transmitter data send (0)	0.00000400 sec
TIME:1350884773.53157902:	Calculation and result dump (1)	7.02806000 sec
TIME:1350884773.53159189:	Transmitter data send (1)	0.00000400 sec
TIME:1350884778.69376397:	Calculation and result dump (0)	7.07278500 sec
TIME:1350884778.69377804:	Transmitter data send (0)	0.00000500 sec
TIME:1350884780.62712908:	Calculation and result dump (1)	7.09553200 sec
TIME:1350884780.62714195:	Transmitter data send (1)	0.00000400 sec
TIME:1350884785.76661611:	Calculation and result dump (0)	7.07283400 sec
TIME:1350884785.76662993:	Transmitter data send (0)	0.00000400 sec
TIME:1350884787.71287203:	Calculation and result dump (1)	7.08572600 sec
TIME:1350884787.71288490:	Transmitter data send (1)	0.00000400 sec
TIME:1350884792.83648396:	Calculation and result dump (0)	7.06985000 sec
TIME:1350884792.83649802:	Transmitter data send (0)	0.00000500 sec
TIME:1350884794.79553795:	Calculation and result dump (1)	7.08264900 sec
TIME:1350884794.79555106:	Transmitter data send (1)	0.00000400 sec
TIME:1350884799.59495211:	Calculation and result dump (0)	6.75845000 sec
TIME:1350884799.59496593:	Transmitter data send (0)	0.00000500 sec
TIME:1350884801.88762689:	Calculation and result dump (1)	7.09207200 sec
TIME:1350884801.88764095:	Transmitter data send (1)	0.00000500 sec
TIME:1350884806.68765593:	Calculation and result dump (0)	7.09268600 sec
TIME:1350884806.68766999:	Transmitter data send (0)	0.00000500 sec
TIME:1350884808.91685390:	Calculation and result dump (1)	7.02920900 sec
TIME:1350884808.91686702:	Transmitter data send (1)	0.00000400 sec
TIME:1350884813.76156592:	Calculation and result dump (0)	7.07389200 sec
TIME:1350884813.76157999:	Transmitter data send (0)	0.00000500 sec
TIME:1350884816.01259708:	Calculation and result dump (1)	7.09572600 sec
TIME:1350884816.01261091:	Transmitter data send (1)	0.00000400 sec
TIME:1350884820.83496499:	Calculation and result dump (0)	7.07338100 sec
TIME:1350884820.83497810:	Transmitter data send (0)	0.00000400 sec
TIME:1350884823.09933209:	Calculation and result dump (1)	7.08671700 sec
TIME:1350884823.09934497:	Transmitter data send (1)	0.00000400 sec
TIME:1350884827.90587807:	Calculation and result dump (0)	7.07089600 sec
TIME:1350884830.14423299:	Calculation and result dump (1)	7.04488400 sec
Process took 258 sec
