Number of processors:	16
Transmitters per processor:	4
Processes per node:	4
TIME:1350883644.29499197:	Calculation and result dump (13)	8.17571400 sec
TIME:1350883644.29500604:	Transmitter data send (13)	0.00000400 sec
TIME:1350883644.32431006:	Calculation and result dump (3)	8.19785600 sec
TIME:1350883644.32432199:	Transmitter data send (3)	0.00000400 sec
TIME:1350883644.88904309:	Calculation and result dump (11)	7.86449600 sec
TIME:1350883644.88905501:	Transmitter data send (11)	0.00000400 sec
TIME:1350883645.16642308:	Calculation and result dump (0)	8.21864400 sec
TIME:1350883645.16643596:	Transmitter data send (0)	0.00000400 sec
TIME:1350883645.19159794:	Calculation and result dump (8)	8.23561100 sec
TIME:1350883645.19161105:	Transmitter data send (8)	0.00000400 sec
TIME:1350883645.19573998:	Calculation and result dump (9)	8.23241300 sec
TIME:1350883645.19575191:	Transmitter data send (9)	0.00000400 sec
TIME:1350883645.23185897:	Calculation and result dump (7)	8.25422100 sec
TIME:1350883645.23187208:	Transmitter data send (7)	0.00000500 sec
TIME:1350883645.24254799:	Calculation and result dump (2)	8.22869500 sec
TIME:1350883645.24255991:	Transmitter data send (2)	0.00000400 sec
TIME:1350883645.25183797:	Calculation and result dump (10)	8.23001600 sec
TIME:1350883645.25184989:	Transmitter data send (10)	0.00000400 sec
TIME:1350883645.26532292:	Calculation and result dump (15)	8.22857200 sec
TIME:1350883645.26533508:	Transmitter data send (15)	0.00000400 sec
TIME:1350883645.31502008:	Calculation and result dump (12)	8.27703000 sec
TIME:1350883645.31503201:	Transmitter data send (12)	0.00000400 sec
TIME:1350883645.51021504:	Calculation and result dump (1)	8.25763400 sec
TIME:1350883645.51022696:	Transmitter data send (1)	0.00000300 sec
TIME:1350883645.70157099:	Calculation and result dump (6)	8.21878700 sec
TIME:1350883645.70158291:	Transmitter data send (6)	0.00000400 sec
TIME:1350883646.00267601:	Calculation and result dump (5)	8.21469400 sec
TIME:1350883646.00268793:	Transmitter data send (5)	0.00000400 sec
TIME:1350883646.01102495:	Calculation and result dump (4)	8.23454400 sec
TIME:1350883646.01103711:	Transmitter data send (4)	0.00000400 sec
TIME:1350883646.01978111:	Calculation and result dump (14)	8.22998900 sec
TIME:1350883646.01979303:	Transmitter data send (14)	0.00000400 sec
TIME:1350883652.44530892:	Calculation and result dump (13)	8.15029900 sec
TIME:1350883652.44532394:	Transmitter data send (13)	0.00000500 sec
TIME:1350883652.48930907:	Calculation and result dump (3)	8.16498300 sec
TIME:1350883652.48932195:	Transmitter data send (3)	0.00000400 sec
TIME:1350883652.75922108:	Calculation and result dump (11)	7.87016200 sec
TIME:1350883652.75923491:	Transmitter data send (11)	0.00000500 sec
TIME:1350883653.38765001:	Calculation and result dump (0)	8.22121000 sec
TIME:1350883653.38766408:	Transmitter data send (0)	0.00000500 sec
TIME:1350883653.43155694:	Calculation and result dump (8)	8.23994200 sec
TIME:1350883653.43157005:	Transmitter data send (8)	0.00000400 sec
TIME:1350883653.45471501:	Calculation and result dump (9)	8.25895900 sec
TIME:1350883653.45472693:	Transmitter data send (9)	0.00000400 sec
TIME:1350883653.47549009:	Calculation and result dump (10)	8.22363600 sec
TIME:1350883653.47550201:	Transmitter data send (10)	0.00000400 sec
TIME:1350883653.48635507:	Calculation and result dump (7)	8.25448000 sec
TIME:1350883653.48636794:	Transmitter data send (7)	0.00000400 sec
TIME:1350883653.48855090:	Calculation and result dump (2)	8.24598700 sec
TIME:1350883653.48856401:	Transmitter data send (2)	0.00000500 sec
TIME:1350883653.48925304:	Calculation and result dump (15)	8.22391400 sec
TIME:1350883653.48926592:	Transmitter data send (15)	0.00000500 sec
TIME:1350883653.54665804:	Calculation and result dump (6)	7.84507100 sec
TIME:1350883653.54667211:	Transmitter data send (6)	0.00000500 sec
TIME:1350883653.56775093:	Calculation and result dump (12)	8.25271500 sec
TIME:1350883653.56776404:	Transmitter data send (12)	0.00000400 sec
TIME:1350883653.73613501:	Calculation and result dump (1)	8.22590400 sec
TIME:1350883653.73614812:	Transmitter data send (1)	0.00000500 sec
TIME:1350883654.21708202:	Calculation and result dump (5)	8.21439000 sec
TIME:1350883654.21709490:	Transmitter data send (5)	0.00000400 sec
TIME:1350883654.25198507:	Calculation and result dump (4)	8.24094400 sec
TIME:1350883654.25199795:	Transmitter data send (4)	0.00000500 sec
TIME:1350883654.27802706:	Calculation and result dump (14)	8.25823000 sec
TIME:1350883654.27803898:	Transmitter data send (14)	0.00000400 sec
TIME:1350883660.60011411:	Calculation and result dump (13)	8.15478600 sec
TIME:1350883660.66734099:	Calculation and result dump (3)	8.17801500 sec
TIME:1350883661.00430608:	Calculation and result dump (11)	8.24506700 sec
TIME:1350883661.30988503:	Calculation and result dump (10)	7.83437900 sec
TIME:1350883661.52814007:	Calculation and result dump (0)	8.14047200 sec
TIME:1350883661.59585810:	Calculation and result dump (8)	8.16428400 sec
TIME:1350883661.62617898:	Calculation and result dump (9)	8.17144800 sec
TIME:1350883661.64258289:	Calculation and result dump (15)	8.15331300 sec
TIME:1350883661.64461708:	Calculation and result dump (2)	8.15604900 sec
TIME:1350883661.72359395:	Calculation and result dump (12)	8.15582600 sec
TIME:1350883661.73622489:	Calculation and result dump (7)	8.24985300 sec
TIME:1350883661.76953602:	Calculation and result dump (6)	8.22286000 sec
TIME:1350883661.84026599:	Calculation and result dump (1)	8.10411400 sec
TIME:1350883662.29649210:	Calculation and result dump (14)	8.01844900 sec
TIME:1350883662.36565709:	Calculation and result dump (5)	8.14855800 sec
TIME:1350883662.39954710:	Calculation and result dump (4)	8.14754500 sec
Process took 87 sec
