Number of processors:	4
Transmitters per processor:	32
Processes per node:	4
TIME:1350570182.89063811:	Read input data	8.96255500 sec
Spawning 4 workers to process 128 transmitters ...
TIME:1350570184.30271506:	Dynamic process spawning	1.41204700 sec
TIME:1350570204.22098207:	Common data distribution	19.91789000 sec
TIME:1350570204.22105908:	Transmitter data send (0)	0.00000600 sec
TIME:1350570204.22127700:	Transmitter data send (2)	0.00000500 sec
TIME:1350570204.22129011:	Transmitter data send (1)	0.00000400 sec
TIME:1350570204.22130108:	Transmitter data send (3)	0.00000400 sec
TIME:1350570214.31509805:	Calculation and result dump (1)	10.09380400 sec
TIME:1350570214.31511402:	Transmitter data send (1)	0.00000500 sec
TIME:1350570214.34375095:	Calculation and result dump (3)	10.12244600 sec
TIME:1350570214.34376407:	Transmitter data send (3)	0.00000500 sec
TIME:1350570214.63276291:	Calculation and result dump (2)	10.41148000 sec
TIME:1350570214.63277602:	Transmitter data send (2)	0.00000400 sec
TIME:1350570215.16731501:	Calculation and result dump (0)	10.94625000 sec
TIME:1350570215.16732788:	Transmitter data send (0)	0.00000400 sec
TIME:1350570222.53684497:	Calculation and result dump (1)	8.22172700 sec
TIME:1350570222.53685808:	Transmitter data send (1)	0.00000400 sec
TIME:1350570222.58163404:	Calculation and result dump (3)	8.23786600 sec
TIME:1350570222.58164692:	Transmitter data send (3)	0.00000400 sec
TIME:1350570222.84846306:	Calculation and result dump (2)	8.21568200 sec
TIME:1350570222.84847498:	Transmitter data send (2)	0.00000300 sec
TIME:1350570223.38845301:	Calculation and result dump (0)	8.22112100 sec
TIME:1350570223.38846588:	Transmitter data send (0)	0.00000400 sec
TIME:1350570230.39166188:	Calculation and result dump (1)	7.85479900 sec
TIME:1350570230.39167595:	Transmitter data send (1)	0.00000500 sec
TIME:1350570230.82551003:	Calculation and result dump (3)	8.24385900 sec
TIME:1350570230.82552290:	Transmitter data send (3)	0.00000500 sec
TIME:1350570231.08288789:	Calculation and result dump (2)	8.23440900 sec
TIME:1350570231.08290100:	Transmitter data send (2)	0.00000400 sec
TIME:1350570231.63899398:	Calculation and result dump (0)	8.25052400 sec
TIME:1350570231.63900709:	Transmitter data send (0)	0.00000400 sec
TIME:1350570238.61583805:	Calculation and result dump (1)	8.22415800 sec
TIME:1350570238.61585093:	Transmitter data send (1)	0.00000400 sec
TIME:1350570239.07537007:	Calculation and result dump (3)	8.24984300 sec
TIME:1350570239.07538295:	Transmitter data send (3)	0.00000400 sec
TIME:1350570239.29929709:	Calculation and result dump (2)	8.21639200 sec
TIME:1350570239.29930902:	Transmitter data send (2)	0.00000400 sec
TIME:1350570239.85990906:	Calculation and result dump (0)	8.22089800 sec
TIME:1350570239.85992193:	Transmitter data send (0)	0.00000500 sec
TIME:1350570246.83758807:	Calculation and result dump (1)	8.22173200 sec
TIME:1350570246.83760309:	Transmitter data send (1)	0.00000500 sec
TIME:1350570247.14016199:	Calculation and result dump (2)	7.84084900 sec
TIME:1350570247.14017510:	Transmitter data send (2)	0.00000500 sec
TIME:1350570247.31128097:	Calculation and result dump (3)	8.23589400 sec
TIME:1350570247.31129408:	Transmitter data send (3)	0.00000400 sec
TIME:1350570248.08306003:	Calculation and result dump (0)	8.22313400 sec
TIME:1350570248.08307195:	Transmitter data send (0)	0.00000400 sec
TIME:1350570255.08450389:	Calculation and result dump (1)	8.24689700 sec
TIME:1350570255.08451700:	Transmitter data send (1)	0.00000400 sec
TIME:1350570255.37950110:	Calculation and result dump (2)	8.23932200 sec
TIME:1350570255.37951303:	Transmitter data send (2)	0.00000400 sec
TIME:1350570255.54784107:	Calculation and result dump (3)	8.23654300 sec
TIME:1350570255.54785299:	Transmitter data send (3)	0.00000300 sec
TIME:1350570256.32085109:	Calculation and result dump (0)	8.23777500 sec
TIME:1350570256.32086396:	Transmitter data send (0)	0.00000400 sec
TIME:1350570263.30785990:	Calculation and result dump (1)	8.22333900 sec
TIME:1350570263.30787396:	Transmitter data send (1)	0.00000500 sec
TIME:1350570263.59718609:	Calculation and result dump (2)	8.21766900 sec
TIME:1350570263.59720397:	Transmitter data send (2)	0.00000900 sec
TIME:1350570263.78120208:	Calculation and result dump (3)	8.23334400 sec
TIME:1350570263.78121400:	Transmitter data send (3)	0.00000400 sec
TIME:1350570264.54446101:	Calculation and result dump (0)	8.22359200 sec
TIME:1350570264.54447389:	Transmitter data send (0)	0.00000500 sec
TIME:1350570271.16595006:	Calculation and result dump (1)	7.85807200 sec
TIME:1350570271.16596293:	Transmitter data send (1)	0.00000400 sec
TIME:1350570271.81715202:	Calculation and result dump (2)	8.21994300 sec
TIME:1350570271.81716490:	Transmitter data send (2)	0.00000400 sec
TIME:1350570272.04333305:	Calculation and result dump (3)	8.26211400 sec
TIME:1350570272.04334593:	Transmitter data send (3)	0.00000400 sec
TIME:1350570272.79923201:	Calculation and result dump (0)	8.25475400 sec
TIME:1350570272.79924393:	Transmitter data send (0)	0.00000400 sec
TIME:1350570279.39372206:	Calculation and result dump (1)	8.22775500 sec
TIME:1350570279.39373589:	Transmitter data send (1)	0.00000500 sec
TIME:1350570280.04600596:	Calculation and result dump (2)	8.22883700 sec
TIME:1350570280.04601908:	Transmitter data send (2)	0.00000400 sec
TIME:1350570280.28232002:	Calculation and result dump (3)	8.23897000 sec
TIME:1350570280.28233290:	Transmitter data send (3)	0.00000500 sec
TIME:1350570281.02302194:	Calculation and result dump (0)	8.22377400 sec
TIME:1350570281.02303505:	Transmitter data send (0)	0.00000400 sec
TIME:1350570287.61796594:	Calculation and result dump (1)	8.22422600 sec
TIME:1350570287.61798000:	Transmitter data send (1)	0.00000500 sec
TIME:1350570288.15183997:	Calculation and result dump (3)	7.86950300 sec
TIME:1350570288.15185189:	Transmitter data send (3)	0.00000400 sec
TIME:1350570288.26292896:	Calculation and result dump (2)	8.21690600 sec
TIME:1350570288.26294088:	Transmitter data send (2)	0.00000400 sec
TIME:1350570289.24905109:	Calculation and result dump (0)	8.22601200 sec
TIME:1350570289.24906301:	Transmitter data send (0)	0.00000400 sec
TIME:1350570295.86818910:	Calculation and result dump (1)	8.25020500 sec
TIME:1350570295.86820793:	Transmitter data send (1)	0.00001000 sec
TIME:1350570296.41827703:	Calculation and result dump (3)	8.26642100 sec
TIME:1350570296.41828990:	Transmitter data send (3)	0.00000400 sec
TIME:1350570296.48135591:	Calculation and result dump (2)	8.21841100 sec
TIME:1350570296.48136902:	Transmitter data send (2)	0.00000400 sec
TIME:1350570297.48942804:	Calculation and result dump (0)	8.24036100 sec
TIME:1350570297.48944092:	Transmitter data send (0)	0.00000400 sec
TIME:1350570304.09485888:	Calculation and result dump (1)	8.22664600 sec
TIME:1350570304.09487200:	Transmitter data send (1)	0.00000400 sec
TIME:1350570304.65444994:	Calculation and result dump (3)	8.23615600 sec
TIME:1350570304.65446305:	Transmitter data send (3)	0.00000400 sec
TIME:1350570304.69619393:	Calculation and result dump (2)	8.21482100 sec
TIME:1350570304.69621205:	Transmitter data send (2)	0.00000300 sec
TIME:1350570305.71520495:	Calculation and result dump (0)	8.22575900 sec
TIME:1350570305.71521711:	Transmitter data send (0)	0.00000400 sec
TIME:1350570311.95654607:	Calculation and result dump (1)	7.86167000 sec
TIME:1350570311.95655990:	Transmitter data send (1)	0.00000400 sec
TIME:1350570312.89497399:	Calculation and result dump (3)	8.24050700 sec
TIME:1350570312.89498711:	Transmitter data send (3)	0.00000500 sec
TIME:1350570312.93201399:	Calculation and result dump (2)	8.23579700 sec
TIME:1350570312.93202710:	Transmitter data send (2)	0.00000400 sec
TIME:1350570313.97325206:	Calculation and result dump (0)	8.25803100 sec
TIME:1350570313.97326589:	Transmitter data send (0)	0.00000500 sec
TIME:1350570320.18691897:	Calculation and result dump (1)	8.23035400 sec
TIME:1350570320.18693209:	Transmitter data send (1)	0.00000400 sec
TIME:1350570321.14426208:	Calculation and result dump (3)	8.24927100 sec
TIME:1350570321.14427495:	Transmitter data send (3)	0.00000400 sec
TIME:1350570321.15006208:	Calculation and result dump (2)	8.21803100 sec
TIME:1350570321.15007401:	Transmitter data send (2)	0.00000400 sec
TIME:1350570322.20119095:	Calculation and result dump (0)	8.22792100 sec
TIME:1350570322.20120907:	Transmitter data send (0)	0.00000400 sec
TIME:1350570328.41494608:	Calculation and result dump (1)	8.22801000 sec
