Number of processors:	128
Transmitters per processor:	32
Processes per node:	4
TIME:1350688085.60801911:	Read input data	16.67875600 sec
Spawning 128 workers to process 4096 transmitters ...
TIME:1350688096.33415890:	Dynamic process spawning	10.72611100 sec
TIME:1350688140.78361893:	Common data distribution	44.44875000 sec
TIME:1350688140.78368902:	Transmitter data send (0)	0.00000500 sec
TIME:1350688140.78446507:	Transmitter data send (3)	0.00000600 sec
TIME:1350688140.78448200:	Transmitter data send (1)	0.00000500 sec
TIME:1350688140.78449702:	Transmitter data send (32)	0.00000500 sec
TIME:1350688140.78559399:	Transmitter data send (2)	0.00000400 sec
TIME:1350688140.78560996:	Transmitter data send (4)	0.00000500 sec
TIME:1350688140.78562093:	Transmitter data send (5)	0.00000400 sec
TIME:1350688140.78563404:	Transmitter data send (6)	0.00000400 sec
TIME:1350688140.78564501:	Transmitter data send (7)	0.00000400 sec
TIME:1350688140.78565788:	Transmitter data send (8)	0.00000400 sec
TIME:1350688140.78567004:	Transmitter data send (9)	0.00000400 sec
TIME:1350688140.78568196:	Transmitter data send (10)	0.00000400 sec
TIME:1350688140.78569388:	Transmitter data send (11)	0.00000400 sec
TIME:1350688140.78570700:	Transmitter data send (12)	0.00000400 sec
TIME:1350688140.78571796:	Transmitter data send (13)	0.00000400 sec
TIME:1350688140.78573203:	Transmitter data send (14)	0.00000400 sec
TIME:1350688140.78574395:	Transmitter data send (15)	0.00000400 sec
TIME:1350688140.78575611:	Transmitter data send (16)	0.00000400 sec
TIME:1350688140.78576803:	Transmitter data send (17)	0.00000400 sec
TIME:1350688140.78577995:	Transmitter data send (18)	0.00000400 sec
TIME:1350688140.78579211:	Transmitter data send (19)	0.00000400 sec
TIME:1350688140.78580403:	Transmitter data send (20)	0.00000400 sec
TIME:1350688140.78581500:	Transmitter data send (21)	0.00000300 sec
TIME:1350688140.78582811:	Transmitter data send (22)	0.00000400 sec
TIME:1350688140.78584099:	Transmitter data send (23)	0.00000500 sec
TIME:1350688140.78585410:	Transmitter data send (24)	0.00000500 sec
TIME:1350688140.78586507:	Transmitter data send (25)	0.00000400 sec
TIME:1350688140.78587794:	Transmitter data send (26)	0.00000400 sec
TIME:1350688140.78589010:	Transmitter data send (27)	0.00000400 sec
TIME:1350688140.78590202:	Transmitter data send (28)	0.00000400 sec
TIME:1350688140.78591394:	Transmitter data send (29)	0.00000400 sec
TIME:1350688140.78592706:	Transmitter data send (30)	0.00000400 sec
TIME:1350688140.78593993:	Transmitter data send (31)	0.00000500 sec
TIME:1350688140.78595090:	Transmitter data send (33)	0.00000400 sec
TIME:1350688140.78596401:	Transmitter data send (34)	0.00000400 sec
TIME:1350688140.78597498:	Transmitter data send (35)	0.00000400 sec
TIME:1350688140.78598809:	Transmitter data send (36)	0.00000400 sec
TIME:1350688140.78599906:	Transmitter data send (37)	0.00000400 sec
TIME:1350688140.78601193:	Transmitter data send (38)	0.00000400 sec
TIME:1350688140.78602290:	Transmitter data send (39)	0.00000300 sec
TIME:1350688140.78603601:	Transmitter data send (40)	0.00000400 sec
TIME:1350688140.78604889:	Transmitter data send (41)	0.00000600 sec
TIME:1350688140.78606200:	Transmitter data send (42)	0.00000500 sec
TIME:1350688140.78607297:	Transmitter data send (43)	0.00000400 sec
TIME:1350688140.78608608:	Transmitter data send (44)	0.00000400 sec
TIME:1350688140.78609800:	Transmitter data send (45)	0.00000500 sec
TIME:1350688140.78611207:	Transmitter data send (46)	0.00000400 sec
TIME:1350688140.78612399:	Transmitter data send (47)	0.00000400 sec
TIME:1350688140.78613710:	Transmitter data send (48)	0.00000500 sec
TIME:1350688140.78614807:	Transmitter data send (49)	0.00000400 sec
TIME:1350688140.78616095:	Transmitter data send (50)	0.00000400 sec
