Number of processors:	128
Transmitters per processor:	2
Processes per node:	4
TIME:1350573663.41018605:	Read input data	9.20757200 sec
Spawning 128 workers to process 256 transmitters ...
TIME:1350573665.16123509:	Dynamic process spawning	1.75101900 sec
TIME:1350573709.28722692:	Common data distribution	44.12523100 sec
TIME:1350573709.28730106:	Transmitter data send (0)	0.00000600 sec
TIME:1350573709.28790593:	Transmitter data send (2)	0.00000500 sec
TIME:1350573709.28805995:	Transmitter data send (3)	0.00000500 sec
TIME:1350573709.28807592:	Transmitter data send (1)	0.00000500 sec
TIME:1350573709.28809094:	Transmitter data send (16)	0.00000500 sec
TIME:1350573709.28810501:	Transmitter data send (32)	0.00000400 sec
TIME:1350573709.28812003:	Transmitter data send (64)	0.00000500 sec
TIME:1350573709.28906989:	Transmitter data send (35)	0.00000500 sec
TIME:1350573709.28908610:	Transmitter data send (4)	0.00000500 sec
TIME:1350573709.28909707:	Transmitter data send (5)	0.00000400 sec
TIME:1350573709.28910995:	Transmitter data send (6)	0.00000400 sec
TIME:1350573709.28912210:	Transmitter data send (7)	0.00000400 sec
TIME:1350573709.28913498:	Transmitter data send (8)	0.00000400 sec
TIME:1350573709.28914690:	Transmitter data send (9)	0.00000400 sec
TIME:1350573709.28916001:	Transmitter data send (10)	0.00000400 sec
TIME:1350573709.28917193:	Transmitter data send (11)	0.00000400 sec
TIME:1350573709.28918505:	Transmitter data send (12)	0.00000400 sec
TIME:1350573709.28919697:	Transmitter data send (13)	0.00000400 sec
TIME:1350573709.28921008:	Transmitter data send (14)	0.00000500 sec
TIME:1350573709.28922105:	Transmitter data send (15)	0.00000400 sec
TIME:1350573709.28923297:	Transmitter data send (17)	0.00000400 sec
TIME:1350573709.28924608:	Transmitter data send (18)	0.00000400 sec
TIME:1350573709.28925800:	Transmitter data send (19)	0.00000400 sec
TIME:1350573709.28927112:	Transmitter data send (20)	0.00000400 sec
TIME:1350573709.28928304:	Transmitter data send (21)	0.00000400 sec
TIME:1350573709.28929591:	Transmitter data send (22)	0.00000400 sec
TIME:1350573709.28930807:	Transmitter data send (23)	0.00000400 sec
TIME:1350573709.28932095:	Transmitter data send (24)	0.00000400 sec
TIME:1350573709.28933311:	Transmitter data send (25)	0.00000400 sec
TIME:1350573709.28934693:	Transmitter data send (26)	0.00000500 sec
TIME:1350573709.28935909:	Transmitter data send (27)	0.00000400 sec
TIME:1350573709.28937197:	Transmitter data send (28)	0.00000400 sec
TIME:1350573709.28938389:	Transmitter data send (29)	0.00000400 sec
TIME:1350573709.28939795:	Transmitter data send (30)	0.00000400 sec
TIME:1350573709.28941107:	Transmitter data send (31)	0.00000400 sec
TIME:1350573709.28942299:	Transmitter data send (33)	0.00000400 sec
TIME:1350573709.28943491:	Transmitter data send (34)	0.00000400 sec
TIME:1350573709.28944802:	Transmitter data send (36)	0.00000500 sec
TIME:1350573709.28947210:	Transmitter data send (37)	0.00000500 sec
TIME:1350573709.28948498:	Transmitter data send (38)	0.00000400 sec
TIME:1350573709.28949809:	Transmitter data send (39)	0.00000400 sec
TIME:1350573709.28951097:	Transmitter data send (40)	0.00000400 sec
TIME:1350573709.28952289:	Transmitter data send (41)	0.00000400 sec
TIME:1350573709.28953791:	Transmitter data send (42)	0.00000600 sec
TIME:1350573709.28955007:	Transmitter data send (43)	0.00000400 sec
TIME:1350573709.28956294:	Transmitter data send (44)	0.00000400 sec
TIME:1350573709.28957605:	Transmitter data send (45)	0.00000400 sec
TIME:1350573709.28958893:	Transmitter data send (46)	0.00000500 sec
TIME:1350573709.28960109:	Transmitter data send (47)	0.00000400 sec
TIME:1350573709.28961492:	Transmitter data send (48)	0.00000500 sec
TIME:1350573709.28962708:	Transmitter data send (49)	0.00000400 sec
TIME:1350573709.28963995:	Transmitter data send (50)	0.00000400 sec
TIME:1350573709.28965211:	Transmitter data send (51)	0.00000400 sec
TIME:1350573709.28966689:	Transmitter data send (52)	0.00000500 sec
TIME:1350573709.28967905:	Transmitter data send (53)	0.00000400 sec
TIME:1350573709.28969193:	Transmitter data send (54)	0.00000400 sec
TIME:1350573709.28970408:	Transmitter data send (55)	0.00000400 sec
TIME:1350573709.28971791:	Transmitter data send (56)	0.00000500 sec
