Number of processors:	128
Transmitters per processor:	1
Processes per node:	4
TIME:1350569173.54707789:	Read input data	8.97196400 sec
Spawning 128 workers to process 128 transmitters ...
TIME:1350569175.28714299:	Dynamic process spawning	1.74003600 sec
TIME:1350569219.41328096:	Common data distribution	44.12538600 sec
TIME:1350569219.41336608:	Transmitter data send (0)	0.00000700 sec
TIME:1350569219.41511106:	Transmitter data send (3)	0.00000500 sec
TIME:1350569219.41512799:	Transmitter data send (1)	0.00000400 sec
TIME:1350569219.41513991:	Transmitter data send (2)	0.00000400 sec
TIME:1350569219.41515303:	Transmitter data send (4)	0.00000400 sec
TIME:1350569219.41516495:	Transmitter data send (5)	0.00000400 sec
TIME:1350569219.41517806:	Transmitter data send (6)	0.00000400 sec
TIME:1350569219.41518903:	Transmitter data send (7)	0.00000300 sec
TIME:1350569219.41520190:	Transmitter data send (8)	0.00000400 sec
TIME:1350569219.41521311:	Transmitter data send (9)	0.00000300 sec
TIME:1350569219.41522598:	Transmitter data send (10)	0.00000400 sec
TIME:1350569219.41523695:	Transmitter data send (11)	0.00000300 sec
TIME:1350569219.41525006:	Transmitter data send (12)	0.00000400 sec
TIME:1350569219.41526198:	Transmitter data send (13)	0.00000400 sec
TIME:1350569219.41527510:	Transmitter data send (14)	0.00000500 sec
TIME:1350569219.41528702:	Transmitter data send (15)	0.00000400 sec
TIME:1350569219.41529894:	Transmitter data send (16)	0.00000400 sec
TIME:1350569219.41531110:	Transmitter data send (17)	0.00000300 sec
TIME:1350569219.41532397:	Transmitter data send (18)	0.00000400 sec
TIME:1350569219.41533494:	Transmitter data send (19)	0.00000300 sec
TIME:1350569219.41534805:	Transmitter data send (20)	0.00000400 sec
TIME:1350569219.41535902:	Transmitter data send (21)	0.00000400 sec
TIME:1350569219.41537189:	Transmitter data send (22)	0.00000400 sec
TIME:1350569219.41538405:	Transmitter data send (23)	0.00000400 sec
TIME:1350569219.41539598:	Transmitter data send (24)	0.00000400 sec
TIME:1350569219.41540909:	Transmitter data send (25)	0.00000500 sec
TIME:1350569219.41542196:	Transmitter data send (26)	0.00000500 sec
TIME:1350569219.41543293:	Transmitter data send (27)	0.00000400 sec
TIME:1350569219.41544604:	Transmitter data send (28)	0.00000500 sec
TIME:1350569219.41546011:	Transmitter data send (29)	0.00000400 sec
TIME:1350569219.41547298:	Transmitter data send (30)	0.00000400 sec
TIME:1350569219.41548491:	Transmitter data send (31)	0.00000400 sec
TIME:1350569219.41549802:	Transmitter data send (32)	0.00000400 sec
