Number of processors:	1
Transmitters per processor:	128
Processes per node:	1
TIME:1350572662.54465890:	Read input data	8.96509400 sec
Spawning 1 workers to process 128 transmitters ...
TIME:1350572662.94912791:	Dynamic process spawning	0.40443800 sec
TIME:1350572681.01583409:	Common data distribution	18.06632700 sec
TIME:1350572681.01589608:	Transmitter data send (0)	0.00000500 sec
TIME:1350572690.25940800:	Calculation and result dump (0)	9.24350700 sec
TIME:1350572690.25942492:	Transmitter data send (0)	0.00000600 sec
TIME:1350572697.23589492:	Calculation and result dump (0)	6.97646600 sec
TIME:1350572697.23590899:	Transmitter data send (0)	0.00000500 sec
TIME:1350572704.18849611:	Calculation and result dump (0)	6.95258200 sec
TIME:1350572704.18851209:	Transmitter data send (0)	0.00000600 sec
TIME:1350572711.15017390:	Calculation and result dump (0)	6.96165800 sec
TIME:1350572711.15019011:	Transmitter data send (0)	0.00000500 sec
TIME:1350572718.10113502:	Calculation and result dump (0)	6.95094100 sec
TIME:1350572718.10114908:	Transmitter data send (0)	0.00000400 sec
TIME:1350572725.05247808:	Calculation and result dump (0)	6.95132400 sec
TIME:1350572725.05249310:	Transmitter data send (0)	0.00000500 sec
TIME:1350572732.00418091:	Calculation and result dump (0)	6.95168400 sec
TIME:1350572732.00419497:	Transmitter data send (0)	0.00000500 sec
TIME:1350572738.95585108:	Calculation and result dump (0)	6.95164600 sec
TIME:1350572738.95586395:	Transmitter data send (0)	0.00000400 sec
TIME:1350572745.59956694:	Calculation and result dump (0)	6.64369800 sec
TIME:1350572745.59958196:	Transmitter data send (0)	0.00000500 sec
TIME:1350572752.54981709:	Calculation and result dump (0)	6.95023100 sec
TIME:1350572752.54983091:	Transmitter data send (0)	0.00000400 sec
TIME:1350572759.51714802:	Calculation and result dump (0)	6.96731200 sec
TIME:1350572759.51716208:	Transmitter data send (0)	0.00000500 sec
TIME:1350572766.47882605:	Calculation and result dump (0)	6.96166000 sec
TIME:1350572766.47884202:	Transmitter data send (0)	0.00000500 sec
TIME:1350572773.43406105:	Calculation and result dump (0)	6.95521500 sec
TIME:1350572773.43407512:	Transmitter data send (0)	0.00000500 sec
TIME:1350572780.39731002:	Calculation and result dump (0)	6.96323100 sec
TIME:1350572780.39732409:	Transmitter data send (0)	0.00000400 sec
TIME:1350572787.34802890:	Calculation and result dump (0)	6.95070100 sec
TIME:1350572787.34804296:	Transmitter data send (0)	0.00000400 sec
TIME:1350572794.30046105:	Calculation and result dump (0)	6.95241400 sec
TIME:1350572794.30047488:	Transmitter data send (0)	0.00000400 sec
TIME:1350572801.25230408:	Calculation and result dump (0)	6.95182500 sec
TIME:1350572801.25231791:	Transmitter data send (0)	0.00000500 sec
TIME:1350572808.20514607:	Calculation and result dump (0)	6.95282400 sec
TIME:1350572808.20515990:	Transmitter data send (0)	0.00000400 sec
TIME:1350572814.84857893:	Calculation and result dump (0)	6.64341500 sec
TIME:1350572814.84859395:	Transmitter data send (0)	0.00000500 sec
TIME:1350572821.80206895:	Calculation and result dump (0)	6.95347100 sec
TIME:1350572821.80208397:	Transmitter data send (0)	0.00000500 sec
TIME:1350572828.76924610:	Calculation and result dump (0)	6.96715800 sec
TIME:1350572828.76926208:	Transmitter data send (0)	0.00000500 sec
TIME:1350572835.73098493:	Calculation and result dump (0)	6.96171900 sec
TIME:1350572835.73099899:	Transmitter data send (0)	0.00000400 sec
TIME:1350572842.68557692:	Calculation and result dump (0)	6.95457400 sec
TIME:1350572842.68559194:	Transmitter data send (0)	0.00000500 sec
TIME:1350572849.64834499:	Calculation and result dump (0)	6.96274900 sec
TIME:1350572849.64835906:	Transmitter data send (0)	0.00000500 sec
TIME:1350572856.59915090:	Calculation and result dump (0)	6.95078800 sec
TIME:1350572856.59916496:	Transmitter data send (0)	0.00000500 sec
TIME:1350572863.55199194:	Calculation and result dump (0)	6.95282300 sec
TIME:1350572863.55200505:	Transmitter data send (0)	0.00000400 sec
TIME:1350572870.50379801:	Calculation and result dump (0)	6.95178900 sec
TIME:1350572870.50381303:	Transmitter data send (0)	0.00000500 sec
TIME:1350572877.45649910:	Calculation and result dump (0)	6.95268200 sec
TIME:1350572877.45651293:	Transmitter data send (0)	0.00000500 sec
TIME:1350572884.09933710:	Calculation and result dump (0)	6.64282000 sec
TIME:1350572884.09935093:	Transmitter data send (0)	0.00000400 sec
TIME:1350572891.05217695:	Calculation and result dump (0)	6.95282200 sec
TIME:1350572891.05219197:	Transmitter data send (0)	0.00000500 sec
TIME:1350572898.01951504:	Calculation and result dump (0)	6.96731900 sec
TIME:1350572898.01953006:	Transmitter data send (0)	0.00000500 sec
TIME:1350572904.98089409:	Calculation and result dump (0)	6.96136000 sec
TIME:1350572904.98090911:	Transmitter data send (0)	0.00000500 sec
TIME:1350572911.93552899:	Calculation and result dump (0)	6.95461600 sec
TIME:1350572911.93554306:	Transmitter data send (0)	0.00000400 sec
TIME:1350572918.89931297:	Calculation and result dump (0)	6.96376500 sec
TIME:1350572918.89932704:	Transmitter data send (0)	0.00000400 sec
TIME:1350572925.85003710:	Calculation and result dump (0)	6.95070500 sec
TIME:1350572925.85005093:	Transmitter data send (0)	0.00000400 sec
TIME:1350572932.80318594:	Calculation and result dump (0)	6.95313100 sec
TIME:1350572932.80320597:	Transmitter data send (0)	0.00001100 sec
TIME:1350572939.75539088:	Calculation and result dump (0)	6.95218000 sec
TIME:1350572939.75540495:	Transmitter data send (0)	0.00000400 sec
TIME:1350572946.70844603:	Calculation and result dump (0)	6.95303700 sec
TIME:1350572946.70846295:	Transmitter data send (0)	0.00000600 sec
TIME:1350572953.35184097:	Calculation and result dump (0)	6.64337400 sec
TIME:1350572953.35185504:	Transmitter data send (0)	0.00000500 sec
TIME:1350572960.30537891:	Calculation and result dump (0)	6.95352000 sec
TIME:1350572960.30539298:	Transmitter data send (0)	0.00000500 sec
TIME:1350572967.27308893:	Calculation and result dump (0)	6.96769200 sec
TIME:1350572967.27310205:	Transmitter data send (0)	0.00000400 sec
TIME:1350572974.23444390:	Calculation and result dump (0)	6.96133700 sec
TIME:1350572974.23445797:	Transmitter data send (0)	0.00000500 sec
TIME:1350572981.19027591:	Calculation and result dump (0)	6.95581300 sec
TIME:1350572981.19028997:	Transmitter data send (0)	0.00000400 sec
TIME:1350572988.15340710:	Calculation and result dump (0)	6.96311200 sec
TIME:1350572988.15342093:	Transmitter data send (0)	0.00000400 sec
TIME:1350572995.10371995:	Calculation and result dump (0)	6.95029400 sec
TIME:1350572995.10373402:	Transmitter data send (0)	0.00000400 sec
TIME:1350573002.05610204:	Calculation and result dump (0)	6.95236400 sec
TIME:1350573002.05611801:	Transmitter data send (0)	0.00000500 sec
TIME:1350573009.00763011:	Calculation and result dump (0)	6.95150800 sec
TIME:1350573009.00764704:	Transmitter data send (0)	0.00000400 sec
TIME:1350573015.96030593:	Calculation and result dump (0)	6.95265500 sec
TIME:1350573015.96032095:	Transmitter data send (0)	0.00000500 sec
TIME:1350573022.60312009:	Calculation and result dump (0)	6.64279500 sec
TIME:1350573022.60313392:	Transmitter data send (0)	0.00000400 sec
TIME:1350573029.55618906:	Calculation and result dump (0)	6.95305000 sec
TIME:1350573029.55621004:	Transmitter data send (0)	0.00000500 sec
TIME:1350573036.52424788:	Calculation and result dump (0)	6.96803300 sec
TIME:1350573036.52426195:	Transmitter data send (0)	0.00000500 sec
TIME:1350573043.48597598:	Calculation and result dump (0)	6.96171000 sec
TIME:1350573043.48598909:	Transmitter data send (0)	0.00000400 sec
TIME:1350573050.44077706:	Calculation and result dump (0)	6.95478400 sec
TIME:1350573050.44079089:	Transmitter data send (0)	0.00000400 sec
TIME:1350573057.40380502:	Calculation and result dump (0)	6.96300900 sec
TIME:1350573057.40381908:	Transmitter data send (0)	0.00000400 sec
TIME:1350573064.35508204:	Calculation and result dump (0)	6.95125900 sec
TIME:1350573064.35509801:	Transmitter data send (0)	0.00000600 sec
TIME:1350573071.30829906:	Calculation and result dump (0)	6.95319700 sec
TIME:1350573071.30831289:	Transmitter data send (0)	0.00000400 sec
TIME:1350573078.25993490:	Calculation and result dump (0)	6.95161700 sec
TIME:1350573078.25994897:	Transmitter data send (0)	0.00000500 sec
TIME:1350573085.21407700:	Calculation and result dump (0)	6.95412400 sec
TIME:1350573085.21409011:	Transmitter data send (0)	0.00000300 sec
TIME:1350573091.85775805:	Calculation and result dump (0)	6.64366300 sec
TIME:1350573091.85777211:	Transmitter data send (0)	0.00000500 sec
