Number of processors:	32
Transmitters per processor:	128
Processes per node:	4
TIME:1350691060.68635511:	Read input data	16.68738600 sec
Spawning 32 workers to process 4096 transmitters ...
TIME:1350691062.15216208:	Dynamic process spawning	1.46577800 sec
TIME:1350691106.34039307:	Common data distribution	44.18757800 sec
TIME:1350691106.34043908:	Transmitter data send (0)	0.00000600 sec
TIME:1350691106.34093690:	Transmitter data send (1)	0.00000500 sec
TIME:1350691106.34095311:	Transmitter data send (2)	0.00000500 sec
TIME:1350691106.34096503:	Transmitter data send (3)	0.00000500 sec
TIME:1350691106.34097791:	Transmitter data send (6)	0.00000400 sec
TIME:1350691106.34099007:	Transmitter data send (7)	0.00000400 sec
TIME:1350691106.34100389:	Transmitter data send (8)	0.00000500 sec
TIME:1350691106.34101510:	Transmitter data send (9)	0.00000400 sec
TIME:1350691106.34102893:	Transmitter data send (10)	0.00000500 sec
TIME:1350691106.34104109:	Transmitter data send (11)	0.00000400 sec
TIME:1350691106.34105492:	Transmitter data send (16)	0.00000500 sec
TIME:1350691106.34106708:	Transmitter data send (17)	0.00000400 sec
TIME:1350691106.34108090:	Transmitter data send (18)	0.00000500 sec
TIME:1350691106.34109306:	Transmitter data send (19)	0.00000500 sec
TIME:1350691106.34110594:	Transmitter data send (20)	0.00000500 sec
TIME:1350691106.34112000:	Transmitter data send (22)	0.00000400 sec
TIME:1350691106.34113193:	Transmitter data send (23)	0.00000400 sec
TIME:1350691106.34114504:	Transmitter data send (24)	0.00000400 sec
TIME:1350691106.34115601:	Transmitter data send (25)	0.00000300 sec
TIME:1350691106.34116912:	Transmitter data send (26)	0.00000400 sec
TIME:1350691106.34118199:	Transmitter data send (27)	0.00000500 sec
TIME:1350691106.34120607:	Transmitter data send (5)	0.00000500 sec
TIME:1350691106.34121704:	Transmitter data send (4)	0.00000300 sec
TIME:1350691106.34123111:	Transmitter data send (12)	0.00000500 sec
TIME:1350691106.34124207:	Transmitter data send (13)	0.00000400 sec
TIME:1350691106.34125495:	Transmitter data send (14)	0.00000500 sec
TIME:1350691106.34126711:	Transmitter data send (15)	0.00000400 sec
TIME:1350691106.34127808:	Transmitter data send (21)	0.00000400 sec
TIME:1350691106.34129095:	Transmitter data send (28)	0.00000400 sec
TIME:1350691106.34130192:	Transmitter data send (29)	0.00000400 sec
TIME:1350691106.34131598:	Transmitter data send (30)	0.00000500 sec
TIME:1350691106.34132910:	Transmitter data send (31)	0.00000500 sec
TIME:1350691115.60502005:	Calculation and result dump (15)	9.26374900 sec
TIME:1350691115.60503411:	Transmitter data send (15)	0.00000400 sec
TIME:1350691115.60711193:	Calculation and result dump (23)	9.26597600 sec
TIME:1350691115.60712504:	Transmitter data send (23)	0.00000500 sec
TIME:1350691115.60827994:	Calculation and result dump (8)	9.26727200 sec
TIME:1350691115.60829306:	Transmitter data send (8)	0.00000500 sec
TIME:1350691116.42938304:	Calculation and result dump (0)	10.08893800 sec
TIME:1350691116.42939591:	Transmitter data send (0)	0.00000400 sec
TIME:1350691116.43675590:	Calculation and result dump (16)	10.09569700 sec
TIME:1350691116.43676901:	Transmitter data send (16)	0.00000500 sec
TIME:1350691116.44229388:	Calculation and result dump (18)	10.10120900 sec
TIME:1350691116.44230700:	Transmitter data send (18)	0.00000400 sec
TIME:1350691116.44419694:	Calculation and result dump (5)	10.10298700 sec
TIME:1350691116.44420910:	Transmitter data send (5)	0.00000400 sec
TIME:1350691116.44655395:	Calculation and result dump (27)	10.10536800 sec
TIME:1350691116.44656610:	Transmitter data send (27)	0.00000400 sec
TIME:1350691116.44877791:	Calculation and result dump (31)	10.10744500 sec
